,1_0_1,1_0_2,1_180_1,1_180_2,2_0_1,2_0_2,2_180_1,2_180_2
HAC1_45_108,161,0,64,123,0,313,57,203
HAC1_56_119,263,0,333,483,594,164,184,345
HAC1_67_130,733,0,566,1124,241,409,428,724
HAC1_78_141,1205,0,1335,2826,1796,1837,1049,2026
HAC1_89_152,638,0,444,1120,1635,966,447,702
HAC1_100_163,2209,0,2519,5551,1,2690,1353,2613
HAC1_111_174,14,0,77,274,0,184,102,270
HAC1_122_185,231,0,110,193,0,292,133,224
HAC1_133_196,259,0,79,213,361,307,113,182
HAC1_144_207,523,0,199,470,0,212,264,408
HAC1_155_218,330,0,100,224,0,401,163,350
HAC1_166_229,439,0,606,1464,0,866,517,1317
HAC1_177_240,216,0,222,589,202,571,190,392
HAC1_188_251,620,0,218,414,1464,266,240,383
HAC1_199_262,406,0,240,355,0,243,202,489
HAC1_210_273,394,0,298,440,364,291,148,220
HAC1_221_284,141,0,58,57,0,0,14,7
HAC1_232_295,167,0,62,158,0,61,104,218
HAC1_243_306,77,0,137,213,0,25,81,61
HAC1_254_317,265,0,146,358,0,125,124,156
HAC1_259_322,243,0,324,404,0,156,295,433
HAP2_1_64,947,0,643,1319,754,1037,813,1376
HAP2_12_75,395,0,695,1187,0,1652,646,1091
HAP2_23_86,666,0,454,645,2538,451,389,978
HAP2_34_97,227,0,175,342,604,500,301,551
HAP2_45_108,269,0,105,267,1,133,60,198
HAP2_56_119,0,0,28,43,0,47,59,48
HAP2_67_130,148,0,43,75,0,0,45,307
HAP2_78_141,137,0,138,170,0,261,137,156
HAP2_89_152,214,0,329,549,0,331,145,369
HAP2_100_163,359,0,524,1051,1204,624,307,756
HAP2_111_174,404,0,552,1188,843,644,360,519
HAP2_122_185,1358,0,1127,2156,734,826,737,1501
HAP2_133_196,398,0,303,746,1,377,381,792
HAP2_144_207,491,0,373,599,0,505,246,492
HAP2_155_218,40,6,57,65,0,209,19,90
HAP2_166_229,84,0,20,30,0,0,16,46
HAP2_177_240,293,0,65,119,0,57,7,35
HAP2_188_251,0,0,44,34,0,0,28,60
HAP2_199_262,34,0,9,71,0,41,72,58
HAP2_202_265,0,0,18,72,1,41,0,7
HAP3_1_64,96,0,116,218,0,305,84,224
HAP3_12_75,384,0,631,884,0,837,391,741
HAP3_23_86,425,0,108,358,0,247,65,82
HAP3_34_97,1033,0,496,987,888,875,678,1290
HAP3_45_108,209,0,186,513,0,336,284,443
HAP3_56_119,222,0,272,808,426,381,214,314
HAP3_67_130,137,0,60,81,0,154,36,143
HAP3_78_141,298,0,103,199,0,135,22,120
HAP3_81_144,308,0,83,258,0,0,56,133
HAP4_1_64,389,0,505,1004,792,563,737,1307
HAP4_12_75,105,0,172,484,1,188,179,196
HAP4_23_86,837,0,907,1434,0,837,706,1522
HAP4_34_97,1072,0,854,1787,2545,485,646,1164
HAP4_45_108,934,0,777,1462,577,735,701,1259
HAP4_56_119,683,0,321,1082,266,283,449,721
HAP4_67_130,3,0,26,68,0,0,8,68
HAP4_78_141,1,0,22,64,0,31,113,274
HAP4_89_152,176,0,191,342,1,14,55,143
HAP4_100_163,56,0,155,239,0,29,93,93
HAP4_111_174,975,0,460,1098,0,358,573,1166
HAP4_122_185,730,0,813,1226,958,548,476,973
HAP4_133_196,738,0,776,1434,0,456,485,684
HAP4_144_207,1137,0,1168,1918,652,596,933,1822
HAP4_155_218,632,0,728,1283,1,488,451,1309
HAP4_166_229,939,0,1064,1670,429,554,812,1506
HAP4_177_240,712,0,511,828,164,496,283,693
HAP4_188_251,2289,0,1336,2381,687,1323,1089,2051
HAP4_199_262,235,0,729,1154,2370,627,741,1128
HAP4_210_273,391,0,549,877,0,418,446,702
HAP4_221_284,1095,0,700,1360,474,841,527,1246
HAP4_232_295,576,0,583,997,1179,606,585,932
HAP4_243_306,0,0,8,39,0,58,18,42
HAP4_254_317,245,0,155,398,1297,208,60,182
HAP4_265_328,472,0,485,1259,8,700,835,1739
HAP4_276_339,960,0,876,1587,0,641,677,1063
HAP4_287_350,392,0,186,394,0,98,123,161
HAP4_298_361,425,0,214,401,518,70,147,227
HAP4_309_372,21,0,87,117,220,262,67,154
HAP4_320_383,58,0,64,152,0,174,44,81
HAP4_331_394,206,0,249,344,0,253,92,436
HAP4_342_405,3,0,47,116,0,0,31,47
HAP4_353_416,54,0,43,45,0,0,23,7
HAP4_364_427,507,0,243,385,0,223,254,335
HAP4_375_438,0,0,85,118,0,45,26,46
HAP4_386_449,100,0,87,200,206,44,47,103
HAP4_397_460,269,0,449,575,0,135,236,533
HAP4_408_471,340,0,115,311,360,90,173,186
HAP4_419_482,494,0,523,738,0,385,373,651
HAP4_430_493,45,0,144,209,1102,443,196,348
HAP4_441_504,240,0,114,295,0,237,169,212
HAP4_452_515,625,0,383,800,282,350,322,722
HAP4_463_526,307,0,149,440,0,149,192,410
HAP4_474_537,154,0,127,250,334,91,236,373
HAP4_485_548,156,0,324,569,0,268,425,511
HAP4_491_554,163,0,353,863,94,424,274,427
HAP5_1_64,73,0,13,39,0,30,9,0
HAP5_12_75,0,0,1,2,0,7,6,41
HAP5_23_86,0,0,3,20,0,30,14,82
HAP5_34_97,146,0,393,549,0,595,235,595
HAP5_45_108,654,0,368,1016,970,629,420,987
HAP5_56_119,191,0,346,694,1263,486,371,551
HAP5_67_130,284,0,745,1215,576,618,279,873
HAP5_78_141,231,0,403,871,697,848,334,528
HAP5_89_152,15,3,71,240,1,249,187,267
HAP5_100_163,547,4,864,1610,269,955,644,886
HAP5_111_174,428,6,261,395,1801,322,272,252
HAP5_122_185,95,0,62,112,1049,187,132,253
HAP5_133_196,788,0,540,1092,0,647,584,1217
HAP5_144_207,578,0,235,364,690,304,328,337
HAP5_155_218,333,0,242,533,3944,323,333,677
HAP5_166_229,0,0,57,87,0,41,23,37
HAP5_177_240,254,0,421,925,0,325,327,760
HAP5_179_242,1070,0,1125,1957,2507,427,738,1252
HCM1_1_64,0,0,41,84,0,0,25,64
HCM1_12_75,3,0,76,68,0,20,43,133
HCM1_23_86,0,0,19,84,0,31,18,138
HCM1_34_97,7,0,15,95,0,40,38,52
HCM1_45_108,370,0,114,201,0,181,57,170
HCM1_56_119,1022,0,1145,1998,279,598,824,1466
HCM1_67_130,699,0,329,719,0,352,305,476
HCM1_78_141,770,0,291,487,537,483,197,346
HCM1_89_152,297,0,269,464,0,240,327,490
HCM1_100_163,1061,0,503,711,649,618,329,460
HCM1_111_174,651,0,339,466,363,701,393,745
HCM1_122_185,1112,0,527,1104,1625,1171,687,1064
HCM1_133_196,727,0,256,499,272,155,226,479
HCM1_144_207,252,0,254,535,0,209,206,336
HCM1_155_218,693,0,511,834,0,174,403,907
HCM1_166_229,92,0,46,98,541,134,88,298
HCM1_177_240,272,0,173,189,0,263,127,211
HCM1_188_251,143,0,261,381,0,188,127,349
HCM1_199_262,523,0,228,461,616,155,297,615
HCM1_210_273,322,0,524,925,1,273,447,808
HCM1_221_284,403,0,124,270,139,327,177,231
HCM1_232_295,398,0,318,454,560,253,261,343
HCM1_243_306,121,0,469,617,238,279,279,481
HCM1_254_317,600,0,276,525,0,347,88,322
HCM1_265_328,16,0,41,67,0,86,28,33
HCM1_276_339,26,0,37,83,0,68,93,126
HCM1_287_350,102,0,75,70,0,0,29,7
HCM1_298_361,1191,0,1168,1806,1,694,758,1647
HCM1_309_372,1776,0,1248,2173,1792,1035,1128,1489
HCM1_320_383,1165,0,1294,1876,555,456,752,1246
HCM1_331_394,1079,0,1080,1801,706,560,979,2234
HCM1_342_405,1358,0,1529,3065,3685,985,1456,2516
HCM1_353_416,476,0,287,492,1072,161,278,887
HCM1_364_427,611,0,910,1449,0,739,657,1185
HCM1_375_438,471,0,388,919,609,249,317,470
HCM1_386_449,218,0,170,309,0,512,110,277
HCM1_397_460,1088,0,618,859,676,1118,508,736
HCM1_408_471,1511,0,1163,2357,2053,1256,1207,1980
HCM1_419_482,811,0,745,1730,933,841,756,1282
HCM1_430_493,677,0,677,1483,0,1424,598,1289
HCM1_441_504,164,0,196,447,0,646,159,312
HCM1_452_515,403,0,555,1318,1009,816,459,1048
HCM1_463_526,2090,0,1418,2321,1559,1383,908,1473
HCM1_474_537,2051,0,1865,3148,1089,1448,1499,2707
HCM1_485_548,304,0,150,402,889,227,116,362
HCM1_496_559,935,0,1011,1978,1450,866,808,1542
HCM1_501_564,314,0,251,613,0,495,302,589
HEL2_1_64,615,0,384,831,1177,756,265,427
HEL2_12_75,210,0,348,795,392,502,343,628
HEL2_23_86,193,0,113,355,0,169,134,204
HEL2_34_97,425,0,364,756,0,194,289,440
HEL2_45_108,597,0,509,896,0,234,318,523
HEL2_56_119,41,0,127,259,0,179,86,220
HEL2_67_130,0,0,133,294,758,291,171,126
HEL2_78_141,157,0,89,121,140,53,33,17
HEL2_89_152,134,0,42,59,0,18,41,262
HEL2_100_163,79,0,145,233,0,50,116,165
HEL2_111_174,79,0,257,420,377,69,196,245
HEL2_122_185,246,0,284,385,0,119,142,285
HEL2_133_196,1083,0,720,1023,0,531,744,1344
HEL2_144_207,724,0,473,926,725,380,422,723
HEL2_155_218,440,0,357,749,377,168,272,522
HEL2_166_229,1457,0,801,1867,488,330,816,1539
HEL2_177_240,1255,0,1155,1948,792,942,904,1616
HEL2_188_251,514,0,498,871,0,371,426,787
HEL2_199_262,366,0,142,273,0,148,140,418
HEL2_210_273,162,0,174,273,1401,264,144,448
HEL2_221_284,170,0,493,995,318,268,267,915
HEL2_232_295,561,0,820,1495,749,748,697,963
HEL2_243_306,919,0,690,813,1,310,357,633
HEL2_254_317,459,0,155,306,0,133,197,429
HEL2_265_328,150,0,574,811,720,484,327,858
HEL2_276_339,185,0,385,539,798,195,281,703
HEL2_287_350,652,0,974,1496,0,631,563,1172
HEL2_298_361,2227,0,1789,3242,768,1177,1186,2075
HEL2_309_372,1605,0,1037,1991,1268,881,1018,1719
HEL2_320_383,813,0,836,1556,1208,607,688,1676
HEL2_331_394,21,0,102,85,0,160,110,150
HEL2_342_405,670,0,501,620,0,300,198,406
HEL2_353_416,0,0,2,56,0,19,3,23
HEL2_364_427,188,0,126,284,0,47,92,75
HEL2_375_438,888,0,1014,1274,196,366,796,1303
HEL2_386_449,325,0,320,604,181,66,319,534
HEL2_397_460,234,0,206,492,0,107,177,274
HEL2_408_471,574,0,498,830,1,343,419,648
HEL2_419_482,368,0,272,374,1,267,274,466
HEL2_430_493,313,0,224,417,0,135,149,272
HEL2_441_504,860,0,818,1805,539,1029,1178,1621
HEL2_452_515,380,0,338,603,972,701,419,748
HEL2_463_526,1143,0,1671,3009,253,1487,1304,3017
HEL2_474_537,265,0,251,520,474,118,176,262
HEL2_485_548,139,0,119,246,0,227,75,238
HEL2_496_559,1274,0,662,1203,305,281,558,1033
HEL2_507_570,284,0,302,371,0,69,191,440
HEL2_518_581,992,0,1279,2252,527,903,1022,1788
HEL2_529_592,965,0,876,1183,1245,487,662,1055
HEL2_540_603,365,0,609,1150,290,446,472,825
HEL2_551_614,4,0,81,110,0,70,140,142
HEL2_562_625,44,0,37,55,0,70,90,229
HEL2_573_636,1123,0,951,1564,1078,790,645,1467
HEL2_501_564,635,0,459,1011,0,664,329,1001
HMLALPHA2_1_64,539,0,191,324,310,128,234,541
HMLALPHA2_12_75,281,0,264,487,0,162,176,260
HMLALPHA2_23_86,1199,0,992,1673,1037,754,902,1823
HMLALPHA2_34_97,528,0,481,950,288,184,403,638
HMLALPHA2_45_108,105,0,44,101,0,41,16,52
HMLALPHA2_56_119,282,0,248,394,0,113,185,239
HMLALPHA2_67_130,74,0,54,163,0,51,55,110
HMLALPHA2_78_141,98,0,75,159,3,10,35,141
HMLALPHA2_89_152,100,0,60,124,0,42,35,103
HMLALPHA2_100_163,182,0,172,320,0,397,168,368
HMLALPHA2_111_174,16,0,6,28,0,0,16,8
HMLALPHA2_122_185,39,0,70,122,0,82,26,29
HMLALPHA2_133_196,71,4,111,164,0,180,52,92
HMLALPHA2_144_207,94,0,122,205,0,57,78,126
HMLALPHA2_147_210,60,0,51,68,0,3,16,79
HMO1_1_64,1128,0,913,1694,1053,1518,718,1202
HMO1_12_75,507,0,349,577,0,719,288,575
HMO1_23_86,1885,0,2246,4023,1633,1855,1847,2709
HMO1_34_97,99,0,479,628,765,382,245,493
HMO1_45_108,407,0,192,233,0,302,116,174
HMO1_56_119,1672,0,1326,2380,1592,1602,719,1074
HMO1_67_130,550,0,278,548,628,217,304,599
HMO1_78_141,752,0,691,1191,712,476,594,1156
HMO1_89_152,391,0,342,851,0,594,321,796
HMO1_100_163,354,0,450,953,1075,878,416,598
HMO1_111_174,300,10,361,549,638,818,340,693
HMO1_122_185,382,0,95,308,0,196,70,78
HMO1_133_196,1007,0,656,961,672,232,366,803
HMO1_144_207,432,0,248,739,0,154,256,421
HMO1_155_218,457,0,395,744,0,259,315,548
HMO1_166_229,1024,0,817,1429,3033,821,664,1149
HMO1_177_240,124,0,62,187,0,134,85,133
HMO1_183_246,801,0,341,556,0,852,274,586
HMRA2_1_64,199,0,121,264,692,184,220,351
HMRA2_12_75,0,0,150,170,0,106,47,112
HMRA2_23_86,0,0,53,25,0,0,2,23
HMRA2_34_97,196,0,50,58,1,26,0,85
HMRA2_45_108,295,0,119,310,0,97,96,202
HMRA2_56_119,57,0,47,77,0,1,16,65
HMS1_1_64,410,0,536,903,345,656,545,986
HMS1_12_75,428,0,378,493,0,211,237,503
HMS1_23_86,892,0,529,961,0,842,548,880
HMS1_34_97,966,0,943,1915,0,433,496,1085
HMS1_45_108,1766,0,1577,2837,1794,1173,1274,2566
HMS1_56_119,1086,0,885,1772,835,1272,510,1058
HMS1_67_130,804,0,729,1126,776,1232,689,1058
HMS1_78_141,593,0,201,431,2,397,228,501
HMS1_89_152,293,0,273,700,0,306,193,898
HMS1_100_163,0,0,19,57,1070,155,51,72
HMS1_111_174,43,0,108,50,40,44,33,87
HMS1_122_185,0,0,12,19,0,0,19,7
HMS1_133_196,0,0,10,30,0,51,13,1
HMS1_144_207,78,0,8,16,0,0,5,0
HMS1_155_218,86,0,61,51,0,19,15,35
HMS1_166_229,376,0,168,334,220,147,97,337
HMS1_177_240,282,0,149,190,446,229,149,339
HMS1_188_251,586,0,580,1303,510,510,533,1244
HMS1_199_262,541,0,625,814,746,416,438,1124
HMS1_210_273,1006,0,562,906,581,458,454,917
HMS1_221_284,661,0,521,701,741,427,348,811
HMS1_232_295,0,0,145,205,0,278,200,269
HMS1_243_306,511,0,523,780,0,598,641,1033
HMS1_254_317,171,0,108,147,0,218,113,150
HMS1_265_328,167,0,146,484,967,52,200,256
HMS1_276_339,207,0,279,431,0,214,219,316
HMS1_287_350,1220,1,718,1391,0,836,546,1015
HMS1_298_361,639,0,285,371,911,204,169,395
HMS1_309_372,1267,0,1248,2152,729,617,792,1522
HMS1_320_383,651,0,461,722,607,507,328,479
HMS1_331_394,81,0,283,503,138,159,134,498
HMS1_342_405,486,0,190,378,277,776,294,488
HMS1_353_416,578,0,451,841,849,681,415,655
HMS1_364_427,422,0,278,645,0,201,207,418
HMS1_371_434,365,0,155,317,1027,156,95,164
HMS2_1_64,1059,0,470,987,2287,1557,411,931
HMS2_12_75,541,0,299,423,0,555,285,626
HMS2_23_86,907,0,367,879,3,499,274,548
HMS2_34_97,604,0,294,455,0,341,188,243
HMS2_45_108,828,0,705,1283,0,413,501,950
HMS2_56_119,2009,0,1936,3215,3360,1269,1796,2886
HMS2_67_130,740,0,677,1059,1382,557,532,1034
HMS2_78_141,378,0,273,605,183,331,281,617
HMS2_89_152,460,0,441,755,552,309,357,817
HMS2_100_163,767,0,552,1010,0,645,515,676
HMS2_111_174,212,0,86,219,0,222,86,178
HMS2_122_185,765,0,1678,2681,1057,888,1023,2224
HMS2_133_196,837,0,1219,2301,2617,1510,1637,2977
HMS2_144_207,497,0,563,1215,0,217,477,974
HMS2_155_218,649,0,355,863,0,609,469,786
HMS2_166_229,799,0,437,874,0,903,409,1000
HMS2_177_240,2968,0,2290,4747,2736,2081,1495,2899
HMS2_188_251,2088,0,2175,4031,6262,1379,1346,2552
HMS2_199_262,2335,0,2165,4859,3720,2673,1881,3676
HMS2_210_273,2245,0,2236,4757,1,3097,2136,3703
HMS2_221_284,3784,0,2095,4952,2633,4290,2206,3551
HMS2_232_295,3470,0,1860,3803,2637,2807,1412,2867
HMS2_243_306,709,0,432,862,1361,673,293,938
HMS2_254_317,1597,0,913,1911,1999,1321,706,1465
HMS2_265_328,2235,0,1790,3682,4479,2477,1334,2481
HMS2_276_339,1806,0,1376,2869,1452,1773,727,1886
HMS2_287_350,2495,0,2156,3944,3085,2207,1506,3379
HMS2_295_358,3044,0,1763,3400,46,2135,1610,2447
HSF1_1_64,90,0,97,284,0,26,136,103
HSF1_12_75,167,0,210,415,0,172,277,549
HSF1_23_86,708,0,766,1251,1,496,507,1042
HSF1_34_97,322,0,701,1211,782,628,431,836
HSF1_45_108,995,0,675,1081,450,511,458,885
HSF1_56_119,451,0,469,999,335,317,280,693
HSF1_67_130,460,0,194,440,582,159,137,390
HSF1_78_141,729,0,606,955,445,491,372,1073
HSF1_89_152,95,0,101,240,0,103,107,289
HSF1_100_163,495,0,324,854,0,226,309,620
HSF1_111_174,607,0,503,1085,820,252,547,989
HSF1_122_185,2225,0,1160,2542,2196,1699,569,1892
HSF1_133_196,175,0,140,340,0,139,120,146
HSF1_144_207,334,0,172,406,1503,235,207,323
HSF1_155_218,890,0,250,648,1,405,177,607
HSF1_166_229,121,0,123,344,889,156,166,361
HSF1_177_240,146,0,278,695,0,115,204,356
HSF1_188_251,257,0,303,404,0,223,170,755
HSF1_199_262,122,0,175,208,384,87,68,142
HSF1_210_273,60,0,61,73,0,3,16,49
HSF1_221_284,17,0,34,92,0,104,69,85
HSF1_232_295,1,0,109,119,290,65,91,146
HSF1_243_306,158,0,0,37,0,32,27,134
HSF1_254_317,36,0,108,273,0,54,85,38
HSF1_265_328,259,0,214,351,0,342,250,455
HSF1_276_339,453,0,233,338,0,160,116,173
HSF1_287_350,105,0,35,94,0,0,111,90
HSF1_298_361,45,0,177,189,0,19,95,231
HSF1_309_372,377,0,720,986,574,130,376,934
HSF1_320_383,0,0,18,20,0,6,28,56
HSF1_331_394,0,0,9,34,0,0,3,2
HSF1_342_405,114,0,119,126,0,117,54,127
HSF1_353_416,0,0,63,54,0,0,22,45
HSF1_364_427,39,0,3,59,0,0,54,143
HSF1_375_438,338,0,61,269,0,290,207,487
HSF1_386_449,221,0,196,259,0,70,57,103
HSF1_397_460,182,0,228,398,455,269,265,524
HSF1_408_471,273,0,193,146,388,13,49,126
HSF1_419_482,58,0,17,34,344,37,21,125
HSF1_430_493,223,0,234,183,0,32,72,155
HSF1_441_504,97,0,93,145,0,45,22,148
HSF1_452_515,1,0,70,196,1,131,55,224
HSF1_463_526,47,0,66,238,586,45,66,146
HSF1_474_537,675,0,364,746,0,214,285,539
HSF1_485_548,660,0,646,1343,0,255,552,795
HSF1_496_559,523,0,524,983,171,134,390,683
HSF1_507_570,1368,0,1257,2063,698,578,836,1910
HSF1_518_581,171,0,297,329,0,151,178,257
HSF1_529_592,308,0,459,771,415,140,297,590
HSF1_540_603,199,0,326,488,0,206,336,387
HSF1_551_614,540,0,406,1023,0,244,218,398
HSF1_562_625,31,0,75,168,0,214,132,253
HSF1_573_636,241,0,122,297,0,135,73,164
HSF1_584_647,244,0,37,161,1,71,65,105
HSF1_595_658,101,0,58,120,0,109,94,194
HSF1_606_669,289,0,141,279,0,111,137,257
HSF1_617_680,276,0,328,849,607,367,368,840
HSF1_628_691,880,0,1009,1761,2032,290,795,1317
HSF1_639_702,540,0,822,1370,2023,740,843,1582
HSF1_650_713,362,0,256,500,3433,304,280,516
HSF1_661_724,693,0,294,564,161,242,321,623
HSF1_672_735,2446,0,2319,4366,836,1950,1663,2903
HSF1_683_746,736,0,919,1955,1526,807,673,1695
HSF1_694_757,625,0,448,935,0,526,370,620
HSF1_705_768,156,0,276,627,0,314,164,307
HSF1_716_779,258,0,167,277,0,281,140,327
HSF1_727_790,153,0,9,78,0,278,66,180
HSF1_738_801,1411,0,1004,2072,0,810,715,1227
HSF1_749_812,52,0,102,159,0,0,17,74
HSF1_760_823,385,0,348,577,0,623,380,653
HSF1_771_834,55,0,131,410,0,214,124,265
HSF1_770_833,691,0,366,760,1,575,458,589
INO2_1_64,333,0,294,716,2275,510,381,639
INO2_12_75,512,0,354,643,146,293,322,629
INO2_23_86,2195,0,1540,3004,1291,1960,1224,2366
INO2_34_97,2116,0,2104,4454,1116,2753,1669,2863
INO2_45_108,1781,0,1907,4522,2492,2387,1682,3662
INO2_56_119,786,0,254,700,1147,540,481,722
INO2_67_130,1644,0,1610,2775,756,1957,1272,2323
INO2_78_141,1428,0,930,1837,410,1229,819,1837
INO2_89_152,1629,0,1477,2937,619,1075,1025,1566
INO2_100_163,832,0,564,1330,0,400,397,739
INO2_111_174,362,0,240,525,0,172,227,452
INO2_122_185,338,0,210,319,0,124,91,230
INO2_133_196,211,0,148,302,646,145,91,223
INO2_144_207,372,0,549,980,0,588,565,910
INO2_155_218,68,0,313,472,0,135,158,259
INO2_166_229,489,0,290,442,921,388,255,376
INO2_177_240,661,0,845,1656,0,506,641,1184
INO2_188_251,457,0,442,656,0,622,390,590
INO2_199_262,321,0,357,660,0,432,316,196
INO2_210_273,391,0,263,565,235,152,189,380
INO2_221_284,135,0,75,219,0,106,56,79
INO2_232_295,0,0,26,94,0,39,11,31
INO2_241_304,0,0,53,99,0,0,47,55
INO4_1_64,276,0,111,180,460,37,63,68
INO4_12_75,0,0,19,20,493,52,43,73
INO4_23_86,162,0,46,140,0,75,17,154
INO4_34_97,102,0,137,306,0,43,186,213
INO4_45_108,222,3,214,255,2,137,121,241
INO4_56_119,142,0,47,155,0,154,24,4
INO4_67_130,0,0,129,115,0,234,42,77
INO4_78_141,168,0,60,223,0,5,64,37
INO4_89_152,87,0,71,183,169,41,58,131
INO4_88_151,128,0,175,157,180,150,125,109
ITC1_1_64,1014,0,907,1380,344,542,511,1234
ITC1_12_75,295,0,453,666,0,121,301,463
ITC1_23_86,342,0,229,348,626,180,216,452
ITC1_34_97,1252,0,1945,2683,118,903,1243,2414
ITC1_45_108,806,0,1005,1458,1245,1302,967,1812
ITC1_56_119,78,0,59,52,0,47,20,56
ITC1_67_130,139,0,266,561,0,388,386,397
ITC1_78_141,484,0,402,742,0,559,304,789
ITC1_89_152,598,0,942,1128,1149,495,736,1434
ITC1_100_163,542,0,453,773,514,842,398,597
ITC1_111_174,1552,0,1379,2684,492,954,1146,1718
ITC1_122_185,1565,0,1712,2670,2759,1409,1454,2642
ITC1_133_196,0,0,28,45,0,0,51,131
ITC1_144_207,154,0,204,325,1,46,194,304
ITC1_155_218,48,0,54,103,433,59,98,79
ITC1_166_229,50,0,132,145,0,0,99,124
ITC1_177_240,37,0,143,278,0,136,52,326
ITC1_188_251,412,0,242,434,832,134,209,490
ITC1_199_262,118,0,235,437,1608,308,252,591
ITC1_210_273,29,0,24,60,0,35,13,19
ITC1_221_284,212,0,171,288,0,64,171,279
ITC1_232_295,82,0,59,17,0,0,21,31
ITC1_243_306,0,0,28,0,0,0,5,45
ITC1_254_317,0,0,0,0,0,0,0,0
ITC1_265_328,49,0,62,20,0,12,105,79
ITC1_276_339,33,0,34,94,0,54,96,159
ITC1_287_350,217,0,185,246,990,169,60,315
ITC1_298_361,279,0,150,126,194,71,66,257
ITC1_309_372,0,0,45,84,0,0,58,17
ITC1_320_383,153,0,21,94,1,39,29,148
ITC1_331_394,0,0,8,10,0,0,52,82
ITC1_342_405,409,0,336,487,0,370,372,643
ITC1_353_416,470,0,293,763,15,245,420,579
ITC1_364_427,1192,0,399,1096,2406,633,494,770
ITC1_375_438,2549,0,1138,2078,842,1050,1022,2001
ITC1_386_449,722,0,388,711,0,145,181,515
ITC1_397_460,735,0,447,842,799,304,420,554
ITC1_408_471,992,0,632,1048,1,462,363,611
ITC1_419_482,1173,0,655,1057,1117,815,451,1048
ITC1_430_493,955,0,759,1189,0,874,723,1106
ITC1_441_504,65,0,276,563,369,366,260,645
ITC1_452_515,1,1,2,11,0,54,10,13
ITC1_463_526,0,0,11,10,0,0,9,31
ITC1_474_537,0,0,36,15,0,6,6,18
ITC1_485_548,112,0,39,79,285,25,96,148
ITC1_496_559,110,0,99,179,433,57,66,91
ITC1_507_570,257,0,334,595,716,142,189,294
ITC1_518_581,327,0,225,372,0,52,125,214
ITC1_529_592,0,0,52,59,690,65,38,125
ITC1_540_603,45,0,8,13,0,14,57,15
ITC1_551_614,216,0,187,309,0,1,68,160
ITC1_562_625,123,0,42,81,779,134,60,84
ITC1_573_636,0,0,0,3,0,1,0,0
ITC1_584_647,1,0,2,4,0,0,0,0
ITC1_595_658,0,0,75,160,0,219,118,438
ITC1_606_669,516,0,233,465,0,173,179,396
ITC1_617_680,49,0,63,110,0,56,83,139
ITC1_628_691,114,0,252,512,372,170,237,324
ITC1_639_702,146,0,194,302,622,181,262,910
ITC1_650_713,600,0,259,432,1127,225,263,504
ITC1_661_724,314,0,288,546,777,275,250,542
ITC1_672_735,361,0,464,856,0,378,454,901
ITC1_683_746,274,0,451,610,0,530,495,1047
ITC1_694_757,786,0,375,606,458,359,316,651
ITC1_705_768,825,0,588,764,783,361,487,487
ITC1_716_779,801,0,504,823,906,1055,520,855
ITC1_727_790,1083,0,773,1345,1828,1170,746,1247
ITC1_738_801,723,0,318,832,704,428,175,445
ITC1_749_812,374,0,450,783,0,503,586,977
ITC1_760_823,186,0,126,161,0,142,119,141
ITC1_771_834,779,0,854,1431,1582,651,709,1199
ITC1_782_845,379,0,286,573,0,168,221,406
ITC1_793_856,35,0,154,167,0,12,85,104
ITC1_804_867,409,0,315,485,0,320,210,500
ITC1_815_878,197,0,146,234,0,119,116,201
ITC1_826_889,682,0,753,974,950,392,466,782
ITC1_837_900,408,0,479,798,1294,601,550,1379
ITC1_848_911,835,0,463,1200,441,388,439,731
ITC1_859_922,815,0,872,1450,1196,782,754,1309
ITC1_870_933,872,0,974,1877,2348,886,799,1168
ITC1_881_944,1429,0,1106,1721,1,467,728,982
ITC1_892_955,830,0,944,1216,528,456,612,1040
ITC1_903_966,1114,0,914,1853,1785,925,996,1845
ITC1_914_977,438,0,413,638,1213,260,337,463
ITC1_925_988,4,0,14,19,0,0,0,0
ITC1_936_999,126,0,304,563,0,350,117,350
ITC1_947_1010,0,0,14,16,0,0,25,70
ITC1_958_1021,8,0,29,88,0,18,33,69
ITC1_969_1032,178,0,124,163,0,47,135,316
ITC1_980_1043,446,0,241,279,31,352,93,218
ITC1_991_1054,546,0,352,655,584,365,209,549
ITC1_1002_1065,1194,0,574,1249,1390,932,478,1213
ITC1_1013_1076,627,0,273,759,930,485,203,515
ITC1_1024_1087,48,0,144,220,0,123,81,214
ITC1_1035_1098,118,0,235,412,0,431,207,298
ITC1_1046_1109,0,0,47,68,0,0,10,17
ITC1_1057_1120,0,0,0,0,0,111,49,63
ITC1_1068_1131,87,0,15,38,0,0,25,1
ITC1_1079_1142,0,0,30,28,0,0,0,18
ITC1_1090_1153,0,0,45,40,0,153,85,72
ITC1_1101_1164,0,0,21,10,0,7,4,25
ITC1_1112_1175,34,0,33,32,0,0,2,0
ITC1_1123_1186,2,0,15,71,0,33,4,40
ITC1_1134_1197,25,0,0,28,0,90,69,134
ITC1_1145_1208,102,0,72,133,514,46,76,186
ITC1_1156_1219,471,0,604,930,0,448,401,696
ITC1_1167_1230,501,0,208,411,677,398,157,418
ITC1_1178_1241,420,0,185,357,780,162,201,382
ITC1_1189_1252,0,0,17,86,0,56,82,108
ITC1_1200_1263,165,0,68,55,0,26,61,52
ITC1_1201_1264,18,0,21,104,0,16,20,49
