,1_0_1,1_0_2
CUP9_45_108,982,707
CUP9_56_119,837,703
CUP9_67_130,840,694
CUP9_78_141,304,264
CUP9_89_152,417,361
CUP9_100_163,338,304
CUP9_111_174,229,237
CUP9_122_185,275,266
CUP9_133_196,336,340
CUP9_144_207,338,364
CUP9_155_218,375,327
CUP9_166_229,322,286
CUP9_177_240,431,464
CUP9_188_251,467,479
CUP9_199_262,283,296
CUP9_210_273,299,323
CUP9_221_284,386,416
CUP9_232_295,415,327
CUP9_243_306,812,846
DAL80_1_64,794,614
DAL80_12_75,757,531
DAL80_23_86,529,457
DAL80_34_97,307,267
DAL80_45_108,281,236
DAL80_56_119,344,285
DAL80_67_130,249,250
DAL80_78_141,257,352
DAL80_89_152,214,292
DAL80_100_163,234,320
DAL80_111_174,522,535
DAL80_122_185,302,367
DAL80_133_196,645,554
DAL80_144_207,552,455
DAL80_155_218,488,461
DAL80_166_229,297,295
DAL80_177_240,223,252
DAL80_188_251,332,434
DAL80_199_262,298,317
DAL80_206_269,309,344
DAL82_1_64,490,404
DAL82_12_75,616,529
DAL82_23_86,505,401
DAL82_34_97,592,511
DAL82_45_108,574,474
DAL82_56_119,460,369
DAL82_67_130,630,539
DAL82_78_141,638,588
DAL82_89_152,513,520
DAL82_100_163,470,539
DAL82_111_174,700,631
DAL82_122_185,407,318
DAL82_133_196,631,543
DAL82_144_207,434,401
DAL82_155_218,467,405
DAL82_166_229,347,327
DAL82_177_240,329,321
DAL82_188_251,362,431
DAL82_192_255,310,279
DAT1_1_64,306,277
DAT1_12_75,570,390
DAT1_23_86,714,522
DAT1_34_97,757,519
DAT1_45_108,1133,891
DAT1_56_119,483,395
DAT1_67_130,521,380
DAT1_78_141,586,470
DAT1_89_152,567,474
DAT1_100_163,486,536
DAT1_111_174,862,657
DAT1_122_185,622,479
DAT1_133_196,490,474
DAT1_144_207,481,456
DAT1_155_218,576,583
DAT1_166_229,579,501
DAT1_177_240,470,546
DAT1_185_248,587,491
DOT6_1_64,1018,814
DOT6_12_75,1094,732
DOT6_23_86,907,669
DOT6_34_97,802,580
DOT6_45_108,609,475
DOT6_56_119,598,504
DOT6_67_130,576,397
DOT6_78_141,625,613
DOT6_89_152,593,542
DOT6_100_163,448,433
DOT6_111_174,619,567
DOT6_122_185,646,540
DOT6_133_196,732,635
DOT6_144_207,1050,929
DOT6_155_218,1143,1067
DOT6_166_229,1829,1459
DOT6_177_240,1340,958
DOT6_188_251,1098,825
DOT6_199_262,889,653
DOT6_210_273,635,486
DOT6_221_284,876,708
DOT6_232_295,676,566
DOT6_243_306,741,653
DOT6_254_317,641,576
DOT6_265_328,565,625
DOT6_276_339,629,487
DOT6_287_350,640,611
DOT6_298_361,628,533
DOT6_309_372,580,488
DOT6_320_383,381,379
DOT6_331_394,491,511
DOT6_342_405,574,536
DOT6_353_416,827,784
DOT6_364_427,737,716
DOT6_375_438,779,777
DOT6_386_449,823,744
DOT6_397_460,405,455
DOT6_408_471,604,550
DOT6_419_482,566,524
DOT6_430_493,482,550
DOT6_441_504,486,522
DOT6_452_515,576,575
DOT6_463_526,403,396
DOT6_474_537,448,407
DOT6_485_548,406,385
DOT6_496_559,600,541
DOT6_507_570,726,687
DOT6_518_581,595,460
DOT6_529_592,795,799
DOT6_540_603,848,775
DOT6_551_614,1025,774
DOT6_562_625,710,547
DOT6_573_636,762,672
DOT6_584_647,562,541
DOT6_595_658,402,391
DOT6_606_669,426,354
DOT6_607_670,448,379
ECM23_1_64,468,496
ECM23_12_75,588,534
ECM23_23_86,359,283
ECM23_34_97,671,569
ECM23_45_108,362,376
ECM23_56_119,274,357
ECM23_67_130,351,363
ECM23_78_141,327,339
ECM23_89_152,257,250
ECM23_100_163,358,407
ECM23_111_174,266,333
ECM23_122_185,171,148
ECM23_124_187,40,51
ENV11_1_64,265,256
ENV11_12_75,160,175
ENV11_23_86,189,239
ENV11_34_97,272,286
ENV11_45_108,148,194
ENV11_56_119,211,242
ENV11_67_130,180,264
ENV11_78_141,214,266
ENV11_89_152,170,212
ENV11_100_163,215,322
ENV11_111_174,299,279
ENV11_122_185,247,355
ENV11_133_196,320,360
ENV11_144_207,398,431
ENV11_155_218,492,460
ENV11_166_229,330,373
ENV11_177_240,239,256
ENV11_188_251,214,273
ENV11_199_262,336,336
ENV11_210_273,268,291
ENV11_221_284,215,272
ENV11_232_295,251,317
ENV11_243_306,367,466
ENV11_254_317,433,453
ENV11_265_328,404,487
ENV11_276_339,370,483
ENV11_287_350,379,413
ENV11_298_361,314,336
ENV11_309_372,435,463
ENV11_320_383,281,349
ENV11_331_394,324,325
ENV11_342_405,447,432
ENV11_353_416,539,597
ENV11_364_427,564,572
ENV11_375_438,486,574
ENV11_386_449,525,482
ENV11_397_460,484,514
ENV11_408_471,324,326
ENV11_419_482,413,387
ENV11_430_493,354,471
ENV11_441_504,310,397
ENV11_452_515,483,572
ENV11_463_526,440,518
ENV11_474_537,441,483
ENV11_485_548,453,411
ENV11_496_559,383,380
ENV11_507_570,497,642
ENV11_518_581,524,600
ENV11_529_592,361,402
ENV11_540_603,191,189
ENV11_551_614,208,261
ENV11_562_625,212,300
ENV11_573_636,264,265
ENV11_584_647,187,232
ENV11_595_658,313,366
ENV11_606_669,294,286
ENV11_617_680,341,403
ENV11_628_691,393,398
ENV11_639_702,356,451
ENV11_650_713,300,409
ENV11_661_724,506,457
ENV11_672_735,546,571
ENV11_683_746,463,476
ENV11_694_757,518,447
ENV11_705_768,411,470
ENV11_716_779,528,487
ENV11_727_790,372,489
ENV11_738_801,222,234
ENV11_749_812,357,366
ENV11_760_823,320,357
ENV11_771_834,293,353
ENV11_782_845,299,345
ENV11_793_856,295,354
ENV11_124_187,362,407
FHL1_1_64,227,246
FHL1_12_75,155,154
FHL1_23_86,194,201
FHL1_34_97,342,413
FHL1_45_108,188,253
FHL1_56_119,412,462
FHL1_67_130,387,364
FHL1_78_141,555,587
FHL1_89_152,365,387
FHL1_100_163,313,305
FHL1_111_174,391,377
FHL1_122_185,282,268
FHL1_133_196,241,283
FHL1_144_207,115,152
FHL1_155_218,239,249
FHL1_166_229,215,233
FHL1_177_240,231,245
FHL1_188_251,284,288
FHL1_199_262,349,399
FHL1_210_273,373,391
FHL1_221_284,548,589
FHL1_232_295,504,504
FHL1_243_306,531,574
FHL1_254_317,654,575
FHL1_265_328,646,598
FHL1_276_339,465,448
FHL1_287_350,407,420
FHL1_298_361,569,495
FHL1_309_372,438,403
FHL1_320_383,351,370
FHL1_331_394,257,260
FHL1_342_405,298,324
FHL1_353_416,145,198
FHL1_364_427,85,100
FHL1_375_438,112,149
FHL1_386_449,63,85
FHL1_397_460,40,55
FHL1_408_471,115,137
FHL1_419_482,325,333
FHL1_430_493,379,439
FHL1_441_504,313,383
FHL1_452_515,444,478
FHL1_463_526,351,325
FHL1_474_537,344,395
FHL1_485_548,183,227
FHL1_496_559,271,320
FHL1_507_570,235,244
FHL1_518_581,242,253
FHL1_529_592,244,298
FHL1_540_603,480,491
FHL1_551_614,363,318
FHL1_562_625,259,203
FHL1_573_636,215,213
FHL1_584_647,327,360
FHL1_595_658,408,378
FHL1_606_669,358,369
FHL1_617_680,548,481
FHL1_628_691,540,486
FHL1_639_702,549,483
FHL1_650_713,389,353
FHL1_661_724,349,327
FHL1_672_735,543,569
FHL1_683_746,312,261
FHL1_694_757,768,740
FHL1_705_768,856,731
FHL1_716_779,912,772
FHL1_727_790,901,767
FHL1_738_801,951,726
FHL1_749_812,728,672
FHL1_760_823,770,655
FHL1_771_834,607,540
FHL1_782_845,519,341
FHL1_793_856,410,325
FHL1_804_867,367,329
FHL1_815_878,300,233
FHL1_826_889,271,242
FHL1_837_900,310,283
FHL1_848_911,212,264
FHL1_859_922,304,278
FHL1_870_933,135,184
FHL1_873_936,236,283
FKH1_1_64,553,627
FKH1_12_75,478,412
FKH1_23_86,685,513
FKH1_34_97,567,453
FKH1_45_108,442,436
FKH1_56_119,474,441
FKH1_67_130,541,529
FKH1_78_141,504,363
FKH1_89_152,503,446
FKH1_100_163,530,496
FKH1_111_174,711,609
FKH1_122_185,584,612
FKH1_133_196,527,489
FKH1_144_207,588,500
FKH1_155_218,442,486
FKH1_166_229,265,351
FKH1_177_240,565,534
FKH1_188_251,338,447
FKH1_199_262,476,479
FKH1_210_273,237,304
FKH1_221_284,511,404
FKH1_232_295,298,269
FKH1_243_306,364,386
FKH1_254_317,587,515
FKH1_265_328,441,409
FKH1_276_339,676,714
FKH1_287_350,623,631
FKH1_298_361,519,491
FKH1_309_372,383,328
FKH1_320_383,403,397
FKH1_331_394,339,385
FKH1_342_405,432,368
FKH1_353_416,554,460
FKH1_364_427,558,497
FKH1_375_438,436,454
FKH1_386_449,237,257
FKH1_397_460,468,430
FKH1_408_471,476,423
FKH1_419_482,584,530
FKH1_421_484,518,488
FKH2_1_64,292,302
FKH2_12_75,263,306
FKH2_23_86,308,329
FKH2_34_97,453,347
FKH2_45_108,215,200
FKH2_56_119,503,502
FKH2_67_130,369,380
FKH2_78_141,323,333
FKH2_89_152,325,333
FKH2_100_163,287,350
FKH2_111_174,326,332
FKH2_122_185,326,434
FKH2_133_196,751,697
FKH2_144_207,665,571
FKH2_155_218,504,431
FKH2_166_229,318,293
FKH2_177_240,324,289
FKH2_188_251,332,347
FKH2_199_262,397,436
FKH2_210_273,247,260
FKH2_221_284,373,406
FKH2_232_295,322,307
FKH2_243_306,312,335
FKH2_254_317,331,453
FKH2_265_328,359,394
FKH2_276_339,595,566
FKH2_287_350,674,587
FKH2_298_361,603,480
FKH2_309_372,505,493
FKH2_320_383,507,433
FKH2_331_394,518,437
FKH2_342_405,460,450
FKH2_353_416,272,328
FKH2_364_427,265,350
FKH2_375_438,195,243
FKH2_386_449,166,177
FKH2_397_460,383,393
FKH2_408_471,535,566
FKH2_419_482,423,374
FKH2_430_493,484,431
FKH2_441_504,508,450
FKH2_452_515,529,457
FKH2_463_526,570,526
FKH2_474_537,646,634
FKH2_485_548,451,392
FKH2_496_559,602,467
FKH2_507_570,210,181
FKH2_518_581,414,441
FKH2_529_592,335,326
FKH2_540_603,376,407
FKH2_551_614,437,548
FKH2_562_625,274,373
FKH2_573_636,426,397
FKH2_584_647,429,436
FKH2_595_658,528,695
FKH2_606_669,537,467
FKH2_617_680,711,683
FKH2_628_691,556,526
FKH2_639_702,662,562
FKH2_650_713,547,514
FKH2_661_724,542,468
FKH2_672_735,353,380
FKH2_683_746,288,314
FKH2_694_757,345,359
FKH2_705_768,338,445
FKH2_716_779,234,283
FKH2_727_790,491,491
FKH2_738_801,338,381
FKH2_749_812,390,353
FKH2_760_823,343,336
FKH2_771_834,299,285
FKH2_782_845,450,400
FKH2_793_856,274,283
FKH2_799_862,292,322
FYV5_1_64,668,776
FYV5_12_75,765,730
FYV5_23_86,1027,775
FYV5_34_97,72,75
FYV5_45_108,933,935
FYV5_56_119,783,771
FYV5_67_130,935,1105
FYV5_78_141,1218,1076
FYV5_89_152,1693,1637
FZF1_1_64,325,306
FZF1_12_75,196,198
FZF1_23_86,157,178
FZF1_34_97,124,120
FZF1_45_108,281,344
FZF1_56_119,331,323
FZF1_67_130,298,306
FZF1_78_141,325,283
FZF1_89_152,447,514
FZF1_100_163,532,451
FZF1_111_174,567,487
FZF1_122_185,375,344
FZF1_133_196,384,331
FZF1_144_207,545,455
FZF1_155_218,527,539
FZF1_166_229,460,480
FZF1_177_240,487,439
FZF1_188_251,673,536
FZF1_199_262,673,533
FZF1_210_273,775,624
FZF1_221_284,958,779
FZF1_232_295,925,737
FZF1_236_299,744,659
GAT1_1_64,95,151
GAT1_12_75,51,145
GAT1_23_86,130,209
GAT1_34_97,662,637
GAT1_45_108,808,791
GAT1_56_119,186,205
GAT1_67_130,159,151
GAT1_78_141,250,193
GAT1_89_152,167,169
GAT1_100_163,138,131
GAT1_111_174,698,585
GAT1_122_185,882,803
GAT1_133_196,972,906
GAT1_144_207,1175,929
GAT1_155_218,573,529
GAT1_166_229,394,336
GAT1_177_240,397,449
GAT1_188_251,200,264
GAT1_199_262,181,289
GAT1_210_273,120,240
GAT1_221_284,229,358
GAT1_232_295,515,447
GAT1_243_306,632,692
GAT1_254_317,808,734
GAT1_265_328,765,650
GAT1_276_339,611,588
GAT1_287_350,795,629
GAT1_298_361,711,593
GAT1_309_372,764,535
GAT1_320_383,545,383
GAT1_331_394,446,398
GAT1_342_405,467,490
GAT1_353_416,279,297
GAT1_364_427,632,571
GAT1_375_438,948,924
GAT1_386_449,1131,891
GAT1_397_460,772,646
GAT1_408_471,1235,933
GAT1_419_482,939,694
GAT1_430_493,692,544
GAT1_441_504,564,509
GAT1_447_510,451,384
GAT3_1_64,278,330
GAT3_12_75,412,474
GAT3_23_86,444,416
GAT3_34_97,500,498
GAT3_45_108,582,603
GAT3_56_119,757,670
GAT3_67_130,482,463
GAT3_78_141,553,588
GAT4_1_64,626,473
GAT4_12_75,792,659
GAT4_23_86,927,686
GAT4_34_97,687,536
GAT4_45_108,507,429
GAT4_56_119,486,441
GAT4_58_121,369,377
GCN4_1_64,622,605
GCN4_12_75,539,572
GCN4_23_86,662,658
GCN4_34_97,464,482
GCN4_45_108,635,613
GCN4_56_119,558,535
GCN4_67_130,602,529
GCN4_78_141,505,426
GCN4_89_152,580,493
GCN4_100_163,539,542
GCN4_111_174,578,618
GCN4_122_185,640,582
GCN4_133_196,410,358
GCN4_144_207,555,559
GCN4_155_218,679,582
GCN4_166_229,771,740
GCN4_177_240,469,446
GCN4_188_251,688,586
GCN4_199_262,544,461
GCN4_210_273,526,351
GCN4_218_281,393,344
GCR1_1_64,787,782
GCR1_12_75,588,519
GCR1_23_86,262,248
GCR1_34_97,216,257
GCR1_45_108,329,465
GCR1_56_119,181,252
GCR1_67_130,103,150
GCR1_78_141,72,157
GCR1_89_152,164,207
GCR1_100_163,195,243
GCR1_111_174,96,151
GCR1_122_185,154,242
GCR1_133_196,297,391
GCR1_144_207,291,392
GCR1_155_218,199,252
GCR1_166_229,251,261
GCR1_177_240,345,276
GCR1_188_251,363,345
GCR1_199_262,420,419
GCR1_210_273,448,479
GCR1_221_284,395,475
GCR1_232_295,422,399
GCR1_243_306,418,432
GCR1_254_317,365,444
GCR1_265_328,406,408
GCR1_276_339,506,469
GCR1_287_350,620,576
GCR1_298_361,917,795
GCR1_309_372,311,290
GCR1_320_383,408,428
GCR1_331_394,386,417
GCR1_342_405,264,357
GCR1_353_416,365,478
GCR1_364_427,320,451
GCR1_375_438,559,504
GCR1_386_449,620,555
GCR1_397_460,565,484
GCR1_408_471,562,536
GCR1_419_482,236,281
GCR1_430_493,294,246
GCR1_441_504,258,315
GCR1_452_515,193,218
GCR1_463_526,210,261
GCR1_474_537,184,270
GCR1_485_548,198,276
GCR1_496_559,244,288
GCR1_507_570,248,337
GCR1_518_581,181,213
GCR1_529_592,438,415
GCR1_540_603,408,434
GCR1_551_614,310,276
GCR1_562_625,316,376
GCR1_573_636,337,469
GCR1_584_647,627,555
GCR1_595_658,541,413
GCR1_606_669,677,630
GCR1_617_680,619,495
GCR1_628_691,636,590
GCR1_639_702,550,556
GCR1_650_713,596,651
GCR1_661_724,857,646
GCR1_672_735,783,653
GCR1_683_746,566,492
GCR1_694_757,638,515
GCR1_705_768,509,516
GCR1_716_779,481,388
GCR1_727_790,546,484
GCR1_738_801,466,367
GCR1_749_812,373,408
GCR1_760_823,344,372
GCR1_771_834,469,440
GCR1_782_845,325,264
GCR1_793_856,329,308
GCR1_804_867,453,496
GCR1_815_878,261,260
GCR1_826_889,222,328
GCR1_837_900,143,190
GCR1_848_911,243,262
GCR1_859_922,98,156
GCR1_870_933,148,220
GCR1_881_944,248,269
GCR1_892_955,302,386
GCR1_903_966,278,337
GCR1_914_977,189,272
GCR1_925_988,202,307
GCR1_936_999,230,344
GCR1_947_1010,274,232
GCR1_958_1021,238,313
GCR1_969_1032,177,205
GCR1_972.3333_1035.3333,163,215
GIS1_1_64,429,369
GIS1_12_75,331,371
GIS1_23_86,278,347
GIS1_34_97,377,408
GIS1_45_108,309,331
GIS1_56_119,381,416
GIS1_67_130,390,359
GIS1_78_141,405,383
GIS1_89_152,334,320
GIS1_100_163,414,468
GIS1_111_174,385,451
GIS1_122_185,316,368
GIS1_133_196,421,421
GIS1_144_207,342,426
GIS1_155_218,402,435
GIS1_166_229,399,454
GIS1_177_240,336,365
GIS1_188_251,372,379
GIS1_199_262,326,348
GIS1_210_273,226,272
GIS1_221_284,186,283
GIS1_232_295,206,288
GIS1_243_306,182,283
GIS1_254_317,191,356
GIS1_265_328,112,266
GIS1_276_339,485,464
GIS1_287_350,416,448
GIS1_298_361,430,470
GIS1_309_372,408,450
GIS1_320_383,241,290
GIS1_331_394,219,279
GIS1_342_405,278,302
GIS1_353_416,257,328
GIS1_364_427,300,339
GIS1_375_438,235,251
GIS1_386_449,455,576
GIS1_397_460,524,545
GIS1_408_471,465,418
GIS1_419_482,458,397
GIS1_430_493,536,572
GIS1_441_504,447,426
GIS1_452_515,419,458
GIS1_463_526,360,454
GIS1_474_537,198,235
GIS1_485_548,394,352
GIS1_496_559,423,419
GIS1_507_570,585,611
GIS1_518_581,389,450
GIS1_529_592,560,653
GIS1_540_603,713,625
GIS1_551_614,652,531
GIS1_562_625,550,563
GIS1_573_636,932,676
GIS1_584_647,791,569
GIS1_595_658,894,825
GIS1_606_669,697,543
GIS1_617_680,712,599
GIS1_628_691,654,576
GIS1_639_702,376,367
GIS1_650_713,356,355
GIS1_661_724,308,340
GIS1_672_735,289,350
GIS1_683_746,387,473
GIS1_694_757,453,562
GIS1_705_768,252,236
GIS1_716_779,273,324
GIS1_727_790,328,327
GIS1_738_801,335,296
GIS1_749_812,294,348
GIS1_760_823,264,314
GIS1_771_834,299,343
GIS1_782_845,275,386
GIS1_793_856,443,415
GIS1_804_867,488,463
GIS1_815_878,287,319
GIS1_826_889,229,262
GIS1_831_894,236,251
GLN3_1_64,489,415
GLN3_12_75,578,543
GLN3_23_86,712,568
GLN3_34_97,952,730
GLN3_45_108,730,656
GLN3_56_119,1001,898
GLN3_67_130,567,622
GLN3_78_141,940,615
GLN3_89_152,589,537
GLN3_100_163,710,697
GLN3_111_174,871,759
GLN3_122_185,881,752
GLN3_133_196,917,718
GLN3_144_207,531,448
GLN3_155_218,592,443
GLN3_166_229,747,575
GLN3_177_240,341,286
GLN3_188_251,364,354
GLN3_199_262,391,443
GLN3_210_273,282,318
GLN3_221_284,413,540
GLN3_232_295,239,332
GLN3_243_306,304,332
GLN3_254_317,249,274
GLN3_265_328,375,369
GLN3_276_339,288,321
GLN3_287_350,396,440
GLN3_298_361,314,412
GLN3_309_372,436,375
GLN3_320_383,441,426
GLN3_331_394,327,365
GLN3_342_405,328,316
GLN3_353_416,394,410
GLN3_364_427,239,254
GLN3_375_438,329,395
GLN3_386_449,360,435
GLN3_397_460,263,329
GLN3_408_471,289,375
GLN3_419_482,263,298
GLN3_430_493,381,356
GLN3_441_504,517,549
GLN3_452_515,522,540
GLN3_463_526,461,463
GLN3_474_537,360,334
GLN3_485_548,452,389
GLN3_496_559,392,341
GLN3_507_570,429,364
GLN3_518_581,450,378
GLN3_529_592,530,456
GLN3_540_603,509,508
GLN3_551_614,311,364
GLN3_562_625,419,397
GLN3_573_636,602,493
GLN3_584_647,348,253
GLN3_595_658,383,348
GLN3_606_669,336,347
GLN3_617_680,349,370
GLN3_628_691,278,325
GLN3_639_702,316,337
GLN3_650_713,349,330
GLN3_661_724,329,394
GLN3_667_730,271,261
GTS1_1_64,546,573
GTS1_12_75,690,634
GTS1_23_86,644,548
GTS1_34_97,639,483
GTS1_45_108,555,488
GTS1_56_119,489,470
GTS1_67_130,346,403
GTS1_78_141,416,475
GTS1_89_152,395,339
GTS1_100_163,298,301
GTS1_111_174,292,338
GTS1_122_185,220,265
GTS1_133_196,312,326
GTS1_144_207,412,392
GTS1_155_218,323,376
GTS1_166_229,334,424
GTS1_177_240,304,281
GTS1_188_251,386,358
GTS1_199_262,405,455
GTS1_210_273,448,467
GTS1_221_284,511,568
GTS1_232_295,409,447
GTS1_243_306,756,572
GTS1_254_317,606,514
GTS1_265_328,406,396
GTS1_276_339,498,463
GTS1_287_350,706,540
GTS1_298_361,561,556
GTS1_309_372,1047,662
GTS1_320_383,834,485
GTS1_331_394,887,585
GTS1_333_396,747,462
GZF3_1_64,415,400
GZF3_12_75,208,255
GZF3_23_86,461,436
GZF3_34_97,720,606
GZF3_45_108,375,365
GZF3_56_119,326,336
GZF3_67_130,400,450
GZF3_78_141,365,372
GZF3_89_152,393,429
GZF3_100_163,283,319
GZF3_111_174,625,498
GZF3_122_185,366,394
GZF3_133_196,408,442
GZF3_144_207,358,345
GZF3_155_218,203,180
GZF3_166_229,175,240
GZF3_177_240,162,151
GZF3_188_251,87,90
GZF3_199_262,88,111
GZF3_210_273,278,284
GZF3_221_284,193,239
GZF3_232_295,423,405
GZF3_243_306,372,347
GZF3_254_317,450,460
GZF3_265_328,492,429
GZF3_276_339,589,587
GZF3_287_350,634,565
GZF3_298_361,582,522
GZF3_309_372,472,331
GZF3_320_383,971,865
GZF3_331_394,706,600
GZF3_342_405,708,769
GZF3_353_416,676,716
GZF3_364_427,604,534
GZF3_375_438,743,625
GZF3_386_449,701,608
GZF3_397_460,501,549
GZF3_408_471,683,540
GZF3_419_482,601,553
GZF3_430_493,646,597
GZF3_441_504,367,381
GZF3_452_515,154,166
GZF3_463_526,129,136
GZF3_474_537,203,214
GZF3_485_548,148,221
GZF3_488_551,141,152
HAA1_1_64,359,340
HAA1_12_75,339,365
HAA1_23_86,249,207
HAA1_34_97,225,214
HAA1_45_108,201,261
HAA1_56_119,177,168
HAA1_67_130,376,443
HAA1_78_141,455,452
HAA1_89_152,495,417
HAA1_100_163,461,509
HAA1_111_174,523,547
HAA1_122_185,675,615
HAA1_133_196,705,628
HAA1_144_207,696,592
HAA1_155_218,709,713
HAA1_166_229,483,454
HAA1_177_240,462,391
HAA1_188_251,656,570
HAA1_199_262,543,503
HAA1_210_273,425,445
HAA1_221_284,554,498
HAA1_232_295,678,512
HAA1_243_306,820,673
HAA1_254_317,576,554
HAA1_265_328,517,461
HAA1_276_339,447,434
HAA1_287_350,199,208
HAA1_298_361,253,247
HAA1_309_372,132,185
HAA1_320_383,191,241
HAA1_331_394,217,249
HAA1_342_405,283,411
HAA1_353_416,299,353
HAA1_364_427,311,315
HAA1_375_438,421,435
HAA1_386_449,356,419
HAA1_397_460,262,294
HAA1_408_471,325,332
HAA1_419_482,389,438
HAA1_430_493,356,415
HAA1_441_504,396,484
HAA1_452_515,390,406
HAA1_463_526,346,333
HAA1_474_537,431,485
HAA1_485_548,518,452
HAA1_496_559,466,431
HAA1_507_570,498,424
HAA1_518_581,689,547
HAA1_529_592,650,528
HAA1_540_603,298,339
HAA1_551_614,354,358
HAA1_562_625,348,364
HAA1_573_636,274,290
HAA1_584_647,358,346
HAA1_595_658,292,340
HAA1_606_669,362,372
HAA1_617_680,418,406
HAA1_628_691,400,481
HAA1_631_694,442,530
HAC1_1_64,224,239
HAC1_12_75,318,283
HAC1_23_86,311,318
HAC1_34_97,418,462
HAC1_45_108,414,483
HAC1_56_119,488,557
HAC1_67_130,420,509
HAC1_78_141,998,730
HAC1_89_152,1153,794
HAC1_100_163,799,704
HAC1_111_174,939,656
HAC1_122_185,583,490
HAC1_133_196,751,580
HAC1_144_207,929,734
HAC1_155_218,777,669
HAC1_166_229,675,539
HAC1_177_240,702,605
HAC1_188_251,675,520
HAC1_199_262,519,572
HAC1_210_273,310,282
HAC1_221_284,158,186
HAC1_232_295,86,91
HAC1_243_306,112,127
HAC1_254_317,408,369
HAC1_259_322,487,460
HAP2_1_64,383,398
HAP2_12_75,551,505
HAP2_23_86,750,607
HAP2_34_97,512,438
HAP2_45_108,552,532
HAP2_56_119,768,776
HAP2_67_130,650,504
HAP2_78_141,610,504
HAP2_89_152,608,572
HAP2_100_163,737,577
HAP2_111_174,486,356
HAP2_122_185,569,475
HAP2_133_196,417,363
HAP2_144_207,347,293
HAP2_155_218,382,356
HAP2_166_229,272,303
HAP2_177_240,387,416
HAP2_188_251,292,266
HAP2_199_262,480,396
HAP2_202_265,324,293
HAP3_1_64,602,485
HAP3_12_75,629,511
HAP3_23_86,1157,780
HAP3_34_97,520,417
HAP3_45_108,589,530
HAP3_56_119,690,543
HAP3_67_130,521,444
HAP3_78_141,428,320
HAP3_81_144,530,461
HAP4_1_64,170,171
HAP4_12_75,216,304
HAP4_23_86,403,370
HAP4_34_97,369,371
HAP4_45_108,385,397
HAP4_56_119,197,207
HAP4_67_130,123,178
HAP4_78_141,144,182
HAP4_89_152,138,209
HAP4_100_163,89,196
HAP4_111_174,342,390
HAP4_122_185,343,387
HAP4_133_196,476,513
HAP4_144_207,427,440
HAP4_155_218,387,419
HAP4_166_229,210,310
HAP4_177_240,330,465
HAP4_188_251,733,648
HAP4_199_262,491,559
HAP4_210_273,564,620
HAP4_221_284,575,548
HAP4_232_295,484,456
HAP4_243_306,424,507
HAP4_254_317,360,400
HAP4_265_328,496,396
HAP4_276_339,375,375
HAP4_287_350,277,304
HAP4_298_361,305,333
HAP4_309_372,271,290
HAP4_320_383,422,394
HAP4_331_394,309,275
HAP4_342_405,540,498
HAP4_353_416,285,317
HAP4_364_427,236,192
HAP4_375_438,322,313
HAP4_386_449,348,361
HAP4_397_460,526,635
HAP4_408_471,354,482
HAP4_419_482,483,445
HAP4_430_493,662,561
HAP4_441_504,598,492
HAP4_452_515,406,392
HAP4_463_526,359,336
HAP4_474_537,334,400
HAP4_485_548,531,466
HAP4_491_554,554,485
HAP5_1_64,277,266
HAP5_12_75,448,398
HAP5_23_86,541,492
HAP5_34_97,569,467
HAP5_45_108,541,460
HAP5_56_119,525,373
HAP5_67_130,574,380
HAP5_78_141,678,513
HAP5_89_152,359,376
HAP5_100_163,718,625
HAP5_111_174,646,587
HAP5_122_185,543,509
HAP5_133_196,663,684
HAP5_144_207,514,437
HAP5_155_218,469,435
HAP5_166_229,393,351
HAP5_177_240,495,449
HAP5_179_242,569,618
HCM1_1_64,258,295
HCM1_12_75,329,367
HCM1_23_86,282,301
HCM1_34_97,411,402
HCM1_45_108,265,273
HCM1_56_119,575,445
HCM1_67_130,474,396
HCM1_78_141,466,531
HCM1_89_152,409,444
HCM1_100_163,404,334
HCM1_111_174,412,353
HCM1_122_185,359,401
HCM1_133_196,358,384
HCM1_144_207,339,361
HCM1_155_218,305,362
HCM1_166_229,422,403
HCM1_177_240,310,344
HCM1_188_251,369,400
HCM1_199_262,354,379
HCM1_210_273,329,403
HCM1_221_284,443,437
HCM1_232_295,631,532
HCM1_243_306,485,487
HCM1_254_317,581,496
HCM1_265_328,390,380
HCM1_276_339,297,323
HCM1_287_350,476,530
HCM1_298_361,394,460
HCM1_309_372,373,362
HCM1_320_383,370,344
HCM1_331_394,386,448
HCM1_342_405,478,539
HCM1_353_416,398,398
HCM1_364_427,455,441
HCM1_375_438,827,677
HCM1_386_449,436,332
HCM1_397_460,521,456
HCM1_408_471,600,564
HCM1_419_482,475,409
HCM1_430_493,634,548
HCM1_441_504,738,704
HCM1_452_515,713,694
HCM1_463_526,477,471
HCM1_474_537,565,558
HCM1_485_548,503,401
HCM1_496_559,664,496
HCM1_501_564,465,398
HEL2_1_64,351,361
HEL2_12_75,378,421
HEL2_23_86,454,518
HEL2_34_97,451,483
HEL2_45_108,403,394
HEL2_56_119,392,432
HEL2_67_130,352,310
HEL2_78_141,215,215
HEL2_89_152,240,217
HEL2_100_163,248,284
HEL2_111_174,230,306
HEL2_122_185,189,217
HEL2_133_196,402,479
HEL2_144_207,275,320
HEL2_155_218,354,424
HEL2_166_229,399,490
HEL2_177_240,489,555
