,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
HAA1_23_86,330,1,474,317,2,1,0,195
HAA1_34_97,309,234,114,52,0,2,1,4
HAA1_45_108,185,0,218,106,2,3,0,1
HAA1_56_119,275,249,147,8,1,2,1,145
HAA1_67_130,90,406,0,76,2,2,2,552
HAA1_78_141,250,680,592,332,5,5,12,170
HAA1_89_152,286,1058,57,475,1,1,7,462
HAA1_100_163,680,161,161,125,3,3,0,147
HAA1_111_174,213,5,1052,266,2,3,0,727
HAA1_122_185,710,411,1478,417,5,1,2,1120
HAA1_133_196,408,886,723,382,8,4,8,934
HAA1_144_207,133,1245,101,233,4,5,11,694
HAA1_155_218,425,224,439,241,4,3,4,647
HAA1_166_229,332,560,775,494,1,4,7,295
HAA1_177_240,206,0,255,461,1,1,1,32
HAA1_188_251,1135,736,1153,538,3,5,5,1523
HAA1_199_262,706,1219,592,225,4,6,12,301
HAA1_210_273,78,145,143,92,1,0,3,211
HAA1_221_284,1125,1463,1154,596,1,7,9,767
HAA1_232_295,422,576,301,457,1,1,2,867
HAA1_243_306,441,0,1216,451,4,7,1,499
HAA1_254_317,236,243,92,375,2,4,1,133
HAA1_265_328,778,1233,559,197,4,2,8,326
HAA1_276_339,674,377,312,257,4,3,4,367
HAA1_287_350,1,448,179,43,2,1,4,175
HAA1_298_361,116,306,760,262,1,1,2,560
HAA1_309_372,0,0,237,68,1,2,0,572
HAA1_320_383,67,0,188,21,1,0,0,458
HAA1_331_394,38,573,461,145,3,1,8,401
HAA1_342_405,937,562,1044,305,1,3,4,655
HAA1_353_416,111,311,816,230,1,2,1,613
HAA1_364_427,824,372,316,282,2,1,4,127
HAA1_375_438,222,272,815,217,2,3,3,537
HAA1_386_449,387,156,190,220,1,2,2,405
HAA1_397_460,607,225,475,130,3,4,6,149
HAA1_408_471,547,316,846,125,5,3,1,462
HAA1_419_482,572,385,665,141,3,6,3,146
HAA1_430_493,332,7,543,118,0,2,1,359
HAA1_441_504,10,168,680,341,1,1,7,368
HAA1_452_515,252,240,448,220,1,3,3,314
HAA1_463_526,230,861,766,450,1,5,7,481
HAA1_474_537,379,1518,1613,343,3,2,11,627
HAA1_485_548,266,234,473,250,5,5,3,414
HAA1_496_559,165,937,907,175,3,2,18,338
HAA1_507_570,312,914,485,544,1,4,5,209
HAA1_518_581,717,728,461,606,3,8,7,359
HAA1_529_592,113,446,400,303,3,6,3,148
HAA1_540_603,186,412,557,249,2,5,5,485
HAA1_551_614,504,1,309,162,0,5,0,155
HAA1_562_625,675,1086,1346,613,0,3,11,785
HAA1_573_636,95,1154,385,446,3,4,9,260
HAA1_584_647,138,0,168,177,3,1,0,47
HAA1_595_658,116,196,42,1,4,3,2,516
HAA1_606_669,577,635,420,72,1,2,3,358
HAA1_617_680,340,390,655,350,4,1,6,278
HAA1_628_691,521,200,1030,324,4,3,3,535
HAA1_631_694,250,638,627,198,3,2,5,594
HAC1_1_64,130,643,898,185,4,4,4,456
HAC1_12_75,1,514,17,32,3,2,5,162
HAC1_23_86,108,255,201,2,0,1,5,254
HAC1_34_97,308,914,311,120,3,3,7,378
HAC1_45_108,71,662,591,184,1,3,5,208
HAC1_56_119,696,345,513,292,3,7,2,478
HAC1_67_130,727,502,379,378,6,2,8,225
HAC1_78_141,975,471,1077,1082,2,4,3,173
HAC1_89_152,467,1013,473,353,1,1,10,398
HAC1_100_163,214,643,944,79,5,4,13,524
HAC1_111_174,532,2004,442,265,5,4,16,346
HAC1_122_185,220,198,163,140,2,6,1,208
HAC1_133_196,260,1481,1120,378,4,7,10,444
HAC1_144_207,426,651,637,64,1,2,4,280
HAC1_155_218,351,447,395,419,5,8,6,208
HAC1_166_229,364,953,729,225,2,5,7,125
HAC1_177_240,529,579,963,418,6,4,8,1400
HAC1_188_251,431,352,191,235,5,5,7,313
HAC1_199_262,157,139,133,48,2,7,2,276
HAC1_210_273,175,244,191,26,0,3,3,23
HAC1_221_284,69,0,0,247,0,0,0,77
HAC1_232_295,12,0,112,0,1,0,0,174
HAC1_243_306,0,0,39,23,0,2,1,86
HAC1_254_317,343,172,516,149,0,1,0,149
HAC1_259_322,402,456,239,299,2,4,5,228
HAP2_1_64,229,395,1008,160,0,2,2,267
HAP2_12_75,308,910,231,266,1,6,13,478
HAP2_23_86,234,938,287,299,5,3,8,366
HAP2_34_97,53,447,100,290,2,2,2,260
HAP2_45_108,231,507,463,823,5,6,7,317
HAP2_56_119,601,238,885,528,5,3,1,862
HAP2_67_130,1070,889,1389,903,3,1,12,721
HAP2_78_141,454,600,1111,585,2,3,7,679
HAP2_89_152,342,512,821,1088,1,5,5,447
HAP2_100_163,335,2486,473,255,1,2,28,276
HAP2_111_174,239,617,573,412,2,3,6,115
HAP2_122_185,519,0,295,354,2,1,0,186
HAP2_133_196,1,410,70,286,3,0,6,2
HAP2_144_207,197,301,428,115,4,3,3,27
HAP2_155_218,72,372,606,200,6,1,9,150
HAP2_166_229,266,449,50,367,1,2,6,202
HAP2_177_240,621,255,189,199,8,6,2,460
HAP2_188_251,160,144,364,12,3,3,2,45
HAP2_199_262,3,699,42,132,5,0,6,421
HAP2_202_265,14,225,234,75,1,0,2,76
HAP3_1_64,110,866,379,476,3,1,8,191
HAP3_12_75,832,1518,485,446,2,6,15,43
HAP3_23_86,203,576,417,529,7,5,5,823
HAP3_34_97,281,0,199,152,3,2,0,279
HAP3_45_108,389,757,405,51,8,2,5,102
HAP3_56_119,175,251,785,420,6,4,3,171
HAP3_67_130,158,0,347,352,2,2,0,222
HAP3_78_141,84,267,81,105,4,4,2,232
HAP3_81_144,130,221,91,151,1,4,1,2
HAP4_1_64,101,515,417,130,2,4,3,314
HAP4_12_75,214,75,312,42,1,1,0,346
HAP4_23_86,389,184,215,257,4,4,1,371
HAP4_34_97,230,563,319,301,5,3,5,339
HAP4_45_108,406,1,0,160,5,2,0,147
HAP4_56_119,291,435,144,30,1,0,2,121
HAP4_67_130,67,68,418,8,0,3,0,198
HAP4_78_141,175,66,115,11,5,2,0,35
HAP4_89_152,120,0,43,5,1,1,0,262
HAP4_100_163,7,99,201,3,2,0,2,149
HAP4_111_174,174,805,895,71,3,2,5,177
HAP4_122_185,582,0,480,191,4,2,0,191
HAP4_133_196,237,1467,357,209,2,5,13,243
HAP4_144_207,274,607,381,125,3,2,4,301
HAP4_155_218,558,862,333,232,4,2,7,262
HAP4_166_229,8,128,420,107,3,1,1,523
HAP4_177_240,509,1030,842,270,3,5,10,596
HAP4_188_251,853,1005,792,214,4,3,12,597
HAP4_199_262,358,740,346,231,4,3,3,300
HAP4_210_273,648,1,439,190,3,3,0,318
HAP4_221_284,510,2008,228,639,1,4,14,439
HAP4_232_295,314,1280,676,374,1,2,9,496
HAP4_243_306,241,616,1186,291,1,6,6,521
HAP4_254_317,727,412,884,222,4,1,7,565
HAP4_265_328,350,447,290,114,1,3,5,14
HAP4_276_339,543,235,604,200,5,1,1,357
HAP4_287_350,271,449,401,158,2,3,6,257
HAP4_298_361,282,390,216,224,3,1,2,248
HAP4_309_372,13,489,230,36,2,3,3,223
HAP4_320_383,169,655,609,174,6,1,4,242
HAP4_331_394,217,346,829,136,2,5,2,400
HAP4_342_405,68,668,324,301,2,2,5,651
HAP4_353_416,112,1,119,66,5,2,0,155
HAP4_364_427,229,0,4,38,1,5,0,14
HAP4_375_438,206,654,18,50,3,2,6,253
HAP4_386_449,23,39,437,137,2,3,1,568
HAP4_397_460,317,723,269,175,5,4,7,327
HAP4_408_471,453,179,122,211,3,2,2,279
HAP4_419_482,452,81,176,124,3,4,0,257
HAP4_430_493,258,929,414,395,5,1,4,525
HAP4_441_504,145,182,159,175,2,3,0,123
HAP4_452_515,139,836,824,176,3,3,5,696
HAP4_463_526,201,501,537,316,2,3,3,305
HAP4_474_537,348,552,340,245,4,0,7,275
HAP4_485_548,643,164,2,195,3,3,0,182
HAP4_491_554,152,1036,418,60,0,6,10,198
HAP5_1_64,938,0,71,389,3,1,0,162
HAP5_12_75,99,176,419,229,2,4,4,93
HAP5_23_86,416,982,917,665,2,7,7,465
HAP5_34_97,168,118,505,265,3,1,3,519
HAP5_45_108,9,74,547,784,5,3,1,306
HAP5_56_119,5,1150,656,194,1,1,10,498
HAP5_67_130,195,1037,365,128,2,4,4,436
HAP5_78_141,481,356,533,351,4,3,1,466
HAP5_89_152,758,503,69,273,4,2,5,461
HAP5_100_163,217,311,493,342,4,1,3,444
HAP5_111_174,472,1491,490,276,2,5,11,193
HAP5_122_185,7,924,351,395,1,6,15,597
HAP5_133_196,490,858,466,197,5,3,8,489
HAP5_144_207,37,1758,179,317,2,7,26,575
HAP5_155_218,251,1104,538,65,3,5,11,455
HAP5_166_229,231,152,345,233,1,5,4,65
HAP5_177_240,716,1753,1979,749,4,5,23,582
HAP5_179_242,143,996,534,197,9,6,13,476
HCM1_1_64,259,2,826,382,0,2,0,200
HCM1_12_75,479,241,687,269,3,3,3,542
HCM1_23_86,627,692,736,624,3,2,3,704
HCM1_34_97,581,505,393,256,3,4,3,452
HCM1_45_108,657,532,1040,273,2,1,9,376
HCM1_56_119,87,2488,949,425,2,1,21,277
HCM1_67_130,441,539,375,507,6,6,6,280
HCM1_78_141,336,471,67,224,4,2,4,228
HCM1_89_152,214,822,856,117,4,9,8,255
HCM1_100_163,296,144,601,31,4,4,2,233
HCM1_111_174,200,299,599,203,2,2,5,399
HCM1_122_185,266,1087,209,229,2,2,11,203
HCM1_133_196,475,512,703,169,3,3,7,200
HCM1_144_207,132,501,466,1,2,3,3,218
HCM1_155_218,253,192,1,124,1,1,2,447
HCM1_166_229,343,990,444,162,2,6,4,313
HCM1_177_240,249,247,179,164,0,4,1,300
HCM1_188_251,195,315,140,223,4,1,4,240
HCM1_199_262,561,570,295,130,1,1,4,411
HCM1_210_273,395,273,778,32,6,5,3,450
HCM1_221_284,151,308,358,314,2,2,0,37
HCM1_232_295,0,423,564,352,2,2,5,210
HCM1_243_306,444,999,308,130,1,3,10,181
HCM1_254_317,88,462,316,187,4,1,4,156
HCM1_265_328,289,368,885,348,2,1,4,1004
HCM1_276_339,339,1157,98,260,1,3,4,595
HCM1_287_350,473,2252,1791,202,2,3,22,556
HCM1_298_361,86,1,574,147,2,3,0,111
HCM1_309_372,329,411,489,185,1,0,2,170
HCM1_320_383,0,66,75,32,1,5,1,235
HCM1_331_394,243,568,314,39,5,5,7,355
HCM1_342_405,360,916,715,369,4,3,8,498
HCM1_353_416,517,799,224,185,2,2,11,500
HCM1_364_427,368,964,259,344,3,5,3,258
HCM1_375_438,395,453,136,457,3,7,2,146
HCM1_386_449,671,1238,833,543,1,3,5,435
HCM1_397_460,346,486,1028,281,1,5,5,394
HCM1_408_471,262,952,580,323,5,4,9,219
HCM1_419_482,366,468,140,363,2,2,4,299
HCM1_430_493,723,1622,1180,797,3,3,9,968
HCM1_441_504,366,175,411,706,4,2,0,182
HCM1_452_515,480,872,568,240,6,7,7,259
HCM1_463_526,426,333,214,140,7,6,1,356
HCM1_474_537,329,196,1110,276,3,2,3,357
HCM1_485_548,436,466,97,257,1,2,6,367
HCM1_496_559,4,925,78,245,4,7,6,319
HCM1_501_564,348,486,209,287,4,4,2,61
HEL2_1_64,85,123,114,159,1,1,2,108
HEL2_12_75,361,660,460,78,1,2,5,187
HEL2_23_86,486,398,1033,156,2,1,2,626
HEL2_34_97,209,796,369,451,3,4,10,993
HEL2_45_108,273,0,78,150,2,3,0,148
HEL2_56_119,301,1,339,256,1,5,0,256
HEL2_67_130,408,1,165,13,0,5,1,226
HEL2_78_141,249,63,143,118,5,0,1,3
HEL2_89_152,415,1,59,47,3,2,0,101
HEL2_100_163,331,79,147,62,0,2,0,211
HEL2_111_174,110,246,322,94,3,1,0,257
HEL2_122_185,95,44,237,69,0,3,0,156
HEL2_133_196,1005,873,346,89,3,1,4,103
HEL2_144_207,224,573,167,135,4,2,3,211
HEL2_155_218,115,45,776,151,1,2,0,374
HEL2_166_229,291,837,534,109,2,0,6,316
HEL2_177_240,16,1243,739,135,2,2,13,443
HEL2_188_251,166,842,489,378,3,3,6,469
HEL2_199_262,233,389,681,167,5,4,2,712
HEL2_210_273,182,505,526,475,3,4,2,119
HEL2_221_284,158,1649,144,347,7,3,12,240
HEL2_232_295,161,571,696,36,3,3,9,756
HEL2_243_306,189,0,469,181,2,3,1,376
HEL2_254_317,1009,949,582,809,7,3,13,811
HEL2_265_328,144,288,305,235,3,2,3,308
HEL2_276_339,304,325,271,122,3,3,3,352
HEL2_287_350,330,423,974,147,2,4,6,428
HEL2_298_361,384,195,333,219,4,4,1,393
HEL2_309_372,171,246,274,1,4,6,2,392
HEL2_320_383,521,251,225,24,0,3,5,348
HEL2_331_394,75,400,187,132,3,3,7,89
HEL2_342_405,54,45,194,85,0,0,1,38
HEL2_353_416,242,0,278,101,1,3,0,76
HEL2_364_427,228,1,256,78,5,0,0,103
HEL2_375_438,60,88,723,41,4,4,1,79
HEL2_386_449,180,285,109,23,0,1,1,384
HEL2_397_460,228,111,230,86,2,5,1,86
HEL2_408_471,88,926,395,25,2,1,8,247
HEL2_419_482,310,689,173,149,6,4,7,439
HEL2_430_493,545,107,482,122,3,3,1,223
HEL2_441_504,481,1564,703,206,2,5,14,217
HEL2_452_515,175,131,99,93,3,3,1,329
HEL2_463_526,459,287,1001,145,4,1,4,332
HEL2_474_537,94,226,182,159,2,2,1,61
HEL2_485_548,158,213,257,145,2,0,0,249
HEL2_496_559,61,793,320,238,1,3,9,10
HEL2_507_570,109,125,202,79,1,2,0,181
HEL2_518_581,328,377,374,110,1,2,2,469
HEL2_529_592,166,382,521,262,1,2,5,361
HEL2_540_603,14,184,88,102,3,4,2,472
HEL2_551_614,24,326,198,201,2,3,6,41
HEL2_562_625,261,310,125,213,1,3,5,436
HEL2_573_636,238,224,257,147,4,3,3,311
HEL2_501_564,213,547,64,156,2,4,10,247
HMLALPHA2_1_64,139,109,123,34,1,1,2,138
HMLALPHA2_12_75,80,150,333,35,3,6,4,86
HMLALPHA2_23_86,26,460,190,79,2,0,3,184
HMLALPHA2_34_97,425,184,248,116,1,1,1,35
HMLALPHA2_45_108,53,227,251,90,1,0,0,191
HMLALPHA2_56_119,111,559,196,152,1,4,5,251
HMLALPHA2_67_130,180,363,129,122,0,1,1,69
HMLALPHA2_78_141,120,497,523,313,1,1,4,95
HMLALPHA2_89_152,307,428,600,170,2,4,1,245
HMLALPHA2_100_163,174,444,547,51,0,1,5,84
HMLALPHA2_111_174,234,524,263,93,2,8,7,230
HMLALPHA2_122_185,262,829,587,119,0,1,7,422
HMLALPHA2_133_196,74,162,114,78,0,1,2,32
HMLALPHA2_144_207,333,297,885,346,2,0,3,827
HMLALPHA2_147_210,516,491,530,131,1,0,4,456
HMO1_1_64,2,462,199,192,4,3,1,467
HMO1_12_75,86,1554,106,282,5,4,9,743
HMO1_23_86,290,511,239,311,4,3,5,800
HMO1_34_97,450,644,385,167,1,5,9,330
HMO1_45_108,32,324,621,312,4,3,3,429
HMO1_56_119,148,328,861,161,4,4,1,905
HMO1_67_130,242,2143,404,38,3,8,21,507
HMO1_78_141,176,403,627,179,11,4,1,269
HMO1_89_152,326,0,405,630,5,4,0,3
HMO1_100_163,417,961,317,108,5,4,10,286
HMO1_111_174,72,487,394,371,2,1,6,80
HMO1_122_185,63,621,125,141,0,2,5,799
HMO1_133_196,292,1,213,93,2,1,0,101
HMO1_144_207,641,905,421,188,3,7,9,194
HMO1_155_218,259,980,135,328,0,1,6,500
HMO1_166_229,78,2,251,115,4,2,0,149
HMO1_177_240,21,937,722,121,2,0,14,342
HMO1_183_246,272,0,66,131,1,1,0,338
HMRA2_1_64,3,82,320,38,2,1,0,378
HMRA2_12_75,90,92,724,83,0,3,1,623
HMRA2_23_86,245,141,0,32,3,3,0,218
HMRA2_34_97,1,417,74,113,1,0,7,145
HMRA2_45_108,159,272,203,31,2,3,1,116
HMRA2_56_119,499,445,508,132,1,3,6,417
HMS1_1_64,195,562,142,126,2,4,1,196
HMS1_12_75,189,1057,55,156,1,0,9,487
HMS1_23_86,555,476,714,214,6,4,1,256
HMS1_34_97,450,1002,872,127,6,7,6,295
HMS1_45_108,170,774,449,685,3,4,10,777
HMS1_56_119,343,2139,300,372,1,4,26,269
HMS1_67_130,408,252,224,485,3,3,0,49
HMS1_78_141,507,481,545,431,5,5,5,407
HMS1_89_152,441,277,353,435,3,2,1,271
HMS1_100_163,288,444,928,125,4,3,4,101
HMS1_111_174,2,280,283,105,2,3,6,145
HMS1_122_185,0,236,5,53,0,0,5,177
HMS1_133_196,27,3,148,175,0,0,2,188
HMS1_144_207,218,1354,327,166,1,3,16,102
HMS1_155_218,184,539,354,143,1,2,9,675
HMS1_166_229,374,6,723,134,1,1,0,362
HMS1_177_240,292,195,705,122,2,3,3,317
HMS1_188_251,7,1503,249,315,2,4,11,274
HMS1_199_262,149,866,762,153,2,1,11,133
HMS1_210_273,182,0,0,62,2,2,0,365
HMS1_221_284,190,174,2,22,0,3,3,164
HMS1_232_295,0,225,17,18,5,2,6,2
HMS1_243_306,1,127,6,44,1,5,0,60
HMS1_254_317,9,469,225,72,1,0,0,212
HMS1_265_328,2,188,161,45,2,0,2,14
HMS1_276_339,6,65,204,96,1,0,1,160
HMS1_287_350,2,965,975,71,4,2,14,330
HMS1_298_361,218,584,632,52,1,5,6,359
HMS1_309_372,156,273,218,38,3,6,0,71
HMS1_320_383,854,426,1039,252,3,1,2,519
HMS1_331_394,328,286,523,84,3,2,6,200
HMS1_342_405,57,693,458,179,1,0,5,214
HMS1_353_416,67,179,184,270,2,4,5,203
HMS1_364_427,156,453,542,150,1,1,9,751
HMS1_371_434,746,576,487,446,1,0,3,516
HMS2_1_64,500,1329,385,546,5,2,22,324
HMS2_12_75,77,328,262,146,1,7,4,309
HMS2_23_86,467,1161,333,541,5,1,4,239
HMS2_34_97,456,131,442,26,5,4,2,4
HMS2_45_108,644,431,299,392,5,5,4,585
HMS2_56_119,535,244,368,361,3,3,2,360
HMS2_67_130,377,75,616,231,6,2,1,751
HMS2_78_141,173,232,271,150,1,3,1,177
HMS2_89_152,133,575,154,173,1,5,3,389
HMS2_100_163,391,207,360,341,4,1,1,351
HMS2_111_174,103,301,167,221,2,2,2,246
HMS2_122_185,184,585,553,306,6,4,8,327
HMS2_133_196,320,553,903,176,4,3,2,367
HMS2_144_207,201,312,498,76,3,1,4,377
HMS2_155_218,439,873,369,102,1,4,7,185
HMS2_166_229,318,433,323,192,3,2,4,212
HMS2_177_240,479,882,980,404,3,3,9,412
HMS2_188_251,160,219,412,281,2,0,0,617
HMS2_199_262,955,164,299,639,7,4,0,150
HMS2_210_273,9,1144,993,513,4,7,10,697
HMS2_221_284,987,588,529,631,9,6,4,656
HMS2_232_295,400,790,624,852,3,9,10,505
HMS2_243_306,923,564,506,412,6,2,4,265
HMS2_254_317,232,309,787,402,2,1,1,256
HMS2_265_328,1076,168,894,458,3,4,1,405
HMS2_276_339,21,1079,936,189,3,5,9,59
HMS2_287_350,418,612,524,219,2,6,5,348
HMS2_295_358,225,1215,733,442,3,11,14,59
HSF1_1_64,208,562,224,164,5,5,10,307
HSF1_12_75,69,1386,627,124,5,4,12,246
HSF1_23_86,99,1014,203,141,3,4,11,584
HSF1_34_97,697,843,926,142,6,5,7,414
HSF1_45_108,65,859,237,306,5,4,8,437
HSF1_56_119,567,507,337,183,2,4,2,294
HSF1_67_130,251,501,137,129,4,3,5,246
HSF1_78_141,11,0,193,48,5,6,0,165
HSF1_89_152,317,1029,0,95,5,3,3,264
HSF1_100_163,244,676,517,138,8,7,2,481
HSF1_111_174,20,491,3,0,6,5,6,279
HSF1_122_185,529,1272,357,381,3,3,13,457
HSF1_133_196,21,880,331,148,2,1,8,181
HSF1_144_207,214,0,378,51,4,1,0,278
HSF1_155_218,653,196,146,315,0,3,2,49
HSF1_166_229,13,104,499,150,1,3,0,802
HSF1_177_240,502,64,318,56,3,1,0,255
HSF1_188_251,368,92,296,166,1,6,1,565
HSF1_199_262,325,276,956,365,2,3,4,679
HSF1_210_273,4,122,201,89,1,1,0,80
HSF1_221_284,245,258,584,313,1,2,1,368
HSF1_232_295,357,585,92,73,0,0,5,109
HSF1_243_306,365,1282,659,184,5,3,12,293
HSF1_254_317,330,414,405,90,1,4,3,538
HSF1_265_328,163,234,110,55,1,1,1,139
HSF1_276_339,262,128,598,199,3,3,0,442
HSF1_287_350,203,0,354,321,2,1,0,79
HSF1_298_361,353,516,70,55,2,1,8,311
HSF1_309_372,237,140,156,14,2,0,2,300
HSF1_320_383,2,265,140,76,1,1,1,89
HSF1_331_394,427,797,135,8,1,1,8,101
HSF1_342_405,61,0,153,13,3,6,0,265
HSF1_353_416,74,285,300,80,0,0,2,423
HSF1_364_427,243,152,186,71,0,2,3,410
HSF1_375_438,526,508,82,35,1,5,5,410
HSF1_386_449,498,1255,1187,274,1,2,14,8
HSF1_397_460,392,1544,828,337,2,7,17,399
HSF1_408_471,311,993,474,391,3,5,8,290
HSF1_419_482,232,584,161,107,4,3,4,201
HSF1_430_493,553,1348,429,55,2,1,9,282
HSF1_441_504,92,89,57,12,5,1,0,213
HSF1_452_515,103,336,44,14,1,1,2,215
HSF1_463_526,95,947,543,269,1,2,9,566
HSF1_474_537,7,0,485,107,5,3,0,2
HSF1_485_548,281,0,74,34,3,3,0,209
HSF1_496_559,165,241,913,48,2,3,5,434
HSF1_507_570,112,275,258,150,3,2,1,513
HSF1_518_581,172,0,747,107,4,2,0,715
HSF1_529_592,193,67,279,74,4,2,1,433
HSF1_540_603,37,522,407,239,6,2,8,364
HSF1_551_614,442,544,190,36,1,2,3,45
HSF1_562_625,19,1520,474,137,3,3,18,533
HSF1_573_636,94,1220,232,172,1,2,9,458
HSF1_584_647,182,701,580,142,3,2,4,279
HSF1_595_658,500,882,1053,534,1,0,11,829
HSF1_606_669,242,844,1140,183,3,1,7,680
HSF1_617_680,366,452,726,98,5,1,4,135
HSF1_628_691,206,180,373,71,5,1,1,197
HSF1_639_702,164,344,153,140,1,7,2,130
HSF1_650_713,683,1114,1555,707,3,3,5,1130
HSF1_661_724,1006,2062,1118,664,5,3,34,824
HSF1_672_735,237,11,835,479,4,5,0,319
HSF1_683_746,485,371,320,250,3,8,2,222
HSF1_694_757,428,898,878,345,7,2,9,360
HSF1_705_768,484,1058,489,12,2,1,11,542
HSF1_716_779,1,668,114,162,4,4,4,415
HSF1_727_790,340,1115,327,151,5,2,14,536
HSF1_738_801,787,1203,360,386,4,3,8,72
HSF1_749_812,231,0,780,200,2,4,0,90
HSF1_760_823,23,357,226,220,3,3,2,109
HSF1_771_834,19,161,494,281,10,4,3,470
HSF1_770_833,282,521,487,443,3,5,7,151
INO2_1_64,1045,742,1448,1228,5,4,7,979
INO2_12_75,431,811,386,409,3,6,13,421
INO2_23_86,467,1080,361,894,5,4,9,1105
INO2_34_97,437,2357,413,540,5,5,23,630
INO2_45_108,55,1764,251,659,1,3,20,220
INO2_56_119,365,1030,364,146,3,4,5,525
INO2_67_130,462,922,652,175,2,3,7,516
INO2_78_141,204,797,623,130,2,2,5,177
INO2_89_152,928,118,286,522,1,8,1,94
INO2_100_163,309,875,215,84,2,1,3,30
INO2_111_174,100,532,132,225,5,2,3,427
INO2_122_185,71,682,159,80,2,3,5,516
INO2_133_196,250,143,1107,336,1,2,3,418
INO2_144_207,666,472,963,323,5,5,7,565
INO2_155_218,291,173,533,173,3,1,3,188
INO2_166_229,840,133,1191,665,2,4,1,406
INO2_177_240,3,1024,704,245,3,4,7,249
INO2_188_251,349,2,630,369,3,5,0,177
INO2_199_262,333,724,685,127,3,3,1,49
INO2_210_273,469,148,195,130,2,2,1,202
INO2_221_284,276,557,73,280,3,1,11,338
INO2_232_295,214,173,341,152,1,3,4,29
INO2_241_304,324,633,233,201,3,3,3,381
INO4_1_64,205,150,164,69,0,2,2,23
INO4_12_75,0,0,0,68,2,0,0,204
INO4_23_86,26,912,532,40,5,3,14,241
INO4_34_97,82,314,148,147,0,0,0,41
INO4_45_108,191,127,401,178,4,3,3,37
INO4_56_119,185,324,263,146,2,4,3,449
INO4_67_130,21,613,308,53,2,1,7,84
INO4_78_141,2,835,413,92,0,1,14,194
INO4_89_152,358,375,160,69,2,1,4,227
INO4_88_151,212,274,294,1,2,2,1,29
ITC1_1_64,838,487,183,47,4,4,4,210
ITC1_12_75,549,819,388,175,0,5,5,160
ITC1_23_86,544,168,672,81,2,5,0,419
ITC1_34_97,605,424,42,105,1,3,8,569
ITC1_45_108,234,482,118,105,3,0,5,85
ITC1_56_119,58,428,320,76,5,1,2,0
ITC1_67_130,257,67,344,47,2,1,0,152
ITC1_78_141,142,496,130,89,1,3,4,110
ITC1_89_152,300,1,332,112,2,2,1,98
ITC1_100_163,81,1282,566,207,3,2,15,324
ITC1_111_174,91,684,570,97,6,5,8,146
ITC1_122_185,19,205,96,131,4,3,2,231
ITC1_133_196,80,0,105,1,0,0,1,0
ITC1_144_207,84,239,0,93,0,0,5,127
ITC1_155_218,0,351,160,0,2,1,2,2
ITC1_166_229,3,130,115,0,3,2,1,108
ITC1_177_240,66,300,124,45,2,3,4,42
ITC1_188_251,4,256,3,125,0,0,0,0
ITC1_199_262,141,430,339,102,6,2,1,344
ITC1_210_273,873,414,591,264,1,3,3,553
ITC1_221_284,473,1565,291,129,4,2,12,322
ITC1_232_295,439,1029,168,82,0,1,12,503
ITC1_243_306,195,495,0,137,0,2,5,3
ITC1_254_317,181,424,617,168,1,0,2,379
ITC1_265_328,208,161,508,52,1,2,0,386
ITC1_276_339,352,634,193,121,1,1,5,223
ITC1_287_350,144,172,104,1,1,0,4,71
ITC1_298_361,1,861,81,56,0,0,4,209
ITC1_309_372,48,0,8,43,0,1,0,53
ITC1_320_383,13,309,305,97,2,3,5,284
ITC1_331_394,51,127,228,114,0,3,1,257
ITC1_342_405,461,726,29,116,1,3,5,68
ITC1_353_416,671,603,440,320,0,2,8,382
ITC1_364_427,160,961,419,136,3,4,7,59
ITC1_375_438,584,694,905,40,5,2,7,227
ITC1_386_449,11,321,300,30,4,4,3,218
ITC1_397_460,413,94,381,104,5,1,0,232
ITC1_408_471,24,0,362,131,5,5,0,219
ITC1_419_482,95,1,383,265,2,2,0,302
ITC1_430_493,0,92,274,95,2,2,3,351
ITC1_441_504,31,138,293,196,2,5,1,197
ITC1_452_515,150,132,118,195,3,1,0,343
ITC1_463_526,79,273,475,132,3,2,2,277
ITC1_474_537,206,0,961,182,1,4,1,597
ITC1_485_548,772,484,1118,297,1,3,8,711
ITC1_496_559,158,289,599,296,2,3,2,430
ITC1_507_570,801,1457,588,309,9,7,14,388
ITC1_518_581,778,3225,904,417,0,2,44,647
ITC1_529_592,491,375,146,78,4,5,3,2
ITC1_540_603,313,273,314,59,2,3,3,334
ITC1_551_614,135,970,175,132,0,2,8,463
ITC1_562_625,216,639,166,49,2,3,3,293
ITC1_573_636,392,244,399,177,0,1,4,80
ITC1_584_647,2,915,426,176,1,3,9,213
ITC1_595_658,325,0,135,32,0,0,0,10
ITC1_606_669,4,601,226,61,0,1,8,178
ITC1_617_680,17,0,485,55,3,4,0,152
ITC1_628_691,505,134,61,21,1,2,1,103
ITC1_639_702,345,670,738,96,4,1,5,110
ITC1_650_713,156,51,419,85,3,4,0,62
ITC1_661_724,546,359,268,191,6,5,3,145
ITC1_672_735,180,121,901,188,3,1,0,433
ITC1_683_746,303,162,187,253,3,0,0,323
ITC1_694_757,672,1758,271,200,7,7,16,823
ITC1_705_768,441,325,166,130,3,2,8,91
ITC1_716_779,406,1485,412,330,3,6,17,144
ITC1_727_790,34,0,970,564,4,4,0,149
ITC1_738_801,54,394,522,69,6,4,0,177
