,1_0_1,1_0_2
CUP9_45_108,1196,597
CUP9_56_119,1012,521
CUP9_67_130,1116,560
CUP9_78_141,392,290
CUP9_89_152,401,249
CUP9_100_163,310,212
CUP9_111_174,330,243
CUP9_122_185,291,258
CUP9_133_196,293,228
CUP9_144_207,347,220
CUP9_155_218,442,289
CUP9_166_229,365,271
CUP9_177_240,449,323
CUP9_188_251,442,314
CUP9_199_262,332,286
CUP9_210_273,293,284
CUP9_221_284,400,371
CUP9_232_295,456,320
CUP9_243_306,803,654
DAL80_1_64,1038,466
DAL80_12_75,1006,483
DAL80_23_86,573,303
DAL80_34_97,453,277
DAL80_45_108,268,201
DAL80_56_119,292,244
DAL80_67_130,281,294
DAL80_78_141,213,225
DAL80_89_152,188,272
DAL80_100_163,222,274
DAL80_111_174,396,342
DAL80_122_185,271,225
DAL80_133_196,582,352
DAL80_144_207,604,395
DAL80_155_218,460,394
DAL80_166_229,344,274
DAL80_177_240,257,237
DAL80_188_251,246,231
DAL80_199_262,339,185
DAL80_206_269,296,213
DAL82_1_64,541,322
DAL82_12_75,750,439
DAL82_23_86,680,428
DAL82_34_97,653,438
DAL82_45_108,604,418
DAL82_56_119,617,387
DAL82_67_130,800,474
DAL82_78_141,711,451
DAL82_89_152,566,432
DAL82_100_163,608,431
DAL82_111_174,919,519
DAL82_122_185,637,376
DAL82_133_196,750,389
DAL82_144_207,494,323
DAL82_155_218,614,355
DAL82_166_229,359,229
DAL82_177_240,308,202
DAL82_188_251,430,289
DAL82_192_255,213,191
DAT1_1_64,464,310
DAT1_12_75,649,348
DAT1_23_86,818,386
DAT1_34_97,907,398
DAT1_45_108,1261,564
DAT1_56_119,843,432
DAT1_67_130,758,316
DAT1_78_141,798,357
DAT1_89_152,681,366
DAT1_100_163,601,415
DAT1_111_174,772,456
DAT1_122_185,600,331
DAT1_133_196,436,307
DAT1_144_207,622,405
DAT1_155_218,608,418
DAT1_166_229,572,402
DAT1_177_240,587,416
DAT1_185_248,637,368
DOT6_1_64,1408,691
DOT6_12_75,1138,533
DOT6_23_86,1146,537
DOT6_34_97,864,432
DOT6_45_108,801,414
DOT6_56_119,573,279
DOT6_67_130,635,379
DOT6_78_141,701,344
DOT6_89_152,679,362
DOT6_100_163,478,294
DOT6_111_174,700,331
DOT6_122_185,808,477
DOT6_133_196,941,534
DOT6_144_207,1128,585
DOT6_155_218,1228,785
DOT6_166_229,2064,977
DOT6_177_240,1560,783
DOT6_188_251,1292,672
DOT6_199_262,1019,506
DOT6_210_273,584,290
DOT6_221_284,993,475
DOT6_232_295,666,433
DOT6_243_306,800,467
DOT6_254_317,612,379
DOT6_265_328,609,434
DOT6_276_339,645,400
DOT6_287_350,746,416
DOT6_298_361,641,400
DOT6_309_372,631,346
DOT6_320_383,411,285
DOT6_331_394,585,363
DOT6_342_405,572,390
DOT6_353_416,801,558
DOT6_364_427,702,532
DOT6_375_438,707,484
DOT6_386_449,741,440
DOT6_397_460,359,283
DOT6_408_471,434,332
DOT6_419_482,405,351
DOT6_430_493,472,388
DOT6_441_504,375,350
DOT6_452_515,585,382
DOT6_463_526,684,381
DOT6_474_537,540,313
DOT6_485_548,458,307
DOT6_496_559,714,469
DOT6_507_570,775,427
DOT6_518_581,793,474
DOT6_529_592,1135,616
DOT6_540_603,1088,569
DOT6_551_614,821,470
DOT6_562_625,684,442
DOT6_573_636,828,490
DOT6_584_647,721,359
DOT6_595_658,632,383
DOT6_606_669,410,269
DOT6_607_670,389,289
ECM23_1_64,501,332
ECM23_12_75,521,361
ECM23_23_86,398,219
ECM23_34_97,518,383
ECM23_45_108,381,289
ECM23_56_119,303,261
ECM23_67_130,317,240
ECM23_78_141,389,287
ECM23_89_152,316,231
ECM23_100_163,388,323
ECM23_111_174,352,239
ECM23_122_185,136,92
ECM23_124_187,18,29
ENV11_1_64,284,195
ENV11_12_75,179,151
ENV11_23_86,164,155
ENV11_34_97,277,241
ENV11_45_108,140,162
ENV11_56_119,197,184
ENV11_67_130,161,171
ENV11_78_141,155,153
ENV11_89_152,166,191
ENV11_100_163,145,186
ENV11_111_174,344,239
ENV11_122_185,320,262
ENV11_133_196,248,297
ENV11_144_207,374,270
ENV11_155_218,549,354
ENV11_166_229,365,312
ENV11_177_240,209,186
ENV11_188_251,195,213
ENV11_199_262,262,240
ENV11_210_273,230,214
ENV11_221_284,201,227
ENV11_232_295,318,292
ENV11_243_306,373,322
ENV11_254_317,478,383
ENV11_265_328,332,342
ENV11_276_339,360,334
ENV11_287_350,415,334
ENV11_298_361,337,316
ENV11_309_372,425,363
ENV11_320_383,251,283
ENV11_331_394,216,241
ENV11_342_405,496,392
ENV11_353_416,487,341
ENV11_364_427,641,453
ENV11_375_438,537,383
ENV11_386_449,522,378
ENV11_397_460,500,423
ENV11_408_471,393,268
ENV11_419_482,354,312
ENV11_430_493,328,314
ENV11_441_504,350,332
ENV11_452_515,522,347
ENV11_463_526,408,411
ENV11_474_537,427,333
ENV11_485_548,473,335
ENV11_496_559,423,391
ENV11_507_570,470,370
ENV11_518_581,506,400
ENV11_529_592,322,316
ENV11_540_603,220,194
ENV11_551_614,189,188
ENV11_562_625,185,193
ENV11_573_636,198,230
ENV11_584_647,208,186
ENV11_595_658,211,229
ENV11_606_669,263,220
ENV11_617_680,279,286
ENV11_628_691,329,293
ENV11_639_702,246,305
ENV11_650_713,237,283
ENV11_661_724,624,329
ENV11_672_735,595,376
ENV11_683_746,434,375
ENV11_694_757,501,318
ENV11_705_768,426,343
ENV11_716_779,471,351
ENV11_727_790,369,376
ENV11_738_801,224,232
ENV11_749_812,430,343
ENV11_760_823,422,353
ENV11_771_834,421,346
ENV11_782_845,193,252
ENV11_793_856,290,305
ENV11_124_187,359,333
FHL1_1_64,212,209
FHL1_12_75,195,175
FHL1_23_86,182,203
FHL1_34_97,269,241
FHL1_45_108,247,215
FHL1_56_119,331,302
FHL1_67_130,429,332
FHL1_78_141,514,397
FHL1_89_152,281,245
FHL1_100_163,303,192
FHL1_111_174,332,219
FHL1_122_185,250,183
FHL1_133_196,256,240
FHL1_144_207,178,159
FHL1_155_218,245,196
FHL1_166_229,224,197
FHL1_177_240,277,263
FHL1_188_251,304,289
FHL1_199_262,228,223
FHL1_210_273,286,265
FHL1_221_284,584,416
FHL1_232_295,537,354
FHL1_243_306,384,272
FHL1_254_317,655,385
FHL1_265_328,651,398
FHL1_276_339,561,398
FHL1_287_350,381,346
FHL1_298_361,620,394
FHL1_309_372,455,303
FHL1_320_383,340,315
FHL1_331_394,210,221
FHL1_342_405,201,195
FHL1_353_416,94,152
FHL1_364_427,46,86
FHL1_375_438,63,93
FHL1_386_449,53,72
FHL1_397_460,36,54
FHL1_408_471,96,115
FHL1_419_482,206,208
FHL1_430_493,342,239
FHL1_441_504,262,321
FHL1_452_515,467,366
FHL1_463_526,361,268
FHL1_474_537,339,249
FHL1_485_548,164,201
FHL1_496_559,256,214
FHL1_507_570,353,222
FHL1_518_581,232,157
FHL1_529_592,318,218
FHL1_540_603,394,253
FHL1_551_614,393,223
FHL1_562_625,286,172
FHL1_573_636,270,179
FHL1_584_647,418,310
FHL1_595_658,405,261
FHL1_606_669,369,246
FHL1_617_680,471,273
FHL1_628_691,458,299
FHL1_639_702,583,323
FHL1_650_713,502,393
FHL1_661_724,495,324
FHL1_672_735,524,411
FHL1_683_746,451,328
FHL1_694_757,852,479
FHL1_705_768,854,401
FHL1_716_779,1209,649
FHL1_727_790,1058,519
FHL1_738_801,995,551
FHL1_749_812,723,463
FHL1_760_823,869,415
FHL1_771_834,624,301
FHL1_782_845,717,296
FHL1_793_856,685,359
FHL1_804_867,470,233
FHL1_815_878,298,170
FHL1_826_889,236,143
FHL1_837_900,286,185
FHL1_848_911,196,185
FHL1_859_922,223,182
FHL1_870_933,190,201
FHL1_873_936,228,221
FKH1_1_64,690,478
FKH1_12_75,555,321
FKH1_23_86,680,422
FKH1_34_97,614,362
FKH1_45_108,517,328
FKH1_56_119,519,368
FKH1_67_130,448,407
FKH1_78_141,631,351
FKH1_89_152,615,384
FKH1_100_163,750,426
FKH1_111_174,719,393
FKH1_122_185,569,362
FKH1_133_196,601,385
FKH1_144_207,552,343
FKH1_155_218,404,368
FKH1_166_229,297,287
FKH1_177_240,651,440
FKH1_188_251,488,352
FKH1_199_262,467,325
FKH1_210_273,301,220
FKH1_221_284,474,299
FKH1_232_295,380,260
FKH1_243_306,333,250
FKH1_254_317,379,339
FKH1_265_328,565,331
FKH1_276_339,680,526
FKH1_287_350,527,351
FKH1_298_361,512,363
FKH1_309_372,491,335
FKH1_320_383,329,286
FKH1_331_394,337,236
FKH1_342_405,443,259
FKH1_353_416,473,280
FKH1_364_427,649,429
FKH1_375_438,451,300
FKH1_386_449,322,251
FKH1_397_460,454,269
FKH1_408_471,568,367
FKH1_419_482,472,300
FKH1_421_484,437,319
FKH2_1_64,366,243
FKH2_12_75,287,222
FKH2_23_86,321,229
FKH2_34_97,412,239
FKH2_45_108,180,138
FKH2_56_119,554,427
FKH2_67_130,311,285
FKH2_78_141,243,231
FKH2_89_152,296,270
FKH2_100_163,348,312
FKH2_111_174,509,341
FKH2_122_185,503,361
FKH2_133_196,833,458
FKH2_144_207,775,500
FKH2_155_218,451,319
FKH2_166_229,663,356
FKH2_177_240,276,189
FKH2_188_251,319,261
FKH2_199_262,437,324
FKH2_210_273,268,236
FKH2_221_284,371,240
FKH2_232_295,345,227
FKH2_243_306,407,281
FKH2_254_317,319,327
FKH2_265_328,302,282
FKH2_276_339,485,364
FKH2_287_350,705,438
FKH2_298_361,577,417
FKH2_309_372,440,282
FKH2_320_383,649,392
FKH2_331_394,568,402
FKH2_342_405,415,298
FKH2_353_416,272,268
FKH2_364_427,241,224
FKH2_375_438,175,171
FKH2_386_449,177,187
FKH2_397_460,317,254
FKH2_408_471,451,324
FKH2_419_482,478,357
FKH2_430_493,500,312
FKH2_441_504,499,306
FKH2_452_515,600,358
FKH2_463_526,681,366
FKH2_474_537,646,406
FKH2_485_548,521,338
FKH2_496_559,693,374
FKH2_507_570,353,247
FKH2_518_581,436,316
FKH2_529_592,339,237
FKH2_540_603,442,285
FKH2_551_614,322,340
FKH2_562_625,242,286
FKH2_573_636,490,334
FKH2_584_647,385,310
FKH2_595_658,488,461
FKH2_606_669,635,453
FKH2_617_680,690,425
FKH2_628_691,647,479
FKH2_639_702,671,327
FKH2_650_713,564,307
FKH2_661_724,470,289
FKH2_672_735,350,270
FKH2_683_746,339,291
FKH2_694_757,292,248
FKH2_705_768,334,270
FKH2_716_779,169,174
FKH2_727_790,381,301
FKH2_738_801,378,286
FKH2_749_812,347,251
FKH2_760_823,422,293
FKH2_771_834,273,234
FKH2_782_845,395,306
FKH2_793_856,243,268
FKH2_799_862,300,227
FYV5_1_64,638,615
FYV5_12_75,773,546
FYV5_23_86,1081,624
FYV5_34_97,168,75
FYV5_45_108,1239,698
FYV5_56_119,995,538
FYV5_67_130,1206,704
FYV5_78_141,1516,811
FYV5_89_152,1934,1390
FZF1_1_64,354,170
FZF1_12_75,240,146
FZF1_23_86,233,137
FZF1_34_97,93,70
FZF1_45_108,278,253
FZF1_56_119,340,186
FZF1_67_130,308,239
FZF1_78_141,433,255
FZF1_89_152,508,290
FZF1_100_163,733,390
FZF1_111_174,494,263
FZF1_122_185,485,245
FZF1_133_196,493,265
FZF1_144_207,473,306
FZF1_155_218,583,429
FZF1_166_229,455,386
FZF1_177_240,656,402
FZF1_188_251,831,402
FZF1_199_262,893,490
FZF1_210_273,1022,530
FZF1_221_284,1193,644
FZF1_232_295,1035,585
FZF1_236_299,790,477
GAT1_1_64,59,110
GAT1_12_75,11,101
GAT1_23_86,149,195
GAT1_34_97,696,451
GAT1_45_108,812,601
GAT1_56_119,144,98
GAT1_67_130,245,158
GAT1_78_141,223,128
GAT1_89_152,160,112
GAT1_100_163,152,107
GAT1_111_174,861,447
GAT1_122_185,1173,680
GAT1_133_196,1044,633
GAT1_144_207,1244,766
GAT1_155_218,687,424
GAT1_166_229,290,271
GAT1_177_240,223,252
GAT1_188_251,159,224
GAT1_199_262,88,196
GAT1_210_273,82,199
GAT1_221_284,226,220
GAT1_232_295,470,318
GAT1_243_306,751,513
GAT1_254_317,739,540
GAT1_265_328,806,455
GAT1_276_339,861,521
GAT1_287_350,1149,543
GAT1_298_361,882,517
GAT1_309_372,644,367
GAT1_320_383,561,293
GAT1_331_394,475,288
GAT1_342_405,420,314
GAT1_353_416,422,315
GAT1_364_427,615,420
GAT1_375_438,915,727
GAT1_386_449,1356,620
GAT1_397_460,1081,462
GAT1_408_471,1454,644
GAT1_419_482,1049,564
GAT1_430_493,756,467
GAT1_441_504,709,394
GAT1_447_510,430,320
GAT3_1_64,265,210
GAT3_12_75,515,287
GAT3_23_86,470,381
GAT3_34_97,600,403
GAT3_45_108,546,379
GAT3_56_119,513,424
GAT3_67_130,406,319
GAT3_78_141,439,458
GAT4_1_64,657,331
GAT4_12_75,958,447
GAT4_23_86,889,464
GAT4_34_97,946,597
GAT4_45_108,677,464
GAT4_56_119,428,314
GAT4_58_121,412,277
GCN4_1_64,588,434
GCN4_12_75,683,469
GCN4_23_86,645,394
GCN4_34_97,555,404
GCN4_45_108,679,466
GCN4_56_119,524,393
GCN4_67_130,666,441
GCN4_78_141,675,388
GCN4_89_152,637,362
GCN4_100_163,429,366
GCN4_111_174,826,543
GCN4_122_185,646,432
GCN4_133_196,408,255
GCN4_144_207,512,291
GCN4_155_218,577,396
GCN4_166_229,856,540
GCN4_177_240,656,448
GCN4_188_251,670,363
GCN4_199_262,564,356
GCN4_210_273,529,311
GCN4_218_281,404,235
GCR1_1_64,838,669
GCR1_12_75,452,360
GCR1_23_86,276,262
GCR1_34_97,173,205
GCR1_45_108,238,283
GCR1_56_119,201,219
GCR1_67_130,69,112
GCR1_78_141,57,131
GCR1_89_152,127,140
GCR1_100_163,126,221
GCR1_111_174,43,97
GCR1_122_185,95,165
GCR1_133_196,201,282
GCR1_144_207,221,251
GCR1_155_218,117,170
GCR1_166_229,232,225
GCR1_177_240,435,251
GCR1_188_251,383,328
GCR1_199_262,383,280
GCR1_210_273,466,377
GCR1_221_284,359,309
GCR1_232_295,655,424
GCR1_243_306,417,331
GCR1_254_317,411,364
GCR1_265_328,405,332
GCR1_276_339,567,458
GCR1_287_350,564,383
GCR1_298_361,714,471
GCR1_309_372,306,231
GCR1_320_383,317,273
GCR1_331_394,251,265
GCR1_342_405,289,299
GCR1_353_416,255,306
GCR1_364_427,297,317
GCR1_375_438,568,375
GCR1_386_449,571,447
GCR1_397_460,603,369
GCR1_408_471,383,295
GCR1_419_482,261,244
GCR1_430_493,260,197
GCR1_441_504,232,190
GCR1_452_515,188,234
GCR1_463_526,148,174
GCR1_474_537,140,113
GCR1_485_548,181,195
GCR1_496_559,207,215
GCR1_507_570,185,247
GCR1_518_581,172,157
GCR1_529_592,384,273
GCR1_540_603,550,294
GCR1_551_614,393,301
GCR1_562_625,284,254
GCR1_573_636,304,313
GCR1_584_647,836,483
GCR1_595_658,716,387
GCR1_606_669,817,495
GCR1_617_680,884,539
GCR1_628_691,690,453
GCR1_639_702,703,398
GCR1_650_713,606,404
GCR1_661_724,995,497
GCR1_672_735,1001,549
GCR1_683_746,626,421
GCR1_694_757,611,423
GCR1_705_768,577,406
GCR1_716_779,527,361
GCR1_727_790,635,444
GCR1_738_801,466,315
GCR1_749_812,395,310
GCR1_760_823,346,242
GCR1_771_834,492,275
GCR1_782_845,369,222
GCR1_793_856,384,276
GCR1_804_867,443,406
GCR1_815_878,188,217
GCR1_826_889,234,232
GCR1_837_900,101,158
GCR1_848_911,204,193
GCR1_859_922,79,125
GCR1_870_933,113,184
GCR1_881_944,226,233
GCR1_892_955,236,282
GCR1_903_966,263,271
GCR1_914_977,188,205
GCR1_925_988,210,246
GCR1_936_999,178,258
GCR1_947_1010,302,260
GCR1_958_1021,138,185
GCR1_969_1032,114,143
GCR1_972.3333_1035.3333,151,116
GIS1_1_64,519,378
GIS1_12_75,275,266
GIS1_23_86,252,279
GIS1_34_97,325,222
GIS1_45_108,407,286
GIS1_56_119,414,296
GIS1_67_130,398,307
GIS1_78_141,405,291
GIS1_89_152,287,268
GIS1_100_163,485,397
GIS1_111_174,412,415
GIS1_122_185,276,309
GIS1_133_196,326,344
GIS1_144_207,397,272
GIS1_155_218,464,334
GIS1_166_229,446,387
GIS1_177_240,309,300
GIS1_188_251,469,323
GIS1_199_262,333,296
GIS1_210_273,152,133
GIS1_221_284,127,183
GIS1_232_295,97,196
GIS1_243_306,159,243
GIS1_254_317,125,213
GIS1_265_328,83,207
GIS1_276_339,394,311
GIS1_287_350,487,358
GIS1_298_361,382,306
GIS1_309_372,386,314
GIS1_320_383,299,278
GIS1_331_394,183,193
GIS1_342_405,291,247
GIS1_353_416,280,290
GIS1_364_427,263,215
GIS1_375_438,345,315
GIS1_386_449,440,406
GIS1_397_460,611,381
GIS1_408_471,584,414
GIS1_419_482,543,450
GIS1_430_493,468,378
GIS1_441_504,412,284
GIS1_452_515,383,293
GIS1_463_526,296,302
GIS1_474_537,212,210
GIS1_485_548,416,279
GIS1_496_559,438,349
GIS1_507_570,335,324
GIS1_518_581,388,365
GIS1_529_592,555,448
GIS1_540_603,949,595
GIS1_551_614,662,416
GIS1_562_625,603,368
GIS1_573_636,1298,569
GIS1_584_647,934,410
GIS1_595_658,955,564
GIS1_606_669,648,414
GIS1_617_680,743,436
GIS1_628_691,545,382
GIS1_639_702,319,287
GIS1_650_713,328,265
GIS1_661_724,353,321
GIS1_672_735,265,257
GIS1_683_746,283,334
GIS1_694_757,366,350
GIS1_705_768,250,250
GIS1_716_779,257,216
GIS1_727_790,208,276
GIS1_738_801,292,251
GIS1_749_812,234,215
GIS1_760_823,266,200
GIS1_771_834,240,273
GIS1_782_845,188,275
GIS1_793_856,558,395
GIS1_804_867,467,343
GIS1_815_878,295,263
GIS1_826_889,177,194
GIS1_831_894,237,155
GLN3_1_64,732,312
GLN3_12_75,862,386
GLN3_23_86,1037,537
GLN3_34_97,1265,565
GLN3_45_108,944,541
GLN3_56_119,1327,765
GLN3_67_130,693,473
GLN3_78_141,946,416
GLN3_89_152,832,468
GLN3_100_163,905,493
GLN3_111_174,1336,615
GLN3_122_185,1300,686
GLN3_133_196,1025,411
GLN3_144_207,791,396
GLN3_155_218,685,432
GLN3_166_229,844,414
GLN3_177_240,327,195
GLN3_188_251,415,266
GLN3_199_262,320,312
GLN3_210_273,257,284
GLN3_221_284,281,322
GLN3_232_295,192,249
GLN3_243_306,222,237
GLN3_254_317,199,156
GLN3_265_328,291,219
GLN3_276_339,280,226
GLN3_287_350,346,336
GLN3_298_361,329,282
GLN3_309_372,459,316
GLN3_320_383,453,302
GLN3_331_394,301,278
GLN3_342_405,309,238
GLN3_353_416,319,206
GLN3_364_427,216,159
GLN3_375_438,318,243
GLN3_386_449,304,299
GLN3_397_460,288,259
GLN3_408_471,242,272
GLN3_419_482,244,255
GLN3_430_493,378,296
GLN3_441_504,360,333
GLN3_452_515,400,394
GLN3_463_526,556,325
GLN3_474_537,375,237
GLN3_485_548,585,342
GLN3_496_559,385,293
GLN3_507_570,302,206
GLN3_518_581,346,232
GLN3_529_592,504,353
GLN3_540_603,553,384
GLN3_551_614,377,245
GLN3_562_625,330,230
GLN3_573_636,535,291
GLN3_584_647,505,303
GLN3_595_658,549,422
GLN3_606_669,373,263
GLN3_617_680,328,315
GLN3_628_691,194,269
GLN3_639_702,330,232
GLN3_650_713,293,252
GLN3_661_724,312,268
GLN3_667_730,278,266
GTS1_1_64,650,452
GTS1_12_75,614,501
GTS1_23_86,734,475
GTS1_34_97,537,367
GTS1_45_108,524,345
GTS1_56_119,654,400
GTS1_67_130,437,325
GTS1_78_141,630,338
GTS1_89_152,410,255
GTS1_100_163,329,216
GTS1_111_174,366,301
GTS1_122_185,260,259
GTS1_133_196,304,272
GTS1_144_207,463,307
GTS1_155_218,304,275
GTS1_166_229,338,307
GTS1_177_240,300,213
GTS1_188_251,432,302
GTS1_199_262,533,363
GTS1_210_273,437,344
GTS1_221_284,455,373
GTS1_232_295,492,343
GTS1_243_306,741,301
GTS1_254_317,621,327
GTS1_265_328,582,350
GTS1_276_339,596,289
GTS1_287_350,674,356
GTS1_298_361,613,317
GTS1_309_372,1108,434
GTS1_320_383,1089,418
GTS1_331_394,937,372
GTS1_333_396,824,350
GZF3_1_64,527,377
GZF3_12_75,230,185
GZF3_23_86,570,348
GZF3_34_97,748,387
GZF3_45_108,413,258
GZF3_56_119,410,189
GZF3_67_130,354,301
GZF3_78_141,421,301
GZF3_89_152,410,364
GZF3_100_163,312,306
GZF3_111_174,512,368
GZF3_122_185,443,290
GZF3_133_196,357,251
GZF3_144_207,351,233
GZF3_155_218,235,164
GZF3_166_229,154,190
GZF3_177_240,155,185
GZF3_188_251,156,126
GZF3_199_262,141,116
GZF3_210_273,236,214
GZF3_221_284,210,208
GZF3_232_295,581,387
GZF3_243_306,413,287
GZF3_254_317,411,323
GZF3_265_328,646,450
GZF3_276_339,645,448
GZF3_287_350,618,420
GZF3_298_361,562,366
GZF3_309_372,530,354
GZF3_320_383,969,544
GZF3_331_394,716,408
GZF3_342_405,847,460
GZF3_353_416,754,456
GZF3_364_427,824,538
GZF3_375_438,1088,560
GZF3_386_449,578,411
GZF3_397_460,482,404
GZF3_408_471,588,447
GZF3_419_482,619,409
GZF3_430_493,571,355
GZF3_441_504,351,297
GZF3_452_515,176,161
GZF3_463_526,145,168
GZF3_474_537,145,135
GZF3_485_548,161,199
GZF3_488_551,165,179
HAA1_1_64,386,225
HAA1_12_75,355,250
HAA1_23_86,302,213
HAA1_34_97,193,171
HAA1_45_108,226,197
HAA1_56_119,210,163
HAA1_67_130,326,233
HAA1_78_141,453,333
HAA1_89_152,651,409
HAA1_100_163,432,315
HAA1_111_174,504,336
HAA1_122_185,818,446
HAA1_133_196,782,486
HAA1_144_207,805,467
HAA1_155_218,573,440
HAA1_166_229,460,438
HAA1_177_240,419,289
HAA1_188_251,538,455
HAA1_199_262,512,349
HAA1_210_273,393,279
HAA1_221_284,599,358
HAA1_232_295,812,474
HAA1_243_306,742,496
HAA1_254_317,681,477
HAA1_265_328,770,501
HAA1_276_339,555,381
HAA1_287_350,233,218
HAA1_298_361,299,183
HAA1_309_372,139,126
HAA1_320_383,172,155
HAA1_331_394,179,192
HAA1_342_405,257,288
HAA1_353_416,237,306
HAA1_364_427,284,263
HAA1_375_438,320,270
HAA1_386_449,342,295
HAA1_397_460,298,279
HAA1_408_471,407,310
HAA1_419_482,344,271
HAA1_430_493,329,267
HAA1_441_504,451,286
HAA1_452_515,382,286
HAA1_463_526,499,306
HAA1_474_537,488,353
HAA1_485_548,615,370
HAA1_496_559,584,403
HAA1_507_570,650,325
HAA1_518_581,803,440
HAA1_529_592,665,435
HAA1_540_603,380,256
HAA1_551_614,371,239
HAA1_562_625,531,296
HAA1_573_636,294,232
HAA1_584_647,330,245
HAA1_595_658,304,251
HAA1_606_669,352,275
HAA1_617_680,394,364
HAA1_628_691,399,345
HAA1_631_694,441,439
HAC1_1_64,289,257
HAC1_12_75,313,238
HAC1_23_86,312,236
HAC1_34_97,527,417
HAC1_45_108,698,457
HAC1_56_119,600,504
HAC1_67_130,702,446
HAC1_78_141,1066,446
HAC1_89_152,1610,701
HAC1_100_163,1081,492
HAC1_111_174,972,444
HAC1_122_185,760,338
HAC1_133_196,964,503
HAC1_144_207,953,454
HAC1_155_218,1004,484
HAC1_166_229,732,458
HAC1_177_240,910,458
HAC1_188_251,607,454
HAC1_199_262,500,357
HAC1_210_273,356,261
HAC1_221_284,158,135
HAC1_232_295,71,89
HAC1_243_306,73,70
HAC1_254_317,345,344
HAC1_259_322,474,386
HAP2_1_64,529,369
HAP2_12_75,555,356
HAP2_23_86,679,382
HAP2_34_97,545,318
HAP2_45_108,600,407
HAP2_56_119,898,535
HAP2_67_130,594,315
HAP2_78_141,839,353
HAP2_89_152,780,371
HAP2_100_163,777,440
HAP2_111_174,533,262
HAP2_122_185,530,244
HAP2_133_196,528,355
HAP2_144_207,577,340
HAP2_155_218,395,284
HAP2_166_229,295,221
HAP2_177_240,496,328
HAP2_188_251,255,192
HAP2_199_262,505,374
HAP2_202_265,301,214
HAP3_1_64,761,330
HAP3_12_75,762,358
HAP3_23_86,1372,563
HAP3_34_97,851,397
HAP3_45_108,786,470
HAP3_56_119,909,460
HAP3_67_130,564,327
HAP3_78_141,483,291
HAP3_81_144,540,359
HAP4_1_64,216,167
HAP4_12_75,213,219
HAP4_23_86,443,340
HAP4_34_97,330,276
HAP4_45_108,326,247
HAP4_56_119,104,131
HAP4_67_130,61,77
HAP4_78_141,92,156
HAP4_89_152,73,100
HAP4_100_163,58,174
HAP4_111_174,325,338
HAP4_122_185,326,323
HAP4_133_196,290,320
HAP4_144_207,447,321
HAP4_155_218,343,362
HAP4_166_229,268,306
HAP4_177_240,272,328
HAP4_188_251,700,495
HAP4_199_262,403,384
HAP4_210_273,521,365
HAP4_221_284,553,440
HAP4_232_295,668,573
HAP4_243_306,451,333
HAP4_254_317,381,327
HAP4_265_328,476,351
HAP4_276_339,393,302
HAP4_287_350,269,229
HAP4_298_361,244,193
HAP4_309_372,284,235
HAP4_320_383,386,318
HAP4_331_394,239,234
HAP4_342_405,474,352
HAP4_353_416,266,219
HAP4_364_427,192,154
HAP4_375_438,323,301
HAP4_386_449,296,335
HAP4_397_460,397,404
HAP4_408_471,309,355
HAP4_419_482,378,313
HAP4_430_493,649,402
HAP4_441_504,498,417
HAP4_452_515,390,351
HAP4_463_526,298,336
HAP4_474_537,287,281
HAP4_485_548,531,304
HAP4_491_554,412,385
HAP5_1_64,406,256
HAP5_12_75,543,266
HAP5_23_86,592,339
HAP5_34_97,641,380
HAP5_45_108,758,371
HAP5_56_119,708,308
HAP5_67_130,708,389
HAP5_78_141,836,339
HAP5_89_152,763,400
HAP5_100_163,780,461
HAP5_111_174,721,342
HAP5_122_185,624,384
HAP5_133_196,637,435
HAP5_144_207,550,283
HAP5_155_218,519,301
HAP5_166_229,603,405
HAP5_177_240,588,391
HAP5_179_242,665,432
HCM1_1_64,256,212
HCM1_12_75,256,210
HCM1_23_86,339,267
HCM1_34_97,368,289
HCM1_45_108,271,258
HCM1_56_119,687,395
HCM1_67_130,633,362
HCM1_78_141,559,445
HCM1_89_152,444,343
HCM1_100_163,415,238
HCM1_111_174,531,319
HCM1_122_185,373,257
HCM1_133_196,339,260
HCM1_144_207,306,260
HCM1_155_218,243,223
HCM1_166_229,393,257
HCM1_177_240,308,253
HCM1_188_251,351,301
HCM1_199_262,335,260
HCM1_210_273,356,356
HCM1_221_284,406,276
HCM1_232_295,533,366
HCM1_243_306,412,294
HCM1_254_317,360,245
HCM1_265_328,580,357
HCM1_276_339,327,282
HCM1_287_350,404,354
HCM1_298_361,323,300
HCM1_309_372,390,317
HCM1_320_383,366,289
HCM1_331_394,408,352
HCM1_342_405,534,413
HCM1_353_416,386,348
HCM1_364_427,445,321
HCM1_375_438,931,443
HCM1_386_449,539,363
HCM1_397_460,675,406
HCM1_408_471,710,388
HCM1_419_482,608,353
HCM1_430_493,970,559
HCM1_441_504,896,543
HCM1_452_515,700,457
HCM1_463_526,561,384
HCM1_474_537,702,461
HCM1_485_548,598,323
HCM1_496_559,787,400
HCM1_501_564,545,311
HEL2_1_64,236,200
HEL2_12_75,317,280
HEL2_23_86,372,344
HEL2_34_97,400,352
HEL2_45_108,560,358
HEL2_56_119,318,259
HEL2_67_130,380,291
HEL2_78_141,256,222
HEL2_89_152,182,188
HEL2_100_163,186,232
HEL2_111_174,173,230
HEL2_122_185,131,205
HEL2_133_196,319,299
HEL2_144_207,240,305
HEL2_155_218,363,354
