,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
HAA1_430_493,162,17,206,276,1,48,143,261
HAA1_441_504,888,55,157,393,4,127,482,352
HAA1_452_515,285,165,161,313,1,30,135,225
HAA1_463_526,1903,408,455,436,3,138,301,625
HAA1_474_537,831,180,371,359,2,69,427,421
HAA1_485_548,207,264,812,260,2,168,28,1090
HAA1_496_559,414,540,519,238,3,41,258,82
HAA1_507_570,909,232,339,530,3,246,110,234
HAA1_518_581,1643,697,293,701,6,504,206,734
HAA1_529_592,1628,469,124,219,2,203,206,393
HAA1_540_603,702,417,535,670,3,183,205,282
HAA1_551_614,1390,22,202,351,0,14,337,298
HAA1_562_625,2176,505,775,344,4,94,712,391
HAA1_573_636,179,256,437,228,7,38,309,345
HAA1_584_647,196,27,203,1,2,109,165,203
HAA1_595_658,508,61,716,398,0,66,105,408
HAA1_606_669,525,206,311,368,1,115,103,408
HAA1_617_680,628,377,379,861,0,61,480,565
HAA1_628_691,188,680,320,441,4,134,635,475
HAA1_631_694,132,39,862,512,2,41,399,245
HAC1_1_64,803,361,543,545,1,48,326,337
HAC1_12_75,265,201,290,160,2,65,105,137
HAC1_23_86,143,5,59,65,0,22,186,154
HAC1_34_97,1086,344,362,335,4,62,351,413
HAC1_45_108,582,187,508,485,2,190,394,244
HAC1_56_119,1157,508,1153,573,0,76,725,992
HAC1_67_130,1332,504,678,411,2,135,140,291
HAC1_78_141,2118,284,585,530,12,485,324,602
HAC1_89_152,1513,498,647,404,2,571,336,248
HAC1_100_163,2395,97,652,489,1,343,169,323
HAC1_111_174,1376,508,579,523,6,57,123,187
HAC1_122_185,850,27,198,92,1,161,138,271
HAC1_133_196,2703,399,423,488,3,94,563,696
HAC1_144_207,427,0,87,158,0,80,91,306
HAC1_155_218,2044,579,464,489,8,382,289,268
HAC1_166_229,470,221,530,301,3,352,211,398
HAC1_177_240,330,304,519,631,5,155,189,452
HAC1_188_251,879,172,362,286,3,135,336,315
HAC1_199_262,219,3,350,48,3,93,254,231
HAC1_210_273,286,43,359,242,0,38,87,182
HAC1_221_284,0,23,0,178,3,84,25,2
HAC1_232_295,201,4,46,163,0,14,114,0
HAC1_243_306,322,1,27,45,1,4,41,35
HAC1_254_317,314,98,221,53,0,42,233,69
HAC1_259_322,530,37,9,329,2,60,226,238
HAP2_1_64,418,13,428,355,0,124,326,213
HAP2_12_75,604,702,440,591,2,167,133,311
HAP2_23_86,1451,355,214,232,3,21,128,95
HAP2_34_97,633,366,107,171,5,83,320,218
HAP2_45_108,607,381,1121,438,11,64,552,416
HAP2_56_119,567,47,404,814,9,200,488,652
HAP2_67_130,1024,332,704,747,12,349,660,1257
HAP2_78_141,1627,480,395,607,8,449,478,422
HAP2_89_152,816,894,573,848,11,280,585,610
HAP2_100_163,893,217,332,389,6,338,216,231
HAP2_111_174,97,279,203,516,7,233,260,341
HAP2_122_185,807,381,532,347,3,197,221,207
HAP2_133_196,175,7,191,225,7,16,83,271
HAP2_144_207,771,88,61,320,4,38,139,85
HAP2_155_218,312,188,74,134,3,10,63,16
HAP2_166_229,355,150,171,6,5,1,129,2
HAP2_177_240,396,158,144,435,1,189,146,80
HAP2_188_251,439,23,264,78,1,69,127,0
HAP2_199_262,556,103,403,328,3,64,375,539
HAP2_202_265,1038,350,2,372,0,53,162,390
HAP3_1_64,265,77,34,301,5,463,331,416
HAP3_12_75,438,61,387,164,4,275,248,87
HAP3_23_86,993,608,1411,386,8,212,497,355
HAP3_34_97,1148,737,396,296,1,266,169,26
HAP3_45_108,642,176,507,647,0,123,280,89
HAP3_56_119,346,287,399,449,6,180,100,480
HAP3_67_130,1,4,104,103,1,150,53,386
HAP3_78_141,3,98,1,402,3,112,234,185
HAP3_81_144,99,249,126,237,2,228,143,206
HAP4_1_64,770,70,125,288,2,24,159,119
HAP4_12_75,306,311,269,244,0,2,151,394
HAP4_23_86,922,490,485,247,7,91,324,400
HAP4_34_97,422,202,587,301,4,66,271,263
HAP4_45_108,248,228,118,60,3,40,104,3
HAP4_56_119,3,1,196,47,1,42,212,179
HAP4_67_130,232,43,97,57,0,1,18,25
HAP4_78_141,430,39,46,194,0,41,184,106
HAP4_89_152,37,0,86,37,0,0,37,63
HAP4_100_163,2,3,109,57,0,2,52,47
HAP4_111_174,148,203,521,310,1,237,225,333
HAP4_122_185,456,8,255,94,1,54,83,90
HAP4_133_196,914,215,1,236,1,95,295,152
HAP4_144_207,606,209,719,340,2,92,518,182
HAP4_155_218,555,243,179,265,5,75,230,160
HAP4_166_229,464,161,293,103,3,8,230,69
HAP4_177_240,805,310,429,597,2,80,453,615
HAP4_188_251,724,754,198,723,1,273,523,442
HAP4_199_262,342,3,494,393,3,13,296,325
HAP4_210_273,548,260,220,295,1,329,299,359
HAP4_221_284,2063,217,779,858,8,161,606,508
HAP4_232_295,1514,457,665,393,4,244,298,459
HAP4_243_306,928,196,397,353,4,120,251,159
HAP4_254_317,373,461,296,519,4,195,506,347
HAP4_265_328,176,440,475,233,0,100,116,290
HAP4_276_339,310,277,306,251,2,122,154,370
HAP4_287_350,520,82,154,224,3,33,218,175
HAP4_298_361,329,3,180,187,2,53,168,223
HAP4_309_372,602,118,128,474,0,38,109,90
HAP4_320_383,313,185,262,187,2,26,188,79
HAP4_331_394,497,103,218,251,4,37,118,220
HAP4_342_405,810,156,591,646,3,152,443,349
HAP4_353_416,1,125,353,256,1,59,255,136
HAP4_364_427,340,158,131,52,0,18,196,93
HAP4_375_438,374,188,495,122,1,96,152,270
HAP4_386_449,356,74,271,232,3,183,154,156
HAP4_397_460,1304,344,2,462,1,157,251,309
HAP4_408_471,498,77,422,453,5,47,432,306
HAP4_419_482,928,262,129,278,0,69,57,92
HAP4_430_493,800,472,314,344,3,103,257,421
HAP4_441_504,1330,109,140,243,0,36,163,120
HAP4_452_515,895,40,59,164,5,106,143,444
HAP4_463_526,958,404,354,218,3,194,504,567
HAP4_474_537,334,340,272,191,1,43,89,607
HAP4_485_548,139,76,423,325,1,57,283,682
HAP4_491_554,721,42,288,333,0,94,97,354
HAP5_1_64,252,85,228,316,6,147,137,193
HAP5_12_75,578,104,49,740,0,139,156,566
HAP5_23_86,1326,307,630,930,9,338,503,879
HAP5_34_97,612,198,260,433,6,134,376,459
HAP5_45_108,1362,533,710,819,10,95,401,211
HAP5_56_119,929,747,677,856,5,189,333,343
HAP5_67_130,182,384,277,259,0,259,217,63
HAP5_78_141,450,143,566,247,7,56,69,179
HAP5_89_152,439,314,447,181,3,1,349,233
HAP5_100_163,418,269,414,277,4,209,241,508
HAP5_111_174,270,141,339,356,3,11,80,27
HAP5_122_185,1274,469,3,221,7,276,439,78
HAP5_133_196,1815,402,195,380,1,223,188,28
HAP5_144_207,293,2,380,389,3,77,255,64
HAP5_155_218,1398,469,772,198,0,235,387,239
HAP5_166_229,7,147,338,450,3,23,358,145
HAP5_177_240,266,370,1403,977,11,204,990,797
HAP5_179_242,171,480,609,308,2,450,302,190
HCM1_1_64,2,125,219,192,4,49,295,572
HCM1_12_75,774,281,661,324,7,143,302,304
HCM1_23_86,991,500,301,346,5,154,368,816
HCM1_34_97,213,53,513,473,3,297,320,668
HCM1_45_108,1142,141,470,375,3,58,334,606
HCM1_56_119,455,390,196,364,6,93,101,297
HCM1_67_130,513,904,200,454,4,78,166,686
HCM1_78_141,373,614,185,375,4,54,223,132
HCM1_89_152,499,267,630,378,3,104,149,268
HCM1_100_163,185,293,464,98,0,101,126,220
HCM1_111_174,765,38,442,44,2,2,206,254
HCM1_122_185,527,84,313,275,3,127,278,258
HCM1_133_196,2,243,281,212,2,127,99,126
HCM1_144_207,260,132,354,460,0,76,241,335
HCM1_155_218,737,79,3,416,1,34,252,157
HCM1_166_229,392,249,39,104,3,217,27,376
HCM1_177_240,251,66,258,120,0,73,167,463
HCM1_188_251,559,285,270,325,3,13,67,233
HCM1_199_262,394,79,472,179,5,5,159,227
HCM1_210_273,363,161,50,320,2,27,95,3
HCM1_221_284,731,4,262,369,7,166,67,194
HCM1_232_295,399,484,243,325,8,325,277,454
HCM1_243_306,278,112,101,291,1,47,204,265
HCM1_254_317,544,116,405,401,1,73,369,390
HCM1_265_328,1223,450,1157,738,7,265,522,848
HCM1_276_339,543,258,317,337,4,115,308,598
HCM1_287_350,1197,186,450,696,0,192,701,337
HCM1_298_361,928,45,169,109,2,73,69,297
HCM1_309_372,249,56,258,299,1,5,295,414
HCM1_320_383,408,129,398,133,0,80,250,112
HCM1_331_394,626,147,131,391,1,50,265,405
HCM1_342_405,415,230,695,384,2,60,277,371
HCM1_353_416,911,552,382,393,1,137,285,146
HCM1_364_427,312,20,495,358,5,156,162,492
HCM1_375_438,573,67,370,698,8,121,163,92
HCM1_386_449,1123,545,527,542,9,484,699,763
HCM1_397_460,837,307,600,401,2,99,497,417
HCM1_408_471,561,316,372,339,4,208,527,366
HCM1_419_482,1047,168,135,613,7,239,304,305
HCM1_430_493,1325,152,939,269,7,45,187,451
HCM1_441_504,1808,436,419,386,9,118,431,243
HCM1_452_515,730,564,115,448,4,291,182,706
HCM1_463_526,654,3,255,28,2,162,289,195
HCM1_474_537,1633,480,384,230,4,144,449,129
HCM1_485_548,875,116,216,232,7,188,82,119
HCM1_496_559,993,518,436,416,4,290,296,86
HCM1_501_564,390,427,220,292,0,151,76,428
HEL2_1_64,87,153,296,282,1,47,134,131
HEL2_12_75,603,159,12,124,1,0,177,266
HEL2_23_86,829,177,339,457,1,58,144,147
HEL2_34_97,151,146,272,152,7,46,198,2
HEL2_45_108,261,54,242,386,4,71,123,501
HEL2_56_119,249,374,218,296,5,98,227,321
HEL2_67_130,1152,115,3,321,0,58,290,306
HEL2_78_141,602,273,165,80,4,57,227,3
HEL2_89_152,99,127,83,315,0,34,137,53
HEL2_100_163,143,36,219,442,1,18,351,223
HEL2_111_174,371,45,131,427,1,8,35,170
HEL2_122_185,96,86,195,234,2,9,255,99
HEL2_133_196,432,203,332,286,1,8,293,66
HEL2_144_207,368,213,4,246,2,68,269,142
HEL2_155_218,925,131,323,136,2,31,236,362
HEL2_166_229,181,11,261,223,2,70,236,309
HEL2_177_240,1725,6,138,456,1,47,254,375
HEL2_188_251,949,406,300,243,4,49,231,55
HEL2_199_262,925,522,320,613,2,210,184,555
HEL2_210_273,930,354,572,1003,9,135,543,484
HEL2_221_284,438,568,363,370,4,151,300,498
HEL2_232_295,641,420,533,222,0,131,423,423
HEL2_243_306,390,87,539,250,2,94,270,232
HEL2_254_317,833,522,997,1061,5,196,385,484
HEL2_265_328,600,334,178,593,3,278,381,522
HEL2_276_339,2041,395,109,227,0,68,194,209
HEL2_287_350,429,198,298,493,1,90,197,204
HEL2_298_361,287,7,370,313,1,90,153,264
HEL2_309_372,598,567,196,472,0,49,83,200
HEL2_320_383,399,144,47,441,0,31,219,452
HEL2_331_394,142,122,646,324,3,27,125,189
HEL2_342_405,181,2,178,200,0,8,9,148
HEL2_353_416,248,185,166,155,2,62,49,153
HEL2_364_427,276,6,446,279,5,65,140,397
HEL2_375_438,356,164,357,198,0,64,137,207
HEL2_386_449,168,8,322,31,0,12,70,187
HEL2_397_460,552,126,140,115,1,56,313,225
HEL2_408_471,629,329,288,342,0,60,313,244
HEL2_419_482,294,173,575,273,1,121,114,425
HEL2_430_493,747,38,449,103,6,36,158,58
HEL2_441_504,720,44,103,249,4,234,100,745
HEL2_452_515,942,206,520,430,0,175,252,144
HEL2_463_526,1774,735,265,353,4,39,148,545
HEL2_474_537,767,174,403,310,1,26,106,44
HEL2_485_548,727,312,207,385,4,5,204,67
HEL2_496_559,627,420,198,316,1,129,223,236
HEL2_507_570,355,178,331,89,1,133,227,188
HEL2_518_581,1,287,467,406,1,34,147,336
HEL2_529_592,229,78,334,326,2,119,136,489
HEL2_540_603,186,167,136,104,0,48,406,209
HEL2_551_614,249,15,31,189,1,4,134,150
HEL2_562_625,238,172,317,338,0,3,298,3
HEL2_573_636,79,255,213,288,2,87,231,290
HEL2_501_564,86,69,96,278,1,17,184,3
HMLALPHA2_1_64,287,125,296,126,0,31,61,76
HMLALPHA2_12_75,90,171,300,121,0,21,109,176
HMLALPHA2_23_86,779,219,349,110,1,33,115,212
HMLALPHA2_34_97,292,204,278,144,1,45,340,212
HMLALPHA2_45_108,359,82,183,210,1,9,170,172
HMLALPHA2_56_119,743,2,264,125,0,18,48,107
HMLALPHA2_67_130,161,187,85,257,1,69,45,191
HMLALPHA2_78_141,546,408,152,547,3,100,365,734
HMLALPHA2_89_152,278,212,293,587,2,31,154,259
HMLALPHA2_100_163,228,101,314,220,1,5,90,150
HMLALPHA2_111_174,424,103,247,229,0,11,122,137
HMLALPHA2_122_185,812,138,238,417,0,14,210,445
HMLALPHA2_133_196,105,45,120,194,2,92,51,65
HMLALPHA2_144_207,367,193,316,353,6,75,202,187
HMLALPHA2_147_210,881,345,539,401,3,45,415,385
HMO1_1_64,1268,359,782,385,1,246,337,469
HMO1_12_75,250,193,174,621,6,33,157,232
HMO1_23_86,706,245,657,290,4,135,397,582
HMO1_34_97,743,264,211,220,1,292,293,112
HMO1_45_108,1768,161,360,455,3,3,100,182
HMO1_56_119,1089,464,832,157,2,149,250,463
HMO1_67_130,469,39,583,483,0,84,266,12
HMO1_78_141,1,424,192,269,2,43,209,309
HMO1_89_152,513,659,312,2,10,130,209,85
HMO1_100_163,699,289,392,433,0,168,107,293
HMO1_111_174,7,264,62,140,4,34,170,112
HMO1_122_185,114,137,889,402,4,52,154,381
HMO1_133_196,187,134,453,48,2,2,107,40
HMO1_144_207,392,6,260,216,0,31,162,113
HMO1_155_218,1514,430,441,673,2,251,209,582
HMO1_166_229,325,62,501,421,2,28,167,267
HMO1_177_240,123,109,105,224,2,149,309,183
HMO1_183_246,881,108,324,212,2,82,227,248
HMRA2_1_64,285,149,180,147,0,5,120,52
HMRA2_12_75,291,323,269,140,3,31,141,251
HMRA2_23_86,1,224,238,241,1,20,232,406
HMRA2_34_97,414,375,227,260,1,0,126,263
HMRA2_45_108,18,16,137,27,1,23,52,0
HMRA2_56_119,861,318,540,391,2,37,399,398
HMS1_1_64,1,84,245,227,0,129,36,236
HMS1_12_75,3,216,215,258,0,43,202,180
HMS1_23_86,963,288,397,263,0,37,307,102
HMS1_34_97,575,587,680,432,2,58,189,748
HMS1_45_108,1876,447,1005,1020,8,271,924,1256
HMS1_56_119,1244,204,784,387,4,473,447,189
HMS1_67_130,928,6,396,372,6,161,311,452
HMS1_78_141,565,238,383,314,12,84,57,139
HMS1_89_152,825,84,177,631,5,89,264,1
HMS1_100_163,534,112,266,558,0,46,215,407
HMS1_111_174,110,7,218,62,1,38,174,169
HMS1_122_185,61,38,0,75,0,8,155,61
HMS1_133_196,205,311,2,316,3,53,197,105
HMS1_144_207,356,400,319,467,1,230,350,92
HMS1_155_218,744,283,851,495,4,23,294,617
HMS1_166_229,90,35,373,278,2,125,111,448
HMS1_177_240,259,199,478,316,1,26,236,188
HMS1_188_251,2,3,675,366,4,110,112,223
HMS1_199_262,828,289,847,253,3,80,219,188
HMS1_210_273,216,85,111,194,0,249,70,230
HMS1_221_284,336,192,81,106,2,0,58,204
HMS1_232_295,1,314,209,128,0,20,183,263
HMS1_243_306,335,350,181,198,1,22,52,216
HMS1_254_317,218,302,100,58,1,19,3,66
HMS1_265_328,290,142,4,190,1,10,186,55
HMS1_276_339,140,113,329,106,4,19,257,299
HMS1_287_350,389,229,286,93,1,221,249,488
HMS1_298_361,480,2,131,363,1,4,79,57
HMS1_309_372,339,518,164,344,0,34,172,194
HMS1_320_383,445,409,358,349,1,35,118,192
HMS1_331_394,449,144,318,300,3,20,372,127
HMS1_342_405,350,60,164,273,4,214,221,34
HMS1_353_416,825,91,70,77,2,32,63,126
HMS1_364_427,235,332,177,593,2,243,133,503
HMS1_371_434,1030,145,267,572,4,124,395,268
HMS2_1_64,333,354,378,663,7,193,284,393
HMS2_12_75,457,518,83,296,3,171,227,12
HMS2_23_86,770,579,95,253,2,249,74,95
HMS2_34_97,315,105,197,277,0,38,240,228
HMS2_45_108,623,286,195,681,6,65,264,205
HMS2_56_119,257,172,467,273,2,64,280,169
HMS2_67_130,352,97,359,531,1,57,181,536
HMS2_78_141,286,82,300,106,2,46,219,80
HMS2_89_152,1458,246,502,242,0,192,164,342
HMS2_100_163,725,91,182,374,7,319,179,418
HMS2_111_174,275,162,229,216,4,75,244,0
HMS2_122_185,1121,143,151,293,0,71,175,283
HMS2_133_196,895,373,257,295,0,57,441,562
HMS2_144_207,832,327,200,92,2,82,160,462
HMS2_155_218,1408,56,323,203,1,41,337,73
HMS2_166_229,350,476,275,402,1,55,269,194
HMS2_177_240,365,355,306,866,5,135,155,1154
HMS2_188_251,742,316,225,221,2,149,274,203
HMS2_199_262,1417,114,115,352,5,73,317,231
HMS2_210_273,1314,762,671,840,14,655,385,839
HMS2_221_284,663,329,325,425,4,362,283,542
HMS2_232_295,979,827,274,526,6,53,516,368
HMS2_243_306,2477,526,199,484,4,352,211,424
HMS2_254_317,4,364,211,546,3,84,279,400
HMS2_265_328,903,650,533,514,2,427,338,629
HMS2_276_339,951,484,196,597,2,277,330,468
HMS2_287_350,251,13,552,261,2,70,342,450
HMS2_295_358,962,285,601,462,4,68,312,247
HSF1_1_64,850,362,176,117,1,83,62,329
HSF1_12_75,542,171,370,502,1,21,199,369
HSF1_23_86,657,102,529,685,1,3,359,415
HSF1_34_97,688,185,561,352,1,60,236,281
HSF1_45_108,491,190,276,246,0,133,110,95
HSF1_56_119,517,193,9,54,3,121,128,368
HSF1_67_130,769,117,287,162,1,169,129,530
HSF1_78_141,455,202,119,193,0,98,267,299
HSF1_89_152,94,271,65,301,1,56,345,150
HSF1_100_163,900,479,183,337,0,83,88,37
HSF1_111_174,808,122,52,168,0,36,207,365
HSF1_122_185,858,2,704,479,2,101,404,435
HSF1_133_196,1080,128,565,115,7,60,142,4
HSF1_144_207,139,590,422,568,0,150,224,259
HSF1_155_218,3,85,290,149,5,261,158,130
HSF1_166_229,568,217,239,195,2,53,218,211
HSF1_177_240,86,205,118,232,1,60,141,353
HSF1_188_251,1303,154,3,446,2,36,118,636
HSF1_199_262,757,642,673,572,3,99,511,466
HSF1_210_273,545,107,342,120,1,51,367,256
HSF1_221_284,124,579,2,237,0,195,258,222
HSF1_232_295,849,272,314,151,0,88,261,330
HSF1_243_306,619,334,599,378,4,10,251,211
HSF1_254_317,201,120,62,229,0,35,121,159
HSF1_265_328,925,151,123,167,2,7,38,1
HSF1_276_339,324,233,462,194,3,57,62,311
HSF1_287_350,307,86,46,87,6,30,247,136
HSF1_298_361,490,2,102,123,1,15,326,199
HSF1_309_372,477,8,46,149,1,3,173,208
HSF1_320_383,159,109,50,114,2,12,23,74
HSF1_331_394,121,265,721,667,0,79,384,436
HSF1_342_405,132,267,153,127,0,77,61,82
HSF1_353_416,576,59,306,277,1,48,57,253
HSF1_364_427,104,46,227,115,1,5,87,121
HSF1_375_438,1059,157,127,161,0,216,73,236
HSF1_386_449,698,209,456,533,4,116,215,2
HSF1_397_460,599,249,584,530,4,123,267,568
HSF1_408_471,134,313,109,312,5,96,256,455
HSF1_419_482,648,883,136,516,5,4,186,371
HSF1_430_493,1,180,167,57,2,102,157,3
HSF1_441_504,225,230,398,122,1,3,224,92
HSF1_452_515,176,19,191,117,1,18,217,3
HSF1_463_526,223,40,752,199,2,101,242,453
HSF1_474_537,143,49,355,87,0,9,125,153
HSF1_485_548,159,4,196,86,1,13,97,85
HSF1_496_559,552,106,153,265,0,37,233,312
HSF1_507_570,18,479,113,129,1,22,331,422
HSF1_518_581,475,302,343,122,1,165,116,315
HSF1_529_592,398,137,372,234,0,39,249,145
HSF1_540_603,338,333,221,137,3,113,247,397
HSF1_551_614,866,114,31,268,1,30,349,351
HSF1_562_625,518,147,53,185,0,78,63,174
HSF1_573_636,943,66,172,150,4,38,141,221
HSF1_584_647,139,358,66,510,1,136,322,544
HSF1_595_658,212,374,393,873,5,43,457,329
HSF1_606_669,1007,281,325,800,3,149,336,534
HSF1_617_680,98,135,127,146,1,336,131,72
HSF1_628_691,4,61,165,127,1,13,370,60
HSF1_639_702,716,506,317,230,0,42,334,268
HSF1_650_713,950,331,913,675,7,81,1198,802
HSF1_661_724,910,928,824,839,6,288,618,593
HSF1_672_735,134,113,145,369,3,64,385,327
HSF1_683_746,582,141,476,391,5,25,254,520
HSF1_694_757,336,117,269,361,5,339,184,24
HSF1_705_768,349,154,247,306,0,337,94,266
HSF1_716_779,818,34,243,290,2,170,195,682
HSF1_727_790,336,232,231,185,1,585,200,784
HSF1_738_801,951,132,149,176,2,522,316,130
HSF1_749_812,2,460,522,398,2,283,282,269
HSF1_760_823,2,338,421,201,3,206,155,208
HSF1_771_834,873,256,5,260,5,58,63,1
HSF1_770_833,633,253,564,241,6,144,108,107
INO2_1_64,803,847,1409,950,11,951,758,374
INO2_12_75,1002,226,503,587,3,164,86,533
INO2_23_86,1661,277,751,346,11,649,448,280
INO2_34_97,951,494,319,365,8,90,259,405
INO2_45_108,0,946,232,90,5,215,130,838
INO2_56_119,461,332,295,483,1,45,433,102
INO2_67_130,222,577,337,347,1,352,167,732
INO2_78_141,195,443,483,305,2,231,111,310
INO2_89_152,645,160,454,402,7,473,356,285
INO2_100_163,152,129,201,147,0,117,57,83
INO2_111_174,676,277,126,361,8,16,198,309
INO2_122_185,681,179,183,605,3,109,267,165
INO2_133_196,444,11,241,514,1,149,330,821
INO2_144_207,574,230,401,365,6,149,98,98
INO2_155_218,840,446,229,266,4,2,209,122
INO2_166_229,1643,152,685,746,11,18,356,262
INO2_177_240,741,627,109,449,2,277,175,471
INO2_188_251,348,192,597,391,2,287,160,3
INO2_199_262,314,436,455,466,1,165,195,313
INO2_210_273,242,24,229,290,0,58,136,282
INO2_221_284,470,183,150,464,1,72,52,2
INO2_232_295,4,134,118,359,1,188,292,186
INO2_241_304,378,57,232,260,3,24,403,171
INO4_1_64,473,222,132,322,2,34,60,126
INO4_12_75,115,99,136,127,0,55,45,58
INO4_23_86,669,105,380,201,2,29,348,240
INO4_34_97,339,205,389,293,0,38,287,15
INO4_45_108,547,157,473,234,0,30,131,3
INO4_56_119,186,222,229,326,4,2,254,660
INO4_67_130,514,211,59,255,1,136,59,5
INO4_78_141,4,291,127,213,0,100,92,363
INO4_89_152,511,62,204,272,1,25,164,206
INO4_88_151,0,72,88,7,0,54,2,78
ITC1_1_64,215,83,98,216,1,46,142,266
ITC1_12_75,444,334,438,252,2,32,209,240
ITC1_23_86,324,246,369,157,0,46,195,177
ITC1_34_97,1230,164,244,433,2,26,173,304
ITC1_45_108,628,37,190,150,2,100,117,522
ITC1_56_119,1,224,11,143,2,32,242,102
ITC1_67_130,472,348,512,77,1,113,47,509
ITC1_78_141,1401,498,193,126,0,24,196,267
ITC1_89_152,1511,191,568,396,4,73,340,413
ITC1_100_163,119,83,604,341,4,76,273,143
ITC1_111_174,961,293,110,206,1,34,54,420
ITC1_122_185,847,482,211,489,2,114,187,901
ITC1_133_196,220,2,0,203,0,33,49,105
ITC1_144_207,213,28,121,43,1,3,82,212
ITC1_155_218,0,1,144,11,0,9,5,46
ITC1_166_229,269,77,70,118,1,110,228,204
ITC1_177_240,743,307,205,429,0,81,338,194
ITC1_188_251,327,165,91,256,1,55,130,219
ITC1_199_262,413,738,607,465,1,147,107,680
ITC1_210_273,485,150,383,284,4,85,178,361
ITC1_221_284,397,356,280,313,2,117,219,870
ITC1_232_295,316,89,2,348,1,370,249,135
ITC1_243_306,579,100,163,121,2,13,52,85
ITC1_254_317,373,58,352,301,5,48,360,340
ITC1_265_328,111,5,254,342,1,4,197,394
ITC1_276_339,0,6,80,18,3,0,35,218
ITC1_287_350,52,7,258,425,0,8,215,75
ITC1_298_361,386,22,242,61,2,0,50,136
ITC1_309_372,13,272,273,68,0,0,27,43
ITC1_320_383,841,33,159,90,2,45,376,546
ITC1_331_394,687,231,588,225,0,106,130,378
ITC1_342_405,1445,356,406,488,1,106,442,521
ITC1_353_416,3,11,155,447,0,278,114,232
ITC1_364_427,149,74,350,317,1,100,148,113
ITC1_375_438,784,215,176,311,0,1,234,297
ITC1_386_449,603,95,255,348,1,71,196,621
ITC1_397_460,429,292,337,308,1,65,388,253
ITC1_408_471,825,187,419,652,0,44,302,410
ITC1_419_482,235,99,79,404,5,69,197,205
ITC1_430_493,514,285,120,435,1,62,68,333
ITC1_441_504,276,64,97,147,5,2,155,98
ITC1_452_515,23,15,47,81,3,34,143,74
ITC1_463_526,358,46,447,373,2,17,400,123
ITC1_474_537,799,323,584,920,2,97,313,1412
ITC1_485_548,633,154,793,409,2,320,340,525
ITC1_496_559,1018,240,181,669,2,75,281,398
ITC1_507_570,1014,306,1164,811,5,102,383,748
ITC1_518_581,2180,317,703,563,7,322,832,575
ITC1_529_592,401,401,138,174,1,75,67,210
ITC1_540_603,191,248,184,3,2,64,168,176
ITC1_551_614,571,493,161,169,0,103,240,226
ITC1_562_625,1263,24,224,232,1,67,50,50
ITC1_573_636,670,138,56,39,3,21,59,130
ITC1_584_647,428,107,1,58,0,95,111,359
ITC1_595_658,2,147,36,208,0,6,267,3
ITC1_606_669,448,150,75,149,0,2,184,185
ITC1_617_680,200,167,7,315,0,161,53,320
ITC1_628_691,1108,66,51,95,0,106,150,304
ITC1_639_702,319,31,363,104,1,11,90,159
ITC1_650_713,759,155,161,310,1,16,185,350
ITC1_661_724,585,153,129,74,3,97,305,187
ITC1_672_735,646,571,315,498,0,139,516,410
ITC1_683_746,847,217,491,218,5,59,237,449
ITC1_694_757,884,508,399,395,0,60,418,393
ITC1_705_768,734,167,585,25,0,66,132,92
ITC1_716_779,1120,228,446,250,6,299,140,287
ITC1_727_790,1054,10,817,530,7,195,264,109
ITC1_738_801,703,348,249,34,1,67,267,2
ITC1_749_812,587,178,155,299,2,87,146,249
ITC1_760_823,0,122,267,79,4,165,39,97
ITC1_771_834,88,284,154,460,3,152,163,164
ITC1_782_845,184,17,70,0,1,37,69,132
ITC1_793_856,4,6,134,65,1,7,113,201
ITC1_804_867,2,24,4,296,0,33,156,237
ITC1_815_878,267,20,58,405,0,32,71,343
ITC1_826_889,159,77,127,2,2,20,136,208
ITC1_837_900,887,259,334,407,2,32,86,127
ITC1_848_911,156,0,62,258,3,18,125,136
ITC1_859_922,558,374,186,143,2,2,145,204
ITC1_870_933,798,435,226,155,7,86,336,264
ITC1_881_944,161,179,216,152,2,283,253,266
ITC1_892_955,0,196,77,183,0,18,16,4
ITC1_903_966,654,274,183,293,2,121,72,415
ITC1_914_977,801,137,143,81,2,102,270,179
ITC1_925_988,125,214,240,497,3,91,96,252
ITC1_936_999,327,310,250,138,0,1,107,176
ITC1_947_1010,472,316,41,161,0,189,125,307
ITC1_958_1021,673,5,777,231,0,168,237,472
ITC1_969_1032,537,182,25,241,2,91,147,141
ITC1_980_1043,108,28,236,451,1,43,61,169
ITC1_991_1054,926,256,248,535,0,35,177,178
ITC1_1002_1065,731,197,528,366,1,82,192,118
ITC1_1013_1076,673,131,433,34,3,171,85,341
ITC1_1024_1087,266,211,122,503,0,50,371,191
ITC1_1035_1098,144,85,447,143,1,82,313,43
ITC1_1046_1109,526,394,257,301,4,25,124,208
ITC1_1057_1120,248,389,298,230,0,26,48,231
ITC1_1068_1131,151,4,381,62,0,19,62,273
ITC1_1079_1142,8,68,3,66,1,39,290,416
ITC1_1090_1153,106,214,356,278,2,57,168,756
ITC1_1101_1164,112,25,95,268,0,59,166,280
ITC1_1112_1175,251,286,508,415,6,40,129,141
ITC1_1123_1186,402,7,210,365,1,105,238,352
ITC1_1134_1197,38,2,539,40,0,132,159,80
ITC1_1145_1208,184,355,132,165,2,22,74,236
