,1_0_1,1_0_2
CST6_243_306,1131,1035
CST6_254_317,656,641
CST6_265_328,1201,1184
CST6_276_339,673,580
CST6_287_350,472,540
CST6_298_361,806,1396
CST6_309_372,1302,1328
CST6_320_383,258,298
CST6_331_394,941,834
CST6_342_405,2529,2406
CST6_353_416,1323,1268
CST6_364_427,1899,744
CST6_375_438,693,740
CST6_386_449,1563,1308
CST6_397_460,546,554
CST6_408_471,496,397
CST6_419_482,179,186
CST6_430_493,333,399
CST6_441_504,407,450
CST6_452_515,64,76
CST6_463_526,84,167
CST6_474_537,164,293
CST6_485_548,254,245
CST6_496_559,250,240
CST6_507_570,656,615
CST6_518_581,1038,1075
CST6_524_587,578,461
CTH1_1_64,556,624
CTH1_12_75,584,534
CTH1_23_86,306,332
CTH1_34_97,80,131
CTH1_45_108,319,436
CTH1_56_119,434,531
CTH1_67_130,340,340
CTH1_78_141,667,653
CTH1_89_152,430,442
CTH1_100_163,771,835
CTH1_111_174,1209,1231
CTH1_122_185,1485,1281
CTH1_133_196,1374,1096
CTH1_144_207,2057,1757
CTH1_155_218,824,809
CTH1_166_229,1527,1242
CTH1_177_240,1017,1041
CTH1_188_251,491,538
CTH1_199_262,637,689
CTH1_210_273,443,497
CTH1_221_284,874,807
CTH1_232_295,260,298
CTH1_243_306,1076,1074
CTH1_254_317,1598,1321
CTH1_262_325,940,824
CUP2_1_64,2479,2171
CUP2_12_75,3612,2898
CUP2_23_86,4529,3536
CUP2_34_97,3317,2728
CUP2_45_108,3068,2562
CUP2_56_119,2001,1634
CUP2_67_130,2094,1462
CUP2_78_141,2158,1629
CUP2_89_152,1830,1347
CUP2_100_163,2910,2095
CUP2_111_174,4289,3294
CUP2_122_185,3534,2672
CUP2_133_196,2538,1912
CUP2_144_207,3281,2905
CUP2_155_218,2009,1790
CUP2_162_225,1451,1109
CUP9_1_64,680,630
CUP9_12_75,1204,1280
CUP9_23_86,2166,2036
CUP9_34_97,5818,4730
CUP9_45_108,4653,3721
CUP9_56_119,3484,3088
CUP9_67_130,4112,3204
CUP9_78_141,1611,1370
CUP9_89_152,797,727
CUP9_100_163,373,344
CUP9_111_174,837,847
CUP9_122_185,648,695
CUP9_133_196,644,739
CUP9_144_207,1242,1162
CUP9_155_218,834,1071
CUP9_166_229,629,537
CUP9_177_240,873,774
CUP9_188_251,642,610
CUP9_199_262,733,451
CUP9_210_273,1432,808
CUP9_221_284,403,426
CUP9_232_295,1349,1358
CUP9_243_306,2041,2071
DAL80_1_64,6038,5183
DAL80_12_75,4910,3998
DAL80_23_86,2015,1647
DAL80_34_97,1168,981
DAL80_45_108,924,815
DAL80_56_119,772,825
DAL80_67_130,1003,974
DAL80_78_141,327,309
DAL80_89_152,478,588
DAL80_100_163,356,486
DAL80_111_174,984,1095
DAL80_122_185,1112,1102
DAL80_133_196,2226,1835
DAL80_144_207,2537,2373
DAL80_155_218,1650,1553
DAL80_166_229,597,528
DAL80_177_240,775,609
DAL80_188_251,1252,1132
DAL80_199_262,641,483
DAL80_206_269,357,298
DAL82_1_64,2073,1887
DAL82_12_75,2291,1742
DAL82_23_86,2790,2335
DAL82_34_97,3127,2600
DAL82_45_108,2292,2216
DAL82_56_119,2433,2147
DAL82_67_130,2638,2421
DAL82_78_141,1781,1820
DAL82_89_152,1799,1655
DAL82_100_163,2099,1947
DAL82_111_174,4644,3592
DAL82_122_185,3302,2558
DAL82_133_196,2720,2015
DAL82_144_207,1772,1486
DAL82_155_218,1741,1500
DAL82_166_229,972,1018
DAL82_177_240,502,524
DAL82_188_251,1190,1107
DAL82_192_255,530,641
DAT1_1_64,1077,867
DAT1_12_75,621,480
DAT1_23_86,2350,1883
DAT1_34_97,2032,1786
DAT1_45_108,6718,5572
DAT1_56_119,4841,5271
DAT1_67_130,4132,3542
DAT1_78_141,4751,3592
DAT1_89_152,3077,2340
DAT1_100_163,1949,1601
DAT1_111_174,979,719
DAT1_122_185,554,554
DAT1_133_196,1286,1356
DAT1_144_207,1181,1274
DAT1_155_218,915,865
DAT1_166_229,1248,1060
DAT1_177_240,1104,1079
DAT1_185_248,3362,2748
DOT6_1_64,5176,4277
DOT6_12_75,4318,3731
DOT6_23_86,5416,4356
DOT6_34_97,1864,1504
DOT6_45_108,3219,2823
DOT6_56_119,1435,1064
DOT6_67_130,1974,1555
DOT6_78_141,657,621
DOT6_89_152,2402,2167
DOT6_100_163,2845,2180
DOT6_111_174,2951,2161
DOT6_122_185,4222,3525
DOT6_133_196,4333,3476
DOT6_144_207,5486,4612
DOT6_155_218,4623,4377
DOT6_166_229,16168,12341
DOT6_177_240,10168,7968
DOT6_188_251,13015,10130
DOT6_199_262,8446,6910
DOT6_210_273,3136,2812
DOT6_221_284,3596,2773
DOT6_232_295,3042,2641
DOT6_243_306,3207,2729
DOT6_254_317,2455,2155
DOT6_265_328,1286,1157
DOT6_276_339,2884,2525
DOT6_287_350,3632,3175
DOT6_298_361,2643,2284
DOT6_309_372,1237,1183
DOT6_320_383,1246,1017
DOT6_331_394,1626,1355
DOT6_342_405,1709,1639
DOT6_353_416,1783,1610
DOT6_364_427,2082,1877
DOT6_375_438,1646,1475
DOT6_386_449,2627,2392
DOT6_397_460,1042,1015
DOT6_408_471,1037,986
DOT6_419_482,576,384
DOT6_430_493,609,351
DOT6_441_504,278,273
DOT6_452_515,1527,1283
DOT6_463_526,1361,1018
DOT6_474_537,2017,1674
DOT6_485_548,3392,3314
DOT6_496_559,4465,3694
DOT6_507_570,1831,1558
DOT6_518_581,2922,2402
DOT6_529_592,5544,4657
DOT6_540_603,4542,3848
DOT6_551_614,3561,2949
DOT6_562_625,2227,1997
DOT6_573_636,3430,3236
DOT6_584_647,2341,1872
DOT6_595_658,1284,1186
DOT6_606_669,1315,1915
DOT6_607_670,2532,1421
ECM23_1_64,1573,1282
ECM23_12_75,3450,3022
ECM23_23_86,1672,1428
ECM23_34_97,1863,1590
ECM23_45_108,1157,1149
ECM23_56_119,920,983
ECM23_67_130,1443,1403
ECM23_78_141,1834,1704
ECM23_89_152,2040,1847
ECM23_100_163,1053,893
ECM23_111_174,146,163
ECM23_122_185,276,245
ECM23_124_187,62,83
ENV11_1_64,732,753
ENV11_12_75,524,516
ENV11_23_86,407,428
ENV11_34_97,293,317
ENV11_45_108,360,511
ENV11_56_119,587,624
ENV11_67_130,403,417
ENV11_78_141,401,433
ENV11_89_152,371,407
ENV11_100_163,598,495
ENV11_111_174,817,823
ENV11_122_185,1033,953
ENV11_133_196,1024,980
ENV11_144_207,963,963
ENV11_155_218,2350,2480
ENV11_166_229,1113,1230
ENV11_177_240,548,524
ENV11_188_251,473,537
ENV11_199_262,500,457
ENV11_210_273,183,266
ENV11_221_284,413,489
ENV11_232_295,318,348
ENV11_243_306,1089,1284
ENV11_254_317,1346,1557
ENV11_265_328,732,817
ENV11_276_339,634,788
ENV11_287_350,884,947
ENV11_298_361,799,911
ENV11_309_372,1330,1461
ENV11_320_383,669,767
ENV11_331_394,725,724
ENV11_342_405,1445,1367
ENV11_353_416,1893,1345
ENV11_364_427,1133,1164
ENV11_375_438,827,831
ENV11_386_449,581,674
ENV11_397_460,746,811
ENV11_408_471,749,648
ENV11_419_482,727,1547
ENV11_430_493,499,572
ENV11_441_504,693,734
ENV11_452_515,740,860
ENV11_463_526,1315,1319
ENV11_474_537,1162,1115
ENV11_485_548,1315,1343
ENV11_496_559,636,735
ENV11_507_570,839,861
ENV11_518_581,1524,1730
ENV11_529_592,1479,848
ENV11_540_603,609,672
ENV11_551_614,330,389
ENV11_562_625,449,470
ENV11_573_636,263,340
ENV11_584_647,359,371
ENV11_595_658,288,351
ENV11_606_669,1199,390
ENV11_617_680,295,364
ENV11_628_691,134,218
ENV11_639_702,134,203
ENV11_650_713,83,134
ENV11_661_724,559,518
ENV11_672_735,695,638
ENV11_683_746,1007,987
ENV11_694_757,1638,1539
ENV11_705_768,1754,1548
ENV11_716_779,1736,1411
ENV11_727_790,692,724
ENV11_738_801,886,856
ENV11_749_812,959,1034
ENV11_760_823,803,904
ENV11_771_834,672,794
ENV11_782_845,378,648
ENV11_793_856,682,1898
ENV11_124_187,530,1247
FHL1_1_64,754,693
FHL1_12_75,471,515
FHL1_23_86,335,377
FHL1_34_97,584,570
FHL1_45_108,441,634
FHL1_56_119,702,681
FHL1_67_130,911,933
FHL1_78_141,647,657
FHL1_89_152,352,352
FHL1_100_163,338,328
FHL1_111_174,1088,709
FHL1_122_185,918,771
FHL1_133_196,425,361
FHL1_144_207,407,408
FHL1_155_218,1037,822
FHL1_166_229,104,61
FHL1_177_240,347,407
FHL1_188_251,467,389
FHL1_199_262,760,697
FHL1_210_273,345,289
FHL1_221_284,1636,1408
FHL1_232_295,1876,1605
FHL1_243_306,1281,1170
FHL1_254_317,2462,2120
FHL1_265_328,2977,2660
FHL1_276_339,1220,1216
FHL1_287_350,611,588
FHL1_298_361,1078,899
FHL1_309_372,424,435
FHL1_320_383,685,614
FHL1_331_394,321,314
FHL1_342_405,128,111
FHL1_353_416,174,194
FHL1_364_427,307,337
FHL1_375_438,101,135
FHL1_386_449,733,555
FHL1_397_460,90,107
FHL1_408_471,317,291
FHL1_419_482,306,372
FHL1_430_493,459,403
FHL1_441_504,465,640
FHL1_452_515,1872,1508
FHL1_463_526,1237,1086
FHL1_474_537,964,891
FHL1_485_548,678,712
FHL1_496_559,771,755
FHL1_507_570,766,1688
FHL1_518_581,243,269
FHL1_529_592,821,799
FHL1_540_603,595,464
FHL1_551_614,623,440
FHL1_562_625,139,147
FHL1_573_636,253,322
FHL1_584_647,1458,1274
FHL1_595_658,1105,902
FHL1_606_669,234,186
FHL1_617_680,852,784
FHL1_628_691,500,425
FHL1_639_702,951,772
FHL1_650_713,461,394
FHL1_661_724,385,376
FHL1_672_735,1061,953
FHL1_683_746,1270,1167
FHL1_694_757,2416,2215
FHL1_705_768,3490,2791
FHL1_716_779,7471,6028
FHL1_727_790,5531,5481
FHL1_738_801,4391,3812
FHL1_749_812,4684,3665
FHL1_760_823,3815,2850
FHL1_771_834,2271,2035
FHL1_782_845,2522,1944
FHL1_793_856,3267,2641
FHL1_804_867,1303,685
FHL1_815_878,423,288
FHL1_826_889,177,154
FHL1_837_900,680,627
FHL1_848_911,350,353
FHL1_859_922,75,71
FHL1_870_933,177,250
FHL1_873_936,288,320
FKH1_1_64,1901,1505
FKH1_12_75,2580,2332
FKH1_23_86,1222,945
FKH1_34_97,667,603
FKH1_45_108,723,529
FKH1_56_119,1471,1336
FKH1_67_130,625,831
FKH1_78_141,2147,1796
FKH1_89_152,2434,2125
FKH1_100_163,2114,1766
FKH1_111_174,1423,3149
FKH1_122_185,811,662
FKH1_133_196,884,771
FKH1_144_207,2101,2041
FKH1_155_218,1578,1416
FKH1_166_229,747,688
FKH1_177_240,2392,2049
FKH1_188_251,1746,1666
FKH1_199_262,760,548
FKH1_210_273,471,425
FKH1_221_284,699,585
FKH1_232_295,614,479
FKH1_243_306,139,141
FKH1_254_317,1193,1050
FKH1_265_328,1477,1756
FKH1_276_339,1727,1656
FKH1_287_350,1610,1656
FKH1_298_361,1937,2415
FKH1_309_372,1372,1429
FKH1_320_383,234,290
FKH1_331_394,828,825
FKH1_342_405,107,102
FKH1_353_416,464,440
FKH1_364_427,205,196
FKH1_375_438,1033,480
FKH1_386_449,252,192
FKH1_397_460,781,671
FKH1_408_471,1710,1511
FKH1_419_482,1193,916
FKH1_421_484,479,366
FKH2_1_64,639,569
FKH2_12_75,842,809
FKH2_23_86,1257,1170
FKH2_34_97,1585,1796
FKH2_45_108,434,533
FKH2_56_119,1111,1161
FKH2_67_130,1162,979
FKH2_78_141,612,733
FKH2_89_152,515,582
FKH2_100_163,848,952
FKH2_111_174,1448,1234
FKH2_122_185,800,783
FKH2_133_196,975,831
FKH2_144_207,1055,1127
FKH2_155_218,1761,1653
FKH2_166_229,1103,1018
FKH2_177_240,1230,1285
FKH2_188_251,927,1010
FKH2_199_262,2260,2069
FKH2_210_273,727,822
FKH2_221_284,884,786
FKH2_232_295,822,853
FKH2_243_306,1101,1176
FKH2_254_317,1268,1250
FKH2_265_328,439,455
FKH2_276_339,2628,2566
FKH2_287_350,2912,3029
FKH2_298_361,2942,2404
FKH2_309_372,1979,1841
FKH2_320_383,3192,2785
FKH2_331_394,2269,1751
FKH2_342_405,1063,987
FKH2_353_416,760,778
FKH2_364_427,595,567
FKH2_375_438,325,427
FKH2_386_449,244,280
FKH2_397_460,58,84
FKH2_408_471,160,132
FKH2_419_482,382,293
FKH2_430_493,432,449
FKH2_441_504,788,676
FKH2_452_515,1081,953
FKH2_463_526,1588,1201
FKH2_474_537,1878,1474
FKH2_485_548,1857,1377
FKH2_496_559,6417,5310
FKH2_507_570,1702,1355
FKH2_518_581,1298,1110
FKH2_529_592,1069,990
FKH2_540_603,856,579
FKH2_551_614,3530,522
FKH2_562_625,114,108
FKH2_573_636,1121,1140
FKH2_584_647,1049,844
FKH2_595_658,1849,1705
FKH2_606_669,2708,2409
FKH2_617_680,3767,3217
FKH2_628_691,3134,2685
FKH2_639_702,4193,3421
FKH2_650_713,3411,2792
FKH2_661_724,2359,2127
FKH2_672_735,1410,1734
FKH2_683_746,388,397
FKH2_694_757,233,282
FKH2_705_768,498,632
FKH2_716_779,281,286
FKH2_727_790,460,481
FKH2_738_801,761,776
FKH2_749_812,793,641
FKH2_760_823,1766,1454
FKH2_771_834,578,496
FKH2_782_845,453,395
FKH2_793_856,318,375
FKH2_799_862,599,577
FYV5_1_64,1635,1662
FYV5_12_75,3118,2909
FYV5_23_86,3940,3707
FYV5_34_97,435,358
FYV5_45_108,5532,4713
FYV5_56_119,5004,4176
FYV5_67_130,5946,5288
FYV5_78_141,4432,4425
FYV5_89_152,5173,4812
FZF1_1_64,601,874
FZF1_12_75,1136,961
FZF1_23_86,1182,945
FZF1_34_97,172,155
FZF1_45_108,1218,1196
FZF1_56_119,988,472
FZF1_67_130,233,250
FZF1_78_141,238,223
FZF1_89_152,355,959
FZF1_100_163,664,643
FZF1_111_174,1245,1069
FZF1_122_185,719,565
FZF1_133_196,830,597
FZF1_144_207,1713,1815
FZF1_155_218,1002,898
FZF1_166_229,1453,1299
FZF1_177_240,3099,2420
FZF1_188_251,5252,4296
FZF1_199_262,5180,4317
FZF1_210_273,4594,3989
FZF1_221_284,6432,5380
FZF1_232_295,4107,3734
FZF1_236_299,3501,3234
GAT1_1_64,239,189
GAT1_12_75,106,73
GAT1_23_86,96,167
GAT1_34_97,2429,2271
GAT1_45_108,2830,2734
GAT1_56_119,153,248
GAT1_67_130,775,677
GAT1_78_141,1382,1341
GAT1_89_152,881,723
GAT1_100_163,806,607
GAT1_111_174,1245,1130
GAT1_122_185,3395,2610
GAT1_133_196,5030,4130
GAT1_144_207,7781,6248
GAT1_155_218,1469,1717
GAT1_166_229,617,761
GAT1_177_240,2170,1502
GAT1_188_251,1028,667
GAT1_199_262,314,289
GAT1_210_273,84,137
GAT1_221_284,369,408
GAT1_232_295,2323,2023
GAT1_243_306,2450,2171
GAT1_254_317,3076,2911
GAT1_265_328,2526,2133
GAT1_276_339,3697,3213
GAT1_287_350,6038,4749
GAT1_298_361,5060,4374
GAT1_309_372,2746,2199
GAT1_320_383,2761,2303
GAT1_331_394,1600,1466
GAT1_342_405,1298,1150
GAT1_353_416,975,980
GAT1_364_427,1993,1670
GAT1_375_438,5085,4598
GAT1_386_449,7967,6604
GAT1_397_460,4307,3243
GAT1_408_471,5786,4558
GAT1_419_482,5222,4260
GAT1_430_493,1253,1161
GAT1_441_504,603,489
GAT1_447_510,1151,1079
GAT3_1_64,729,722
GAT3_12_75,1073,1008
GAT3_23_86,1339,1230
GAT3_34_97,1988,1550
GAT3_45_108,1010,968
GAT3_56_119,1012,1073
GAT3_67_130,974,791
GAT3_78_141,736,757
GAT4_1_64,2282,2043
GAT4_12_75,2894,2310
GAT4_23_86,3048,2804
GAT4_34_97,2950,2559
GAT4_45_108,1002,903
GAT4_56_119,238,234
GAT4_58_121,909,857
GCN4_1_64,1647,1641
GCN4_12_75,2301,2161
GCN4_23_86,1401,1279
GCN4_34_97,1785,1588
GCN4_45_108,2198,2111
GCN4_56_119,1763,1459
GCN4_67_130,2640,2273
GCN4_78_141,2592,1399
GCN4_89_152,1962,1545
GCN4_100_163,1613,1387
GCN4_111_174,1492,1364
GCN4_122_185,3194,2916
GCN4_133_196,1802,1552
GCN4_144_207,2743,2280
GCN4_155_218,2288,2008
GCN4_166_229,3164,2125
GCN4_177_240,1887,1488
GCN4_188_251,3482,2916
GCN4_199_262,2317,1467
GCN4_210_273,1763,1396
GCN4_218_281,1758,1337
GCR1_1_64,2486,2085
GCR1_12_75,139,174
GCR1_23_86,598,805
GCR1_34_97,570,772
GCR1_45_108,536,611
GCR1_56_119,510,553
GCR1_67_130,113,213
GCR1_78_141,92,157
GCR1_89_152,465,585
GCR1_100_163,333,685
GCR1_111_174,75,132
GCR1_122_185,169,265
GCR1_133_196,530,480
GCR1_144_207,378,421
GCR1_155_218,295,346
GCR1_166_229,684,777
GCR1_177_240,2018,1814
GCR1_188_251,1182,1295
GCR1_199_262,1099,1050
GCR1_210_273,938,972
GCR1_221_284,1040,1111
GCR1_232_295,2757,2301
GCR1_243_306,1481,1393
GCR1_254_317,1315,1715
GCR1_265_328,1322,1387
GCR1_276_339,1966,1062
GCR1_287_350,1643,1834
GCR1_298_361,2333,1994
GCR1_309_372,1651,1394
GCR1_320_383,590,646
GCR1_331_394,589,574
GCR1_342_405,455,552
GCR1_353_416,579,719
GCR1_364_427,609,667
GCR1_375_438,2178,2027
GCR1_386_449,3533,3091
GCR1_397_460,1947,1845
GCR1_408_471,1576,1476
GCR1_419_482,754,868
GCR1_430_493,993,1011
GCR1_441_504,771,785
GCR1_452_515,569,588
GCR1_463_526,248,347
GCR1_474_537,696,706
GCR1_485_548,653,764
GCR1_496_559,286,355
GCR1_507_570,328,429
GCR1_518_581,562,566
GCR1_529_592,1143,1048
GCR1_540_603,2382,1338
GCR1_551_614,1376,1461
GCR1_562_625,958,991
GCR1_573_636,886,1033
GCR1_584_647,4754,4099
GCR1_595_658,3238,2722
GCR1_606_669,4516,3963
GCR1_617_680,5525,5230
GCR1_628_691,2401,2307
GCR1_639_702,3758,3267
GCR1_650_713,3457,2818
GCR1_661_724,5101,4964
GCR1_672_735,4284,3872
GCR1_683_746,2531,2449
GCR1_694_757,2665,2392
GCR1_705_768,3222,2744
GCR1_716_779,2820,2426
GCR1_727_790,2766,2484
GCR1_738_801,1503,1347
GCR1_749_812,1784,1932
GCR1_760_823,3191,2801
GCR1_771_834,2985,2662
GCR1_782_845,876,856
GCR1_793_856,1081,1012
GCR1_804_867,1292,1202
GCR1_815_878,688,855
GCR1_826_889,606,707
GCR1_837_900,304,329
GCR1_848_911,663,647
GCR1_859_922,124,172
GCR1_870_933,214,246
GCR1_881_944,523,2415
GCR1_892_955,434,530
GCR1_903_966,602,664
GCR1_914_977,259,337
GCR1_925_988,598,761
GCR1_936_999,311,425
GCR1_947_1010,1005,821
GCR1_958_1021,288,343
GCR1_969_1032,323,385
GCR1_972.3333_1035.3333,246,176
GIS1_1_64,1088,1092
GIS1_12_75,550,608
GIS1_23_86,561,611
GIS1_34_97,772,834
GIS1_45_108,1874,1800
GIS1_56_119,1547,1324
GIS1_67_130,1321,1250
GIS1_78_141,410,529
GIS1_89_152,854,842
GIS1_100_163,557,643
GIS1_111_174,549,820
GIS1_122_185,338,471
GIS1_133_196,719,771
GIS1_144_207,648,768
GIS1_155_218,1066,994
GIS1_166_229,935,1009
GIS1_177_240,1205,1280
GIS1_188_251,1213,1298
GIS1_199_262,1205,998
GIS1_210_273,886,928
GIS1_221_284,352,436
GIS1_232_295,286,309
GIS1_243_306,245,274
GIS1_254_317,351,265
GIS1_265_328,101,128
GIS1_276_339,1426,1277
GIS1_287_350,1427,1419
GIS1_298_361,1438,1317
GIS1_309_372,1087,993
GIS1_320_383,684,771
GIS1_331_394,554,479
GIS1_342_405,497,438
GIS1_353_416,670,752
GIS1_364_427,355,397
GIS1_375_438,350,446
GIS1_386_449,996,946
GIS1_397_460,2183,1936
GIS1_408_471,1654,1569
GIS1_419_482,1682,1668
GIS1_430_493,704,774
GIS1_441_504,447,422
GIS1_452_515,1083,993
GIS1_463_526,915,912
GIS1_474_537,709,636
GIS1_485_548,949,887
GIS1_496_559,2246,2074
GIS1_507_570,1493,1428
GIS1_518_581,682,787
GIS1_529_592,1917,2215
GIS1_540_603,3912,3142
GIS1_551_614,1144,898
GIS1_562_625,468,366
GIS1_573_636,2632,2154
GIS1_584_647,2849,2125
GIS1_595_658,2405,2006
GIS1_606_669,3006,2426
GIS1_617_680,3361,2695
GIS1_628_691,2020,2012
GIS1_639_702,700,969
GIS1_650_713,562,521
GIS1_661_724,797,757
GIS1_672_735,227,295
GIS1_683_746,377,485
GIS1_694_757,1087,1049
GIS1_705_768,1394,1271
GIS1_716_779,562,713
GIS1_727_790,492,658
GIS1_738_801,657,851
GIS1_749_812,750,1517
GIS1_760_823,80,101
GIS1_771_834,491,409
GIS1_782_845,122,162
GIS1_793_856,621,499
GIS1_804_867,1598,1458
GIS1_815_878,847,757
GIS1_826_889,858,859
GIS1_831_894,977,801
GLN3_1_64,2291,1868
GLN3_12_75,2020,1641
GLN3_23_86,2570,1944
GLN3_34_97,2379,2037
GLN3_45_108,2124,1648
GLN3_56_119,3792,3236
GLN3_67_130,3148,2561
GLN3_78_141,2147,1722
GLN3_89_152,1357,1482
GLN3_100_163,1443,1306
GLN3_111_174,2459,2086
GLN3_122_185,2886,2220
GLN3_133_196,4756,4062
GLN3_144_207,4044,3342
GLN3_155_218,4133,3156
GLN3_166_229,2899,2613
GLN3_177_240,991,1006
GLN3_188_251,897,1195
GLN3_199_262,484,497
GLN3_210_273,422,436
GLN3_221_284,424,567
GLN3_232_295,289,380
GLN3_243_306,865,817
GLN3_254_317,537,577
GLN3_265_328,1427,1130
GLN3_276_339,890,833
GLN3_287_350,504,1445
GLN3_298_361,697,773
GLN3_309_372,779,576
GLN3_320_383,1094,952
GLN3_331_394,1027,746
GLN3_342_405,979,1179
GLN3_353_416,1061,861
GLN3_364_427,1114,1004
GLN3_375_438,756,819
GLN3_386_449,936,925
GLN3_397_460,518,634
GLN3_408_471,650,318
GLN3_419_482,1224,1354
GLN3_430_493,1328,1179
GLN3_441_504,1066,1136
GLN3_452_515,1162,1188
GLN3_463_526,1699,1606
GLN3_474_537,868,815
GLN3_485_548,1780,2022
GLN3_496_559,1444,1274
GLN3_507_570,1359,1337
GLN3_518_581,1349,724
GLN3_529_592,1369,1283
GLN3_540_603,1655,1733
GLN3_551_614,1017,773
GLN3_562_625,1574,1272
GLN3_573_636,1531,1502
GLN3_584_647,1427,1477
GLN3_595_658,1529,1603
GLN3_606_669,768,821
GLN3_617_680,632,768
GLN3_628_691,274,287
GLN3_639_702,2402,1228
GLN3_650_713,2383,1707
GLN3_661_724,972,857
GLN3_667_730,493,500
GTS1_1_64,1938,2000
GTS1_12_75,2291,2260
GTS1_23_86,2199,1891
GTS1_34_97,1074,940
GTS1_45_108,1686,1576
GTS1_56_119,1531,1297
GTS1_67_130,1271,1547
GTS1_78_141,316,243
GTS1_89_152,263,219
GTS1_100_163,485,464
GTS1_111_174,184,201
GTS1_122_185,271,274
GTS1_133_196,1227,760
GTS1_144_207,770,744
GTS1_155_218,385,302
GTS1_166_229,605,563
GTS1_177_240,1049,980
GTS1_188_251,1401,1653
GTS1_199_262,1437,2691
GTS1_210_273,1252,1244
GTS1_221_284,893,794
GTS1_232_295,1689,1572
GTS1_243_306,3065,2941
GTS1_254_317,1578,1573
GTS1_265_328,2099,1396
GTS1_276_339,2307,2024
GTS1_287_350,1959,1634
GTS1_298_361,1995,1575
GTS1_309_372,1759,1268
GTS1_320_383,1799,1382
GTS1_331_394,2470,1942
GTS1_333_396,2778,2039
GZF3_1_64,821,825
GZF3_12_75,89,91
GZF3_23_86,410,260
GZF3_34_97,241,223
GZF3_45_108,959,690
GZF3_56_119,593,480
GZF3_67_130,485,628
GZF3_78_141,1430,1501
GZF3_89_152,798,901
GZF3_100_163,267,328
GZF3_111_174,1440,1199
GZF3_122_185,912,931
GZF3_133_196,883,561
GZF3_144_207,154,159
GZF3_155_218,496,471
GZF3_166_229,382,441
GZF3_177_240,780,788
GZF3_188_251,890,720
GZF3_199_262,381,421
GZF3_210_273,278,319
GZF3_221_284,420,397
GZF3_232_295,1064,879
GZF3_243_306,1209,885
GZF3_254_317,1881,1620
GZF3_265_328,2863,2751
GZF3_276_339,1812,1597
GZF3_287_350,2331,1971
GZF3_298_361,2214,2010
GZF3_309_372,2617,2171
GZF3_320_383,2428,1990
GZF3_331_394,3444,3021
GZF3_342_405,2370,2294
GZF3_353_416,990,975
GZF3_364_427,4065,3683
GZF3_375_438,3726,3127
GZF3_386_449,2033,1542
GZF3_397_460,3195,2833
GZF3_408_471,2844,2951
GZF3_419_482,3962,3206
GZF3_430_493,2288,2007
GZF3_441_504,2153,1937
GZF3_452_515,509,580
GZF3_463_526,569,666
GZF3_474_537,184,205
GZF3_485_548,650,590
GZF3_488_551,205,227
HAA1_1_64,626,543
HAA1_12_75,400,314
HAA1_23_86,1206,987
HAA1_34_97,1100,1028
HAA1_45_108,577,553
HAA1_56_119,822,709
HAA1_67_130,1135,1027
HAA1_78_141,2061,1870
HAA1_89_152,1051,928
HAA1_100_163,1743,1451
HAA1_111_174,1904,1788
HAA1_122_185,2046,2050
HAA1_133_196,2480,2127
HAA1_144_207,2528,2255
HAA1_155_218,2006,1821
HAA1_166_229,1339,1255
HAA1_177_240,2184,2172
HAA1_188_251,1869,1709
HAA1_199_262,1094,995
HAA1_210_273,630,588
HAA1_221_284,990,707
HAA1_232_295,971,994
HAA1_243_306,1908,1682
HAA1_254_317,2298,1890
HAA1_265_328,2887,2343
HAA1_276_339,1968,1671
HAA1_287_350,982,981
HAA1_298_361,83,44
HAA1_309_372,160,155
HAA1_320_383,542,405
HAA1_331_394,166,151
HAA1_342_405,94,94
HAA1_353_416,176,215
HAA1_364_427,251,210
HAA1_375_438,356,359
HAA1_386_449,1379,1183
HAA1_397_460,963,1060
HAA1_408_471,924,884
HAA1_419_482,567,580
HAA1_430_493,1003,955
HAA1_441_504,842,790
HAA1_452_515,815,619
HAA1_463_526,1077,921
HAA1_474_537,2273,1903
HAA1_485_548,3064,2838
HAA1_496_559,3565,2976
HAA1_507_570,3481,2708
HAA1_518_581,4502,3906
HAA1_529_592,2593,2163
HAA1_540_603,2029,1644
HAA1_551_614,993,996
HAA1_562_625,1453,1294
HAA1_573_636,1041,938
HAA1_584_647,517,377
HAA1_595_658,350,313
HAA1_606_669,242,262
HAA1_617_680,849,805
HAA1_628_691,501,521
HAA1_631_694,579,763
HAC1_1_64,666,609
HAC1_12_75,1957,1599
HAC1_23_86,493,420
HAC1_34_97,718,613
HAC1_45_108,1040,939
HAC1_56_119,1311,1163
HAC1_67_130,2094,2147
HAC1_78_141,5856,4466
HAC1_89_152,7544,6444
HAC1_100_163,5405,4808
HAC1_111_174,1571,1327
HAC1_122_185,1746,1427
HAC1_133_196,1512,1254
HAC1_144_207,2151,1697
HAC1_155_218,2028,1857
HAC1_166_229,3480,3074
HAC1_177_240,4640,3680
HAC1_188_251,1169,1149
HAC1_199_262,1067,1181
HAC1_210_273,801,802
HAC1_221_284,131,172
HAC1_232_295,923,683
HAC1_243_306,98,115
HAC1_254_317,777,828
HAC1_259_322,835,904
HAP2_1_64,2629,2195
HAP2_12_75,2068,1857
HAP2_23_86,1828,1460
HAP2_34_97,1227,1067
HAP2_45_108,676,558
HAP2_56_119,264,240
HAP2_67_130,569,501
HAP2_78_141,1615,1350
