,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
DOT6_342_405,63,5,393,343,5,257,388,268
DOT6_353_416,23,248,238,196,7,698,593,541
DOT6_364_427,179,266,621,525,3,395,704,462
DOT6_375_438,384,968,1518,1032,6,248,919,1262
DOT6_386_449,39,171,479,151,3,398,412,473
DOT6_397_460,41,401,274,335,3,584,457,235
DOT6_408_471,111,692,514,174,4,247,435,338
DOT6_419_482,20,18,243,128,3,32,238,440
DOT6_430_493,99,480,384,396,5,306,299,21
DOT6_441_504,82,331,285,50,6,24,398,160
DOT6_452_515,157,171,392,526,4,375,927,403
DOT6_463_526,18,394,271,253,5,238,279,312
DOT6_474_537,78,311,398,572,6,83,346,231
DOT6_485_548,78,156,516,483,3,368,360,685
DOT6_496_559,80,620,674,323,3,210,559,438
DOT6_507_570,176,32,155,89,4,327,534,437
DOT6_518_581,1,611,571,303,10,3,484,405
DOT6_529_592,305,177,476,312,7,268,253,392
DOT6_540_603,31,341,391,171,11,46,310,361
DOT6_551_614,379,429,667,503,6,58,453,484
DOT6_562_625,233,703,285,265,6,623,496,467
DOT6_573_636,70,234,145,366,1,367,403,338
DOT6_584_647,149,73,343,213,2,87,695,404
DOT6_595_658,44,85,147,196,2,318,241,242
DOT6_606_669,262,441,955,612,7,211,743,568
DOT6_607_670,98,209,944,581,3,110,685,472
ECM23_1_64,60,367,925,98,6,710,428,431
ECM23_12_75,179,174,465,292,4,96,401,311
ECM23_23_86,65,17,129,309,2,527,212,487
ECM23_34_97,11,376,487,260,1,349,255,305
ECM23_45_108,20,134,37,82,3,156,99,325
ECM23_56_119,21,5,285,224,4,95,306,214
ECM23_67_130,79,281,704,113,3,29,458,122
ECM23_78_141,0,251,428,164,6,440,222,409
ECM23_89_152,18,262,141,245,2,1,256,180
ECM23_100_163,46,301,253,381,5,147,431,252
ECM23_111_174,22,156,271,192,3,71,210,67
ECM23_122_185,0,170,125,137,2,107,203,76
ECM23_124_187,0,14,76,0,0,12,0,53
ENV11_1_64,4,1,149,63,1,243,123,87
ENV11_12_75,43,0,168,144,0,294,324,255
ENV11_23_86,5,173,298,60,1,469,83,288
ENV11_34_97,4,19,224,37,3,312,116,153
ENV11_45_108,26,14,163,13,0,41,211,143
ENV11_56_119,13,283,84,88,3,0,72,66
ENV11_67_130,5,0,162,127,0,0,54,101
ENV11_78_141,12,248,435,140,1,123,307,400
ENV11_89_152,20,98,212,80,2,8,147,71
ENV11_100_163,17,62,47,116,1,83,90,113
ENV11_111_174,22,723,392,336,4,172,77,195
ENV11_122_185,20,2,691,542,1,220,970,338
ENV11_133_196,62,18,374,413,1,347,662,326
ENV11_144_207,15,2,6,326,1,442,143,116
ENV11_155_218,76,115,333,197,3,4,245,473
ENV11_166_229,9,175,275,155,4,95,395,269
ENV11_177_240,89,34,200,41,2,132,122,27
ENV11_188_251,10,41,402,33,2,1,73,98
ENV11_199_262,75,251,263,261,0,348,285,130
ENV11_210_273,71,224,272,103,0,267,435,115
ENV11_221_284,9,250,245,173,1,142,246,45
ENV11_232_295,10,102,214,265,2,821,270,278
ENV11_243_306,60,137,55,67,4,44,305,219
ENV11_254_317,87,418,284,118,8,164,369,298
ENV11_265_328,38,246,436,288,6,14,192,374
ENV11_276_339,734,390,403,142,5,146,471,478
ENV11_287_350,66,345,160,337,2,428,307,323
ENV11_298_361,29,273,246,246,2,194,190,200
ENV11_309_372,104,270,572,161,4,312,241,660
ENV11_320_383,147,374,760,565,2,148,697,880
ENV11_331_394,23,116,510,138,0,181,300,306
ENV11_342_405,75,526,378,434,5,7,325,499
ENV11_353_416,66,448,820,469,3,460,331,377
ENV11_364_427,141,842,744,433,7,821,674,842
ENV11_375_438,41,725,523,283,2,385,702,767
ENV11_386_449,139,408,425,241,3,152,518,379
ENV11_397_460,28,638,414,217,2,453,449,149
ENV11_408_471,25,81,259,187,4,238,215,293
ENV11_419_482,12,439,296,333,4,364,249,174
ENV11_430_493,46,170,197,235,6,238,273,249
ENV11_441_504,14,171,366,151,4,44,234,237
ENV11_452_515,67,200,398,252,3,292,296,88
ENV11_463_526,38,77,235,305,2,209,182,247
ENV11_474_537,60,48,420,191,8,203,196,207
ENV11_485_548,15,169,325,147,4,103,343,344
ENV11_496_559,94,348,427,268,3,231,148,327
ENV11_507_570,91,225,504,143,1,348,446,458
ENV11_518_581,50,204,537,440,4,114,485,314
ENV11_529_592,80,730,502,135,2,67,269,336
ENV11_540_603,1,1,343,26,2,2,96,153
ENV11_551_614,1,136,222,9,0,156,46,105
ENV11_562_625,0,197,262,228,1,2,104,202
ENV11_573_636,2,93,149,76,0,198,35,102
ENV11_584_647,7,166,147,41,1,2,1,216
ENV11_595_658,23,6,183,115,2,2,130,218
ENV11_606_669,40,67,324,208,0,30,284,120
ENV11_617_680,52,783,531,221,2,100,379,253
ENV11_628_691,17,585,685,565,1,218,534,563
ENV11_639_702,24,409,623,310,2,166,483,633
ENV11_650_713,16,329,434,205,2,465,684,467
ENV11_661_724,37,701,331,26,8,138,273,184
ENV11_672_735,69,676,512,417,2,1143,403,637
ENV11_683_746,119,5,379,80,4,413,280,370
ENV11_694_757,4,121,304,310,8,104,461,167
ENV11_705_768,4,121,275,69,0,146,137,261
ENV11_716_779,37,140,358,164,9,1,126,53
ENV11_727_790,21,378,227,275,4,73,217,255
ENV11_738_801,11,218,231,228,4,97,489,52
ENV11_749_812,25,145,234,193,0,5,476,194
ENV11_760_823,21,95,126,164,1,94,141,265
ENV11_771_834,45,293,263,351,1,41,435,367
ENV11_782_845,32,480,563,137,0,207,421,225
ENV11_793_856,24,207,362,190,1,194,481,223
ENV11_124_187,28,193,202,251,4,141,282,186
FHL1_1_64,15,158,126,81,1,7,170,289
FHL1_12_75,3,167,78,0,2,0,96,75
FHL1_23_86,19,109,162,181,1,85,142,145
FHL1_34_97,12,218,209,145,5,2,88,221
FHL1_45_108,10,161,104,159,4,3,239,2
FHL1_56_119,26,822,233,186,1,319,305,255
FHL1_67_130,72,475,253,127,5,296,253,413
FHL1_78_141,57,654,268,253,3,8,220,133
FHL1_89_152,91,237,277,220,2,463,445,281
FHL1_100_163,34,63,110,70,3,209,114,172
FHL1_111_174,46,904,347,259,4,5,266,152
FHL1_122_185,32,223,77,122,2,19,334,355
FHL1_133_196,122,66,106,81,2,132,178,101
FHL1_144_207,7,194,196,5,1,46,18,5
FHL1_155_218,25,395,82,131,2,4,306,117
FHL1_166_229,43,41,111,71,2,443,73,72
FHL1_177_240,3,349,533,74,0,223,218,240
FHL1_188_251,80,443,310,194,2,426,373,56
FHL1_199_262,25,124,424,311,1,203,713,229
FHL1_210_273,83,501,373,114,2,209,470,288
FHL1_221_284,209,348,740,1065,5,477,715,370
FHL1_232_295,53,361,353,423,9,95,520,214
FHL1_243_306,18,385,287,419,2,0,242,297
FHL1_254_317,94,497,439,221,3,101,566,412
FHL1_265_328,101,369,708,62,8,821,112,190
FHL1_276_339,12,233,245,71,1,301,149,342
FHL1_287_350,80,362,349,245,3,32,206,110
FHL1_298_361,79,145,198,118,4,159,68,519
FHL1_309_372,36,571,204,80,2,19,387,180
FHL1_320_383,40,13,252,206,1,137,252,73
FHL1_331_394,84,169,155,327,1,121,299,281
FHL1_342_405,111,124,69,66,1,3,93,179
FHL1_353_416,1,69,119,133,0,32,168,115
FHL1_364_427,1,55,51,29,0,112,45,65
FHL1_375_438,1,9,7,138,2,0,18,1
FHL1_386_449,8,0,0,0,2,186,0,0
FHL1_397_460,1,246,26,11,0,0,142,1
FHL1_408_471,9,280,343,177,0,178,368,298
FHL1_419_482,12,284,498,478,0,139,472,665
FHL1_430_493,48,691,1092,576,1,241,768,538
FHL1_441_504,35,443,540,230,1,375,131,208
FHL1_452_515,40,208,217,251,5,293,298,347
FHL1_463_526,62,40,285,213,1,278,119,354
FHL1_474_537,37,235,235,273,1,278,492,168
FHL1_485_548,64,245,145,93,1,1,173,307
FHL1_496_559,111,442,137,218,0,349,461,356
FHL1_507_570,80,52,82,148,0,97,123,183
FHL1_518_581,15,217,30,52,5,101,91,4
FHL1_529_592,2,140,178,119,3,345,279,201
FHL1_540_603,102,325,200,44,4,426,250,113
FHL1_551_614,114,33,43,37,4,334,140,118
FHL1_562_625,15,654,322,226,5,309,376,336
FHL1_573_636,6,3,76,212,4,0,401,127
FHL1_584_647,70,273,371,354,2,21,240,256
FHL1_595_658,153,115,471,364,4,210,602,184
FHL1_606_669,24,255,212,199,7,351,233,375
FHL1_617_680,67,672,567,346,2,344,702,112
FHL1_628_691,194,404,773,439,4,409,530,736
FHL1_639_702,4,138,77,47,4,76,142,179
FHL1_650_713,73,569,572,414,4,127,540,455
FHL1_661_724,66,227,286,236,2,247,400,405
FHL1_672_735,168,543,518,40,4,463,539,339
FHL1_683_746,145,138,296,268,4,127,113,282
FHL1_694_757,135,322,183,187,5,809,45,389
FHL1_705_768,190,572,534,557,5,165,650,709
FHL1_716_779,284,129,319,282,8,299,722,262
FHL1_727_790,74,611,435,226,8,252,208,174
FHL1_738_801,293,181,301,239,11,422,448,277
FHL1_749_812,177,602,940,403,3,704,226,618
FHL1_760_823,356,228,237,368,5,389,516,387
FHL1_771_834,125,446,277,71,4,41,195,235
FHL1_782_845,127,143,410,261,6,12,31,194
FHL1_793_856,2,291,338,310,2,471,184,189
FHL1_804_867,250,311,138,42,5,330,200,308
FHL1_815_878,150,40,162,49,0,2,446,108
FHL1_826_889,16,0,215,91,2,285,73,111
FHL1_837_900,44,65,59,93,0,10,292,132
FHL1_848_911,54,164,148,189,2,332,154,72
FHL1_859_922,3,81,118,290,1,3,148,125
FHL1_870_933,11,4,221,202,3,131,68,97
FHL1_873_936,21,28,352,252,3,86,96,369
FKH1_1_64,40,85,522,373,0,269,404,516
FKH1_12_75,151,355,363,139,6,631,592,327
FKH1_23_86,145,500,151,177,4,329,154,140
FKH1_34_97,82,69,158,259,4,1100,260,369
FKH1_45_108,88,58,321,282,4,202,222,230
FKH1_56_119,174,161,278,118,6,2,295,260
FKH1_67_130,27,342,73,92,3,1,361,185
FKH1_78_141,92,3,589,37,6,331,213,388
FKH1_89_152,19,118,296,263,1,241,374,155
FKH1_100_163,4,211,167,127,8,184,203,158
FKH1_111_174,103,371,349,116,5,66,171,355
FKH1_122_185,33,178,316,74,3,264,50,179
FKH1_133_196,82,252,484,189,5,259,157,293
FKH1_144_207,306,340,479,269,5,157,296,236
FKH1_155_218,53,251,359,76,5,528,358,463
FKH1_166_229,26,563,348,320,2,502,239,348
FKH1_177_240,77,742,507,514,4,297,362,440
FKH1_188_251,41,52,458,169,5,10,170,154
FKH1_199_262,55,111,178,291,1,543,214,321
FKH1_210_273,45,141,223,149,3,58,199,85
FKH1_221_284,93,316,153,185,11,0,277,159
FKH1_232_295,106,352,253,155,1,167,18,50
FKH1_243_306,19,192,284,110,1,577,293,207
FKH1_254_317,16,176,426,155,2,2,236,361
FKH1_265_328,20,116,251,68,4,342,384,190
FKH1_276_339,8,530,316,189,10,37,498,360
FKH1_287_350,161,91,429,88,4,88,337,278
FKH1_298_361,149,344,547,298,5,489,549,325
FKH1_309_372,72,749,446,350,5,327,540,532
FKH1_320_383,35,14,190,289,1,154,332,215
FKH1_331_394,65,308,294,308,2,332,640,484
FKH1_342_405,40,100,151,195,3,186,310,264
FKH1_353_416,69,117,516,291,7,134,166,466
FKH1_364_427,50,198,300,189,2,561,177,347
FKH1_375_438,74,547,397,541,2,221,397,245
FKH1_386_449,5,84,266,173,2,264,226,139
FKH1_397_460,117,543,58,196,3,357,364,397
FKH1_408_471,248,526,772,429,7,447,447,281
FKH1_419_482,159,196,682,523,6,334,537,840
FKH1_421_484,98,444,547,369,2,145,171,351
FKH2_1_64,56,679,793,478,2,236,551,405
FKH2_12_75,128,268,493,321,2,172,719,333
FKH2_23_86,75,309,240,48,1,7,107,311
FKH2_34_97,122,188,371,145,4,484,249,139
FKH2_45_108,10,276,317,146,1,190,248,160
FKH2_56_119,77,369,402,424,6,85,356,436
FKH2_67_130,26,113,98,105,4,1,232,338
FKH2_78_141,4,293,346,339,0,254,238,72
FKH2_89_152,132,99,281,83,4,0,70,89
FKH2_100_163,39,393,75,231,3,193,364,340
FKH2_111_174,40,284,430,349,6,367,376,334
FKH2_122_185,21,460,408,105,5,295,255,82
FKH2_133_196,142,234,249,230,6,45,410,222
FKH2_144_207,126,356,213,211,5,109,233,210
FKH2_155_218,61,572,353,159,2,252,259,166
FKH2_166_229,95,110,97,310,6,220,198,244
FKH2_177_240,85,153,187,231,2,359,312,62
FKH2_188_251,107,429,457,213,2,372,470,142
FKH2_199_262,57,180,759,198,8,3,218,130
FKH2_210_273,27,73,53,113,1,255,145,44
FKH2_221_284,5,7,119,106,1,3,143,129
FKH2_232_295,73,83,249,254,3,110,286,83
FKH2_243_306,25,399,115,34,2,64,249,38
FKH2_254_317,41,57,293,327,2,273,208,338
FKH2_265_328,17,392,230,67,2,77,217,113
FKH2_276_339,176,248,560,314,4,574,133,261
FKH2_287_350,243,323,603,436,8,570,252,521
FKH2_298_361,72,330,490,191,9,270,562,418
FKH2_309_372,28,281,147,187,1,553,296,393
FKH2_320_383,33,135,416,134,4,558,83,114
FKH2_331_394,123,123,231,289,3,108,451,111
FKH2_342_405,160,282,49,124,1,377,166,188
FKH2_353_416,41,101,202,196,3,15,111,88
FKH2_364_427,23,235,82,110,1,189,244,73
FKH2_375_438,10,53,132,63,2,76,116,20
FKH2_386_449,44,123,143,182,2,68,127,228
FKH2_397_460,65,135,183,215,3,144,123,232
FKH2_408_471,53,233,362,17,3,303,29,285
FKH2_419_482,130,437,934,358,2,185,590,494
FKH2_430_493,96,396,227,171,1,74,240,179
FKH2_441_504,99,468,583,426,2,7,651,210
FKH2_452_515,194,197,758,694,6,247,844,790
FKH2_463_526,112,211,304,291,3,462,294,424
FKH2_474_537,41,313,125,122,7,393,152,202
FKH2_485_548,5,424,213,281,5,398,112,311
FKH2_496_559,264,153,242,285,5,196,312,542
FKH2_507_570,18,4,191,247,2,25,39,305
FKH2_518_581,34,346,523,287,4,178,177,467
FKH2_529_592,32,477,602,317,3,365,418,393
FKH2_540_603,17,72,467,246,3,433,273,308
FKH2_551_614,53,177,298,189,4,220,156,355
FKH2_562_625,43,502,510,242,2,164,594,588
FKH2_573_636,26,79,626,93,5,75,281,447
FKH2_584_647,201,170,506,214,0,7,1003,587
FKH2_595_658,74,334,552,256,3,327,443,297
FKH2_606_669,140,648,1737,1195,6,118,1075,949
FKH2_617_680,212,242,371,427,6,480,920,355
FKH2_628_691,54,460,220,200,6,351,516,206
FKH2_639_702,95,128,297,207,5,257,316,261
FKH2_650_713,97,184,547,297,6,422,514,281
FKH2_661_724,174,259,186,374,1,134,128,304
FKH2_672_735,76,180,102,143,1,250,285,205
FKH2_683_746,36,536,614,224,3,495,962,546
FKH2_694_757,48,256,475,591,1,312,233,279
FKH2_705_768,53,583,328,217,2,113,389,204
FKH2_716_779,28,303,516,222,0,100,777,300
FKH2_727_790,347,453,875,487,3,362,563,778
FKH2_738_801,80,467,316,351,2,255,171,122
FKH2_749_812,84,637,1011,762,4,311,1049,518
FKH2_760_823,50,391,336,248,5,108,535,328
FKH2_771_834,70,205,186,125,1,237,229,123
FKH2_782_845,24,390,503,570,3,66,498,377
FKH2_793_856,2,56,140,144,2,4,285,54
FKH2_799_862,17,108,92,251,4,33,155,134
FYV5_1_64,76,852,484,635,6,768,702,579
FYV5_12_75,120,380,648,527,9,674,478,502
FYV5_23_86,119,390,678,458,5,394,778,634
FYV5_34_97,24,56,54,42,1,12,34,20
FYV5_45_108,553,505,566,684,11,157,482,615
FYV5_56_119,164,569,898,311,6,583,431,450
FYV5_67_130,128,645,604,546,10,941,537,815
FYV5_78_141,470,855,1142,916,9,936,1044,664
FYV5_89_152,320,772,1315,923,16,817,1400,882
FZF1_1_64,76,312,103,37,3,82,91,169
FZF1_12_75,93,35,197,0,2,319,86,115
FZF1_23_86,6,82,116,147,4,41,210,50
FZF1_34_97,5,20,152,27,0,113,86,53
FZF1_45_108,4,125,213,122,3,37,290,99
FZF1_56_119,4,167,158,111,4,234,195,127
FZF1_67_130,45,167,149,187,2,1,503,54
FZF1_78_141,53,21,427,106,2,130,126,27
FZF1_89_152,33,361,302,102,3,27,222,197
FZF1_100_163,42,481,144,238,6,303,178,357
FZF1_111_174,212,101,148,58,6,16,236,266
FZF1_122_185,67,215,210,201,4,376,222,203
FZF1_133_196,115,191,347,124,0,228,199,428
FZF1_144_207,56,398,187,255,6,362,375,243
FZF1_155_218,44,25,422,256,12,27,262,485
FZF1_166_229,74,41,194,266,4,3,501,290
FZF1_177_240,36,620,703,430,5,107,443,511
FZF1_188_251,184,154,263,131,7,253,107,115
FZF1_199_262,12,270,240,314,3,159,787,404
FZF1_210_273,272,534,856,491,5,303,493,694
FZF1_221_284,288,297,782,793,14,150,742,131
FZF1_232_295,60,22,419,482,7,239,580,525
FZF1_236_299,126,564,293,306,9,185,328,659
GAT1_1_64,0,0,83,13,2,26,59,173
GAT1_12_75,1,156,166,97,0,16,27,113
GAT1_23_86,3,6,126,193,1,1,119,297
GAT1_34_97,76,419,435,326,2,239,477,437
GAT1_45_108,106,362,391,338,5,210,865,548
GAT1_56_119,46,1,184,60,0,336,130,101
GAT1_67_130,1,345,266,107,4,16,129,525
GAT1_78_141,103,18,0,71,0,22,0,46
GAT1_89_152,28,134,154,172,2,192,161,209
GAT1_100_163,24,192,35,1,0,0,13,57
GAT1_111_174,115,137,163,328,10,110,539,209
GAT1_122_185,159,535,463,337,3,565,186,389
GAT1_133_196,75,319,121,310,8,557,674,303
GAT1_144_207,222,159,624,484,9,8,907,564
GAT1_155_218,110,310,173,88,4,239,501,303
GAT1_166_229,15,72,108,112,0,269,200,336
GAT1_177_240,14,143,130,163,1,109,172,130
GAT1_188_251,4,72,88,96,1,0,105,118
GAT1_199_262,4,55,58,155,1,0,68,156
GAT1_210_273,6,39,73,0,1,90,61,30
GAT1_221_284,19,213,213,163,1,3,46,132
GAT1_232_295,1,264,360,172,3,185,265,305
GAT1_243_306,107,664,722,697,2,220,666,477
GAT1_254_317,113,260,514,395,10,502,872,584
GAT1_265_328,230,513,432,288,9,524,427,311
GAT1_276_339,74,63,469,368,6,807,536,598
GAT1_287_350,300,259,770,213,11,110,352,305
GAT1_298_361,134,136,680,252,5,61,222,97
GAT1_309_372,61,173,300,127,6,430,240,453
GAT1_320_383,128,111,233,144,1,5,61,231
GAT1_331_394,105,209,374,288,7,103,216,143
GAT1_342_405,1,103,210,174,3,3,295,159
GAT1_353_416,35,55,637,161,4,175,322,271
GAT1_364_427,37,490,604,647,5,448,980,520
GAT1_375_438,74,756,506,240,9,416,241,477
GAT1_386_449,284,450,859,238,9,465,352,461
GAT1_397_460,462,822,779,652,9,364,600,742
GAT1_408_471,369,198,579,246,15,151,491,127
GAT1_419_482,630,693,1057,272,7,269,373,536
GAT1_430_493,105,380,186,207,4,50,292,178
GAT1_441_504,141,230,678,320,5,290,181,87
GAT1_447_510,305,45,469,206,8,230,762,434
GAT3_1_64,23,347,346,449,0,103,131,224
GAT3_12_75,47,188,184,712,3,388,474,253
GAT3_23_86,164,390,478,449,3,741,325,204
GAT3_34_97,16,477,931,190,4,502,480,289
GAT3_45_108,111,248,327,301,3,373,496,235
GAT3_56_119,44,188,479,34,6,2,207,183
GAT3_67_130,37,2,313,117,1,497,333,327
GAT3_78_141,7,922,349,179,0,5,319,119
GAT4_1_64,73,154,543,323,5,279,778,468
GAT4_12_75,28,168,195,184,5,11,363,168
GAT4_23_86,246,308,517,268,5,457,294,16
GAT4_34_97,106,167,406,81,8,7,182,285
GAT4_45_108,84,243,490,165,5,73,82,129
GAT4_56_119,5,48,269,119,0,273,583,94
GAT4_58_121,53,6,77,156,3,163,282,167
GCN4_1_64,69,676,1243,603,6,147,975,998
GCN4_12_75,84,169,235,195,4,206,313,109
GCN4_23_86,102,202,394,168,6,157,267,164
GCN4_34_97,165,160,160,284,3,573,639,57
GCN4_45_108,37,362,283,216,8,300,404,312
GCN4_56_119,24,661,327,294,3,639,518,276
GCN4_67_130,168,49,350,115,6,419,677,195
GCN4_78_141,111,49,134,207,5,473,82,344
GCN4_89_152,123,111,321,263,5,509,151,242
GCN4_100_163,8,293,193,276,9,256,501,245
GCN4_111_174,130,580,200,148,7,408,497,294
GCN4_122_185,86,46,425,159,8,361,274,311
GCN4_133_196,44,134,376,142,7,340,98,118
GCN4_144_207,12,326,235,304,3,173,394,290
GCN4_155_218,73,5,399,169,6,472,280,462
GCN4_166_229,142,212,348,250,9,137,143,246
GCN4_177_240,160,343,312,248,10,12,111,211
GCN4_188_251,34,137,411,175,4,176,167,122
GCN4_199_262,114,306,402,315,6,127,49,351
GCN4_210_273,247,514,246,183,1,216,113,231
GCN4_218_281,90,214,183,243,0,284,124,231
GCR1_1_64,125,481,668,443,5,102,403,327
GCR1_12_75,27,379,319,195,5,173,447,243
GCR1_23_86,43,289,60,157,0,52,107,282
GCR1_34_97,12,136,89,90,0,248,129,255
GCR1_45_108,16,74,96,239,2,337,228,289
GCR1_56_119,0,132,72,149,2,0,32,345
GCR1_67_130,0,198,54,52,0,55,55,81
GCR1_78_141,1,0,20,76,0,70,212,55
GCR1_89_152,10,9,211,79,1,187,126,115
GCR1_100_163,3,174,266,45,3,1,230,81
GCR1_111_174,3,104,0,88,1,1,111,83
GCR1_122_185,3,158,77,82,0,155,44,40
GCR1_133_196,8,130,137,201,2,5,178,157
GCR1_144_207,12,606,304,28,1,1,143,163
GCR1_155_218,11,227,248,1,0,3,39,134
GCR1_166_229,5,145,70,88,1,14,331,78
GCR1_177_240,2,327,103,176,4,291,376,69
GCR1_188_251,11,497,120,122,0,0,246,76
GCR1_199_262,43,115,145,207,1,183,641,142
GCR1_210_273,19,139,192,217,3,99,411,281
GCR1_221_284,30,290,210,213,5,121,313,417
GCR1_232_295,20,153,205,163,5,682,136,218
GCR1_243_306,43,457,441,321,3,55,209,254
GCR1_254_317,61,199,436,208,2,232,180,181
GCR1_265_328,39,605,387,175,3,113,480,165
GCR1_276_339,150,210,448,374,3,189,387,574
GCR1_287_350,22,647,347,194,3,8,242,280
GCR1_298_361,103,238,290,277,7,826,203,115
GCR1_309_372,14,69,384,173,2,384,52,156
GCR1_320_383,36,338,273,164,2,225,96,196
GCR1_331_394,67,200,166,131,2,3,125,159
GCR1_342_405,34,172,393,318,1,281,144,41
GCR1_353_416,0,49,265,92,2,49,187,154
GCR1_364_427,29,216,199,131,2,179,337,251
GCR1_375_438,50,244,174,124,3,453,297,380
GCR1_386_449,109,852,522,326,6,758,257,431
GCR1_397_460,120,497,307,331,5,79,121,173
GCR1_408_471,51,23,275,207,3,225,427,290
GCR1_419_482,1,34,91,165,1,2,85,107
GCR1_430_493,9,73,59,53,4,2,314,210
GCR1_441_504,2,159,91,42,4,199,49,161
GCR1_452_515,0,240,351,52,0,147,289,234
GCR1_463_526,6,34,55,32,1,89,145,146
GCR1_474_537,10,0,344,0,3,3,178,110
GCR1_485_548,15,229,45,67,1,2,85,27
GCR1_496_559,32,198,158,87,1,4,51,164
GCR1_507_570,7,177,415,45,0,92,393,213
GCR1_518_581,20,139,227,37,0,8,300,92
GCR1_529_592,79,185,136,346,5,79,181,198
GCR1_540_603,77,386,240,86,6,221,48,73
GCR1_551_614,28,122,297,135,2,214,275,327
GCR1_562_625,37,261,110,111,1,187,410,137
GCR1_573_636,64,550,346,20,2,376,216,35
GCR1_584_647,3,217,128,21,4,263,275,309
GCR1_595_658,184,154,234,98,6,171,193,121
GCR1_606_669,275,215,253,62,7,392,606,234
GCR1_617_680,283,254,503,207,7,186,254,364
GCR1_628_691,60,253,332,252,6,8,468,274
GCR1_639_702,84,525,241,90,5,1136,364,181
GCR1_650_713,42,212,161,100,6,474,494,95
GCR1_661_724,163,664,341,327,8,329,163,233
GCR1_672_735,221,104,485,191,6,418,386,299
GCR1_683_746,131,218,48,124,8,529,254,352
GCR1_694_757,192,91,312,410,2,554,326,204
GCR1_705_768,82,492,277,317,4,162,388,356
GCR1_716_779,177,108,190,163,4,167,131,120
GCR1_727_790,67,772,607,243,5,476,454,372
GCR1_738_801,71,211,331,138,4,497,33,241
GCR1_749_812,39,131,150,182,9,4,444,226
GCR1_760_823,21,324,52,22,6,418,148,100
GCR1_771_834,99,345,260,244,3,447,186,129
GCR1_782_845,49,182,129,192,2,131,324,325
GCR1_793_856,20,4,246,67,3,0,160,52
GCR1_804_867,26,97,330,47,7,251,261,124
GCR1_815_878,2,2,263,120,1,2,207,76
GCR1_826_889,11,3,232,49,2,3,103,86
GCR1_837_900,30,122,132,16,3,96,90,159
GCR1_848_911,4,139,85,111,0,2,120,111
GCR1_859_922,23,109,9,133,2,98,96,141
GCR1_870_933,12,213,86,19,0,16,255,99
GCR1_881_944,7,331,125,56,2,324,5,233
GCR1_892_955,11,62,160,145,2,331,108,107
GCR1_903_966,14,321,174,262,4,105,57,130
GCR1_914_977,10,311,266,63,2,394,19,185
GCR1_925_988,9,212,149,146,3,105,99,102
GCR1_936_999,13,56,601,171,0,153,105,88
GCR1_947_1010,128,202,536,82,2,408,292,98
GCR1_958_1021,6,127,237,55,4,25,85,113
GCR1_969_1032,4,161,92,149,1,138,123,141
GCR1_972.3333_1035.3333,38,64,270,113,1,0,241,436
GIS1_1_64,18,105,257,173,1,115,182,105
GIS1_12_75,26,385,356,175,1,433,526,185
GIS1_23_86,10,179,61,124,3,127,191,86
GIS1_34_97,23,133,201,187,2,201,227,348
GIS1_45_108,8,54,188,56,9,0,93,77
GIS1_56_119,46,1090,160,111,4,194,160,170
GIS1_67_130,15,206,200,80,1,5,113,121
GIS1_78_141,95,24,315,189,3,211,175,50
GIS1_89_152,45,12,89,32,2,283,219,125
GIS1_100_163,77,351,217,212,3,172,349,479
GIS1_111_174,39,424,442,362,2,376,372,331
GIS1_122_185,34,249,292,203,3,153,262,110
GIS1_133_196,14,1,333,388,3,140,231,137
GIS1_144_207,11,235,139,120,1,3,219,350
GIS1_155_218,93,376,744,264,2,97,498,333
GIS1_166_229,40,261,280,180,3,226,152,119
GIS1_177_240,70,368,458,167,3,318,259,146
GIS1_188_251,132,573,412,149,3,374,147,252
GIS1_199_262,50,262,148,136,1,318,201,39
GIS1_210_273,0,83,227,75,2,185,181,169
GIS1_221_284,8,104,184,43,0,156,148,335
GIS1_232_295,1,317,180,223,3,3,153,178
GIS1_243_306,14,5,205,82,1,4,178,125
GIS1_254_317,9,317,303,46,1,172,332,263
GIS1_265_328,3,99,389,72,2,89,202,73
GIS1_276_339,19,83,439,63,1,266,624,58
GIS1_287_350,102,122,247,269,5,244,251,106
GIS1_298_361,13,323,611,194,0,231,316,351
GIS1_309_372,83,441,487,375,3,120,520,317
GIS1_320_383,4,44,229,152,2,35,174,179
GIS1_331_394,5,80,55,192,2,234,97,155
GIS1_342_405,32,567,250,28,1,122,199,343
GIS1_353_416,5,422,246,117,3,93,394,280
GIS1_364_427,24,55,523,401,1,642,655,352
GIS1_375_438,59,434,852,630,4,784,546,511
GIS1_386_449,23,73,528,210,4,288,834,1119
GIS1_397_460,148,770,289,345,6,47,123,357
GIS1_408_471,71,711,694,499,7,814,906,619
GIS1_419_482,74,827,1205,637,2,1036,1302,864
GIS1_430_493,81,586,687,453,2,821,1177,595
GIS1_441_504,31,203,374,142,3,251,116,264
GIS1_452_515,63,501,919,484,1,215,828,826
GIS1_463_526,24,17,192,182,2,1,238,143
GIS1_474_537,12,279,338,161,2,30,330,290
GIS1_485_548,2,269,152,108,1,58,116,201
GIS1_496_559,43,3,245,77,10,101,104,465
GIS1_507_570,25,189,705,391,1,288,227,165
GIS1_518_581,39,815,1195,548,4,539,736,695
