,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
GAT4_34_97,520,414,511,441,392,332
GAT4_45_108,404,370,801,645,286,485
GAT4_56_119,13,80,169,69,53,69
GAT4_58_121,71,87,187,286,46,125
GCN4_1_64,474,308,1192,437,261,703
GCN4_12_75,382,556,1283,261,274,532
GCN4_23_86,92,202,256,165,129,107
GCN4_34_97,401,459,736,991,251,503
GCN4_45_108,659,832,2041,787,468,894
GCN4_56_119,59,231,489,403,113,247
GCN4_67_130,764,1197,3101,1452,943,1575
GCN4_78_141,341,134,465,278,176,213
GCN4_89_152,219,286,745,304,180,370
GCN4_100_163,501,266,740,606,145,440
GCN4_111_174,236,193,541,784,226,169
GCN4_122_185,698,380,1356,609,490,401
GCN4_133_196,205,113,765,722,295,250
GCN4_144_207,402,284,945,579,271,310
GCN4_155_218,407,336,909,585,414,451
GCN4_166_229,835,502,1227,420,289,823
GCN4_177_240,52,7,219,52,77,91
GCN4_188_251,1150,504,1945,1830,600,942
GCN4_199_262,289,170,685,337,201,213
GCN4_210_273,99,72,94,248,76,27
GCN4_218_281,98,123,275,46,53,68
GCR1_1_64,427,400,1278,678,300,456
GCR1_12_75,223,76,71,60,96,68
GCR1_23_86,186,155,253,27,71,175
GCR1_34_97,270,229,402,147,60,237
GCR1_45_108,292,226,445,335,47,204
GCR1_56_119,113,103,319,385,88,251
GCR1_67_130,379,341,462,368,145,274
GCR1_78_141,95,149,191,13,18,62
GCR1_89_152,158,178,224,114,40,138
GCR1_100_163,168,77,269,174,35,110
GCR1_111_174,25,50,92,10,5,70
GCR1_122_185,50,275,291,224,35,171
GCR1_133_196,228,106,109,132,39,141
GCR1_144_207,330,217,200,110,88,180
GCR1_155_218,287,214,523,342,40,157
GCR1_166_229,96,76,221,5,53,98
GCR1_177_240,181,191,165,15,78,142
GCR1_188_251,10,202,218,188,66,220
GCR1_199_262,98,168,386,85,113,169
GCR1_210_273,262,153,809,498,183,284
GCR1_221_284,363,437,1273,838,242,468
GCR1_232_295,510,407,626,514,341,438
GCR1_243_306,158,241,626,86,173,214
GCR1_254_317,212,266,600,744,101,486
GCR1_265_328,147,132,440,521,100,186
GCR1_276_339,52,225,312,232,183,131
GCR1_287_350,233,206,766,474,285,331
GCR1_298_361,285,359,573,834,280,463
GCR1_309_372,225,100,578,179,155,282
GCR1_320_383,268,314,711,675,165,423
GCR1_331_394,409,166,331,183,48,242
GCR1_342_405,447,293,1016,1371,119,522
GCR1_353_416,343,272,580,205,48,248
GCR1_364_427,143,231,548,671,57,233
GCR1_375_438,336,529,860,991,205,613
GCR1_386_449,625,608,1564,750,357,563
GCR1_397_460,537,638,986,990,280,485
GCR1_408_471,472,172,694,582,172,273
GCR1_419_482,88,84,521,304,105,230
GCR1_430_493,80,62,85,222,32,51
GCR1_441_504,133,159,309,186,60,123
GCR1_452_515,512,153,364,318,45,216
GCR1_463_526,85,165,202,234,45,143
GCR1_474_537,139,18,99,9,26,56
GCR1_485_548,116,117,266,134,57,129
GCR1_496_559,70,216,236,204,12,140
GCR1_507_570,16,142,258,325,24,152
GCR1_518_581,42,17,206,131,35,71
GCR1_529_592,121,378,549,461,76,208
GCR1_540_603,423,328,572,429,166,256
GCR1_551_614,75,47,198,396,110,134
GCR1_562_625,134,213,255,192,122,204
GCR1_573_636,436,364,461,187,132,293
GCR1_584_647,752,401,776,484,322,417
GCR1_595_658,104,167,316,263,250,403
GCR1_606_669,214,234,974,483,369,272
GCR1_617_680,362,411,852,784,476,466
GCR1_628_691,194,374,993,908,385,462
GCR1_639_702,161,366,779,372,329,445
GCR1_650_713,1032,451,1526,600,376,459
GCR1_661_724,859,801,1686,1508,435,689
GCR1_672_735,276,282,920,892,320,449
GCR1_683_746,281,215,855,482,206,279
GCR1_694_757,217,190,607,207,365,391
GCR1_705_768,411,311,899,840,265,379
GCR1_716_779,301,209,684,320,319,470
GCR1_727_790,294,148,519,356,125,237
GCR1_738_801,96,148,313,291,116,202
GCR1_749_812,294,302,571,406,162,242
GCR1_760_823,341,327,424,246,152,289
GCR1_771_834,148,259,404,329,245,190
GCR1_782_845,267,272,525,89,221,240
GCR1_793_856,91,171,259,159,88,200
GCR1_804_867,124,222,641,769,102,291
GCR1_815_878,152,241,370,267,79,190
GCR1_826_889,206,69,540,464,45,219
GCR1_837_900,205,326,574,615,41,219
GCR1_848_911,31,49,194,260,38,85
GCR1_859_922,79,79,221,96,14,92
GCR1_870_933,40,122,293,218,12,42
GCR1_881_944,84,88,153,152,18,78
GCR1_892_955,153,128,435,353,66,194
GCR1_903_966,388,105,368,473,48,219
GCR1_914_977,11,76,85,277,12,20
GCR1_925_988,225,245,516,788,62,241
GCR1_936_999,205,144,224,3,37,217
GCR1_947_1010,20,62,181,129,98,108
GCR1_958_1021,6,54,203,134,78,118
GCR1_969_1032,47,33,231,127,25,72
GCR1_972.3333_1035.3333,4,31,186,12,30,28
GIS1_1_64,793,824,1071,873,267,444
GIS1_12_75,171,49,14,41,42,113
GIS1_23_86,129,102,325,7,37,76
GIS1_34_97,195,451,823,663,293,431
GIS1_45_108,327,365,574,354,114,366
GIS1_56_119,136,436,472,473,138,265
GIS1_67_130,312,96,189,482,140,150
GIS1_78_141,188,139,404,324,46,93
GIS1_89_152,287,478,735,633,138,392
GIS1_100_163,101,259,375,790,53,182
GIS1_111_174,557,325,733,824,72,319
GIS1_122_185,422,629,1040,609,239,558
GIS1_133_196,586,67,368,481,124,257
GIS1_144_207,408,517,676,568,252,392
GIS1_155_218,285,725,1279,1479,284,463
GIS1_166_229,617,511,1004,924,150,394
GIS1_177_240,122,221,252,78,78,204
GIS1_188_251,481,353,909,556,252,394
GIS1_199_262,444,682,756,593,354,531
GIS1_210_273,323,419,571,875,168,347
GIS1_221_284,263,243,492,356,135,446
GIS1_232_295,116,155,346,16,16,100
GIS1_243_306,427,225,318,21,19,209
GIS1_254_317,59,227,294,225,53,144
GIS1_265_328,355,277,302,214,15,184
GIS1_276_339,178,76,689,688,197,253
GIS1_287_350,366,286,1138,547,297,333
GIS1_298_361,710,557,866,632,192,561
GIS1_309_372,196,216,493,49,80,258
GIS1_320_383,434,115,450,162,98,243
GIS1_331_394,294,385,332,543,72,212
GIS1_342_405,156,77,327,50,25,249
GIS1_353_416,78,267,568,261,76,200
GIS1_364_427,86,53,291,440,27,103
GIS1_375_438,344,133,309,212,71,149
GIS1_386_449,138,164,672,80,87,277
GIS1_397_460,660,781,2330,2097,931,1117
GIS1_408_471,254,157,320,174,181,263
GIS1_419_482,884,522,1694,1713,452,619
GIS1_430_493,29,257,179,300,60,91
GIS1_441_504,234,392,818,249,155,249
GIS1_452_515,166,85,298,130,66,215
GIS1_463_526,388,429,1475,1033,206,579
GIS1_474_537,769,260,1022,438,81,440
GIS1_485_548,243,229,789,299,112,280
GIS1_496_559,243,403,762,204,227,511
GIS1_507_570,533,493,1489,1153,353,667
GIS1_518_581,116,119,393,495,37,129
GIS1_529_592,122,182,587,400,103,148
GIS1_540_603,1099,887,2125,1520,628,1127
GIS1_551_614,182,35,330,164,150,99
GIS1_562_625,73,154,344,283,158,151
GIS1_573_636,119,106,431,197,144,159
GIS1_584_647,410,486,614,407,262,327
GIS1_595_658,218,178,495,504,269,299
GIS1_606_669,282,321,656,259,243,301
GIS1_617_680,1187,1410,2560,1690,860,1404
GIS1_628_691,173,353,498,651,252,306
GIS1_639_702,474,481,645,273,156,389
GIS1_650_713,243,628,770,767,317,435
GIS1_661_724,413,212,588,583,187,380
GIS1_672_735,234,160,506,108,106,247
GIS1_683_746,279,390,576,139,106,242
GIS1_694_757,366,612,828,282,147,434
GIS1_705_768,513,249,269,472,57,325
GIS1_716_779,72,62,220,80,35,137
GIS1_727_790,340,305,403,380,36,197
GIS1_738_801,283,309,600,499,136,358
GIS1_749_812,94,54,260,95,51,93
GIS1_760_823,130,203,323,603,38,146
GIS1_771_834,30,76,171,253,39,98
GIS1_782_845,161,51,59,20,10,59
GIS1_793_856,62,95,437,87,87,123
GIS1_804_867,120,116,171,18,77,128
GIS1_815_878,49,76,278,42,99,135
GIS1_826_889,131,22,144,235,30,142
GIS1_831_894,414,162,391,232,91,203
GLN3_1_64,352,374,1423,467,333,410
GLN3_12_75,375,256,629,303,413,392
GLN3_23_86,380,212,501,190,210,290
GLN3_34_97,537,561,1881,385,671,837
GLN3_45_108,334,155,635,194,248,440
GLN3_56_119,248,411,1268,783,605,773
GLN3_67_130,359,426,917,407,290,460
GLN3_78_141,619,783,2565,1143,691,1150
GLN3_89_152,70,36,159,183,77,110
GLN3_100_163,78,205,628,389,214,316
GLN3_111_174,281,441,887,352,239,380
GLN3_122_185,356,186,1317,742,511,597
GLN3_133_196,330,102,945,538,378,385
GLN3_144_207,626,796,2511,1267,562,1236
GLN3_155_218,870,654,2002,1790,747,1087
GLN3_166_229,339,345,1089,449,380,532
GLN3_177_240,125,156,596,81,75,170
GLN3_188_251,186,169,321,439,63,118
GLN3_199_262,316,26,163,206,42,59
GLN3_210_273,144,133,522,410,77,180
GLN3_221_284,222,178,292,259,75,289
GLN3_232_295,373,313,575,578,62,295
GLN3_243_306,291,128,556,401,70,311
GLN3_254_317,191,147,576,173,95,280
GLN3_265_328,197,120,664,563,162,272
GLN3_276_339,454,172,1468,809,412,510
GLN3_287_350,201,237,252,307,79,233
GLN3_298_361,28,42,23,42,4,27
GLN3_309_372,206,192,609,940,142,203
GLN3_320_383,88,285,383,135,155,150
GLN3_331_394,268,94,592,600,134,233
GLN3_342_405,360,202,567,444,141,168
GLN3_353_416,140,78,426,266,117,227
GLN3_364_427,39,123,53,276,22,82
GLN3_375_438,222,171,271,226,30,158
GLN3_386_449,206,119,294,190,77,149
GLN3_397_460,491,433,939,418,111,371
GLN3_408_471,140,262,531,150,116,251
GLN3_419_482,183,172,582,479,70,135
GLN3_430_493,465,174,730,201,73,325
GLN3_441_504,879,289,1329,1000,188,696
GLN3_452_515,609,150,886,826,122,517
GLN3_463_526,651,468,801,1208,315,480
GLN3_474_537,368,139,584,68,129,228
GLN3_485_548,292,145,911,129,365,305
GLN3_496_559,222,150,474,316,161,223
GLN3_507_570,77,164,492,338,245,207
GLN3_518_581,113,27,303,13,93,137
GLN3_529_592,551,435,2103,1104,271,677
GLN3_540_603,296,121,570,289,89,334
GLN3_551_614,59,19,126,87,34,38
GLN3_562_625,187,107,421,171,141,113
GLN3_573_636,360,404,867,526,624,789
GLN3_584_647,175,360,620,297,257,276
GLN3_595_658,315,478,936,571,130,288
GLN3_606_669,257,40,205,230,21,94
GLN3_617_680,106,211,547,430,47,173
GLN3_628_691,624,437,555,437,103,317
GLN3_639_702,285,282,875,330,147,374
GLN3_650_713,402,347,1043,319,141,366
GLN3_661_724,22,96,442,118,80,167
GLN3_667_730,98,320,497,227,108,248
GTS1_1_64,545,491,1195,863,332,576
GTS1_12_75,684,675,1302,566,328,572
GTS1_23_86,387,540,976,624,285,443
GTS1_34_97,296,134,250,20,205,102
GTS1_45_108,415,475,894,934,386,466
GTS1_56_119,380,171,692,697,152,330
GTS1_67_130,14,64,83,14,27,20
GTS1_78_141,27,1,24,5,2,24
GTS1_89_152,15,12,96,5,43,37
GTS1_100_163,3,105,134,7,11,28
GTS1_111_174,80,25,11,5,19,23
GTS1_122_185,17,3,38,12,3,18
GTS1_133_196,60,203,544,92,166,162
GTS1_144_207,254,238,547,284,99,323
GTS1_155_218,149,41,146,7,42,68
GTS1_166_229,170,31,459,246,35,172
GTS1_177_240,294,244,374,261,190,345
GTS1_188_251,560,164,384,158,119,258
GTS1_199_262,196,157,480,580,169,304
GTS1_210_273,228,211,289,355,268,351
GTS1_221_284,421,383,1304,873,206,530
GTS1_232_295,174,126,240,209,62,133
GTS1_243_306,489,516,933,683,475,731
GTS1_254_317,128,525,1010,753,352,394
GTS1_265_328,308,292,439,416,123,48
GTS1_276_339,656,483,1103,228,455,690
GTS1_287_350,335,89,452,516,252,106
GTS1_298_361,23,5,248,16,75,51
GTS1_309_372,157,50,142,147,199,272
GTS1_320_383,139,93,393,24,163,118
GTS1_331_394,233,244,487,365,359,291
GTS1_333_396,228,157,906,422,304,395
GZF3_1_64,16,3,106,80,32,52
GZF3_12_75,5,2,3,14,34,37
GZF3_23_86,80,140,158,276,110,184
GZF3_34_97,8,35,107,66,16,63
GZF3_45_108,23,21,190,31,66,65
GZF3_56_119,25,17,10,40,8,2
GZF3_67_130,9,86,242,87,20,19
GZF3_78_141,189,376,576,349,271,344
GZF3_89_152,967,404,959,1012,120,404
GZF3_100_163,212,105,568,67,90,295
GZF3_111_174,707,66,846,816,143,233
GZF3_122_185,186,168,438,269,228,207
GZF3_133_196,96,24,311,13,116,100
GZF3_144_207,7,46,214,12,65,137
GZF3_155_218,7,9,58,15,14,10
GZF3_166_229,123,99,190,107,43,85
GZF3_177_240,710,245,1426,1012,202,675
GZF3_188_251,225,19,215,229,8,55
GZF3_199_262,99,0,80,283,23,107
GZF3_210_273,14,27,21,18,15,47
GZF3_221_284,155,1,128,9,74,124
GZF3_232_295,155,60,399,289,42,124
GZF3_243_306,422,346,979,159,145,481
GZF3_254_317,625,229,1668,1020,171,585
GZF3_265_328,1881,778,3160,1838,507,1266
GZF3_276_339,434,725,1287,1385,497,729
GZF3_287_350,1275,1110,3103,1649,943,1658
GZF3_298_361,972,1556,3220,2583,825,1432
GZF3_309_372,455,229,1242,639,412,628
GZF3_320_383,1145,888,2029,1528,869,1042
GZF3_331_394,261,60,305,229,122,117
GZF3_342_405,514,386,1811,588,180,682
GZF3_353_416,647,110,723,436,35,312
GZF3_364_427,1397,966,3036,1486,1011,1666
GZF3_375_438,369,210,883,557,381,316
GZF3_386_449,428,555,1919,861,453,935
GZF3_397_460,1037,637,1357,736,324,810
GZF3_408_471,129,147,604,504,208,293
GZF3_419_482,723,347,1365,492,284,588
GZF3_430_493,217,178,854,168,222,197
GZF3_441_504,318,336,820,625,290,355
GZF3_452_515,392,385,633,167,90,387
GZF3_463_526,138,134,629,339,168,427
GZF3_474_537,74,152,425,447,91,119
GZF3_485_548,87,90,249,175,75,79
GZF3_488_551,77,22,64,5,15,47
HAA1_1_64,94,1,39,94,15,0
HAA1_12_75,10,1,5,9,39,0
HAA1_23_86,8,1,13,18,11,0
HAA1_34_97,120,110,196,168,70,168
HAA1_45_108,21,45,273,72,43,76
HAA1_56_119,47,49,181,7,56,54
HAA1_67_130,153,20,87,336,21,37
HAA1_78_141,253,337,779,635,174,277
HAA1_89_152,356,301,661,89,163,312
HAA1_100_163,954,957,2089,1351,573,850
HAA1_111_174,322,284,1860,968,262,762
HAA1_122_185,1222,713,1108,938,348,769
HAA1_133_196,221,667,1721,1292,494,783
HAA1_144_207,188,328,930,259,401,471
HAA1_155_218,585,1477,2272,1280,714,1276
HAA1_166_229,190,136,634,491,294,284
HAA1_177_240,1115,792,1660,542,453,1156
HAA1_188_251,614,272,653,836,98,241
HAA1_199_262,542,349,739,367,160,297
HAA1_210_273,100,94,365,477,122,183
HAA1_221_284,12,38,72,27,79,39
HAA1_232_295,211,348,853,535,211,211
HAA1_243_306,142,257,274,21,138,117
HAA1_254_317,168,96,379,266,180,178
HAA1_265_328,532,391,1619,1153,303,400
HAA1_276_339,479,528,1542,679,529,712
HAA1_287_350,171,153,375,212,112,130
HAA1_298_361,4,0,14,8,2,0
HAA1_309_372,7,1,4,0,1,1
HAA1_320_383,181,205,355,10,170,166
HAA1_331_394,31,77,105,7,17,52
HAA1_342_405,12,0,1,4,1,0
HAA1_353_416,160,28,195,37,34,62
HAA1_364_427,62,68,70,24,34,70
HAA1_375_438,148,104,245,13,43,76
HAA1_386_449,188,93,306,375,34,101
HAA1_397_460,244,388,773,238,219,305
HAA1_408_471,242,307,706,890,199,395
HAA1_419_482,76,216,242,237,75,187
HAA1_430_493,253,160,369,243,93,236
HAA1_441_504,116,114,359,336,50,164
HAA1_452_515,676,362,880,320,189,533
HAA1_463_526,471,312,1431,1059,348,827
HAA1_474_537,446,696,2045,1225,501,878
HAA1_485_548,598,660,1732,961,517,809
HAA1_496_559,521,254,705,571,283,515
HAA1_507_570,635,576,1773,1043,723,1018
HAA1_518_581,589,548,1285,604,510,758
HAA1_529_592,602,412,981,413,414,546
HAA1_540_603,890,314,1442,726,341,690
HAA1_551_614,76,66,214,10,86,140
HAA1_562_625,686,83,371,427,129,223
HAA1_573_636,89,27,145,20,38,125
HAA1_584_647,10,4,35,8,29,8
HAA1_595_658,91,66,183,17,12,41
HAA1_606_669,38,17,128,265,51,35
HAA1_617_680,276,89,287,365,61,143
HAA1_628_691,95,67,272,373,66,134
HAA1_631_694,187,124,291,225,70,150
HAC1_1_64,14,103,148,93,93,84
HAC1_12_75,480,175,561,399,319,329
HAC1_23_86,81,204,488,515,164,234
HAC1_34_97,42,87,112,28,36,23
HAC1_45_108,148,27,62,70,48,67
HAC1_56_119,123,71,319,395,103,191
HAC1_67_130,317,178,843,505,249,522
HAC1_78_141,772,1355,3929,1619,1624,1876
HAC1_89_152,394,158,1280,1180,468,632
HAC1_100_163,1685,1569,5860,2230,1918,2721
HAC1_111_174,24,16,14,30,21,34
HAC1_122_185,111,186,379,441,222,265
HAC1_133_196,8,61,88,70,124,62
HAC1_144_207,6,16,78,12,50,25
HAC1_155_218,374,129,603,189,382,379
HAC1_166_229,613,662,1303,825,574,866
HAC1_177_240,274,407,668,64,483,371
HAC1_188_251,464,293,589,414,180,363
HAC1_199_262,209,234,651,585,99,201
HAC1_210_273,173,67,103,294,66,76
HAC1_221_284,29,22,65,27,14,8
HAC1_232_295,10,107,212,330,77,147
HAC1_243_306,204,339,529,206,66,262
HAC1_254_317,422,382,864,391,237,283
HAC1_259_322,386,63,368,269,56,114
HAP2_1_64,534,797,1360,737,651,589
HAP2_12_75,764,264,1219,2236,237,532
HAP2_23_86,133,217,856,336,346,385
HAP2_34_97,178,40,133,21,37,89
HAP2_45_108,249,303,590,106,166,280
HAP2_56_119,241,146,373,508,113,122
HAP2_67_130,118,77,351,193,89,97
HAP2_78_141,162,4,325,35,220,127
HAP2_89_152,184,57,515,434,222,281
HAP2_100_163,87,282,645,172,442,369
HAP2_111_174,382,402,1584,847,398,514
HAP2_122_185,779,727,2528,912,652,988
HAP2_133_196,107,331,737,175,242,192
HAP2_144_207,46,103,379,308,174,182
HAP2_155_218,69,89,273,95,187,111
HAP2_166_229,105,143,109,154,42,53
HAP2_177_240,13,0,216,79,63,79
HAP2_188_251,3,0,96,129,1,6
HAP2_199_262,38,5,187,257,54,69
HAP2_202_265,5,1,4,6,4,0
HAP3_1_64,27,12,19,23,41,72
HAP3_12_75,230,272,890,295,323,545
HAP3_23_86,419,396,485,226,295,329
HAP3_34_97,424,522,1548,1002,594,776
HAP3_45_108,394,591,881,517,306,266
HAP3_56_119,474,285,1017,661,385,508
HAP3_67_130,4,17,15,3,22,6
HAP3_78_141,15,46,41,119,39,54
HAP3_81_144,167,157,137,32,58,152
HAP4_1_64,219,321,776,521,209,434
HAP4_12_75,250,371,883,374,183,386
HAP4_23_86,961,183,1638,908,175,637
HAP4_34_97,417,346,1025,997,279,582
HAP4_45_108,158,276,830,1140,223,326
HAP4_56_119,177,66,589,492,64,236
HAP4_67_130,2,32,142,345,3,45
HAP4_78_141,73,80,135,78,24,98
HAP4_89_152,262,217,331,375,216,387
HAP4_100_163,207,84,292,249,9,89
HAP4_111_174,137,82,459,322,147,196
HAP4_122_185,260,378,943,607,153,564
HAP4_133_196,202,549,902,94,129,489
HAP4_144_207,263,506,1295,592,331,576
HAP4_155_218,356,495,952,369,135,313
HAP4_166_229,753,444,1510,842,111,793
HAP4_177_240,326,147,570,487,53,223
HAP4_188_251,580,73,1040,582,212,402
HAP4_199_262,461,340,724,357,183,301
HAP4_210_273,135,157,368,76,143,165
HAP4_221_284,837,319,1259,1118,327,753
HAP4_232_295,404,176,569,676,169,248
HAP4_243_306,47,75,25,8,21,28
HAP4_254_317,211,106,269,50,82,220
HAP4_265_328,207,306,767,575,226,563
HAP4_276_339,303,190,402,663,80,236
HAP4_287_350,172,130,472,194,123,176
HAP4_298_361,106,135,74,70,46,95
HAP4_309_372,13,25,62,12,19,12
HAP4_320_383,143,56,74,71,41,43
HAP4_331_394,138,177,502,16,155,163
HAP4_342_405,187,83,287,15,136,105
HAP4_353_416,92,52,139,16,44,98
HAP4_364_427,235,216,313,54,122,101
HAP4_375_438,53,100,189,276,71,68
HAP4_386_449,167,29,320,149,94,113
HAP4_397_460,268,100,213,19,62,111
HAP4_408_471,22,43,86,156,5,27
HAP4_419_482,507,298,950,570,254,456
HAP4_430_493,78,201,698,364,288,380
HAP4_441_504,131,156,136,761,82,220
HAP4_452_515,246,257,1156,304,210,387
HAP4_463_526,241,154,546,672,135,282
HAP4_474_537,60,22,84,29,32,49
HAP4_485_548,190,191,425,136,198,280
HAP4_491_554,286,133,621,106,118,225
HAP5_1_64,8,1,8,3,4,0
HAP5_12_75,142,71,253,7,52,106
HAP5_23_86,7,57,133,6,28,4
HAP5_34_97,161,163,458,215,196,288
HAP5_45_108,107,77,88,114,19,72
HAP5_56_119,68,92,681,186,82,241
HAP5_67_130,79,31,563,267,206,156
HAP5_78_141,258,231,432,97,290,124
HAP5_89_152,184,832,1235,398,462,509
HAP5_100_163,799,572,2083,1036,787,845
HAP5_111_174,1126,2209,2240,1971,1258,951
HAP5_122_185,129,52,60,9,19,70
HAP5_133_196,97,56,283,44,80,65
HAP5_144_207,171,376,637,461,207,266
HAP5_155_218,183,44,513,242,173,233
HAP5_166_229,12,50,165,13,53,54
HAP5_177_240,92,206,239,13,48,169
HAP5_179_242,285,347,843,870,252,343
HCM1_1_64,9,135,150,177,55,15
HCM1_12_75,483,54,933,308,133,203
HCM1_23_86,6,15,43,52,12,26
HCM1_34_97,202,14,185,79,85,97
HCM1_45_108,215,109,142,34,108,131
HCM1_56_119,517,577,1262,782,319,698
HCM1_67_130,287,356,694,1063,291,325
HCM1_78_141,193,221,530,273,166,299
HCM1_89_152,374,319,634,487,82,297
HCM1_100_163,158,302,404,320,200,222
HCM1_111_174,540,376,1067,749,370,615
HCM1_122_185,608,824,1234,597,466,634
HCM1_133_196,238,165,431,106,196,190
HCM1_144_207,452,464,921,639,200,449
HCM1_155_218,238,158,295,591,145,242
HCM1_166_229,253,416,709,478,276,384
HCM1_177_240,50,70,101,53,44,32
HCM1_188_251,29,181,221,293,97,159
HCM1_199_262,353,247,467,137,86,297
HCM1_210_273,222,110,202,276,81,203
HCM1_221_284,228,200,281,81,112,100
HCM1_232_295,568,569,1064,719,515,637
HCM1_243_306,264,482,520,442,209,339
HCM1_254_317,116,56,236,417,55,101
HCM1_265_328,71,7,47,16,25,11
HCM1_276_339,167,60,209,35,90,136
HCM1_287_350,9,140,87,167,59,124
HCM1_298_361,849,1523,2966,1147,612,1680
HCM1_309_372,732,872,1516,1319,395,830
HCM1_320_383,612,661,1306,587,267,615
HCM1_331_394,773,703,1336,755,221,748
HCM1_342_405,1628,1169,2749,1337,468,1522
HCM1_353_416,51,14,298,247,38,115
HCM1_364_427,947,708,1799,1031,225,645
HCM1_375_438,424,274,499,41,181,369
HCM1_386_449,280,214,907,450,316,438
HCM1_397_460,414,246,840,787,202,410
HCM1_408_471,645,560,2420,1049,577,958
HCM1_419_482,185,404,1087,643,440,271
HCM1_430_493,376,205,479,112,146,289
HCM1_441_504,328,107,419,365,151,134
HCM1_452_515,440,396,573,496,317,328
HCM1_463_526,542,709,1678,663,667,827
HCM1_474_537,1096,823,2231,1533,797,1103
HCM1_485_548,260,271,303,257,126,248
HCM1_496_559,360,308,894,520,275,678
HCM1_501_564,189,425,1024,224,427,418
HEL2_1_64,102,97,308,317,76,177
HEL2_12_75,410,530,833,600,233,515
HEL2_23_86,37,31,195,35,55,93
HEL2_34_97,716,511,1303,692,229,680
HEL2_45_108,849,569,974,556,249,455
HEL2_56_119,41,65,151,118,25,133
HEL2_67_130,182,220,508,189,272,243
HEL2_78_141,127,3,77,52,56,31
HEL2_89_152,6,109,156,24,20,23
HEL2_100_163,96,48,164,4,19,81
HEL2_111_174,254,290,286,181,24,240
HEL2_122_185,151,112,398,360,42,79
HEL2_133_196,169,98,257,125,111,217
HEL2_144_207,423,279,698,1080,112,228
HEL2_155_218,506,611,827,511,206,465
HEL2_166_229,238,556,767,685,224,538
HEL2_177_240,347,379,1166,827,302,396
HEL2_188_251,219,246,718,353,250,351
HEL2_199_262,177,82,193,123,61,112
HEL2_210_273,87,27,372,529,64,100
HEL2_221_284,229,487,573,462,196,272
HEL2_232_295,896,677,2424,1057,356,1060
HEL2_243_306,167,308,575,414,174,363
HEL2_254_317,308,361,314,19,87,232
HEL2_265_328,793,930,1287,1589,621,718
HEL2_276_339,527,391,848,628,257,474
HEL2_287_350,318,221,573,285,147,164
HEL2_298_361,457,862,1554,898,500,819
HEL2_309_372,937,1050,1701,1358,688,834
HEL2_320_383,452,497,908,351,182,355
HEL2_331_394,41,14,158,30,120,97
HEL2_342_405,138,173,166,396,52,30
HEL2_353_416,74,0,4,50,7,2
HEL2_364_427,37,46,76,91,28,62
HEL2_375_438,329,335,322,851,41,198
HEL2_386_449,457,530,472,283,60,319
HEL2_397_460,132,114,318,352,23,146
HEL2_408_471,167,191,249,86,39,136
HEL2_419_482,210,367,1264,672,240,400
HEL2_430_493,392,383,655,430,208,436
HEL2_441_504,838,651,1734,1056,398,946
HEL2_452_515,13,249,571,243,191,207
HEL2_463_526,724,641,1933,1090,514,771
HEL2_474_537,134,140,213,201,149,189
HEL2_485_548,394,120,364,234,99,254
HEL2_496_559,219,259,358,304,176,289
HEL2_507_570,265,311,287,114,121,326
HEL2_518_581,627,175,1119,364,217,549
HEL2_529_592,435,440,1083,1173,118,456
HEL2_540_603,442,485,799,569,107,416
HEL2_551_614,25,93,95,64,13,70
HEL2_562_625,49,37,59,138,19,92
HEL2_573_636,797,266,1721,717,459,624
HEL2_501_564,218,171,743,750,165,385
HMLALPHA2_1_64,407,273,499,424,91,236
HMLALPHA2_12_75,117,152,241,266,79,144
HMLALPHA2_23_86,591,550,847,634,122,512
HMLALPHA2_34_97,298,165,425,788,88,187
HMLALPHA2_45_108,77,7,92,103,20,55
HMLALPHA2_56_119,99,130,224,99,46,141
HMLALPHA2_67_130,48,28,98,14,12,21
HMLALPHA2_78_141,132,15,38,83,47,15
HMLALPHA2_89_152,100,55,249,125,50,127
HMLALPHA2_100_163,9,4,10,10,3,10
HMLALPHA2_111_174,6,0,3,10,0,5
HMLALPHA2_122_185,100,105,269,101,61,94
HMLALPHA2_133_196,128,27,90,96,46,43
HMLALPHA2_144_207,19,48,95,68,23,36
HMLALPHA2_147_210,82,84,78,75,68,122
HMO1_1_64,308,382,1066,368,361,622
HMO1_12_75,206,248,614,294,240,377
HMO1_23_86,955,986,2663,1306,903,1028
HMO1_34_97,670,169,674,838,183,320
HMO1_45_108,134,131,366,333,274,201
HMO1_56_119,867,580,1400,1201,665,673
HMO1_67_130,542,394,854,1013,227,393
HMO1_78_141,292,402,575,517,226,388
HMO1_89_152,448,144,370,429,244,186
HMO1_100_163,326,308,596,445,389,335
HMO1_111_174,531,284,900,480,201,313
HMO1_122_185,218,60,109,272,45,85
HMO1_133_196,131,189,642,287,126,297
HMO1_144_207,182,523,705,133,151,333
HMO1_155_218,275,185,339,316,90,292
HMO1_166_229,98,437,610,98,171,280
HMO1_177_240,92,10,72,50,7,5
HMO1_183_246,111,144,402,578,110,198
HMRA2_1_64,95,107,264,394,24,126
HMRA2_12_75,103,115,119,100,11,50
HMRA2_23_86,8,1,4,5,6,0
HMRA2_34_97,42,20,38,14,55,34
HMRA2_45_108,260,169,138,8,49,89
HMRA2_56_119,72,91,103,61,56,106
HMS1_1_64,678,886,1463,935,446,518
