,1_0_1,1_0_2
CUP9_45_108,340,635
CUP9_56_119,248,466
CUP9_67_130,355,545
CUP9_78_141,118,255
CUP9_89_152,169,301
CUP9_100_163,131,270
CUP9_111_174,115,173
CUP9_122_185,160,285
CUP9_133_196,134,211
CUP9_144_207,155,325
CUP9_155_218,165,266
CUP9_166_229,189,306
CUP9_177_240,175,317
CUP9_188_251,182,336
CUP9_199_262,175,287
CUP9_210_273,164,299
CUP9_221_284,142,260
CUP9_232_295,123,256
CUP9_243_306,352,707
DAL80_1_64,216,404
DAL80_12_75,194,405
DAL80_23_86,157,337
DAL80_34_97,172,327
DAL80_45_108,103,192
DAL80_56_119,144,214
DAL80_67_130,144,224
DAL80_78_141,132,196
DAL80_89_152,189,306
DAL80_100_163,130,262
DAL80_111_174,226,385
DAL80_122_185,154,324
DAL80_133_196,253,371
DAL80_144_207,239,463
DAL80_155_218,234,402
DAL80_166_229,182,337
DAL80_177_240,170,269
DAL80_188_251,140,251
DAL80_199_262,144,240
DAL80_206_269,152,291
DAL82_1_64,174,308
DAL82_12_75,190,357
DAL82_23_86,202,312
DAL82_34_97,190,353
DAL82_45_108,219,501
DAL82_56_119,227,431
DAL82_67_130,225,460
DAL82_78_141,291,465
DAL82_89_152,292,478
DAL82_100_163,255,471
DAL82_111_174,268,473
DAL82_122_185,189,333
DAL82_133_196,181,363
DAL82_144_207,178,353
DAL82_155_218,188,310
DAL82_166_229,163,266
DAL82_177_240,121,235
DAL82_188_251,161,278
DAL82_192_255,139,224
DAT1_1_64,133,222
DAT1_12_75,135,274
DAT1_23_86,275,477
DAT1_34_97,278,462
DAT1_45_108,347,679
DAT1_56_119,179,347
DAT1_67_130,169,279
DAT1_78_141,144,306
DAT1_89_152,190,334
DAT1_100_163,206,409
DAT1_111_174,266,573
DAT1_122_185,229,421
DAT1_133_196,221,378
DAT1_144_207,240,444
DAT1_155_218,209,392
DAT1_166_229,238,437
DAT1_177_240,277,516
DAT1_185_248,195,368
DOT6_1_64,411,769
DOT6_12_75,331,643
DOT6_23_86,379,602
DOT6_34_97,227,430
DOT6_45_108,192,402
DOT6_56_119,179,373
DOT6_67_130,192,370
DOT6_78_141,208,419
DOT6_89_152,248,378
DOT6_100_163,179,278
DOT6_111_174,157,311
DOT6_122_185,230,350
DOT6_133_196,266,499
DOT6_144_207,373,651
DOT6_155_218,420,863
DOT6_166_229,567,1024
DOT6_177_240,402,810
DOT6_188_251,397,683
DOT6_199_262,305,544
DOT6_210_273,210,311
DOT6_221_284,296,603
DOT6_232_295,272,487
DOT6_243_306,345,590
DOT6_254_317,236,383
DOT6_265_328,294,564
DOT6_276_339,226,333
DOT6_287_350,279,493
DOT6_298_361,287,484
DOT6_309_372,194,366
DOT6_320_383,162,289
DOT6_331_394,222,390
DOT6_342_405,233,383
DOT6_353_416,379,650
DOT6_364_427,340,525
DOT6_375_438,370,672
DOT6_386_449,285,451
DOT6_397_460,206,331
DOT6_408_471,201,328
DOT6_419_482,158,299
DOT6_430_493,185,356
DOT6_441_504,186,358
DOT6_452_515,182,319
DOT6_463_526,160,320
DOT6_474_537,139,326
DOT6_485_548,183,319
DOT6_496_559,233,476
DOT6_507_570,264,477
DOT6_518_581,295,518
DOT6_529_592,283,576
DOT6_540_603,338,644
DOT6_551_614,336,541
DOT6_562_625,248,456
DOT6_573_636,346,609
DOT6_584_647,249,556
DOT6_595_658,152,319
DOT6_606_669,156,251
DOT6_607_670,192,319
ECM23_1_64,205,375
ECM23_12_75,228,408
ECM23_23_86,209,352
ECM23_34_97,311,557
ECM23_45_108,194,344
ECM23_56_119,120,261
ECM23_67_130,130,239
ECM23_78_141,145,283
ECM23_89_152,189,286
ECM23_100_163,250,430
ECM23_111_174,150,299
ECM23_122_185,110,138
ECM23_124_187,34,22
ENV11_1_64,151,245
ENV11_12_75,138,233
ENV11_23_86,108,178
ENV11_34_97,123,259
ENV11_45_108,129,225
ENV11_56_119,103,171
ENV11_67_130,91,154
ENV11_78_141,161,234
ENV11_89_152,146,228
ENV11_100_163,129,224
ENV11_111_174,146,297
ENV11_122_185,158,300
ENV11_133_196,205,326
ENV11_144_207,220,342
ENV11_155_218,228,423
ENV11_166_229,172,304
ENV11_177_240,110,197
ENV11_188_251,148,250
ENV11_199_262,133,255
ENV11_210_273,115,229
ENV11_221_284,132,235
ENV11_232_295,127,299
ENV11_243_306,139,252
ENV11_254_317,246,423
ENV11_265_328,251,396
ENV11_276_339,196,343
ENV11_287_350,178,357
ENV11_298_361,185,378
ENV11_309_372,166,328
ENV11_320_383,158,277
ENV11_331_394,197,239
ENV11_342_405,253,420
ENV11_353_416,215,391
ENV11_364_427,274,534
ENV11_375_438,291,504
ENV11_386_449,299,568
ENV11_397_460,233,411
ENV11_408_471,193,314
ENV11_419_482,224,380
ENV11_430_493,241,384
ENV11_441_504,196,400
ENV11_452_515,229,481
ENV11_463_526,242,351
ENV11_474_537,192,443
ENV11_485_548,172,354
ENV11_496_559,221,372
ENV11_507_570,234,391
ENV11_518_581,181,401
ENV11_529_592,210,445
ENV11_540_603,122,172
ENV11_551_614,134,219
ENV11_562_625,169,281
ENV11_573_636,149,202
ENV11_584_647,125,231
ENV11_595_658,151,256
ENV11_606_669,138,286
ENV11_617_680,157,388
ENV11_628_691,158,324
ENV11_639_702,215,367
ENV11_650_713,166,279
ENV11_661_724,207,329
ENV11_672_735,223,385
ENV11_683_746,230,365
ENV11_694_757,223,345
ENV11_705_768,278,397
ENV11_716_779,191,380
ENV11_727_790,192,342
ENV11_738_801,143,253
ENV11_749_812,144,245
ENV11_760_823,166,316
ENV11_771_834,191,377
ENV11_782_845,140,273
ENV11_793_856,150,295
ENV11_124_187,173,266
FHL1_1_64,125,217
FHL1_12_75,89,165
FHL1_23_86,94,177
FHL1_34_97,136,283
FHL1_45_108,136,276
FHL1_56_119,181,312
FHL1_67_130,216,384
FHL1_78_141,197,344
FHL1_89_152,135,223
FHL1_100_163,170,324
FHL1_111_174,123,195
FHL1_122_185,135,173
FHL1_133_196,139,222
FHL1_144_207,93,178
FHL1_155_218,105,165
FHL1_166_229,132,273
FHL1_177_240,116,225
FHL1_188_251,176,308
FHL1_199_262,134,287
FHL1_210_273,163,313
FHL1_221_284,197,391
FHL1_232_295,170,378
FHL1_243_306,200,338
FHL1_254_317,208,410
FHL1_265_328,300,469
FHL1_276_339,219,401
FHL1_287_350,228,398
FHL1_298_361,201,348
FHL1_309_372,233,372
FHL1_320_383,196,326
FHL1_331_394,79,160
FHL1_342_405,153,224
FHL1_353_416,122,196
FHL1_364_427,75,115
FHL1_375_438,76,114
FHL1_386_449,47,59
FHL1_397_460,42,70
FHL1_408_471,63,129
FHL1_419_482,122,210
FHL1_430_493,186,294
FHL1_441_504,255,398
FHL1_452_515,267,475
FHL1_463_526,218,342
FHL1_474_537,170,322
FHL1_485_548,79,182
FHL1_496_559,132,232
FHL1_507_570,119,207
FHL1_518_581,112,175
FHL1_529_592,156,286
FHL1_540_603,152,283
FHL1_551_614,123,218
FHL1_562_625,77,145
FHL1_573_636,140,235
FHL1_584_647,177,323
FHL1_595_658,156,241
FHL1_606_669,151,285
FHL1_617_680,207,372
FHL1_628_691,229,336
FHL1_639_702,158,301
FHL1_650_713,208,304
FHL1_661_724,213,369
FHL1_672_735,252,393
FHL1_683_746,186,350
FHL1_694_757,292,475
FHL1_705_768,345,525
FHL1_716_779,336,636
FHL1_727_790,319,692
FHL1_738_801,277,552
FHL1_749_812,343,595
FHL1_760_823,233,417
FHL1_771_834,192,302
FHL1_782_845,143,296
FHL1_793_856,153,332
FHL1_804_867,165,233
FHL1_815_878,108,245
FHL1_826_889,88,203
FHL1_837_900,106,150
FHL1_848_911,97,220
FHL1_859_922,146,313
FHL1_870_933,96,198
FHL1_873_936,98,229
FKH1_1_64,262,431
FKH1_12_75,255,419
FKH1_23_86,206,393
FKH1_34_97,184,381
FKH1_45_108,183,313
FKH1_56_119,197,328
FKH1_67_130,230,371
FKH1_78_141,228,413
FKH1_89_152,262,470
FKH1_100_163,197,326
FKH1_111_174,246,465
FKH1_122_185,179,367
FKH1_133_196,183,363
FKH1_144_207,205,351
FKH1_155_218,196,388
FKH1_166_229,155,326
FKH1_177_240,260,439
FKH1_188_251,148,287
FKH1_199_262,185,370
FKH1_210_273,114,226
FKH1_221_284,155,353
FKH1_232_295,149,265
FKH1_243_306,148,248
FKH1_254_317,200,353
FKH1_265_328,229,329
FKH1_276_339,301,485
FKH1_287_350,199,385
FKH1_298_361,203,365
FKH1_309_372,226,365
FKH1_320_383,210,329
FKH1_331_394,119,254
FKH1_342_405,113,224
FKH1_353_416,248,365
FKH1_364_427,368,539
FKH1_375_438,135,311
FKH1_386_449,103,212
FKH1_397_460,122,275
FKH1_408_471,238,397
FKH1_419_482,219,343
FKH1_421_484,134,292
FKH2_1_64,83,219
FKH2_12_75,57,211
FKH2_23_86,43,254
FKH2_34_97,34,221
FKH2_45_108,12,181
FKH2_56_119,204,454
FKH2_67_130,183,307
FKH2_78_141,161,282
FKH2_89_152,141,274
FKH2_100_163,175,299
FKH2_111_174,191,310
FKH2_122_185,195,352
FKH2_133_196,274,469
FKH2_144_207,301,506
FKH2_155_218,204,330
FKH2_166_229,158,281
FKH2_177_240,112,204
FKH2_188_251,170,260
FKH2_199_262,153,286
FKH2_210_273,113,169
FKH2_221_284,142,274
FKH2_232_295,168,274
FKH2_243_306,169,269
FKH2_254_317,186,303
FKH2_265_328,146,367
FKH2_276_339,233,402
FKH2_287_350,340,446
FKH2_298_361,272,434
FKH2_309_372,230,396
FKH2_320_383,217,363
FKH2_331_394,255,402
FKH2_342_405,194,357
FKH2_353_416,158,288
FKH2_364_427,177,270
FKH2_375_438,115,228
FKH2_386_449,122,232
FKH2_397_460,130,274
FKH2_408_471,242,471
FKH2_419_482,146,273
FKH2_430_493,185,327
FKH2_441_504,202,389
FKH2_452_515,119,228
FKH2_463_526,174,354
FKH2_474_537,247,429
FKH2_485_548,182,335
FKH2_496_559,203,451
FKH2_507_570,138,261
FKH2_518_581,166,256
FKH2_529_592,144,245
FKH2_540_603,181,313
FKH2_551_614,209,364
FKH2_562_625,153,277
FKH2_573_636,221,428
FKH2_584_647,203,324
FKH2_595_658,297,476
FKH2_606_669,241,535
FKH2_617_680,227,467
FKH2_628_691,384,582
FKH2_639_702,147,301
FKH2_650_713,216,386
FKH2_661_724,191,395
FKH2_672_735,193,243
FKH2_683_746,185,342
FKH2_694_757,131,281
FKH2_705_768,208,380
FKH2_716_779,93,165
FKH2_727_790,190,352
FKH2_738_801,184,303
FKH2_749_812,158,332
FKH2_760_823,191,287
FKH2_771_834,122,243
FKH2_782_845,128,275
FKH2_793_856,161,263
FKH2_799_862,126,211
FYV5_1_64,423,747
FYV5_12_75,318,630
FYV5_23_86,458,796
FYV5_34_97,38,61
FYV5_45_108,323,658
FYV5_56_119,436,784
FYV5_67_130,578,817
FYV5_78_141,456,992
FYV5_89_152,691,1298
FZF1_1_64,33,167
FZF1_12_75,19,151
FZF1_23_86,17,120
FZF1_34_97,3,43
FZF1_45_108,131,213
FZF1_56_119,123,236
FZF1_67_130,134,212
FZF1_78_141,146,302
FZF1_89_152,195,338
FZF1_100_163,206,346
FZF1_111_174,205,460
FZF1_122_185,131,271
FZF1_133_196,144,275
FZF1_144_207,161,310
FZF1_155_218,273,467
FZF1_166_229,219,398
FZF1_177_240,191,353
FZF1_188_251,241,384
FZF1_199_262,233,389
FZF1_210_273,275,473
FZF1_221_284,388,730
FZF1_232_295,246,524
FZF1_236_299,331,609
GAT1_1_64,104,161
GAT1_12_75,73,126
GAT1_23_86,69,161
GAT1_34_97,299,462
GAT1_45_108,384,651
GAT1_56_119,67,83
GAT1_67_130,47,130
GAT1_78_141,127,185
GAT1_89_152,70,139
GAT1_100_163,44,88
GAT1_111_174,162,389
GAT1_122_185,398,771
GAT1_133_196,338,611
GAT1_144_207,375,634
GAT1_155_218,253,488
GAT1_166_229,121,273
GAT1_177_240,192,284
GAT1_188_251,97,179
GAT1_199_262,136,207
GAT1_210_273,103,159
GAT1_221_284,148,248
GAT1_232_295,223,410
GAT1_243_306,327,607
GAT1_254_317,275,512
GAT1_265_328,263,446
GAT1_276_339,292,478
GAT1_287_350,246,517
GAT1_298_361,293,570
GAT1_309_372,168,320
GAT1_320_383,184,372
GAT1_331_394,203,319
GAT1_342_405,196,310
GAT1_353_416,204,365
GAT1_364_427,246,491
GAT1_375_438,427,645
GAT1_386_449,329,653
GAT1_397_460,311,668
GAT1_408_471,375,690
GAT1_419_482,350,588
GAT1_430_493,267,430
GAT1_441_504,215,390
GAT1_447_510,166,366
GAT3_1_64,137,252
GAT3_12_75,186,327
GAT3_23_86,214,353
GAT3_34_97,215,377
GAT3_45_108,228,442
GAT3_56_119,280,496
GAT3_67_130,180,366
GAT3_78_141,268,552
GAT4_1_64,176,318
GAT4_12_75,249,434
GAT4_23_86,253,442
GAT4_34_97,317,485
GAT4_45_108,294,446
GAT4_56_119,220,429
GAT4_58_121,140,304
GCN4_1_64,282,410
GCN4_12_75,263,455
GCN4_23_86,262,462
GCN4_34_97,216,448
GCN4_45_108,275,495
GCN4_56_119,234,373
GCN4_67_130,230,393
GCN4_78_141,227,425
GCN4_89_152,244,413
GCN4_100_163,259,430
GCN4_111_174,279,562
GCN4_122_185,251,484
GCN4_133_196,160,349
GCN4_144_207,199,336
GCN4_155_218,272,392
GCN4_166_229,324,567
GCN4_177_240,161,334
GCN4_188_251,253,456
GCN4_199_262,227,402
GCN4_210_273,147,277
GCN4_218_281,161,277
GCR1_1_64,354,638
GCR1_12_75,237,397
GCR1_23_86,154,220
GCR1_34_97,164,269
GCR1_45_108,198,301
GCR1_56_119,119,194
GCR1_67_130,58,87
GCR1_78_141,114,161
GCR1_89_152,112,176
GCR1_100_163,96,173
GCR1_111_174,65,116
GCR1_122_185,160,286
GCR1_133_196,182,294
GCR1_144_207,161,232
GCR1_155_218,120,201
GCR1_166_229,146,290
GCR1_177_240,189,332
GCR1_188_251,140,263
GCR1_199_262,174,366
GCR1_210_273,190,328
GCR1_221_284,221,402
GCR1_232_295,308,433
GCR1_243_306,216,367
GCR1_254_317,220,335
GCR1_265_328,197,386
GCR1_276_339,221,502
GCR1_287_350,266,431
GCR1_298_361,283,550
GCR1_309_372,187,326
GCR1_320_383,173,334
GCR1_331_394,181,322
GCR1_342_405,238,357
GCR1_353_416,258,396
GCR1_364_427,194,359
GCR1_375_438,300,513
GCR1_386_449,279,488
GCR1_397_460,259,425
GCR1_408_471,239,366
GCR1_419_482,142,263
GCR1_430_493,110,235
GCR1_441_504,207,310
GCR1_452_515,141,231
GCR1_463_526,103,178
GCR1_474_537,85,160
GCR1_485_548,90,192
GCR1_496_559,97,210
GCR1_507_570,133,277
GCR1_518_581,135,215
GCR1_529_592,147,278
GCR1_540_603,191,297
GCR1_551_614,174,289
GCR1_562_625,177,310
GCR1_573_636,221,382
GCR1_584_647,228,448
GCR1_595_658,151,317
GCR1_606_669,308,517
GCR1_617_680,281,493
GCR1_628_691,253,450
GCR1_639_702,167,385
GCR1_650_713,235,421
GCR1_661_724,266,493
GCR1_672_735,392,678
GCR1_683_746,268,497
GCR1_694_757,302,492
GCR1_705_768,244,466
GCR1_716_779,208,420
GCR1_727_790,258,446
GCR1_738_801,177,286
GCR1_749_812,170,265
GCR1_760_823,126,227
GCR1_771_834,157,247
GCR1_782_845,166,260
GCR1_793_856,178,338
GCR1_804_867,197,363
GCR1_815_878,167,310
GCR1_826_889,133,235
GCR1_837_900,110,142
GCR1_848_911,133,218
GCR1_859_922,67,143
GCR1_870_933,106,182
GCR1_881_944,153,274
GCR1_892_955,178,290
GCR1_903_966,178,330
GCR1_914_977,111,235
GCR1_925_988,172,302
GCR1_936_999,174,274
GCR1_947_1010,164,282
GCR1_958_1021,114,215
GCR1_969_1032,107,246
GCR1_972.3333_1035.3333,90,121
GIS1_1_64,225,473
GIS1_12_75,233,377
GIS1_23_86,166,301
GIS1_34_97,100,239
GIS1_45_108,150,319
GIS1_56_119,208,331
GIS1_67_130,169,256
GIS1_78_141,160,266
GIS1_89_152,191,387
GIS1_100_163,224,391
GIS1_111_174,244,479
GIS1_122_185,149,290
GIS1_133_196,238,439
GIS1_144_207,152,295
GIS1_155_218,258,415
GIS1_166_229,202,416
GIS1_177_240,169,332
GIS1_188_251,233,399
GIS1_199_262,163,302
GIS1_210_273,97,167
GIS1_221_284,196,325
GIS1_232_295,149,218
GIS1_243_306,179,282
GIS1_254_317,157,262
GIS1_265_328,193,266
GIS1_276_339,165,309
GIS1_287_350,179,354
GIS1_298_361,168,356
GIS1_309_372,116,255
GIS1_320_383,139,254
GIS1_331_394,118,254
GIS1_342_405,129,229
GIS1_353_416,174,345
GIS1_364_427,161,296
GIS1_375_438,168,261
GIS1_386_449,308,511
GIS1_397_460,230,424
GIS1_408_471,274,493
GIS1_419_482,289,492
GIS1_430_493,216,376
GIS1_441_504,204,264
GIS1_452_515,215,375
GIS1_463_526,177,271
GIS1_474_537,148,268
GIS1_485_548,169,305
GIS1_496_559,187,374
GIS1_507_570,255,426
GIS1_518_581,239,442
GIS1_529_592,281,546
GIS1_540_603,281,525
GIS1_551_614,210,350
GIS1_562_625,179,386
GIS1_573_636,306,617
GIS1_584_647,260,529
GIS1_595_658,412,737
GIS1_606_669,281,503
GIS1_617_680,254,550
GIS1_628_691,265,482
GIS1_639_702,182,314
GIS1_650_713,149,306
GIS1_661_724,237,422
GIS1_672_735,200,355
GIS1_683_746,239,367
GIS1_694_757,191,381
GIS1_705_768,118,242
GIS1_716_779,203,321
GIS1_727_790,177,338
GIS1_738_801,144,251
GIS1_749_812,132,242
GIS1_760_823,124,283
GIS1_771_834,162,272
GIS1_782_845,170,321
GIS1_793_856,209,405
GIS1_804_867,261,417
GIS1_815_878,169,282
GIS1_826_889,100,137
GIS1_831_894,162,287
GLN3_1_64,194,349
GLN3_12_75,211,373
GLN3_23_86,257,504
GLN3_34_97,278,541
GLN3_45_108,270,447
GLN3_56_119,348,597
GLN3_67_130,279,426
GLN3_78_141,220,390
GLN3_89_152,287,468
GLN3_100_163,257,469
GLN3_111_174,321,538
GLN3_122_185,344,591
GLN3_133_196,310,592
GLN3_144_207,260,457
GLN3_155_218,176,322
GLN3_166_229,204,394
GLN3_177_240,148,214
GLN3_188_251,120,232
GLN3_199_262,167,282
GLN3_210_273,222,313
GLN3_221_284,230,415
GLN3_232_295,131,246
GLN3_243_306,130,229
GLN3_254_317,144,208
GLN3_265_328,128,239
GLN3_276_339,176,290
GLN3_287_350,200,327
GLN3_298_361,186,303
GLN3_309_372,146,280
GLN3_320_383,227,332
GLN3_331_394,135,263
GLN3_342_405,113,205
GLN3_353_416,177,322
GLN3_364_427,112,215
GLN3_375_438,152,265
GLN3_386_449,174,328
GLN3_397_460,156,274
GLN3_408_471,139,275
GLN3_419_482,118,224
GLN3_430_493,218,363
GLN3_441_504,242,389
GLN3_452_515,295,487
GLN3_463_526,219,381
GLN3_474_537,180,292
GLN3_485_548,197,338
GLN3_496_559,179,318
GLN3_507_570,194,263
GLN3_518_581,166,266
GLN3_529_592,247,408
GLN3_540_603,285,458
GLN3_551_614,160,261
GLN3_562_625,124,228
GLN3_573_636,186,358
GLN3_584_647,183,304
GLN3_595_658,253,448
GLN3_606_669,169,306
GLN3_617_680,206,399
GLN3_628_691,146,233
GLN3_639_702,116,238
GLN3_650_713,160,279
GLN3_661_724,154,257
GLN3_667_730,214,332
GTS1_1_64,241,518
GTS1_12_75,314,521
GTS1_23_86,262,517
GTS1_34_97,228,380
GTS1_45_108,218,424
GTS1_56_119,276,440
GTS1_67_130,173,351
GTS1_78_141,205,386
GTS1_89_152,160,269
GTS1_100_163,110,209
GTS1_111_174,151,328
GTS1_122_185,118,195
GTS1_133_196,169,281
GTS1_144_207,198,329
GTS1_155_218,161,265
GTS1_166_229,177,312
GTS1_177_240,130,183
GTS1_188_251,184,270
GTS1_199_262,211,313
GTS1_210_273,186,361
GTS1_221_284,231,368
GTS1_232_295,144,311
GTS1_243_306,213,431
GTS1_254_317,143,330
GTS1_265_328,194,365
GTS1_276_339,163,329
GTS1_287_350,191,361
GTS1_298_361,193,362
GTS1_309_372,232,371
GTS1_320_383,216,405
GTS1_331_394,170,311
GTS1_333_396,208,329
GZF3_1_64,248,402
GZF3_12_75,129,264
GZF3_23_86,170,321
GZF3_34_97,222,474
GZF3_45_108,152,254
GZF3_56_119,165,334
GZF3_67_130,147,255
GZF3_78_141,221,312
GZF3_89_152,196,405
GZF3_100_163,174,307
GZF3_111_174,295,473
GZF3_122_185,224,390
GZF3_133_196,168,307
GZF3_144_207,171,366
GZF3_155_218,94,149
GZF3_166_229,106,141
GZF3_177_240,109,174
GZF3_188_251,108,162
GZF3_199_262,93,175
GZF3_210_273,177,310
GZF3_221_284,111,220
GZF3_232_295,181,317
GZF3_243_306,154,325
GZF3_254_317,222,386
GZF3_265_328,239,473
GZF3_276_339,309,528
GZF3_287_350,261,454
GZF3_298_361,258,453
GZF3_309_372,203,372
GZF3_320_383,386,642
GZF3_331_394,326,505
GZF3_342_405,298,535
GZF3_353_416,323,592
GZF3_364_427,292,508
GZF3_375_438,344,548
GZF3_386_449,264,519
GZF3_397_460,229,424
GZF3_408_471,285,452
GZF3_419_482,239,352
GZF3_430_493,239,414
GZF3_441_504,157,293
GZF3_452_515,92,165
GZF3_463_526,106,142
GZF3_474_537,90,149
GZF3_485_548,101,183
GZF3_488_551,68,101
HAA1_1_64,143,236
HAA1_12_75,132,233
HAA1_23_86,116,214
HAA1_34_97,96,153
HAA1_45_108,96,170
HAA1_56_119,86,153
HAA1_67_130,153,288
HAA1_78_141,198,370
HAA1_89_152,162,385
HAA1_100_163,170,319
HAA1_111_174,262,475
HAA1_122_185,272,453
HAA1_133_196,369,586
HAA1_144_207,332,589
HAA1_155_218,278,447
HAA1_166_229,268,394
HAA1_177_240,199,289
HAA1_188_251,334,543
HAA1_199_262,189,355
HAA1_210_273,166,342
HAA1_221_284,223,437
HAA1_232_295,277,499
HAA1_243_306,279,552
HAA1_254_317,239,472
HAA1_265_328,308,521
HAA1_276_339,256,401
HAA1_287_350,123,211
HAA1_298_361,118,198
HAA1_309_372,75,138
HAA1_320_383,89,127
HAA1_331_394,85,159
HAA1_342_405,149,232
HAA1_353_416,235,351
HAA1_364_427,110,300
HAA1_375_438,194,347
HAA1_386_449,213,338
HAA1_397_460,190,297
HAA1_408_471,193,340
HAA1_419_482,176,300
HAA1_430_493,218,377
HAA1_441_504,216,372
HAA1_452_515,207,367
HAA1_463_526,203,419
HAA1_474_537,204,391
HAA1_485_548,197,449
HAA1_496_559,213,399
HAA1_507_570,251,415
HAA1_518_581,288,551
HAA1_529_592,276,524
HAA1_540_603,161,254
HAA1_551_614,158,273
HAA1_562_625,246,390
HAA1_573_636,152,225
HAA1_584_647,130,257
HAA1_595_658,134,277
HAA1_606_669,189,340
HAA1_617_680,183,327
HAA1_628_691,190,368
HAA1_631_694,269,496
HAC1_1_64,115,215
HAC1_12_75,125,229
HAC1_23_86,169,280
HAC1_34_97,190,346
HAC1_45_108,251,436
HAC1_56_119,281,532
HAC1_67_130,274,433
HAC1_78_141,249,574
HAC1_89_152,322,727
HAC1_100_163,265,523
HAC1_111_174,231,543
HAC1_122_185,241,424
HAC1_133_196,301,563
HAC1_144_207,241,448
HAC1_155_218,303,524
HAC1_166_229,228,449
HAC1_177_240,325,554
HAC1_188_251,257,397
HAC1_199_262,191,383
HAC1_210_273,137,262
HAC1_221_284,112,160
HAC1_232_295,77,106
HAC1_243_306,29,64
HAC1_254_317,207,387
HAC1_259_322,270,463
HAP2_1_64,189,363
HAP2_12_75,203,346
HAP2_23_86,250,426
HAP2_34_97,203,336
HAP2_45_108,255,422
HAP2_56_119,283,499
HAP2_67_130,137,304
HAP2_78_141,202,437
HAP2_89_152,213,461
HAP2_100_163,199,350
HAP2_111_174,179,263
HAP2_122_185,184,327
HAP2_133_196,180,296
HAP2_144_207,181,301
HAP2_155_218,164,336
HAP2_166_229,133,267
HAP2_177_240,163,350
HAP2_188_251,104,198
HAP2_199_262,172,338
HAP2_202_265,102,211
HAP3_1_64,199,379
HAP3_12_75,202,405
HAP3_23_86,286,500
HAP3_34_97,198,406
HAP3_45_108,189,361
HAP3_56_119,210,426
HAP3_67_130,137,277
HAP3_78_141,117,196
HAP3_81_144,183,286
HAP4_1_64,92,202
HAP4_12_75,182,378
HAP4_23_86,152,281
HAP4_34_97,186,252
HAP4_45_108,143,282
HAP4_56_119,90,146
HAP4_67_130,63,90
HAP4_78_141,80,100
HAP4_89_152,111,179
HAP4_100_163,109,172
HAP4_111_174,186,329
HAP4_122_185,302,441
HAP4_133_196,236,401
HAP4_144_207,211,386
HAP4_155_218,187,318
HAP4_166_229,138,292
HAP4_177_240,207,386
HAP4_188_251,253,512
HAP4_199_262,261,462
HAP4_210_273,236,453
HAP4_221_284,355,581
HAP4_232_295,221,410
HAP4_243_306,318,457
HAP4_254_317,221,361
HAP4_265_328,172,354
HAP4_276_339,165,337
HAP4_287_350,187,301
HAP4_298_361,158,299
HAP4_309_372,167,245
HAP4_320_383,216,359
HAP4_331_394,123,220
HAP4_342_405,170,285
HAP4_353_416,108,244
HAP4_364_427,67,127
HAP4_375_438,206,326
HAP4_386_449,149,280
HAP4_397_460,197,406
HAP4_408_471,164,297
HAP4_419_482,244,435
HAP4_430_493,299,472
HAP4_441_504,204,365
HAP4_452_515,235,441
HAP4_463_526,159,312
HAP4_474_537,210,389
HAP4_485_548,232,481
HAP4_491_554,220,465
HAP5_1_64,122,233
HAP5_12_75,194,325
HAP5_23_86,205,320
HAP5_34_97,204,413
HAP5_45_108,219,396
HAP5_56_119,208,366
HAP5_67_130,168,351
HAP5_78_141,216,433
HAP5_89_152,209,365
HAP5_100_163,243,399
HAP5_111_174,193,373
HAP5_122_185,223,352
HAP5_133_196,236,380
HAP5_144_207,155,300
HAP5_155_218,177,330
HAP5_166_229,215,346
HAP5_177_240,215,398
HAP5_179_242,235,503
HCM1_1_64,138,233
HCM1_12_75,126,241
HCM1_23_86,102,224
HCM1_34_97,141,320
HCM1_45_108,145,270
HCM1_56_119,187,417
HCM1_67_130,213,393
HCM1_78_141,225,475
HCM1_89_152,216,371
HCM1_100_163,152,331
HCM1_111_174,223,416
HCM1_122_185,147,285
HCM1_133_196,116,227
HCM1_144_207,173,276
HCM1_155_218,127,252
HCM1_166_229,191,341
HCM1_177_240,156,285
HCM1_188_251,163,316
HCM1_199_262,178,326
HCM1_210_273,205,396
HCM1_221_284,144,261
HCM1_232_295,233,403
HCM1_243_306,264,454
HCM1_254_317,157,275
HCM1_265_328,202,329
HCM1_276_339,185,287
HCM1_287_350,197,399
HCM1_298_361,185,339
HCM1_309_372,175,279
HCM1_320_383,176,265
HCM1_331_394,181,362
HCM1_342_405,301,485
HCM1_353_416,188,321
HCM1_364_427,176,363
HCM1_375_438,250,422
HCM1_386_449,167,344
HCM1_397_460,226,426
HCM1_408_471,221,414
HCM1_419_482,227,372
HCM1_430_493,292,582
HCM1_441_504,340,557
HCM1_452_515,254,437
HCM1_463_526,236,390
HCM1_474_537,256,468
HCM1_485_548,205,371
HCM1_496_559,176,343
HCM1_501_564,182,260
HEL2_1_64,165,219
HEL2_12_75,180,346
HEL2_23_86,189,284
HEL2_34_97,220,402
HEL2_45_108,256,399
HEL2_56_119,152,371
HEL2_67_130,187,311
HEL2_78_141,144,233
HEL2_89_152,149,257
HEL2_100_163,132,205
HEL2_111_174,126,235
HEL2_122_185,138,294
HEL2_133_196,210,348
HEL2_144_207,190,335
HEL2_155_218,191,366
HEL2_166_229,202,355
HEL2_177_240,217,343
HEL2_188_251,321,421
HEL2_199_262,155,373
