,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
FKH2_452_515,1120,617,657,536,667,309,730,1369
FKH2_463_526,923,625,553,774,551,267,305,871
FKH2_474_537,587,1104,246,453,377,324,343,472
FKH2_485_548,444,402,54,510,356,77,203,708
FKH2_496_559,295,301,148,586,461,613,165,837
FKH2_507_570,4,190,125,340,20,121,250,233
FKH2_518_581,480,598,404,643,902,29,355,637
FKH2_529_592,685,898,403,537,518,212,287,864
FKH2_540_603,456,768,453,803,434,63,425,555
FKH2_551_614,303,750,751,609,524,149,392,680
FKH2_562_625,675,1103,610,1002,803,185,359,1521
FKH2_573_636,494,360,525,535,1040,102,582,529
FKH2_584_647,706,1312,735,1573,535,228,578,1745
FKH2_595_658,501,863,560,692,1218,214,578,699
FKH2_606_669,1624,473,731,793,775,505,871,1619
FKH2_617_680,297,791,535,543,1244,206,321,957
FKH2_628_691,900,851,210,575,1231,250,87,541
FKH2_639_702,1482,317,228,554,750,201,312,1093
FKH2_650_713,1354,462,357,500,1098,188,554,766
FKH2_661_724,578,467,524,850,324,203,464,445
FKH2_672_735,122,368,333,356,650,229,274,60
FKH2_683_746,714,469,637,809,731,120,255,773
FKH2_694_757,399,1255,480,1023,1511,137,707,1312
FKH2_705_768,109,795,460,750,671,4,383,769
FKH2_716_779,244,503,654,662,477,61,559,951
FKH2_727_790,304,772,975,1366,987,222,989,2151
FKH2_738_801,221,446,299,300,293,13,317,358
FKH2_749_812,548,39,529,796,654,163,556,1834
FKH2_760_823,228,118,167,499,319,6,61,242
FKH2_771_834,603,487,147,218,1306,1,149,215
FKH2_782_845,299,782,173,867,605,41,201,736
FKH2_793_856,170,213,375,294,619,45,139,317
FKH2_799_862,478,94,152,253,435,16,73,133
FYV5_1_64,433,1398,738,1254,1075,204,640,842
FYV5_12_75,1035,971,666,1179,1417,188,603,1387
FYV5_23_86,1499,754,576,693,1343,218,635,980
FYV5_34_97,123,89,57,89,103,96,64,96
FYV5_45_108,1568,843,453,975,940,363,788,843
FYV5_56_119,1350,400,795,1178,1337,344,442,801
FYV5_67_130,1866,1347,1142,909,1238,488,560,1365
FYV5_78_141,2702,1756,596,934,1434,495,1188,1473
FYV5_89_152,2871,2467,1389,1705,1147,543,892,1692
FZF1_1_64,232,228,188,204,198,119,161,222
FZF1_12_75,32,131,45,83,227,160,80,394
FZF1_23_86,60,111,16,87,154,97,14,384
FZF1_34_97,202,51,8,87,136,0,39,286
FZF1_45_108,255,414,293,258,9,3,361,236
FZF1_56_119,387,209,236,239,603,223,62,637
FZF1_67_130,268,112,377,320,965,232,194,39
FZF1_78_141,2,255,117,244,526,23,155,125
FZF1_89_152,592,232,400,422,660,147,210,466
FZF1_100_163,872,381,432,425,150,5,73,271
FZF1_111_174,600,14,104,541,1140,210,191,535
FZF1_122_185,483,203,571,400,563,90,430,450
FZF1_133_196,323,420,356,448,652,166,407,736
FZF1_144_207,283,162,378,281,775,48,214,776
FZF1_155_218,854,363,149,350,1125,135,221,929
FZF1_166_229,302,549,53,832,473,52,272,601
FZF1_177_240,591,428,473,628,513,90,234,386
FZF1_188_251,1812,85,400,933,344,25,415,789
FZF1_199_262,1074,696,307,251,463,142,263,731
FZF1_210_273,1016,519,435,781,1462,617,400,1062
FZF1_221_284,323,128,561,552,1014,766,363,418
FZF1_232_295,1127,323,601,1212,1491,292,428,1511
FZF1_236_299,1027,1729,389,843,1515,73,698,1272
GAT1_1_64,15,287,48,81,110,9,59,106
GAT1_12_75,31,116,49,111,102,41,35,230
GAT1_23_86,36,163,276,39,291,3,137,275
GAT1_34_97,1230,218,575,1038,1159,321,661,1191
GAT1_45_108,766,782,586,636,1288,180,316,1400
GAT1_56_119,116,247,214,199,112,27,238,219
GAT1_67_130,337,163,39,534,71,118,147,172
GAT1_78_141,265,81,47,212,98,14,117,0
GAT1_89_152,130,255,398,371,448,83,149,318
GAT1_100_163,0,219,23,112,186,3,0,44
GAT1_111_174,600,512,57,259,509,267,346,887
GAT1_122_185,2132,694,565,821,825,462,444,723
GAT1_133_196,1241,767,446,524,838,332,637,950
GAT1_144_207,2255,1160,582,1462,1146,474,604,1164
GAT1_155_218,747,896,371,666,1200,198,404,517
GAT1_166_229,83,321,462,364,625,64,395,518
GAT1_177_240,212,200,415,670,413,21,184,350
GAT1_188_251,156,250,223,225,307,0,173,253
GAT1_199_262,29,363,407,249,427,3,82,179
GAT1_210_273,72,196,277,416,489,5,174,208
GAT1_221_284,251,761,359,665,360,33,166,707
GAT1_232_295,435,194,237,334,522,95,244,669
GAT1_243_306,617,643,1189,771,667,161,598,811
GAT1_254_317,1464,912,501,912,1142,126,413,966
GAT1_265_328,550,439,434,981,806,315,209,824
GAT1_276_339,525,337,618,609,1097,267,409,582
GAT1_287_350,569,544,231,500,432,374,99,584
GAT1_298_361,533,169,617,632,618,434,417,804
GAT1_309_372,524,909,676,454,358,498,253,496
GAT1_320_383,512,435,259,370,177,137,235,421
GAT1_331_394,335,754,298,41,215,150,91,649
GAT1_342_405,316,352,315,590,789,218,225,167
GAT1_353_416,531,96,225,197,602,372,203,604
GAT1_364_427,758,365,899,1262,1775,333,1353,2488
GAT1_375_438,1057,424,798,1154,1832,186,943,793
GAT1_386_449,1942,468,659,1525,1831,513,662,1955
GAT1_397_460,1815,743,280,1026,1774,352,555,2178
GAT1_408_471,1266,405,611,785,2296,533,475,895
GAT1_419_482,1473,740,411,845,1591,997,318,1408
GAT1_430_493,1206,528,625,357,514,25,181,863
GAT1_441_504,659,764,391,659,559,234,273,1230
GAT1_447_510,940,541,538,386,661,399,168,308
GAT3_1_64,508,352,218,425,18,117,130,835
GAT3_12_75,258,257,523,755,322,124,278,688
GAT3_23_86,380,362,662,190,455,41,196,341
GAT3_34_97,1051,468,512,1477,886,294,304,1207
GAT3_45_108,149,528,581,347,687,214,98,651
GAT3_56_119,129,524,407,304,789,182,321,1008
GAT3_67_130,96,356,193,491,778,52,137,210
GAT3_78_141,663,441,356,451,807,73,325,869
GAT4_1_64,680,710,799,650,709,108,474,1292
GAT4_12_75,422,620,510,548,680,742,263,467
GAT4_23_86,1339,843,350,876,353,158,240,986
GAT4_34_97,112,151,323,412,710,537,430,649
GAT4_45_108,1284,411,214,381,1097,185,140,307
GAT4_56_119,380,544,607,577,129,42,144,289
GAT4_58_121,461,312,215,412,581,36,161,704
GCN4_1_64,833,842,1283,1076,1026,305,1040,1690
GCN4_12_75,902,420,175,600,720,109,518,367
GCN4_23_86,680,578,509,867,520,313,390,683
GCN4_34_97,204,483,323,215,1074,213,361,392
GCN4_45_108,1065,688,690,699,671,184,514,598
GCN4_56_119,720,672,404,765,434,324,148,813
GCN4_67_130,1273,236,344,363,712,264,250,790
GCN4_78_141,1234,7,547,272,440,499,169,177
GCN4_89_152,379,93,245,426,559,142,213,370
GCN4_100_163,841,843,674,923,990,99,298,1644
GCN4_111_174,1068,248,464,247,717,127,88,403
GCN4_122_185,76,467,134,511,577,16,466,664
GCN4_133_196,741,139,87,292,279,185,139,208
GCN4_144_207,758,178,472,303,228,354,232,361
GCN4_155_218,1002,135,529,445,1245,18,172,447
GCN4_166_229,650,240,403,601,510,221,563,708
GCN4_177_240,225,731,70,397,342,62,245,564
GCN4_188_251,816,365,206,589,864,378,328,440
GCN4_199_262,264,569,454,477,792,413,42,435
GCN4_210_273,1237,335,276,149,975,246,199,839
GCN4_218_281,535,334,150,353,592,125,236,328
GCR1_1_64,397,914,474,638,385,170,142,635
GCR1_12_75,211,408,368,396,1089,81,320,1161
GCR1_23_86,165,259,512,387,920,77,255,393
GCR1_34_97,102,196,209,690,102,5,151,542
GCR1_45_108,249,242,303,352,718,9,169,151
GCR1_56_119,86,222,212,205,648,8,85,61
GCR1_67_130,76,416,83,150,94,9,56,21
GCR1_78_141,71,189,157,146,163,0,59,125
GCR1_89_152,81,83,237,373,51,21,0,59
GCR1_100_163,234,59,163,357,253,19,176,255
GCR1_111_174,43,53,2,234,1,1,58,34
GCR1_122_185,167,176,279,105,268,9,82,224
GCR1_133_196,137,413,167,379,423,16,62,498
GCR1_144_207,147,340,430,530,282,6,318,609
GCR1_155_218,213,304,202,175,7,3,85,270
GCR1_166_229,129,284,62,71,867,47,133,261
GCR1_177_240,419,257,212,534,553,39,162,58
GCR1_188_251,328,304,344,642,21,61,77,55
GCR1_199_262,646,158,178,400,763,96,88,399
GCR1_210_273,996,647,137,342,711,169,199,620
GCR1_221_284,296,15,140,468,318,68,85,684
GCR1_232_295,534,915,384,470,631,58,302,555
GCR1_243_306,218,487,75,342,576,104,462,507
GCR1_254_317,243,429,242,247,270,58,187,366
GCR1_265_328,372,334,342,729,556,251,150,464
GCR1_276_339,272,626,282,616,343,15,259,379
GCR1_287_350,1059,318,149,320,540,28,208,753
GCR1_298_361,500,704,618,727,584,125,493,819
GCR1_309_372,603,97,69,305,234,222,122,383
GCR1_320_383,3,800,259,25,52,159,247,676
GCR1_331_394,54,197,84,455,183,40,245,446
GCR1_342_405,182,486,82,371,447,28,169,383
GCR1_353_416,105,782,368,255,522,47,261,255
GCR1_364_427,76,193,281,231,364,36,105,350
GCR1_375_438,294,323,296,455,997,22,468,669
GCR1_386_449,1061,282,486,446,312,1017,280,576
GCR1_397_460,101,394,124,420,136,25,268,658
GCR1_408_471,247,470,305,277,709,70,121,414
GCR1_419_482,304,492,108,78,206,40,130,222
GCR1_430_493,127,9,1,209,313,1,13,155
GCR1_441_504,62,247,432,460,517,19,111,295
GCR1_452_515,6,14,89,219,42,75,424,67
GCR1_463_526,76,289,8,100,545,3,101,254
GCR1_474_537,65,262,84,32,190,11,167,42
GCR1_485_548,151,154,339,259,208,49,60,226
GCR1_496_559,56,376,191,244,161,22,237,335
GCR1_507_570,1,416,98,141,259,89,203,300
GCR1_518_581,2,147,182,179,438,22,58,11
GCR1_529_592,542,6,122,452,546,164,267,424
GCR1_540_603,620,515,190,645,162,181,76,157
GCR1_551_614,47,275,221,55,223,32,232,353
GCR1_562_625,115,535,238,146,59,48,150,66
GCR1_573_636,119,547,381,395,7,37,113,134
GCR1_584_647,829,765,224,387,306,273,267,212
GCR1_595_658,255,825,272,740,802,237,267,580
GCR1_606_669,1035,459,384,157,8,354,174,294
GCR1_617_680,644,576,366,258,412,216,147,494
GCR1_628_691,419,333,432,300,906,55,335,164
GCR1_639_702,1007,476,244,691,648,110,504,395
GCR1_650_713,386,546,342,224,1356,162,415,270
GCR1_661_724,1119,159,509,686,1755,298,242,916
GCR1_672_735,1030,429,346,714,462,276,342,465
GCR1_683_746,500,466,354,481,415,183,674,277
GCR1_694_757,911,1253,77,428,872,233,425,557
GCR1_705_768,2,324,144,328,195,54,274,604
GCR1_716_779,532,92,414,295,552,171,316,483
GCR1_727_790,39,1030,171,684,489,15,96,610
GCR1_738_801,477,189,225,347,499,3,215,438
GCR1_749_812,456,15,410,342,278,117,161,497
GCR1_760_823,957,557,413,196,475,108,146,383
GCR1_771_834,933,271,292,285,663,106,198,508
GCR1_782_845,999,105,145,242,683,93,83,116
GCR1_793_856,670,428,65,162,1,29,97,319
GCR1_804_867,710,413,145,329,550,202,209,488
GCR1_815_878,0,484,116,240,460,20,111,421
GCR1_826_889,84,207,114,64,342,3,253,283
GCR1_837_900,142,268,168,265,16,28,241,257
GCR1_848_911,210,453,219,197,233,19,86,168
GCR1_859_922,58,310,78,279,431,2,118,10
GCR1_870_933,91,382,175,139,132,7,47,51
GCR1_881_944,269,479,130,304,250,81,55,274
GCR1_892_955,9,458,14,158,463,62,219,386
GCR1_903_966,138,36,203,359,686,0,200,582
GCR1_914_977,113,666,52,290,2,21,216,401
GCR1_925_988,31,410,92,324,465,34,286,337
GCR1_936_999,59,210,106,275,374,20,225,232
GCR1_947_1010,302,0,46,159,407,92,4,31
GCR1_958_1021,152,69,212,379,449,38,38,349
GCR1_969_1032,0,23,62,223,304,20,47,351
GCR1_972.3333_1035.3333,108,410,300,506,692,28,264,531
GIS1_1_64,0,416,371,335,226,77,121,371
GIS1_12_75,286,1,137,402,968,185,276,267
GIS1_23_86,458,382,149,311,47,44,207,63
GIS1_34_97,855,522,399,556,251,62,176,731
GIS1_45_108,471,175,216,415,206,86,268,299
GIS1_56_119,169,254,229,277,315,89,305,176
GIS1_67_130,306,137,410,341,758,165,338,273
GIS1_78_141,32,226,255,527,472,0,148,332
GIS1_89_152,88,305,177,264,204,159,164,363
GIS1_100_163,210,59,415,268,528,19,110,129
GIS1_111_174,390,480,397,431,928,13,311,670
GIS1_122_185,120,458,170,383,748,102,286,481
GIS1_133_196,152,257,301,320,888,178,127,456
GIS1_144_207,329,374,277,551,651,36,373,805
GIS1_155_218,159,443,458,522,338,107,301,84
GIS1_166_229,432,607,308,395,240,33,144,354
GIS1_177_240,435,519,531,905,833,103,498,566
GIS1_188_251,32,108,392,259,362,76,198,557
GIS1_199_262,610,292,459,170,809,123,239,365
GIS1_210_273,68,271,240,512,149,46,84,192
GIS1_221_284,31,169,187,354,391,3,196,477
GIS1_232_295,19,484,206,372,74,8,96,280
GIS1_243_306,61,122,135,322,541,24,115,247
GIS1_254_317,53,459,566,243,402,3,436,265
GIS1_265_328,52,143,31,226,3,14,147,197
GIS1_276_339,404,425,262,395,373,68,300,320
GIS1_287_350,667,733,268,176,192,57,300,912
GIS1_298_361,320,384,634,493,792,113,251,971
GIS1_309_372,128,514,383,368,206,73,398,755
GIS1_320_383,363,379,141,197,492,10,99,497
GIS1_331_394,163,4,26,417,54,49,133,173
GIS1_342_405,206,194,250,178,313,28,411,633
GIS1_353_416,146,411,363,403,683,33,205,307
GIS1_364_427,85,156,281,618,685,49,443,756
GIS1_375_438,195,566,261,651,143,140,358,395
GIS1_386_449,526,552,769,582,1613,441,803,911
GIS1_397_460,450,685,462,281,714,288,249,557
GIS1_408_471,596,635,293,724,795,214,412,626
GIS1_419_482,819,995,498,795,174,191,579,1045
GIS1_430_493,670,678,918,1724,884,1262,1058,1747
GIS1_441_504,689,473,200,297,449,140,314,80
GIS1_452_515,689,730,1672,1490,1876,171,1071,3062
GIS1_463_526,241,231,503,492,582,26,314,668
GIS1_474_537,236,276,161,214,287,36,186,413
GIS1_485_548,359,422,390,267,190,162,412,632
GIS1_496_559,259,185,239,368,329,18,233,586
GIS1_507_570,281,469,429,510,796,101,193,424
GIS1_518_581,307,837,1324,1514,1448,252,801,1596
GIS1_529_592,1116,850,1235,2033,958,163,640,1449
GIS1_540_603,320,528,308,363,176,118,393,491
GIS1_551_614,1173,473,463,737,412,196,452,537
GIS1_562_625,767,540,564,427,815,187,701,1235
GIS1_573_636,3334,148,358,664,798,266,122,687
GIS1_584_647,393,760,150,392,503,171,295,736
GIS1_595_658,1092,340,828,877,1684,557,416,942
GIS1_606_669,549,631,507,563,570,341,284,1315
GIS1_617_680,178,489,719,614,1385,381,268,1042
GIS1_628_691,182,325,221,258,438,134,381,265
GIS1_639_702,414,267,597,585,294,12,302,27
GIS1_650_713,5,783,255,333,400,174,301,235
GIS1_661_724,236,158,278,274,562,155,186,257
GIS1_672_735,135,307,393,289,281,30,136,349
GIS1_683_746,206,491,256,557,975,110,188,368
GIS1_694_757,403,550,208,531,372,57,227,436
GIS1_705_768,150,153,389,537,683,59,197,555
GIS1_716_779,180,223,361,475,362,18,354,931
GIS1_727_790,124,434,276,422,649,97,110,378
GIS1_738_801,340,81,142,224,174,27,133,233
GIS1_749_812,124,461,251,144,341,83,138,332
GIS1_760_823,6,322,65,345,465,5,93,374
GIS1_771_834,272,477,582,566,13,36,246,710
GIS1_782_845,265,323,420,486,895,12,302,311
GIS1_793_856,1277,557,885,1473,1019,172,640,2308
GIS1_804_867,287,878,218,578,239,209,252,467
GIS1_815_878,749,594,461,515,149,110,160,574
GIS1_826_889,324,7,214,272,226,87,157,344
GIS1_831_894,193,371,139,69,104,84,123,33
GLN3_1_64,153,2,153,312,710,421,137,312
GLN3_12_75,89,379,171,657,238,99,41,273
GLN3_23_86,650,780,113,436,569,416,261,647
GLN3_34_97,1347,299,666,582,905,260,410,924
GLN3_45_108,1337,718,797,1062,491,158,579,1089
GLN3_56_119,961,662,409,1354,744,613,476,1111
GLN3_67_130,437,165,228,654,251,92,334,736
GLN3_78_141,1902,547,509,407,329,340,393,494
GLN3_89_152,315,550,29,721,687,136,531,217
GLN3_100_163,657,638,329,758,538,127,188,200
GLN3_111_174,623,336,837,548,338,150,241,557
GLN3_122_185,629,729,260,523,574,269,131,553
GLN3_133_196,2749,1321,723,1327,1011,584,429,1600
GLN3_144_207,872,234,395,522,576,252,224,1062
GLN3_155_218,1482,452,277,343,359,171,120,362
GLN3_166_229,1090,991,631,711,738,252,204,956
GLN3_177_240,347,3,339,481,287,119,194,129
GLN3_188_251,115,214,382,249,480,60,98,590
GLN3_199_262,200,672,707,674,783,80,358,403
GLN3_210_273,173,1036,544,685,659,48,581,1117
GLN3_221_284,497,1081,1411,1685,1985,70,934,2287
GLN3_232_295,428,702,1072,928,915,62,710,2001
GLN3_243_306,97,125,474,616,639,29,334,457
GLN3_254_317,210,646,480,642,536,148,241,908
GLN3_265_328,564,126,422,541,468,12,177,408
GLN3_276_339,440,290,329,316,17,35,316,284
GLN3_287_350,108,248,491,587,796,58,487,1132
GLN3_298_361,293,159,99,305,871,12,161,314
GLN3_309_372,457,223,631,166,616,105,297,402
GLN3_320_383,521,237,33,259,163,71,261,288
GLN3_331_394,18,490,187,206,120,92,95,268
GLN3_342_405,88,392,530,463,382,57,217,195
GLN3_353_416,153,350,586,298,745,190,156,404
GLN3_364_427,128,312,164,208,632,241,144,219
GLN3_375_438,360,461,50,303,559,8,268,112
GLN3_386_449,316,518,375,437,227,0,339,682
GLN3_397_460,208,471,118,150,153,74,121,532
GLN3_408_471,118,15,469,703,1063,166,120,456
GLN3_419_482,164,161,137,237,434,17,116,313
GLN3_430_493,456,274,366,284,672,111,106,565
GLN3_441_504,644,536,343,636,979,51,392,752
GLN3_452_515,371,980,391,848,26,44,172,578
GLN3_463_526,1246,531,701,755,703,282,706,1844
GLN3_474_537,427,167,468,230,170,89,226,1033
GLN3_485_548,404,1203,649,589,191,262,729,642
GLN3_496_559,825,586,302,449,923,111,174,547
GLN3_507_570,902,447,711,764,551,74,283,502
GLN3_518_581,544,473,593,1032,403,107,419,556
GLN3_529_592,1166,748,701,1294,1170,122,782,1245
GLN3_540_603,624,1141,1175,1254,871,278,898,940
GLN3_551_614,1106,908,724,1147,848,245,395,1373
GLN3_562_625,405,265,424,1015,579,61,257,1666
GLN3_573_636,1705,490,387,1008,737,88,379,352
GLN3_584_647,181,168,395,313,233,140,162,37
GLN3_595_658,3,319,222,366,388,68,146,610
GLN3_606_669,483,82,470,549,479,163,531,585
GLN3_617_680,159,816,90,242,606,48,535,430
GLN3_628_691,130,760,432,352,278,65,259,340
GLN3_639_702,223,455,187,264,399,46,54,218
GLN3_650_713,364,372,282,114,1167,52,99,560
GLN3_661_724,757,92,150,258,205,5,264,506
GLN3_667_730,98,241,83,229,271,42,184,392
GTS1_1_64,1237,105,213,427,284,10,195,467
GTS1_12_75,1107,656,369,392,453,306,377,731
GTS1_23_86,536,330,322,323,751,146,369,714
GTS1_34_97,1832,750,289,872,831,37,384,431
GTS1_45_108,570,315,609,503,1024,400,399,787
GTS1_56_119,783,850,520,412,467,191,145,396
GTS1_67_130,216,575,274,431,433,13,477,293
GTS1_78_141,411,26,235,379,83,28,174,659
GTS1_89_152,380,612,343,244,423,25,410,260
GTS1_100_163,8,340,292,232,309,33,34,265
GTS1_111_174,165,73,164,227,1048,121,198,332
GTS1_122_185,120,205,213,112,632,48,95,191
GTS1_133_196,82,392,258,411,549,234,266,239
GTS1_144_207,530,671,310,421,528,71,228,209
GTS1_155_218,276,292,359,315,647,9,215,177
GTS1_166_229,407,352,385,340,758,74,408,202
GTS1_177_240,461,304,325,291,549,66,227,392
GTS1_188_251,4,196,361,511,1010,211,390,728
GTS1_199_262,3,507,240,415,7,49,151,419
GTS1_210_273,233,388,256,993,995,197,394,694
GTS1_221_284,177,129,277,432,566,111,251,551
GTS1_232_295,271,231,406,456,696,67,151,593
GTS1_243_306,391,800,258,604,323,155,230,460
GTS1_254_317,239,308,503,481,451,188,421,414
GTS1_265_328,667,287,459,180,525,367,218,173
GTS1_276_339,1011,240,193,274,631,149,312,323
GTS1_287_350,374,927,418,217,650,382,205,373
GTS1_298_361,1032,505,480,621,388,439,301,897
GTS1_309_372,1440,404,217,603,916,196,166,801
GTS1_320_383,848,220,365,470,1295,290,218,773
GTS1_331_394,155,497,129,655,467,210,169,630
GTS1_333_396,788,533,284,540,19,8,136,47
GZF3_1_64,268,112,221,365,1074,2,212,647
GZF3_12_75,127,355,186,103,104,72,142,326
GZF3_23_86,390,611,369,559,1117,270,172,629
GZF3_34_97,513,147,346,467,520,377,394,997
GZF3_45_108,203,171,278,215,262,1,217,493
GZF3_56_119,605,30,445,693,231,130,172,767
GZF3_67_130,897,375,703,754,837,139,418,1495
GZF3_78_141,233,360,443,415,543,42,281,493
GZF3_89_152,496,213,500,705,1398,52,525,1559
GZF3_100_163,286,229,432,451,165,8,415,1109
GZF3_111_174,869,1091,1096,1011,1271,268,563,1063
GZF3_122_185,337,167,290,163,317,165,106,978
GZF3_133_196,243,295,523,385,360,231,106,228
GZF3_144_207,144,412,55,338,184,94,253,746
GZF3_155_218,71,247,321,201,5,34,5,165
GZF3_166_229,216,328,135,105,163,4,177,264
GZF3_177_240,214,157,277,68,52,29,36,397
GZF3_188_251,41,251,263,253,113,10,138,169
GZF3_199_262,108,209,117,229,535,1,189,295
GZF3_210_273,649,360,182,739,1188,143,189,315
GZF3_221_284,470,116,476,611,530,140,594,1064
GZF3_232_295,706,510,275,338,425,106,640,621
GZF3_243_306,244,351,476,320,351,120,364,779
GZF3_254_317,960,562,330,518,496,101,603,344
GZF3_265_328,248,842,351,756,1004,101,388,594
GZF3_276_339,277,467,333,601,19,202,175,433
GZF3_287_350,335,821,485,494,748,474,143,216
GZF3_298_361,681,649,644,347,348,132,332,483
GZF3_309_372,944,100,282,347,516,188,211,430
GZF3_320_383,656,948,580,759,973,494,377,819
GZF3_331_394,1797,711,891,1182,475,698,727,1519
GZF3_342_405,1445,938,746,885,613,582,469,1011
GZF3_353_416,362,379,613,939,1178,143,556,1204
GZF3_364_427,111,442,349,639,1072,10,398,622
GZF3_375_438,985,758,445,450,456,418,263,419
GZF3_386_449,819,996,746,719,861,237,249,575
GZF3_397_460,1405,386,677,882,685,196,622,1062
GZF3_408_471,1537,724,1179,629,893,335,592,1332
GZF3_419_482,958,816,727,612,945,94,536,1290
GZF3_430_493,415,816,188,398,862,194,268,443
GZF3_441_504,325,119,118,650,144,153,287,169
GZF3_452_515,258,3,323,144,16,63,104,176
GZF3_463_526,27,249,165,246,200,98,179,219
GZF3_474_537,80,252,176,205,501,5,208,236
GZF3_485_548,160,157,46,93,204,17,143,81
GZF3_488_551,174,172,132,98,6,0,120,117
HAA1_1_64,336,249,83,119,580,41,161,729
HAA1_12_75,329,378,341,181,504,69,246,587
HAA1_23_86,741,593,408,287,617,74,265,611
HAA1_34_97,182,258,54,299,83,42,245,493
HAA1_45_108,105,97,92,217,6,69,145,418
HAA1_56_119,70,31,112,142,108,8,25,92
HAA1_67_130,88,663,284,502,338,91,230,518
HAA1_78_141,319,361,459,257,429,174,317,428
HAA1_89_152,99,847,330,340,934,221,235,650
HAA1_100_163,122,279,402,381,789,46,476,450
HAA1_111_174,460,527,617,554,792,155,349,1756
HAA1_122_185,1200,719,909,1274,554,542,652,1096
HAA1_133_196,2354,693,494,968,1539,163,455,1480
HAA1_144_207,280,351,488,448,1290,121,526,311
HAA1_155_218,487,792,715,747,708,159,453,367
HAA1_166_229,378,808,622,549,412,205,372,861
HAA1_177_240,959,204,523,517,792,78,134,459
HAA1_188_251,488,352,1063,1522,1245,511,710,1642
HAA1_199_262,376,723,1099,1175,1268,289,530,1161
HAA1_210_273,791,147,212,556,353,190,335,170
HAA1_221_284,1543,1164,600,809,948,325,699,1460
HAA1_232_295,287,418,437,921,880,420,443,539
HAA1_243_306,431,606,804,668,1415,167,803,469
HAA1_254_317,479,335,332,599,310,70,225,1034
HAA1_265_328,122,542,1041,582,384,304,639,522
HAA1_276_339,109,407,423,156,507,177,364,754
HAA1_287_350,240,12,78,130,542,28,60,283
HAA1_298_361,124,417,391,332,697,69,174,735
HAA1_309_372,135,40,313,419,147,46,202,195
HAA1_320_383,164,62,352,627,298,69,569,560
HAA1_331_394,186,500,261,549,340,0,309,1140
HAA1_342_405,270,448,896,966,1249,80,664,845
HAA1_353_416,426,743,554,985,944,128,432,783
HAA1_364_427,681,158,154,299,1188,125,241,181
HAA1_375_438,329,462,642,1132,994,226,376,1112
HAA1_386_449,643,1421,542,467,665,96,560,914
HAA1_397_460,6,419,152,172,237,20,30,653
HAA1_408_471,105,15,114,357,358,67,106,625
HAA1_419_482,262,654,376,528,432,126,296,1047
HAA1_430_493,179,481,162,389,726,81,211,552
HAA1_441_504,166,462,335,540,185,24,422,483
HAA1_452_515,380,211,250,406,661,80,270,368
HAA1_463_526,1053,735,199,569,182,113,490,869
HAA1_474_537,748,408,729,766,545,129,637,1356
HAA1_485_548,1232,1028,549,495,1293,90,354,661
HAA1_496_559,1191,432,51,519,533,159,403,501
HAA1_507_570,1424,266,167,655,974,520,261,482
HAA1_518_581,880,240,181,725,1040,328,379,795
HAA1_529_592,808,954,164,460,461,195,371,496
HAA1_540_603,406,32,505,469,106,178,286,441
HAA1_551_614,421,533,645,849,381,71,494,855
HAA1_562_625,1144,1246,432,593,1032,533,378,916
HAA1_573_636,551,385,276,337,344,242,230,490
HAA1_584_647,609,639,147,405,204,48,146,268
HAA1_595_658,245,185,216,331,610,15,97,185
HAA1_606_669,167,490,365,209,813,130,158,439
HAA1_617_680,657,512,441,442,217,91,547,922
HAA1_628_691,351,605,618,792,1617,71,398,1195
HAA1_631_694,210,558,587,246,1760,24,287,488
HAC1_1_64,649,131,214,415,555,5,114,242
HAC1_12_75,2,212,121,239,51,47,258,331
HAC1_23_86,596,117,2,144,268,38,129,381
HAC1_34_97,569,518,435,794,242,149,118,542
HAC1_45_108,905,526,251,496,1489,93,313,696
HAC1_56_119,195,445,456,276,667,71,287,384
HAC1_67_130,266,486,551,286,1043,12,328,990
HAC1_78_141,1469,237,386,638,214,189,306,813
HAC1_89_152,2398,231,372,362,1412,341,231,652
HAC1_100_163,1570,692,542,1089,832,303,645,320
HAC1_111_174,497,740,438,440,788,320,319,997
HAC1_122_185,1346,570,449,492,983,296,156,710
HAC1_133_196,1013,495,136,410,607,337,388,989
HAC1_144_207,959,466,473,564,1106,517,234,484
HAC1_155_218,909,414,417,619,503,216,253,271
HAC1_166_229,446,96,351,386,1256,343,608,436
HAC1_177_240,815,408,440,362,390,192,206,330
HAC1_188_251,545,240,464,477,482,49,335,814
HAC1_199_262,112,89,290,593,469,149,392,360
HAC1_210_273,184,369,116,494,488,26,26,414
HAC1_221_284,81,122,46,193,2,13,117,282
HAC1_232_295,2,123,289,45,42,0,19,82
HAC1_243_306,57,123,79,99,76,3,85,219
HAC1_254_317,565,193,204,427,444,90,70,300
HAC1_259_322,5,705,376,642,810,110,341,754
HAP2_1_64,438,100,217,499,508,179,303,356
HAP2_12_75,408,81,604,525,755,379,282,312
HAP2_23_86,773,290,505,397,568,302,267,724
HAP2_34_97,657,370,195,430,118,229,147,701
HAP2_45_108,1036,967,604,1280,176,181,308,1174
HAP2_56_119,1110,1346,727,785,1346,409,574,911
HAP2_67_130,1417,812,614,813,1297,420,628,2291
HAP2_78_141,1564,703,597,750,796,197,807,1056
HAP2_89_152,261,93,286,1070,808,362,487,1389
HAP2_100_163,1561,1020,473,582,595,178,364,981
