,1_0_1,1_0_2
CUP9_45_108,329,388
CUP9_56_119,277,276
CUP9_67_130,293,327
CUP9_78_141,164,187
CUP9_89_152,150,168
CUP9_100_163,129,189
CUP9_111_174,114,88
CUP9_122_185,143,179
CUP9_133_196,126,159
CUP9_144_207,163,201
CUP9_155_218,180,184
CUP9_166_229,142,168
CUP9_177_240,181,212
CUP9_188_251,188,241
CUP9_199_262,120,180
CUP9_210_273,188,226
CUP9_221_284,148,180
CUP9_232_295,142,206
CUP9_243_306,324,372
DAL80_1_64,238,311
DAL80_12_75,230,332
DAL80_23_86,162,231
DAL80_34_97,151,175
DAL80_45_108,100,126
DAL80_56_119,157,156
DAL80_67_130,155,206
DAL80_78_141,105,125
DAL80_89_152,152,203
DAL80_100_163,136,161
DAL80_111_174,193,224
DAL80_122_185,188,209
DAL80_133_196,234,259
DAL80_144_207,237,307
DAL80_155_218,229,258
DAL80_166_229,178,177
DAL80_177_240,167,155
DAL80_188_251,149,185
DAL80_199_262,147,173
DAL80_206_269,160,162
DAL82_1_64,184,205
DAL82_12_75,195,257
DAL82_23_86,189,254
DAL82_34_97,195,228
DAL82_45_108,221,236
DAL82_56_119,188,224
DAL82_67_130,264,275
DAL82_78_141,243,302
DAL82_89_152,291,274
DAL82_100_163,273,288
DAL82_111_174,225,278
DAL82_122_185,174,225
DAL82_133_196,144,199
DAL82_144_207,185,232
DAL82_155_218,187,211
DAL82_166_229,168,195
DAL82_177_240,101,147
DAL82_188_251,155,254
DAL82_192_255,137,172
DAT1_1_64,156,173
DAT1_12_75,159,228
DAT1_23_86,212,218
DAT1_34_97,205,252
DAT1_45_108,344,316
DAT1_56_119,139,211
DAT1_67_130,156,170
DAT1_78_141,212,208
DAT1_89_152,156,200
DAT1_100_163,180,232
DAT1_111_174,265,300
DAT1_122_185,213,295
DAT1_133_196,189,193
DAT1_144_207,229,279
DAT1_155_218,244,273
DAT1_166_229,200,263
DAT1_177_240,264,311
DAT1_185_248,227,246
DOT6_1_64,359,357
DOT6_12_75,291,330
DOT6_23_86,351,352
DOT6_34_97,304,275
DOT6_45_108,225,233
DOT6_56_119,172,141
DOT6_67_130,193,248
DOT6_78_141,210,224
DOT6_89_152,239,262
DOT6_100_163,123,174
DOT6_111_174,154,224
DOT6_122_185,200,297
DOT6_133_196,287,330
DOT6_144_207,325,364
DOT6_155_218,469,534
DOT6_166_229,630,690
DOT6_177_240,427,518
DOT6_188_251,384,449
DOT6_199_262,283,298
DOT6_210_273,156,213
DOT6_221_284,284,341
DOT6_232_295,262,285
DOT6_243_306,303,343
DOT6_254_317,192,299
DOT6_265_328,334,329
DOT6_276_339,194,258
DOT6_287_350,293,294
DOT6_298_361,265,264
DOT6_309_372,241,221
DOT6_320_383,155,193
DOT6_331_394,211,209
DOT6_342_405,207,298
DOT6_353_416,336,421
DOT6_364_427,305,405
DOT6_375_438,428,409
DOT6_386_449,282,293
DOT6_397_460,168,189
DOT6_408_471,229,242
DOT6_419_482,189,245
DOT6_430_493,235,263
DOT6_441_504,198,235
DOT6_452_515,178,235
DOT6_463_526,171,207
DOT6_474_537,159,220
DOT6_485_548,172,213
DOT6_496_559,273,320
DOT6_507_570,238,305
DOT6_518_581,276,331
DOT6_529_592,344,397
DOT6_540_603,327,355
DOT6_551_614,312,367
DOT6_562_625,246,267
DOT6_573_636,337,346
DOT6_584_647,225,258
DOT6_595_658,186,261
DOT6_606_669,161,169
DOT6_607_670,200,209
ECM23_1_64,201,213
ECM23_12_75,257,307
ECM23_23_86,162,185
ECM23_34_97,244,278
ECM23_45_108,186,196
ECM23_56_119,124,160
ECM23_67_130,180,163
ECM23_78_141,194,185
ECM23_89_152,192,196
ECM23_100_163,212,251
ECM23_111_174,134,173
ECM23_122_185,70,110
ECM23_124_187,28,21
ENV11_1_64,123,172
ENV11_12_75,103,134
ENV11_23_86,93,111
ENV11_34_97,154,186
ENV11_45_108,74,99
ENV11_56_119,101,142
ENV11_67_130,114,120
ENV11_78_141,149,145
ENV11_89_152,131,153
ENV11_100_163,130,177
ENV11_111_174,146,167
ENV11_122_185,149,204
ENV11_133_196,127,192
ENV11_144_207,154,213
ENV11_155_218,244,259
ENV11_166_229,170,220
ENV11_177_240,120,161
ENV11_188_251,111,134
ENV11_199_262,154,188
ENV11_210_273,133,175
ENV11_221_284,108,153
ENV11_232_295,156,146
ENV11_243_306,175,187
ENV11_254_317,207,263
ENV11_265_328,223,268
ENV11_276_339,201,235
ENV11_287_350,225,273
ENV11_298_361,150,199
ENV11_309_372,164,227
ENV11_320_383,181,246
ENV11_331_394,117,154
ENV11_342_405,212,276
ENV11_353_416,224,264
ENV11_364_427,288,327
ENV11_375_438,236,290
ENV11_386_449,237,258
ENV11_397_460,237,270
ENV11_408_471,164,185
ENV11_419_482,193,222
ENV11_430_493,239,264
ENV11_441_504,193,248
ENV11_452_515,218,326
ENV11_463_526,222,282
ENV11_474_537,214,273
ENV11_485_548,174,198
ENV11_496_559,195,262
ENV11_507_570,226,259
ENV11_518_581,253,286
ENV11_529_592,202,228
ENV11_540_603,103,119
ENV11_551_614,133,137
ENV11_562_625,133,148
ENV11_573_636,94,129
ENV11_584_647,119,123
ENV11_595_658,162,159
ENV11_606_669,130,159
ENV11_617_680,149,195
ENV11_628_691,159,214
ENV11_639_702,158,207
ENV11_650_713,127,155
ENV11_661_724,192,225
ENV11_672_735,239,279
ENV11_683_746,198,250
ENV11_694_757,196,240
ENV11_705_768,181,224
ENV11_716_779,168,182
ENV11_727_790,204,219
ENV11_738_801,98,134
ENV11_749_812,175,222
ENV11_760_823,188,184
ENV11_771_834,188,242
ENV11_782_845,165,216
ENV11_793_856,137,198
ENV11_124_187,155,198
FHL1_1_64,102,121
FHL1_12_75,83,101
FHL1_23_86,66,133
FHL1_34_97,141,182
FHL1_45_108,109,157
FHL1_56_119,159,207
FHL1_67_130,181,246
FHL1_78_141,245,301
FHL1_89_152,128,157
FHL1_100_163,145,162
FHL1_111_174,157,167
FHL1_122_185,110,127
FHL1_133_196,114,130
FHL1_144_207,107,96
FHL1_155_218,128,164
FHL1_166_229,121,106
FHL1_177_240,126,147
FHL1_188_251,147,196
FHL1_199_262,142,167
FHL1_210_273,171,213
FHL1_221_284,260,247
FHL1_232_295,180,215
FHL1_243_306,208,243
FHL1_254_317,269,290
FHL1_265_328,220,259
FHL1_276_339,186,211
FHL1_287_350,199,217
FHL1_298_361,184,245
FHL1_309_372,202,233
FHL1_320_383,191,241
FHL1_331_394,98,110
FHL1_342_405,110,148
FHL1_353_416,81,85
FHL1_364_427,72,84
FHL1_375_438,47,77
FHL1_386_449,29,38
FHL1_397_460,32,31
FHL1_408_471,62,69
FHL1_419_482,95,126
FHL1_430_493,186,171
FHL1_441_504,182,231
FHL1_452_515,205,235
FHL1_463_526,177,195
FHL1_474_537,138,214
FHL1_485_548,75,132
FHL1_496_559,121,155
FHL1_507_570,114,162
FHL1_518_581,99,113
FHL1_529_592,122,160
FHL1_540_603,168,168
FHL1_551_614,143,127
FHL1_562_625,81,114
FHL1_573_636,114,133
FHL1_584_647,149,189
FHL1_595_658,144,175
FHL1_606_669,109,211
FHL1_617_680,160,226
FHL1_628_691,186,226
FHL1_639_702,131,194
FHL1_650_713,162,223
FHL1_661_724,213,226
FHL1_672_735,225,285
FHL1_683_746,125,166
FHL1_694_757,227,314
FHL1_705_768,249,325
FHL1_716_779,323,442
FHL1_727_790,315,364
FHL1_738_801,268,298
FHL1_749_812,271,304
FHL1_760_823,254,284
FHL1_771_834,146,182
FHL1_782_845,150,169
FHL1_793_856,182,173
FHL1_804_867,132,164
FHL1_815_878,104,123
FHL1_826_889,83,124
FHL1_837_900,90,133
FHL1_848_911,108,123
FHL1_859_922,131,155
FHL1_870_933,112,104
FHL1_873_936,112,175
FKH1_1_64,284,304
FKH1_12_75,180,245
FKH1_23_86,226,254
FKH1_34_97,213,247
FKH1_45_108,193,230
FKH1_56_119,245,284
FKH1_67_130,211,225
FKH1_78_141,177,228
FKH1_89_152,241,239
FKH1_100_163,201,250
FKH1_111_174,208,237
FKH1_122_185,240,301
FKH1_133_196,213,240
FKH1_144_207,219,232
FKH1_155_218,167,227
FKH1_166_229,152,175
FKH1_177_240,251,245
FKH1_188_251,172,232
FKH1_199_262,176,199
FKH1_210_273,102,144
FKH1_221_284,139,194
FKH1_232_295,154,193
FKH1_243_306,104,179
FKH1_254_317,189,231
FKH1_265_328,180,246
FKH1_276_339,210,275
FKH1_287_350,216,235
FKH1_298_361,234,262
FKH1_309_372,234,276
FKH1_320_383,163,187
FKH1_331_394,124,142
FKH1_342_405,117,126
FKH1_353_416,243,250
FKH1_364_427,239,315
FKH1_375_438,177,224
FKH1_386_449,101,140
FKH1_397_460,153,190
FKH1_408_471,234,257
FKH1_419_482,184,202
FKH1_421_484,139,184
FKH2_1_64,138,136
FKH2_12_75,103,103
FKH2_23_86,112,82
FKH2_34_97,101,55
FKH2_45_108,64,28
FKH2_56_119,193,254
FKH2_67_130,173,211
FKH2_78_141,150,207
FKH2_89_152,141,180
FKH2_100_163,183,207
FKH2_111_174,171,205
FKH2_122_185,166,227
FKH2_133_196,247,291
FKH2_144_207,252,325
FKH2_155_218,191,244
FKH2_166_229,148,234
FKH2_177_240,84,158
FKH2_188_251,172,191
FKH2_199_262,156,173
FKH2_210_273,135,146
FKH2_221_284,127,143
FKH2_232_295,123,159
FKH2_243_306,172,189
FKH2_254_317,205,203
FKH2_265_328,162,175
FKH2_276_339,217,262
FKH2_287_350,289,301
FKH2_298_361,207,233
FKH2_309_372,200,234
FKH2_320_383,234,229
FKH2_331_394,212,255
FKH2_342_405,185,202
FKH2_353_416,139,186
FKH2_364_427,146,191
FKH2_375_438,103,127
FKH2_386_449,121,122
FKH2_397_460,144,152
FKH2_408_471,217,242
FKH2_419_482,160,172
FKH2_430_493,182,167
FKH2_441_504,166,212
FKH2_452_515,163,193
FKH2_463_526,183,229
FKH2_474_537,207,216
FKH2_485_548,181,180
FKH2_496_559,178,188
FKH2_507_570,140,175
FKH2_518_581,189,194
FKH2_529_592,164,179
FKH2_540_603,189,189
FKH2_551_614,207,247
FKH2_562_625,130,176
FKH2_573_636,205,273
FKH2_584_647,216,222
FKH2_595_658,229,316
FKH2_606_669,201,258
FKH2_617_680,267,311
FKH2_628_691,325,393
FKH2_639_702,160,229
FKH2_650_713,239,278
FKH2_661_724,213,221
FKH2_672_735,159,190
FKH2_683_746,131,194
FKH2_694_757,135,144
FKH2_705_768,186,230
FKH2_716_779,99,115
FKH2_727_790,145,184
FKH2_738_801,257,232
FKH2_749_812,181,206
FKH2_760_823,163,241
FKH2_771_834,148,188
FKH2_782_845,155,182
FKH2_793_856,153,164
FKH2_799_862,122,151
FYV5_1_64,307,383
FYV5_12_75,354,389
FYV5_23_86,454,468
FYV5_34_97,40,45
FYV5_45_108,490,550
FYV5_56_119,406,415
FYV5_67_130,409,535
FYV5_78_141,471,536
FYV5_89_152,691,892
FZF1_1_64,41,25
FZF1_12_75,18,22
FZF1_23_86,26,20
FZF1_34_97,12,6
FZF1_45_108,125,121
FZF1_56_119,122,114
FZF1_67_130,135,171
FZF1_78_141,135,152
FZF1_89_152,179,217
FZF1_100_163,175,225
FZF1_111_174,207,211
FZF1_122_185,140,175
FZF1_133_196,153,191
FZF1_144_207,174,204
FZF1_155_218,254,255
FZF1_166_229,211,237
FZF1_177_240,180,212
FZF1_188_251,231,272
FZF1_199_262,292,335
FZF1_210_273,298,317
FZF1_221_284,324,414
FZF1_232_295,342,299
FZF1_236_299,309,353
GAT1_1_64,72,89
GAT1_12_75,83,75
GAT1_23_86,57,97
GAT1_34_97,267,333
GAT1_45_108,324,427
GAT1_56_119,30,54
GAT1_67_130,68,98
GAT1_78_141,84,99
GAT1_89_152,78,67
GAT1_100_163,43,40
GAT1_111_174,171,203
GAT1_122_185,336,380
GAT1_133_196,288,369
GAT1_144_207,341,435
GAT1_155_218,280,359
GAT1_166_229,193,222
GAT1_177_240,166,199
GAT1_188_251,118,127
GAT1_199_262,113,140
GAT1_210_273,80,98
GAT1_221_284,123,147
GAT1_232_295,241,257
GAT1_243_306,283,321
GAT1_254_317,277,367
GAT1_265_328,250,289
GAT1_276_339,288,290
GAT1_287_350,245,268
GAT1_298_361,240,296
GAT1_309_372,197,208
GAT1_320_383,204,243
GAT1_331_394,178,229
GAT1_342_405,175,192
GAT1_353_416,150,165
GAT1_364_427,275,317
GAT1_375_438,391,431
GAT1_386_449,365,395
GAT1_397_460,269,395
GAT1_408_471,334,344
GAT1_419_482,305,330
GAT1_430_493,250,257
GAT1_441_504,195,229
GAT1_447_510,225,265
GAT3_1_64,155,204
GAT3_12_75,158,206
GAT3_23_86,177,260
GAT3_34_97,253,261
GAT3_45_108,224,267
GAT3_56_119,242,298
GAT3_67_130,208,213
GAT3_78_141,229,290
GAT4_1_64,188,223
GAT4_12_75,243,269
GAT4_23_86,291,339
GAT4_34_97,267,346
GAT4_45_108,190,263
GAT4_56_119,170,253
GAT4_58_121,167,228
GCN4_1_64,312,276
GCN4_12_75,260,276
GCN4_23_86,236,253
GCN4_34_97,272,298
GCN4_45_108,243,339
GCN4_56_119,205,289
GCN4_67_130,213,294
GCN4_78_141,240,248
GCN4_89_152,211,271
GCN4_100_163,184,217
GCN4_111_174,293,406
GCN4_122_185,255,253
GCN4_133_196,175,208
GCN4_144_207,205,234
GCN4_155_218,247,290
GCN4_166_229,290,309
GCN4_177_240,209,223
GCN4_188_251,216,250
GCN4_199_262,190,187
GCN4_210_273,182,202
GCN4_218_281,159,153
GCR1_1_64,390,433
GCR1_12_75,191,210
GCR1_23_86,105,152
GCR1_34_97,122,146
GCR1_45_108,159,215
GCR1_56_119,114,114
GCR1_67_130,55,76
GCR1_78_141,92,105
GCR1_89_152,90,161
GCR1_100_163,127,167
GCR1_111_174,70,96
GCR1_122_185,107,118
GCR1_133_196,189,161
GCR1_144_207,163,187
GCR1_155_218,85,131
GCR1_166_229,109,167
GCR1_177_240,138,190
GCR1_188_251,133,158
GCR1_199_262,186,248
GCR1_210_273,206,252
GCR1_221_284,204,235
GCR1_232_295,216,287
GCR1_243_306,223,209
GCR1_254_317,267,267
GCR1_265_328,209,241
GCR1_276_339,232,278
GCR1_287_350,212,279
GCR1_298_361,271,327
GCR1_309_372,188,207
GCR1_320_383,168,195
GCR1_331_394,143,168
GCR1_342_405,143,180
GCR1_353_416,186,200
GCR1_364_427,146,197
GCR1_375_438,226,251
GCR1_386_449,294,276
GCR1_397_460,218,298
GCR1_408_471,184,257
GCR1_419_482,112,160
GCR1_430_493,108,129
GCR1_441_504,157,134
GCR1_452_515,149,173
GCR1_463_526,94,114
GCR1_474_537,88,152
GCR1_485_548,117,151
GCR1_496_559,115,127
GCR1_507_570,163,231
GCR1_518_581,83,137
GCR1_529_592,160,205
GCR1_540_603,162,182
GCR1_551_614,156,181
GCR1_562_625,167,185
GCR1_573_636,147,163
GCR1_584_647,259,335
GCR1_595_658,165,212
GCR1_606_669,256,304
GCR1_617_680,328,427
GCR1_628_691,268,344
GCR1_639_702,162,228
GCR1_650_713,259,332
GCR1_661_724,309,332
GCR1_672_735,340,425
GCR1_683_746,244,251
GCR1_694_757,276,347
GCR1_705_768,262,319
GCR1_716_779,174,227
GCR1_727_790,279,323
GCR1_738_801,206,228
GCR1_749_812,213,245
GCR1_760_823,128,138
GCR1_771_834,153,172
GCR1_782_845,112,158
GCR1_793_856,117,157
GCR1_804_867,203,204
GCR1_815_878,142,172
GCR1_826_889,127,129
GCR1_837_900,116,114
GCR1_848_911,104,137
GCR1_859_922,85,104
GCR1_870_933,83,128
GCR1_881_944,154,183
GCR1_892_955,160,183
GCR1_903_966,197,239
GCR1_914_977,74,116
GCR1_925_988,153,211
GCR1_936_999,149,214
GCR1_947_1010,146,163
GCR1_958_1021,101,131
GCR1_969_1032,116,151
GCR1_972.3333_1035.3333,73,132
GIS1_1_64,224,199
GIS1_12_75,174,210
GIS1_23_86,168,165
GIS1_34_97,129,174
GIS1_45_108,123,157
GIS1_56_119,192,186
GIS1_67_130,132,176
GIS1_78_141,179,204
GIS1_89_152,150,213
GIS1_100_163,244,272
GIS1_111_174,291,285
GIS1_122_185,139,170
GIS1_133_196,216,253
GIS1_144_207,172,178
GIS1_155_218,207,304
GIS1_166_229,217,231
GIS1_177_240,114,180
GIS1_188_251,201,215
GIS1_199_262,168,185
GIS1_210_273,106,153
GIS1_221_284,139,133
GIS1_232_295,139,142
GIS1_243_306,167,171
GIS1_254_317,129,173
GIS1_265_328,128,164
GIS1_276_339,244,254
GIS1_287_350,185,200
GIS1_298_361,154,183
GIS1_309_372,184,217
GIS1_320_383,140,143
GIS1_331_394,161,183
GIS1_342_405,123,198
GIS1_353_416,146,202
GIS1_364_427,143,167
GIS1_375_438,179,214
GIS1_386_449,255,281
GIS1_397_460,202,281
GIS1_408_471,259,344
GIS1_419_482,278,299
GIS1_430_493,223,249
GIS1_441_504,194,230
GIS1_452_515,182,245
GIS1_463_526,191,223
GIS1_474_537,135,220
GIS1_485_548,150,158
GIS1_496_559,213,251
GIS1_507_570,208,249
GIS1_518_581,199,220
GIS1_529_592,298,361
GIS1_540_603,283,325
GIS1_551_614,205,222
GIS1_562_625,204,229
GIS1_573_636,289,369
GIS1_584_647,255,253
GIS1_595_658,298,348
GIS1_606_669,249,312
GIS1_617_680,269,337
GIS1_628_691,225,304
GIS1_639_702,128,147
GIS1_650_713,196,187
GIS1_661_724,167,227
GIS1_672_735,209,218
GIS1_683_746,177,225
GIS1_694_757,180,192
GIS1_705_768,146,140
GIS1_716_779,147,154
GIS1_727_790,128,173
GIS1_738_801,129,173
GIS1_749_812,142,198
GIS1_760_823,129,195
GIS1_771_834,132,166
GIS1_782_845,163,210
GIS1_793_856,208,248
GIS1_804_867,223,250
GIS1_815_878,162,166
GIS1_826_889,111,127
GIS1_831_894,136,135
GLN3_1_64,183,205
GLN3_12_75,209,239
GLN3_23_86,263,318
GLN3_34_97,311,360
GLN3_45_108,244,317
GLN3_56_119,376,428
GLN3_67_130,250,331
GLN3_78_141,171,232
GLN3_89_152,274,326
GLN3_100_163,276,291
GLN3_111_174,308,353
GLN3_122_185,337,381
GLN3_133_196,338,325
GLN3_144_207,215,252
GLN3_155_218,193,245
GLN3_166_229,189,258
GLN3_177_240,136,195
GLN3_188_251,148,196
GLN3_199_262,162,192
GLN3_210_273,182,176
GLN3_221_284,208,242
GLN3_232_295,108,128
GLN3_243_306,131,135
GLN3_254_317,80,135
GLN3_265_328,134,141
GLN3_276_339,213,196
GLN3_287_350,151,208
GLN3_298_361,150,166
GLN3_309_372,127,146
GLN3_320_383,169,167
GLN3_331_394,121,147
GLN3_342_405,164,168
GLN3_353_416,138,138
GLN3_364_427,128,155
GLN3_375_438,144,198
GLN3_386_449,179,184
GLN3_397_460,141,190
GLN3_408_471,168,203
GLN3_419_482,135,196
GLN3_430_493,184,208
GLN3_441_504,209,309
GLN3_452_515,235,265
GLN3_463_526,268,280
GLN3_474_537,159,197
GLN3_485_548,165,220
GLN3_496_559,179,232
GLN3_507_570,166,205
GLN3_518_581,187,193
GLN3_529_592,194,193
GLN3_540_603,279,309
GLN3_551_614,110,171
GLN3_562_625,161,152
GLN3_573_636,159,182
GLN3_584_647,149,172
GLN3_595_658,213,271
GLN3_606_669,176,223
GLN3_617_680,211,310
GLN3_628_691,106,203
GLN3_639_702,115,158
GLN3_650_713,145,176
GLN3_661_724,145,188
GLN3_667_730,201,227
GTS1_1_64,186,251
GTS1_12_75,284,326
GTS1_23_86,289,317
GTS1_34_97,182,223
GTS1_45_108,229,253
GTS1_56_119,229,285
GTS1_67_130,175,205
GTS1_78_141,176,201
GTS1_89_152,192,211
GTS1_100_163,129,164
GTS1_111_174,135,176
GTS1_122_185,131,166
GTS1_133_196,180,191
GTS1_144_207,161,164
GTS1_155_218,121,193
GTS1_166_229,170,224
GTS1_177_240,116,158
GTS1_188_251,182,183
GTS1_199_262,160,234
GTS1_210_273,194,213
GTS1_221_284,222,294
GTS1_232_295,174,234
GTS1_243_306,189,247
GTS1_254_317,151,191
GTS1_265_328,197,193
GTS1_276_339,166,196
GTS1_287_350,180,209
GTS1_298_361,210,233
GTS1_309_372,194,204
GTS1_320_383,261,248
GTS1_331_394,193,219
GTS1_333_396,196,205
GZF3_1_64,207,317
GZF3_12_75,93,153
GZF3_23_86,185,268
GZF3_34_97,204,248
GZF3_45_108,185,206
GZF3_56_119,151,145
GZF3_67_130,184,187
GZF3_78_141,270,266
GZF3_89_152,240,229
GZF3_100_163,182,164
GZF3_111_174,282,389
GZF3_122_185,191,191
GZF3_133_196,157,165
GZF3_144_207,153,229
GZF3_155_218,99,127
GZF3_166_229,109,110
GZF3_177_240,104,121
GZF3_188_251,92,80
GZF3_199_262,59,82
GZF3_210_273,181,199
GZF3_221_284,132,140
GZF3_232_295,155,190
GZF3_243_306,191,225
GZF3_254_317,185,199
GZF3_265_328,232,316
GZF3_276_339,251,350
GZF3_287_350,230,274
GZF3_298_361,215,287
GZF3_309_372,167,199
GZF3_320_383,275,373
GZF3_331_394,235,287
GZF3_342_405,240,248
GZF3_353_416,327,346
GZF3_364_427,301,346
GZF3_375_438,335,418
GZF3_386_449,207,258
GZF3_397_460,257,317
GZF3_408_471,259,307
GZF3_419_482,197,255
GZF3_430_493,167,186
GZF3_441_504,196,227
GZF3_452_515,111,119
GZF3_463_526,121,124
GZF3_474_537,78,103
GZF3_485_548,131,123
GZF3_488_551,73,116
HAA1_1_64,119,152
HAA1_12_75,139,154
HAA1_23_86,111,166
HAA1_34_97,87,109
HAA1_45_108,97,100
HAA1_56_119,92,83
HAA1_67_130,117,188
HAA1_78_141,203,253
HAA1_89_152,244,275
HAA1_100_163,174,214
HAA1_111_174,247,269
HAA1_122_185,264,311
HAA1_133_196,279,365
HAA1_144_207,337,400
HAA1_155_218,269,342
HAA1_166_229,227,269
HAA1_177_240,251,281
HAA1_188_251,272,372
HAA1_199_262,230,239
HAA1_210_273,145,172
HAA1_221_284,205,243
HAA1_232_295,312,370
HAA1_243_306,340,394
HAA1_254_317,279,230
HAA1_265_328,286,346
HAA1_276_339,217,268
HAA1_287_350,98,142
HAA1_298_361,129,144
HAA1_309_372,83,99
HAA1_320_383,86,112
HAA1_331_394,98,122
HAA1_342_405,166,171
HAA1_353_416,177,212
HAA1_364_427,108,150
HAA1_375_438,186,236
HAA1_386_449,174,185
HAA1_397_460,130,184
HAA1_408_471,200,238
HAA1_419_482,163,188
HAA1_430_493,170,209
HAA1_441_504,216,255
HAA1_452_515,145,194
HAA1_463_526,191,227
HAA1_474_537,197,261
HAA1_485_548,194,215
HAA1_496_559,244,263
HAA1_507_570,227,282
HAA1_518_581,292,293
HAA1_529_592,259,296
HAA1_540_603,151,221
HAA1_551_614,149,152
HAA1_562_625,168,215
HAA1_573_636,166,160
HAA1_584_647,157,164
HAA1_595_658,160,181
HAA1_606_669,163,201
HAA1_617_680,173,219
HAA1_628_691,182,220
HAA1_631_694,270,236
HAC1_1_64,114,138
HAC1_12_75,143,165
HAC1_23_86,169,143
HAC1_34_97,178,226
HAC1_45_108,191,227
HAC1_56_119,245,307
HAC1_67_130,219,245
HAC1_78_141,290,251
HAC1_89_152,290,337
HAC1_100_163,220,267
HAC1_111_174,247,274
HAC1_122_185,213,293
HAC1_133_196,252,288
HAC1_144_207,213,274
HAC1_155_218,226,280
HAC1_166_229,203,293
HAC1_177_240,253,273
HAC1_188_251,267,328
HAC1_199_262,201,238
HAC1_210_273,137,170
HAC1_221_284,90,106
HAC1_232_295,61,59
HAC1_243_306,29,34
HAC1_254_317,203,267
HAC1_259_322,229,275
HAP2_1_64,178,203
HAP2_12_75,214,284
HAP2_23_86,225,256
HAP2_34_97,211,253
HAP2_45_108,246,294
HAP2_56_119,242,345
HAP2_67_130,136,194
HAP2_78_141,174,227
HAP2_89_152,233,236
HAP2_100_163,199,233
HAP2_111_174,174,167
HAP2_122_185,148,201
HAP2_133_196,165,241
HAP2_144_207,150,167
HAP2_155_218,197,246
HAP2_166_229,131,149
HAP2_177_240,200,190
HAP2_188_251,128,140
HAP2_199_262,174,186
HAP2_202_265,105,172
HAP3_1_64,166,199
HAP3_12_75,190,199
HAP3_23_86,277,370
HAP3_34_97,175,185
HAP3_45_108,259,231
HAP3_56_119,201,200
HAP3_67_130,208,206
HAP3_78_141,142,168
HAP3_81_144,168,191
HAP4_1_64,83,100
HAP4_12_75,153,227
HAP4_23_86,176,220
HAP4_34_97,178,263
HAP4_45_108,191,214
HAP4_56_119,104,84
HAP4_67_130,50,53
HAP4_78_141,87,94
HAP4_89_152,90,115
HAP4_100_163,99,143
HAP4_111_174,139,200
HAP4_122_185,206,218
HAP4_133_196,186,263
HAP4_144_207,197,233
HAP4_155_218,146,176
HAP4_166_229,130,144
HAP4_177_240,195,248
HAP4_188_251,262,290
HAP4_199_262,216,287
HAP4_210_273,255,279
HAP4_221_284,274,275
HAP4_232_295,234,351
HAP4_243_306,233,230
HAP4_254_317,227,259
HAP4_265_328,235,227
HAP4_276_339,214,238
HAP4_287_350,120,162
HAP4_298_361,128,147
HAP4_309_372,165,206
HAP4_320_383,192,193
HAP4_331_394,139,155
HAP4_342_405,147,170
HAP4_353_416,136,184
HAP4_364_427,79,82
HAP4_375_438,116,154
HAP4_386_449,140,184
HAP4_397_460,210,297
HAP4_408_471,171,208
HAP4_419_482,201,238
HAP4_430_493,245,273
HAP4_441_504,244,307
HAP4_452_515,257,270
HAP4_463_526,147,188
HAP4_474_537,180,199
HAP4_485_548,212,251
HAP4_491_554,200,271
HAP5_1_64,111,130
HAP5_12_75,128,147
HAP5_23_86,193,240
HAP5_34_97,153,215
HAP5_45_108,165,167
HAP5_56_119,175,199
HAP5_67_130,157,194
HAP5_78_141,238,265
HAP5_89_152,169,230
HAP5_100_163,210,245
HAP5_111_174,162,223
HAP5_122_185,211,271
HAP5_133_196,199,220
HAP5_144_207,139,181
HAP5_155_218,157,191
HAP5_166_229,159,165
HAP5_177_240,179,257
HAP5_179_242,220,312
HCM1_1_64,107,169
HCM1_12_75,86,120
HCM1_23_86,144,161
HCM1_34_97,156,159
HCM1_45_108,135,171
HCM1_56_119,243,210
HCM1_67_130,246,298
HCM1_78_141,214,264
HCM1_89_152,196,232
HCM1_100_163,185,257
HCM1_111_174,191,200
HCM1_122_185,150,181
HCM1_133_196,157,199
HCM1_144_207,186,202
HCM1_155_218,126,181
HCM1_166_229,170,213
HCM1_177_240,162,179
HCM1_188_251,148,212
HCM1_199_262,158,216
HCM1_210_273,205,282
HCM1_221_284,197,168
HCM1_232_295,148,220
HCM1_243_306,209,244
HCM1_254_317,233,225
HCM1_265_328,221,191
HCM1_276_339,210,229
HCM1_287_350,197,228
HCM1_298_361,186,197
HCM1_309_372,157,168
HCM1_320_383,157,177
HCM1_331_394,204,265
HCM1_342_405,261,293
HCM1_353_416,179,223
HCM1_364_427,147,210
HCM1_375_438,256,315
HCM1_386_449,201,275
HCM1_397_460,247,241
HCM1_408_471,225,242
HCM1_419_482,214,230
HCM1_430_493,270,302
HCM1_441_504,286,383
HCM1_452_515,266,307
HCM1_463_526,227,234
HCM1_474_537,219,279
HCM1_485_548,170,199
HCM1_496_559,201,268
HCM1_501_564,168,214
HEL2_1_64,139,181
HEL2_12_75,141,190
HEL2_23_86,140,184
HEL2_34_97,190,216
HEL2_45_108,192,270
HEL2_56_119,158,163
HEL2_67_130,155,191
HEL2_78_141,149,181
HEL2_89_152,150,170
HEL2_100_163,118,146
HEL2_111_174,140,162
HEL2_122_185,98,155
HEL2_133_196,135,166
HEL2_144_207,149,190
HEL2_155_218,182,203
HEL2_166_229,169,213
HEL2_177_240,243,276
HEL2_188_251,219,305
HEL2_199_262,206,236
