,1_0_1,1_0_2
CUP9_45_108,573,729
CUP9_56_119,434,614
CUP9_67_130,504,614
CUP9_78_141,207,289
CUP9_89_152,211,290
CUP9_100_163,195,235
CUP9_111_174,192,241
CUP9_122_185,210,227
CUP9_133_196,182,249
CUP9_144_207,258,335
CUP9_155_218,223,298
CUP9_166_229,195,258
CUP9_177_240,247,315
CUP9_188_251,287,323
CUP9_199_262,246,282
CUP9_210_273,242,312
CUP9_221_284,269,404
CUP9_232_295,285,374
CUP9_243_306,595,799
DAL80_1_64,421,525
DAL80_12_75,359,515
DAL80_23_86,265,364
DAL80_34_97,239,309
DAL80_45_108,155,230
DAL80_56_119,191,273
DAL80_67_130,243,260
DAL80_78_141,212,245
DAL80_89_152,165,210
DAL80_100_163,257,311
DAL80_111_174,304,402
DAL80_122_185,230,258
DAL80_133_196,322,389
DAL80_144_207,426,523
DAL80_155_218,316,354
DAL80_166_229,225,271
DAL80_177_240,295,263
DAL80_188_251,231,285
DAL80_199_262,235,220
DAL80_206_269,254,279
DAL82_1_64,294,398
DAL82_12_75,326,429
DAL82_23_86,339,418
DAL82_34_97,292,367
DAL82_45_108,370,459
DAL82_56_119,299,447
DAL82_67_130,387,481
DAL82_78_141,353,404
DAL82_89_152,353,458
DAL82_100_163,367,510
DAL82_111_174,337,492
DAL82_122_185,222,280
DAL82_133_196,304,464
DAL82_144_207,310,358
DAL82_155_218,322,396
DAL82_166_229,179,269
DAL82_177_240,171,223
DAL82_188_251,220,240
DAL82_192_255,196,217
DAT1_1_64,229,355
DAT1_12_75,347,399
DAT1_23_86,418,606
DAT1_34_97,345,499
DAT1_45_108,451,625
DAT1_56_119,295,493
DAT1_67_130,228,374
DAT1_78_141,308,444
DAT1_89_152,246,319
DAT1_100_163,282,410
DAT1_111_174,361,425
DAT1_122_185,312,314
DAT1_133_196,323,343
DAT1_144_207,339,538
DAT1_155_218,335,466
DAT1_166_229,373,540
DAT1_177_240,442,564
DAT1_185_248,324,369
DOT6_1_64,563,770
DOT6_12_75,416,742
DOT6_23_86,470,670
DOT6_34_97,395,532
DOT6_45_108,322,415
DOT6_56_119,323,480
DOT6_67_130,330,471
DOT6_78_141,351,430
DOT6_89_152,360,484
DOT6_100_163,264,394
DOT6_111_174,288,403
DOT6_122_185,389,502
DOT6_133_196,434,583
DOT6_144_207,566,758
DOT6_155_218,619,885
DOT6_166_229,869,1156
DOT6_177_240,621,828
DOT6_188_251,621,822
DOT6_199_262,478,587
DOT6_210_273,316,410
DOT6_221_284,416,564
DOT6_232_295,358,481
DOT6_243_306,435,577
DOT6_254_317,371,410
DOT6_265_328,429,425
DOT6_276_339,373,485
DOT6_287_350,418,463
DOT6_298_361,371,397
DOT6_309_372,350,507
DOT6_320_383,269,345
DOT6_331_394,286,362
DOT6_342_405,322,316
DOT6_353_416,487,661
DOT6_364_427,523,580
DOT6_375_438,507,549
DOT6_386_449,384,454
DOT6_397_460,274,280
DOT6_408_471,320,370
DOT6_419_482,309,353
DOT6_430_493,329,403
DOT6_441_504,327,414
DOT6_452_515,283,350
DOT6_463_526,268,353
DOT6_474_537,309,386
DOT6_485_548,230,328
DOT6_496_559,350,499
DOT6_507_570,380,556
DOT6_518_581,393,445
DOT6_529_592,598,812
DOT6_540_603,487,717
DOT6_551_614,435,589
DOT6_562_625,476,530
DOT6_573_636,493,685
DOT6_584_647,322,406
DOT6_595_658,308,393
DOT6_606_669,215,258
DOT6_607_670,277,331
ECM23_1_64,285,426
ECM23_12_75,327,465
ECM23_23_86,266,391
ECM23_34_97,280,408
ECM23_45_108,343,387
ECM23_56_119,253,274
ECM23_67_130,218,261
ECM23_78_141,280,374
ECM23_89_152,263,296
ECM23_100_163,317,362
ECM23_111_174,245,280
ECM23_122_185,144,130
ECM23_124_187,37,29
ENV11_1_64,189,238
ENV11_12_75,174,165
ENV11_23_86,159,152
ENV11_34_97,229,222
ENV11_45_108,153,193
ENV11_56_119,142,188
ENV11_67_130,138,168
ENV11_78_141,220,259
ENV11_89_152,175,200
ENV11_100_163,157,212
ENV11_111_174,226,280
ENV11_122_185,279,319
ENV11_133_196,296,301
ENV11_144_207,237,301
ENV11_155_218,330,387
ENV11_166_229,278,345
ENV11_177_240,162,194
ENV11_188_251,171,245
ENV11_199_262,248,280
ENV11_210_273,198,248
ENV11_221_284,198,230
ENV11_232_295,224,338
ENV11_243_306,282,421
ENV11_254_317,389,433
ENV11_265_328,292,390
ENV11_276_339,256,327
ENV11_287_350,324,392
ENV11_298_361,297,371
ENV11_309_372,273,374
ENV11_320_383,206,259
ENV11_331_394,201,281
ENV11_342_405,299,372
ENV11_353_416,320,428
ENV11_364_427,380,503
ENV11_375_438,327,466
ENV11_386_449,411,425
ENV11_397_460,341,375
ENV11_408_471,284,320
ENV11_419_482,315,306
ENV11_430_493,321,379
ENV11_441_504,266,387
ENV11_452_515,404,450
ENV11_463_526,319,360
ENV11_474_537,284,338
ENV11_485_548,247,369
ENV11_496_559,349,445
ENV11_507_570,395,546
ENV11_518_581,410,517
ENV11_529_592,324,363
ENV11_540_603,211,276
ENV11_551_614,168,180
ENV11_562_625,198,230
ENV11_573_636,221,236
ENV11_584_647,174,226
ENV11_595_658,240,256
ENV11_606_669,258,277
ENV11_617_680,233,298
ENV11_628_691,239,350
ENV11_639_702,327,373
ENV11_650_713,186,241
ENV11_661_724,300,410
ENV11_672_735,397,496
ENV11_683_746,297,402
ENV11_694_757,301,398
ENV11_705_768,286,308
ENV11_716_779,327,355
ENV11_727_790,298,366
ENV11_738_801,219,252
ENV11_749_812,277,329
ENV11_760_823,294,310
ENV11_771_834,372,411
ENV11_782_845,207,260
ENV11_793_856,247,280
ENV11_124_187,257,291
FHL1_1_64,134,154
FHL1_12_75,177,189
FHL1_23_86,151,181
FHL1_34_97,228,212
FHL1_45_108,162,198
FHL1_56_119,273,301
FHL1_67_130,385,416
FHL1_78_141,391,500
FHL1_89_152,182,247
FHL1_100_163,190,212
FHL1_111_174,210,283
FHL1_122_185,167,198
FHL1_133_196,212,218
FHL1_144_207,129,171
FHL1_155_218,169,185
FHL1_166_229,199,213
FHL1_177_240,158,223
FHL1_188_251,206,195
FHL1_199_262,206,275
FHL1_210_273,299,330
FHL1_221_284,373,424
FHL1_232_295,307,362
FHL1_243_306,301,479
FHL1_254_317,375,456
FHL1_265_328,442,539
FHL1_276_339,307,385
FHL1_287_350,332,403
FHL1_298_361,338,458
FHL1_309_372,288,340
FHL1_320_383,264,340
FHL1_331_394,178,272
FHL1_342_405,162,213
FHL1_353_416,115,118
FHL1_364_427,74,84
FHL1_375_438,79,80
FHL1_386_449,46,62
FHL1_397_460,75,73
FHL1_408_471,100,113
FHL1_419_482,154,191
FHL1_430_493,229,253
FHL1_441_504,364,349
FHL1_452_515,371,491
FHL1_463_526,249,322
FHL1_474_537,265,355
FHL1_485_548,134,203
FHL1_496_559,159,193
FHL1_507_570,183,229
FHL1_518_581,147,185
FHL1_529_592,212,269
FHL1_540_603,263,343
FHL1_551_614,184,269
FHL1_562_625,191,222
FHL1_573_636,148,106
FHL1_584_647,186,251
FHL1_595_658,188,225
FHL1_606_669,214,220
FHL1_617_680,277,291
FHL1_628_691,249,330
FHL1_639_702,288,365
FHL1_650_713,266,398
FHL1_661_724,268,350
FHL1_672_735,402,495
FHL1_683_746,255,389
FHL1_694_757,427,504
FHL1_705_768,427,531
FHL1_716_779,550,729
FHL1_727_790,543,776
FHL1_738_801,469,703
FHL1_749_812,421,656
FHL1_760_823,302,518
FHL1_771_834,305,413
FHL1_782_845,218,328
FHL1_793_856,315,496
FHL1_804_867,234,304
FHL1_815_878,149,238
FHL1_826_889,150,212
FHL1_837_900,162,211
FHL1_848_911,159,180
FHL1_859_922,252,279
FHL1_870_933,204,236
FHL1_873_936,142,195
FKH1_1_64,407,538
FKH1_12_75,373,433
FKH1_23_86,349,439
FKH1_34_97,290,396
FKH1_45_108,260,355
FKH1_56_119,415,491
FKH1_67_130,299,331
FKH1_78_141,290,344
FKH1_89_152,304,411
FKH1_100_163,327,443
FKH1_111_174,372,468
FKH1_122_185,412,439
FKH1_133_196,300,375
FKH1_144_207,346,386
FKH1_155_218,334,386
FKH1_166_229,233,289
FKH1_177_240,376,458
FKH1_188_251,265,379
FKH1_199_262,291,306
FKH1_210_273,190,212
FKH1_221_284,273,368
FKH1_232_295,212,297
FKH1_243_306,257,302
FKH1_254_317,287,404
FKH1_265_328,312,404
FKH1_276_339,385,546
FKH1_287_350,326,482
FKH1_298_361,358,407
FKH1_309_372,372,458
FKH1_320_383,247,304
FKH1_331_394,217,280
FKH1_342_405,207,281
FKH1_353_416,310,380
FKH1_364_427,391,431
FKH1_375_438,269,310
FKH1_386_449,160,205
FKH1_397_460,257,354
FKH1_408_471,352,469
FKH1_419_482,252,319
FKH1_421_484,254,326
FKH2_1_64,158,189
FKH2_12_75,177,267
FKH2_23_86,156,279
FKH2_34_97,233,298
FKH2_45_108,167,164
FKH2_56_119,352,435
FKH2_67_130,226,293
FKH2_78_141,243,284
FKH2_89_152,273,266
FKH2_100_163,278,278
FKH2_111_174,306,381
FKH2_122_185,300,383
FKH2_133_196,320,488
FKH2_144_207,365,456
FKH2_155_218,304,368
FKH2_166_229,285,398
FKH2_177_240,169,207
FKH2_188_251,251,272
FKH2_199_262,223,317
FKH2_210_273,168,173
FKH2_221_284,246,287
FKH2_232_295,180,250
FKH2_243_306,226,209
FKH2_254_317,297,332
FKH2_265_328,232,301
FKH2_276_339,358,399
FKH2_287_350,363,420
FKH2_298_361,284,350
FKH2_309_372,358,391
FKH2_320_383,324,359
FKH2_331_394,342,367
FKH2_342_405,260,329
FKH2_353_416,280,313
FKH2_364_427,247,287
FKH2_375_438,167,188
FKH2_386_449,159,216
FKH2_397_460,266,322
FKH2_408_471,351,396
FKH2_419_482,231,317
FKH2_430_493,296,316
FKH2_441_504,277,302
FKH2_452_515,269,384
FKH2_463_526,274,400
FKH2_474_537,317,438
FKH2_485_548,261,338
FKH2_496_559,277,392
FKH2_507_570,234,264
FKH2_518_581,252,309
FKH2_529_592,199,302
FKH2_540_603,272,370
FKH2_551_614,313,343
FKH2_562_625,203,293
FKH2_573_636,276,362
FKH2_584_647,313,389
FKH2_595_658,470,473
FKH2_606_669,297,419
FKH2_617_680,408,471
FKH2_628_691,453,434
FKH2_639_702,380,525
FKH2_650_713,331,436
FKH2_661_724,266,299
FKH2_672_735,224,274
FKH2_683_746,275,317
FKH2_694_757,173,254
FKH2_705_768,292,341
FKH2_716_779,164,173
FKH2_727_790,284,320
FKH2_738_801,335,391
FKH2_749_812,246,269
FKH2_760_823,241,271
FKH2_771_834,189,263
FKH2_782_845,229,277
FKH2_793_856,209,192
FKH2_799_862,173,207
FYV5_1_64,618,675
FYV5_12_75,467,751
FYV5_23_86,603,1019
FYV5_34_97,43,92
FYV5_45_108,647,798
FYV5_56_119,570,831
FYV5_67_130,735,908
FYV5_78_141,916,941
FYV5_89_152,1186,1569
FZF1_1_64,128,186
FZF1_12_75,103,177
FZF1_23_86,90,160
FZF1_34_97,37,68
FZF1_45_108,187,237
FZF1_56_119,191,267
FZF1_67_130,194,264
FZF1_78_141,203,267
FZF1_89_152,349,463
FZF1_100_163,343,368
FZF1_111_174,353,406
FZF1_122_185,267,359
FZF1_133_196,234,317
FZF1_144_207,281,361
FZF1_155_218,386,479
FZF1_166_229,358,453
FZF1_177_240,281,411
FZF1_188_251,378,505
FZF1_199_262,377,447
FZF1_210_273,396,595
FZF1_221_284,561,736
FZF1_232_295,468,545
FZF1_236_299,439,463
GAT1_1_64,100,120
GAT1_12_75,125,130
GAT1_23_86,127,225
GAT1_34_97,422,569
GAT1_45_108,511,581
GAT1_56_119,68,87
GAT1_67_130,89,128
GAT1_78_141,102,128
GAT1_89_152,101,124
GAT1_100_163,64,101
GAT1_111_174,328,505
GAT1_122_185,635,849
GAT1_133_196,452,719
GAT1_144_207,589,819
GAT1_155_218,459,496
GAT1_166_229,291,268
GAT1_177_240,245,284
GAT1_188_251,168,215
GAT1_199_262,186,186
GAT1_210_273,151,143
GAT1_221_284,202,249
GAT1_232_295,326,396
GAT1_243_306,387,489
GAT1_254_317,407,515
GAT1_265_328,469,604
GAT1_276_339,432,590
GAT1_287_350,417,612
GAT1_298_361,398,488
GAT1_309_372,298,369
GAT1_320_383,305,378
GAT1_331_394,221,381
GAT1_342_405,193,291
GAT1_353_416,276,344
GAT1_364_427,383,528
GAT1_375_438,600,837
GAT1_386_449,521,754
GAT1_397_460,389,569
GAT1_408_471,494,736
GAT1_419_482,488,592
GAT1_430_493,400,505
GAT1_441_504,359,466
GAT1_447_510,327,330
GAT3_1_64,199,270
GAT3_12_75,296,382
GAT3_23_86,245,289
GAT3_34_97,330,407
GAT3_45_108,362,455
GAT3_56_119,328,409
GAT3_67_130,310,388
GAT3_78_141,383,490
GAT4_1_64,282,394
GAT4_12_75,405,544
GAT4_23_86,425,573
GAT4_34_97,477,629
GAT4_45_108,385,459
GAT4_56_119,297,455
GAT4_58_121,253,383
GCN4_1_64,392,426
GCN4_12_75,401,508
GCN4_23_86,385,511
GCN4_34_97,440,560
GCN4_45_108,428,553
GCN4_56_119,362,415
GCN4_67_130,394,542
GCN4_78_141,356,456
GCN4_89_152,355,389
GCN4_100_163,319,319
GCN4_111_174,476,585
GCN4_122_185,434,574
GCN4_133_196,306,359
GCN4_144_207,276,344
GCN4_155_218,278,382
GCN4_166_229,477,648
GCN4_177_240,297,403
GCN4_188_251,391,532
GCN4_199_262,315,465
GCN4_210_273,324,354
GCN4_218_281,215,257
GCR1_1_64,673,752
GCR1_12_75,297,326
GCR1_23_86,226,250
GCR1_34_97,177,169
GCR1_45_108,262,329
GCR1_56_119,181,174
GCR1_67_130,113,76
GCR1_78_141,101,80
GCR1_89_152,135,142
GCR1_100_163,167,200
GCR1_111_174,84,71
GCR1_122_185,187,214
GCR1_133_196,240,297
GCR1_144_207,257,254
GCR1_155_218,160,195
GCR1_166_229,195,220
GCR1_177_240,210,239
GCR1_188_251,230,306
GCR1_199_262,280,366
GCR1_210_273,361,386
GCR1_221_284,289,332
GCR1_232_295,361,453
GCR1_243_306,292,355
GCR1_254_317,357,442
GCR1_265_328,300,397
GCR1_276_339,373,577
GCR1_287_350,283,357
GCR1_298_361,518,599
GCR1_309_372,276,233
GCR1_320_383,194,248
GCR1_331_394,254,306
GCR1_342_405,289,327
GCR1_353_416,293,371
GCR1_364_427,333,356
GCR1_375_438,420,466
GCR1_386_449,463,419
GCR1_397_460,446,495
GCR1_408_471,312,398
GCR1_419_482,202,288
GCR1_430_493,195,229
GCR1_441_504,197,238
GCR1_452_515,206,226
GCR1_463_526,202,245
GCR1_474_537,142,184
GCR1_485_548,197,182
GCR1_496_559,196,227
GCR1_507_570,211,239
GCR1_518_581,127,131
GCR1_529_592,246,296
GCR1_540_603,244,296
GCR1_551_614,200,291
GCR1_562_625,216,248
GCR1_573_636,336,352
GCR1_584_647,445,589
GCR1_595_658,330,373
GCR1_606_669,380,431
GCR1_617_680,393,567
GCR1_628_691,420,530
GCR1_639_702,360,447
GCR1_650_713,448,513
GCR1_661_724,511,674
GCR1_672_735,490,662
GCR1_683_746,461,494
GCR1_694_757,439,523
GCR1_705_768,391,480
GCR1_716_779,295,304
GCR1_727_790,408,581
GCR1_738_801,283,331
GCR1_749_812,289,353
GCR1_760_823,177,224
GCR1_771_834,228,306
GCR1_782_845,192,251
GCR1_793_856,251,319
GCR1_804_867,291,394
GCR1_815_878,246,241
GCR1_826_889,167,203
GCR1_837_900,181,162
GCR1_848_911,172,205
GCR1_859_922,156,156
GCR1_870_933,181,173
GCR1_881_944,212,221
GCR1_892_955,213,278
GCR1_903_966,307,313
GCR1_914_977,178,243
GCR1_925_988,238,271
GCR1_936_999,208,250
GCR1_947_1010,278,277
GCR1_958_1021,163,175
GCR1_969_1032,107,124
GCR1_972.3333_1035.3333,114,144
GIS1_1_64,281,361
GIS1_12_75,273,304
GIS1_23_86,284,349
GIS1_34_97,193,224
GIS1_45_108,214,278
GIS1_56_119,287,346
GIS1_67_130,214,319
GIS1_78_141,289,347
GIS1_89_152,275,303
GIS1_100_163,260,342
GIS1_111_174,408,408
GIS1_122_185,244,258
GIS1_133_196,322,359
GIS1_144_207,273,354
GIS1_155_218,316,455
GIS1_166_229,381,377
GIS1_177_240,251,311
GIS1_188_251,306,362
GIS1_199_262,283,357
GIS1_210_273,182,167
GIS1_221_284,178,174
GIS1_232_295,195,173
GIS1_243_306,268,255
GIS1_254_317,230,263
GIS1_265_328,209,196
GIS1_276_339,289,364
GIS1_287_350,329,421
GIS1_298_361,265,314
GIS1_309_372,329,267
GIS1_320_383,234,314
GIS1_331_394,215,226
GIS1_342_405,248,315
GIS1_353_416,282,329
GIS1_364_427,292,341
GIS1_375_438,258,247
GIS1_386_449,359,430
GIS1_397_460,410,481
GIS1_408_471,340,421
GIS1_419_482,434,487
GIS1_430_493,341,342
GIS1_441_504,236,225
GIS1_452_515,306,429
GIS1_463_526,282,320
GIS1_474_537,162,209
GIS1_485_548,226,324
GIS1_496_559,273,310
GIS1_507_570,419,391
GIS1_518_581,328,475
GIS1_529_592,422,542
GIS1_540_603,473,517
GIS1_551_614,317,395
GIS1_562_625,316,400
GIS1_573_636,430,678
GIS1_584_647,432,521
GIS1_595_658,570,718
GIS1_606_669,406,548
GIS1_617_680,461,595
GIS1_628_691,330,384
GIS1_639_702,306,326
GIS1_650_713,219,228
GIS1_661_724,301,352
GIS1_672_735,268,320
GIS1_683_746,327,378
GIS1_694_757,258,338
GIS1_705_768,250,295
GIS1_716_779,210,311
GIS1_727_790,240,279
GIS1_738_801,223,286
GIS1_749_812,219,217
GIS1_760_823,260,267
GIS1_771_834,198,221
GIS1_782_845,264,273
GIS1_793_856,400,461
GIS1_804_867,347,355
GIS1_815_878,239,261
GIS1_826_889,157,228
GIS1_831_894,170,248
GLN3_1_64,273,399
GLN3_12_75,404,509
GLN3_23_86,507,672
GLN3_34_97,534,702
GLN3_45_108,375,476
GLN3_56_119,613,778
GLN3_67_130,414,497
GLN3_78_141,309,470
GLN3_89_152,339,437
GLN3_100_163,388,527
GLN3_111_174,456,692
GLN3_122_185,530,690
GLN3_133_196,338,538
GLN3_144_207,325,390
GLN3_155_218,314,338
GLN3_166_229,326,449
GLN3_177_240,216,268
GLN3_188_251,252,368
GLN3_199_262,238,292
GLN3_210_273,246,294
GLN3_221_284,331,367
GLN3_232_295,165,253
GLN3_243_306,151,183
GLN3_254_317,155,166
GLN3_265_328,213,253
GLN3_276_339,236,278
GLN3_287_350,286,327
GLN3_298_361,236,292
GLN3_309_372,168,240
GLN3_320_383,227,304
GLN3_331_394,186,281
GLN3_342_405,195,242
GLN3_353_416,172,287
GLN3_364_427,178,206
GLN3_375_438,297,350
GLN3_386_449,261,306
GLN3_397_460,254,276
GLN3_408_471,263,311
GLN3_419_482,231,293
GLN3_430_493,277,275
GLN3_441_504,328,312
GLN3_452_515,365,416
GLN3_463_526,370,485
GLN3_474_537,264,320
GLN3_485_548,311,332
GLN3_496_559,313,374
GLN3_507_570,239,252
GLN3_518_581,314,343
GLN3_529_592,296,397
GLN3_540_603,363,493
GLN3_551_614,203,265
GLN3_562_625,182,271
GLN3_573_636,230,295
GLN3_584_647,188,279
GLN3_595_658,390,452
GLN3_606_669,214,279
GLN3_617_680,358,368
GLN3_628_691,226,265
GLN3_639_702,208,291
GLN3_650_713,243,259
GLN3_661_724,251,313
GLN3_667_730,255,297
GTS1_1_64,369,550
GTS1_12_75,407,465
GTS1_23_86,444,593
GTS1_34_97,327,504
GTS1_45_108,299,433
GTS1_56_119,330,447
GTS1_67_130,278,335
GTS1_78_141,375,450
GTS1_89_152,259,296
GTS1_100_163,221,260
GTS1_111_174,222,289
GTS1_122_185,211,293
GTS1_133_196,265,290
GTS1_144_207,266,362
GTS1_155_218,220,270
GTS1_166_229,227,278
GTS1_177_240,197,277
GTS1_188_251,268,313
GTS1_199_262,272,420
GTS1_210_273,324,381
GTS1_221_284,312,437
GTS1_232_295,260,411
GTS1_243_306,268,411
GTS1_254_317,273,455
GTS1_265_328,251,408
GTS1_276_339,286,430
GTS1_287_350,366,510
GTS1_298_361,307,430
GTS1_309_372,348,491
GTS1_320_383,362,467
GTS1_331_394,230,376
GTS1_333_396,279,369
GZF3_1_64,328,366
GZF3_12_75,153,189
GZF3_23_86,292,337
GZF3_34_97,297,404
GZF3_45_108,255,340
GZF3_56_119,192,261
GZF3_67_130,239,338
GZF3_78_141,312,352
GZF3_89_152,338,422
GZF3_100_163,260,337
GZF3_111_174,355,442
GZF3_122_185,248,307
GZF3_133_196,228,244
GZF3_144_207,267,368
GZF3_155_218,155,212
GZF3_166_229,157,214
GZF3_177_240,127,182
GZF3_188_251,123,136
GZF3_199_262,91,119
GZF3_210_273,210,202
GZF3_221_284,205,269
GZF3_232_295,279,327
GZF3_243_306,214,276
GZF3_254_317,295,373
GZF3_265_328,374,451
GZF3_276_339,449,496
GZF3_287_350,398,447
GZF3_298_361,294,388
GZF3_309_372,295,388
GZF3_320_383,472,547
GZF3_331_394,402,524
GZF3_342_405,415,543
GZF3_353_416,408,512
GZF3_364_427,398,523
GZF3_375_438,506,603
GZF3_386_449,382,469
GZF3_397_460,409,431
GZF3_408_471,357,519
GZF3_419_482,360,392
GZF3_430_493,322,356
GZF3_441_504,226,294
GZF3_452_515,160,216
GZF3_463_526,167,159
GZF3_474_537,116,168
GZF3_485_548,173,170
GZF3_488_551,94,142
HAA1_1_64,197,275
HAA1_12_75,240,344
HAA1_23_86,180,218
HAA1_34_97,154,210
HAA1_45_108,125,200
HAA1_56_119,130,188
HAA1_67_130,231,294
HAA1_78_141,307,353
HAA1_89_152,388,549
HAA1_100_163,286,388
HAA1_111_174,327,381
HAA1_122_185,374,594
HAA1_133_196,408,579
HAA1_144_207,464,595
HAA1_155_218,405,466
HAA1_166_229,391,484
HAA1_177_240,314,361
HAA1_188_251,466,523
HAA1_199_262,334,373
HAA1_210_273,267,348
HAA1_221_284,333,416
HAA1_232_295,350,514
HAA1_243_306,592,637
HAA1_254_317,436,556
HAA1_265_328,383,522
HAA1_276_339,410,445
HAA1_287_350,195,229
HAA1_298_361,193,210
HAA1_309_372,109,108
HAA1_320_383,108,99
HAA1_331_394,183,165
HAA1_342_405,218,271
HAA1_353_416,307,335
HAA1_364_427,203,237
HAA1_375_438,281,298
HAA1_386_449,279,348
HAA1_397_460,246,299
HAA1_408_471,271,334
HAA1_419_482,308,337
HAA1_430_493,296,347
HAA1_441_504,313,373
HAA1_452_515,286,286
HAA1_463_526,317,375
HAA1_474_537,318,415
HAA1_485_548,285,429
HAA1_496_559,356,403
HAA1_507_570,365,476
HAA1_518_581,411,514
HAA1_529_592,368,480
HAA1_540_603,238,274
HAA1_551_614,234,275
HAA1_562_625,270,248
HAA1_573_636,175,212
HAA1_584_647,201,255
HAA1_595_658,254,323
HAA1_606_669,279,310
HAA1_617_680,282,339
HAA1_628_691,312,372
HAA1_631_694,390,427
HAC1_1_64,193,239
HAC1_12_75,207,239
HAC1_23_86,243,275
HAC1_34_97,262,345
HAC1_45_108,305,481
HAC1_56_119,395,533
HAC1_67_130,359,419
HAC1_78_141,385,499
HAC1_89_152,497,750
HAC1_100_163,384,511
HAC1_111_174,338,510
HAC1_122_185,329,445
HAC1_133_196,355,570
HAC1_144_207,397,552
HAC1_155_218,446,570
HAC1_166_229,394,555
HAC1_177_240,372,576
HAC1_188_251,345,423
HAC1_199_262,387,463
HAC1_210_273,198,294
HAC1_221_284,146,132
HAC1_232_295,115,91
HAC1_243_306,90,118
HAC1_254_317,247,354
HAC1_259_322,423,466
HAP2_1_64,236,314
HAP2_12_75,376,440
HAP2_23_86,315,353
HAP2_34_97,322,364
HAP2_45_108,384,475
HAP2_56_119,533,611
HAP2_67_130,246,400
HAP2_78_141,338,397
HAP2_89_152,341,390
HAP2_100_163,357,430
HAP2_111_174,219,258
HAP2_122_185,244,362
HAP2_133_196,259,288
HAP2_144_207,236,321
HAP2_155_218,272,348
HAP2_166_229,206,288
HAP2_177_240,318,403
HAP2_188_251,152,203
HAP2_199_262,180,271
HAP2_202_265,180,298
HAP3_1_64,260,370
HAP3_12_75,249,371
HAP3_23_86,431,605
HAP3_34_97,353,497
HAP3_45_108,271,390
HAP3_56_119,393,553
HAP3_67_130,265,402
HAP3_78_141,193,309
HAP3_81_144,282,342
HAP4_1_64,166,220
HAP4_12_75,240,243
HAP4_23_86,301,351
HAP4_34_97,239,306
HAP4_45_108,255,275
HAP4_56_119,134,163
HAP4_67_130,69,75
HAP4_78_141,131,112
HAP4_89_152,176,164
HAP4_100_163,175,166
HAP4_111_174,265,364
HAP4_122_185,349,409
HAP4_133_196,300,385
HAP4_144_207,285,331
HAP4_155_218,297,337
HAP4_166_229,235,265
HAP4_177_240,315,378
HAP4_188_251,377,515
HAP4_199_262,338,369
HAP4_210_273,374,529
HAP4_221_284,428,483
HAP4_232_295,388,496
HAP4_243_306,305,344
HAP4_254_317,301,375
HAP4_265_328,296,426
HAP4_276_339,327,403
HAP4_287_350,212,233
HAP4_298_361,184,290
HAP4_309_372,282,319
HAP4_320_383,240,307
HAP4_331_394,225,274
HAP4_342_405,258,295
HAP4_353_416,228,285
HAP4_364_427,151,198
HAP4_375_438,218,266
HAP4_386_449,311,335
HAP4_397_460,399,458
HAP4_408_471,317,414
HAP4_419_482,270,317
HAP4_430_493,330,432
HAP4_441_504,359,459
HAP4_452_515,314,389
HAP4_463_526,262,310
HAP4_474_537,234,330
HAP4_485_548,315,407
HAP4_491_554,345,417
HAP5_1_64,208,283
HAP5_12_75,242,320
HAP5_23_86,293,379
HAP5_34_97,346,510
HAP5_45_108,256,422
HAP5_56_119,262,375
HAP5_67_130,253,401
HAP5_78_141,324,479
HAP5_89_152,284,398
HAP5_100_163,364,517
HAP5_111_174,362,478
HAP5_122_185,278,378
HAP5_133_196,293,351
HAP5_144_207,310,414
HAP5_155_218,255,321
HAP5_166_229,306,378
HAP5_177_240,341,383
HAP5_179_242,333,405
HCM1_1_64,169,260
HCM1_12_75,216,272
HCM1_23_86,196,272
HCM1_34_97,258,345
HCM1_45_108,145,207
HCM1_56_119,369,427
HCM1_67_130,325,398
HCM1_78_141,388,428
HCM1_89_152,308,407
HCM1_100_163,278,352
HCM1_111_174,289,326
HCM1_122_185,245,348
HCM1_133_196,233,278
HCM1_144_207,252,350
HCM1_155_218,228,240
HCM1_166_229,303,373
HCM1_177_240,241,282
HCM1_188_251,245,361
HCM1_199_262,277,337
HCM1_210_273,328,377
HCM1_221_284,265,311
HCM1_232_295,396,451
HCM1_243_306,303,410
HCM1_254_317,220,299
HCM1_265_328,319,362
HCM1_276_339,226,285
HCM1_287_350,337,382
HCM1_298_361,297,322
HCM1_309_372,189,295
HCM1_320_383,274,287
HCM1_331_394,355,437
HCM1_342_405,433,518
HCM1_353_416,278,307
HCM1_364_427,301,427
HCM1_375_438,449,532
HCM1_386_449,310,371
HCM1_397_460,407,531
HCM1_408_471,338,476
HCM1_419_482,323,431
HCM1_430_493,380,495
HCM1_441_504,453,522
HCM1_452_515,398,580
HCM1_463_526,365,451
HCM1_474_537,345,461
HCM1_485_548,265,343
HCM1_496_559,343,381
HCM1_501_564,267,329
HEL2_1_64,221,218
HEL2_12_75,340,297
HEL2_23_86,230,351
HEL2_34_97,348,377
HEL2_45_108,318,345
HEL2_56_119,320,382
HEL2_67_130,223,263
HEL2_78_141,182,184
HEL2_89_152,196,239
HEL2_100_163,177,225
HEL2_111_174,207,221
HEL2_122_185,238,290
HEL2_133_196,266,334
HEL2_144_207,299,315
HEL2_155_218,333,348
HEL2_166_229,296,341
HEL2_177_240,372,420
HEL2_188_251,372,381
