,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
GIS1_397_460,428,1364,1900,361,804,740
GIS1_408_471,280,577,340,173,134,283
GIS1_419_482,129,413,1002,169,311,235
GIS1_430_493,84,399,77,29,36,182
GIS1_441_504,126,556,488,175,114,197
GIS1_452_515,108,236,205,36,42,143
GIS1_463_526,242,1019,524,214,87,540
GIS1_474_537,119,429,397,184,78,254
GIS1_485_548,84,134,592,146,202,134
GIS1_496_559,205,582,831,122,371,407
GIS1_507_570,344,1610,2290,440,892,858
GIS1_518_581,37,383,167,59,63,135
GIS1_529_592,221,1042,623,177,274,516
GIS1_540_603,496,1505,2199,460,2117,1299
GIS1_551_614,50,200,311,135,484,101
GIS1_562_625,14,45,17,3,75,65
GIS1_573_636,109,181,92,69,482,243
GIS1_584_647,325,1090,859,164,766,619
GIS1_595_658,103,201,655,196,1157,204
GIS1_606_669,313,658,957,307,1031,500
GIS1_617_680,553,1385,1522,529,1144,1012
GIS1_628_691,144,633,940,182,515,412
GIS1_639_702,300,1631,540,119,139,486
GIS1_650_713,94,364,435,215,105,193
GIS1_661_724,82,370,524,99,104,188
GIS1_672_735,38,77,203,84,28,89
GIS1_683_746,86,336,556,129,76,135
GIS1_694_757,211,857,1455,352,229,371
GIS1_705_768,154,486,385,142,160,167
GIS1_716_779,84,186,447,86,38,67
GIS1_727_790,140,337,794,185,75,219
GIS1_738_801,109,149,1419,326,341,127
GIS1_749_812,125,288,656,168,160,99
GIS1_760_823,12,33,42,77,14,28
GIS1_771_834,31,94,41,32,19,53
GIS1_782_845,5,120,169,12,19,46
GIS1_793_856,29,49,210,42,73,55
GIS1_804_867,190,226,542,193,402,196
GIS1_815_878,77,176,394,63,153,143
GIS1_826_889,102,233,344,138,78,113
GIS1_831_894,93,221,604,122,131,263
GLN3_1_64,342,731,1295,239,2756,590
GLN3_12_75,123,185,1479,173,1051,310
GLN3_23_86,86,156,615,91,730,214
GLN3_34_97,531,2044,461,202,368,1135
GLN3_45_108,266,347,231,155,175,404
GLN3_56_119,367,1056,1666,360,1691,758
GLN3_67_130,141,613,1464,266,1012,403
GLN3_78_141,133,296,236,62,304,178
GLN3_89_152,148,555,282,109,227,289
GLN3_100_163,40,145,658,121,1060,124
GLN3_111_174,226,828,580,339,1322,898
GLN3_122_185,103,600,329,148,640,261
GLN3_133_196,199,271,561,344,664,331
GLN3_144_207,555,1622,2159,599,2046,1644
GLN3_155_218,695,3149,1463,327,1185,1800
GLN3_166_229,546,1522,622,249,899,1184
GLN3_177_240,188,739,808,260,234,412
GLN3_188_251,122,447,393,162,242,248
GLN3_199_262,136,463,282,89,86,182
GLN3_210_273,20,50,65,23,38,10
GLN3_221_284,61,558,580,59,24,129
GLN3_232_295,106,195,278,55,81,171
GLN3_243_306,118,441,806,169,196,117
GLN3_254_317,51,129,227,46,38,96
GLN3_265_328,176,473,381,110,204,337
GLN3_276_339,288,1528,765,183,93,513
GLN3_287_350,122,161,108,131,17,141
GLN3_298_361,124,353,508,94,140,126
GLN3_309_372,173,730,403,109,307,451
GLN3_320_383,116,333,45,88,88,204
GLN3_331_394,72,78,487,85,259,44
GLN3_342_405,78,249,911,169,447,111
GLN3_353_416,156,192,312,117,187,153
GLN3_364_427,168,383,340,54,57,170
GLN3_375_438,27,128,194,31,29,61
GLN3_386_449,116,460,234,84,44,220
GLN3_397_460,122,267,417,181,50,199
GLN3_408_471,48,214,566,107,51,90
GLN3_419_482,185,849,1643,420,387,537
GLN3_430_493,145,438,208,101,55,236
GLN3_441_504,296,1116,551,290,196,471
GLN3_452_515,320,905,1316,313,234,612
GLN3_463_526,165,358,1201,176,560,266
GLN3_474_537,114,281,419,75,246,117
GLN3_485_548,166,202,781,164,467,183
GLN3_496_559,142,176,130,17,77,221
GLN3_507_570,67,143,372,126,189,133
GLN3_518_581,32,96,323,38,80,75
GLN3_529_592,199,291,731,306,409,335
GLN3_540_603,172,361,246,71,60,231
GLN3_551_614,26,110,88,9,30,38
GLN3_562_625,43,41,9,27,62,109
GLN3_573_636,102,266,320,45,388,143
GLN3_584_647,229,480,1192,312,454,396
GLN3_595_658,312,830,878,403,406,408
GLN3_606_669,311,569,699,220,67,300
GLN3_617_680,325,959,1583,416,331,392
GLN3_628_691,65,362,768,209,51,166
GLN3_639_702,127,323,878,213,285,245
GLN3_650_713,261,453,1098,211,416,296
GLN3_661_724,160,199,900,189,198,224
GLN3_667_730,240,1033,686,119,130,443
GTS1_1_64,84,425,1411,244,410,305
GTS1_12_75,379,1466,1226,330,610,731
GTS1_23_86,281,762,467,60,217,527
GTS1_34_97,20,23,246,37,78,67
GTS1_45_108,422,1732,840,307,699,813
GTS1_56_119,94,477,448,198,395,273
GTS1_67_130,38,170,227,115,101,60
GTS1_78_141,70,399,0,22,32,155
GTS1_89_152,6,17,96,13,33,31
GTS1_100_163,15,102,90,60,36,70
GTS1_111_174,8,2,31,0,12,15
GTS1_122_185,23,76,120,4,11,29
GTS1_133_196,204,312,312,108,189,347
GTS1_144_207,78,122,514,89,262,227
GTS1_155_218,19,23,177,58,43,47
GTS1_166_229,123,265,287,125,100,146
GTS1_177_240,171,346,174,60,125,277
GTS1_188_251,191,593,664,77,203,243
GTS1_199_262,103,106,1097,217,283,162
GTS1_210_273,130,741,1222,266,269,438
GTS1_221_284,95,265,698,202,174,171
GTS1_232_295,150,218,1025,262,760,125
GTS1_243_306,157,536,585,152,410,543
GTS1_254_317,170,638,887,226,370,406
GTS1_265_328,64,197,237,139,84,125
GTS1_276_339,193,720,1510,367,1418,491
GTS1_287_350,274,738,333,86,284,335
GTS1_298_361,38,38,209,79,144,78
GTS1_309_372,37,65,373,169,757,23
GTS1_320_383,118,659,183,34,158,391
GTS1_331_394,115,144,794,148,1396,300
GTS1_333_396,272,447,218,38,536,407
GZF3_1_64,25,299,166,73,149,142
GZF3_12_75,31,11,1,0,9,19
GZF3_23_86,7,25,5,9,12,25
GZF3_34_97,13,40,0,5,6,34
GZF3_45_108,68,215,222,16,249,98
GZF3_56_119,184,578,606,126,384,169
GZF3_67_130,24,171,161,30,222,124
GZF3_78_141,234,594,1669,286,468,409
GZF3_89_152,85,420,393,113,73,294
GZF3_100_163,38,91,185,32,33,62
GZF3_111_174,241,424,454,94,97,436
GZF3_122_185,48,257,562,122,179,161
GZF3_133_196,58,186,509,107,137,219
GZF3_144_207,4,24,30,17,4,14
GZF3_155_218,64,150,279,37,85,64
GZF3_166_229,20,43,219,46,45,15
GZF3_177_240,88,211,268,85,55,262
GZF3_188_251,84,136,213,40,38,67
GZF3_199_262,116,258,50,3,13,98
GZF3_210_273,45,101,47,22,6,106
GZF3_221_284,26,24,77,30,8,55
GZF3_232_295,55,155,390,154,505,200
GZF3_243_306,214,344,442,90,241,298
GZF3_254_317,309,1047,843,262,311,746
GZF3_265_328,324,982,2075,539,613,867
GZF3_276_339,201,419,1235,378,765,339
GZF3_287_350,464,1761,1242,306,494,967
GZF3_298_361,600,1759,1990,692,1037,1005
GZF3_309_372,304,606,1396,431,1706,497
GZF3_320_383,332,1547,1671,424,1256,945
GZF3_331_394,445,1097,1938,448,903,695
GZF3_342_405,160,383,559,183,231,227
GZF3_353_416,145,195,1053,210,439,224
GZF3_364_427,526,1008,2726,483,1949,804
GZF3_375_438,248,635,1047,321,974,318
GZF3_386_449,155,622,695,117,506,366
GZF3_397_460,167,532,837,177,685,383
GZF3_408_471,175,504,483,61,623,346
GZF3_419_482,256,866,985,339,720,487
GZF3_430_493,481,1122,1524,287,693,800
GZF3_441_504,185,1105,1460,204,690,334
GZF3_452_515,153,503,284,133,36,319
GZF3_463_526,186,968,322,103,34,276
GZF3_474_537,70,208,412,99,41,78
GZF3_485_548,78,250,180,8,41,154
GZF3_488_551,19,105,382,33,29,29
HAA1_1_64,12,199,37,13,120,32
HAA1_12_75,10,12,6,13,22,45
HAA1_23_86,27,38,75,29,226,91
HAA1_34_97,98,137,134,107,113,78
HAA1_45_108,53,78,362,92,526,55
HAA1_56_119,47,51,211,82,161,104
HAA1_67_130,127,269,371,120,518,191
HAA1_78_141,184,465,1030,395,1048,278
HAA1_89_152,158,520,322,97,115,357
HAA1_100_163,299,1014,1102,286,470,440
HAA1_111_174,342,905,680,203,312,736
HAA1_122_185,69,550,983,244,504,320
HAA1_133_196,307,997,914,212,645,489
HAA1_144_207,307,1118,1557,265,873,659
HAA1_155_218,442,1222,2923,986,1269,786
HAA1_166_229,124,894,1061,192,301,461
HAA1_177_240,430,1252,2002,455,1153,781
HAA1_188_251,114,375,1030,268,495,307
HAA1_199_262,229,887,1158,143,407,402
HAA1_210_273,44,103,155,24,78,177
HAA1_221_284,82,127,89,21,84,250
HAA1_232_295,24,88,113,114,22,87
HAA1_243_306,35,216,254,61,93,165
HAA1_254_317,182,586,752,250,662,321
HAA1_265_328,371,918,1097,425,815,742
HAA1_276_339,330,1500,657,89,208,816
HAA1_287_350,188,220,273,72,111,106
HAA1_298_361,9,9,1,0,9,5
HAA1_309_372,12,14,52,10,54,9
HAA1_320_383,23,164,18,5,1,70
HAA1_331_394,51,89,73,27,9,28
HAA1_342_405,9,20,10,1,9,14
HAA1_353_416,13,32,167,21,26,17
HAA1_364_427,37,121,555,159,144,60
HAA1_375_438,16,79,84,3,10,41
HAA1_386_449,94,172,323,78,112,137
HAA1_397_460,220,486,1251,408,332,258
HAA1_408_471,153,411,808,277,314,222
HAA1_419_482,86,156,371,48,71,138
HAA1_430_493,160,362,592,116,144,253
HAA1_441_504,241,631,637,156,249,514
HAA1_452_515,51,85,153,125,27,172
HAA1_463_526,334,1338,1646,196,543,702
HAA1_474_537,392,775,3459,631,1555,735
HAA1_485_548,513,1005,901,249,888,699
HAA1_496_559,406,1329,557,223,507,899
HAA1_507_570,416,1200,2209,440,2245,939
HAA1_518_581,773,1641,2819,728,2108,1253
HAA1_529_592,161,501,991,458,758,268
HAA1_540_603,302,1304,2454,467,1540,676
HAA1_551_614,45,96,274,52,71,56
HAA1_562_625,78,214,110,158,63,159
HAA1_573_636,52,105,72,38,86,43
HAA1_584_647,55,251,157,35,73,142
HAA1_595_658,17,33,42,26,41,14
HAA1_606_669,8,35,35,18,15,23
HAA1_617_680,96,372,163,20,19,168
HAA1_628_691,45,169,105,68,133,53
HAA1_631_694,86,201,159,51,68,187
HAC1_1_64,47,165,523,93,512,220
HAC1_12_75,230,925,918,171,895,430
HAC1_23_86,2,262,39,26,47,76
HAC1_34_97,45,128,333,86,384,134
HAC1_45_108,34,114,702,63,264,102
HAC1_56_119,37,181,487,97,159,170
HAC1_67_130,148,389,633,171,188,300
HAC1_78_141,422,895,1900,442,2761,1014
HAC1_89_152,282,745,933,249,1269,618
HAC1_100_163,461,1425,3172,428,3089,1108
HAC1_111_174,138,410,814,164,900,338
HAC1_122_185,46,43,179,31,124,34
HAC1_133_196,33,38,595,103,423,125
HAC1_144_207,147,109,158,125,75,124
HAC1_155_218,43,112,93,51,173,131
HAC1_166_229,319,657,1178,340,1289,603
HAC1_177_240,221,450,315,90,190,425
HAC1_188_251,103,805,220,115,129,359
HAC1_199_262,63,252,422,182,120,133
HAC1_210_273,56,136,458,123,359,79
HAC1_221_284,7,13,20,0,15,16
HAC1_232_295,55,96,116,29,40,125
HAC1_243_306,21,94,72,17,12,62
HAC1_254_317,77,162,467,62,47,115
HAC1_259_322,172,626,378,73,62,302
HAP2_1_64,275,1086,1097,242,449,817
HAP2_12_75,165,398,1214,280,688,398
HAP2_23_86,220,678,536,185,425,431
HAP2_34_97,113,309,466,198,187,264
HAP2_45_108,37,90,278,58,312,34
HAP2_56_119,46,116,118,35,72,90
HAP2_67_130,32,16,36,3,50,46
HAP2_78_141,180,455,138,49,300,394
HAP2_89_152,143,163,410,114,302,222
HAP2_100_163,248,634,1030,288,989,474
HAP2_111_174,267,667,800,200,981,558
HAP2_122_185,306,330,1942,283,1854,503
HAP2_133_196,194,507,880,124,1071,301
HAP2_144_207,158,320,623,76,285,392
HAP2_155_218,33,335,134,38,71,102
HAP2_166_229,15,21,13,14,58,12
HAP2_177_240,53,87,12,11,9,37
HAP2_188_251,4,6,0,2,8,5
HAP2_199_262,39,14,130,44,110,73
HAP2_202_265,15,119,87,23,104,53
HAP3_1_64,51,39,104,22,171,77
HAP3_12_75,397,261,535,225,683,209
HAP3_23_86,118,448,363,115,690,223
HAP3_34_97,210,359,451,177,498,235
HAP3_45_108,185,569,491,71,440,469
HAP3_56_119,316,462,733,241,1271,502
HAP3_67_130,18,25,136,12,23,55
HAP3_78_141,37,172,1130,67,1195,71
HAP3_81_144,66,78,53,4,46,53
HAP4_1_64,127,493,947,136,196,259
HAP4_12_75,25,140,495,110,98,123
HAP4_23_86,239,657,550,233,248,448
HAP4_34_97,388,1471,2797,477,1466,871
HAP4_45_108,240,393,1648,509,846,458
HAP4_56_119,159,350,1044,280,172,233
HAP4_67_130,26,58,287,32,33,61
HAP4_78_141,22,116,80,25,4,33
HAP4_89_152,41,204,157,27,6,98
HAP4_100_163,18,62,33,42,6,7
HAP4_111_174,83,237,248,97,54,94
HAP4_122_185,302,1304,1242,195,182,606
HAP4_133_196,138,466,625,112,203,311
HAP4_144_207,250,735,887,286,676,362
HAP4_155_218,96,322,1571,396,445,147
HAP4_166_229,285,1224,774,273,44,524
HAP4_177_240,173,1014,760,111,78,401
HAP4_188_251,415,1038,1969,409,963,959
HAP4_199_262,316,1281,1115,264,375,557
HAP4_210_273,119,403,1310,154,602,306
HAP4_221_284,269,965,254,109,148,556
HAP4_232_295,408,1171,495,107,183,679
HAP4_243_306,20,41,92,2,18,10
HAP4_254_317,157,424,198,60,74,217
HAP4_265_328,169,335,1202,220,474,243
HAP4_276_339,153,470,843,178,367,269
HAP4_287_350,40,202,249,81,123,150
HAP4_298_361,36,157,286,50,129,79
HAP4_309_372,36,163,299,38,89,54
HAP4_320_383,57,102,242,58,160,103
HAP4_331_394,38,98,190,103,105,57
HAP4_342_405,36,265,104,9,33,42
HAP4_353_416,7,44,2,3,3,28
HAP4_364_427,40,84,145,33,45,95
HAP4_375_438,36,93,305,43,146,123
HAP4_386_449,17,56,12,28,19,103
HAP4_397_460,209,1459,112,95,19,487
HAP4_408_471,5,114,125,85,42,62
HAP4_419_482,167,547,752,118,374,264
HAP4_430_493,129,339,397,90,461,195
HAP4_441_504,24,93,210,25,109,167
HAP4_452_515,122,324,507,68,99,309
HAP4_463_526,32,51,170,22,49,102
HAP4_474_537,203,787,100,117,92,408
HAP4_485_548,91,130,354,70,83,154
HAP4_491_554,178,889,622,101,208,418
HAP5_1_64,22,11,0,0,2,4
HAP5_12_75,13,28,3,4,0,9
HAP5_23_86,11,52,13,3,36,22
HAP5_34_97,71,74,549,69,670,49
HAP5_45_108,273,702,174,23,284,542
HAP5_56_119,176,361,16,17,37,258
HAP5_67_130,336,840,1174,234,1453,566
HAP5_78_141,329,374,787,144,1315,570
HAP5_89_152,105,283,626,181,629,171
HAP5_100_163,383,2391,2654,463,611,830
HAP5_111_174,470,6761,3795,717,1163,1442
HAP5_122_185,106,518,53,32,52,214
HAP5_133_196,126,354,1039,257,827,270
HAP5_144_207,39,270,527,98,197,204
HAP5_155_218,57,92,323,40,165,131
HAP5_166_229,50,21,35,66,24,46
HAP5_177_240,112,407,827,132,489,285
HAP5_179_242,516,1374,1173,267,2217,1061
HCM1_1_64,72,244,100,32,33,171
HCM1_12_75,90,467,144,18,264,297
HCM1_23_86,54,71,5,51,169,66
HCM1_34_97,9,19,79,38,98,27
HCM1_45_108,44,86,357,101,82,90
HCM1_56_119,606,1430,2107,431,1036,1048
HCM1_67_130,185,494,566,136,247,282
HCM1_78_141,121,493,622,148,182,233
HCM1_89_152,100,440,736,150,175,244
HCM1_100_163,221,780,1031,243,857,378
HCM1_111_174,227,822,682,162,395,334
HCM1_122_185,268,672,1386,467,600,353
HCM1_133_196,210,440,429,146,255,338
HCM1_144_207,106,425,503,173,268,173
HCM1_155_218,156,325,698,85,134,255
HCM1_166_229,46,86,196,74,56,94
HCM1_177_240,79,459,843,215,178,251
HCM1_188_251,89,196,697,213,153,132
HCM1_199_262,63,236,983,169,295,118
HCM1_210_273,157,635,572,217,86,266
HCM1_221_284,44,265,80,41,50,159
HCM1_232_295,189,591,754,125,470,377
HCM1_243_306,109,77,386,130,479,181
HCM1_254_317,99,113,127,38,143,123
HCM1_265_328,12,35,117,21,143,46
HCM1_276_339,221,758,309,91,528,456
HCM1_287_350,31,22,336,7,90,9
HCM1_298_361,164,933,956,226,137,449
HCM1_309_372,368,1405,1556,388,353,741
HCM1_320_383,423,1459,1837,344,281,667
HCM1_331_394,258,660,1272,235,295,425
HCM1_342_405,494,1499,1886,496,366,738
HCM1_353_416,44,219,31,102,17,104
HCM1_364_427,99,330,1442,330,841,223
HCM1_375_438,140,427,516,70,325,319
HCM1_386_449,86,334,180,14,93,282
HCM1_397_460,310,779,562,156,503,693
HCM1_408_471,369,977,573,245,289,572
HCM1_419_482,203,593,886,299,368,368
HCM1_430_493,173,269,516,276,443,209
HCM1_441_504,114,314,609,92,330,191
HCM1_452_515,187,877,1066,339,544,407
HCM1_463_526,456,1320,2012,429,868,953
HCM1_474_537,549,1803,2561,621,1161,1011
HCM1_485_548,133,422,177,62,45,288
HCM1_496_559,234,402,969,292,827,324
HCM1_501_564,153,446,917,123,607,277
HEL2_1_64,170,249,690,135,171,181
HEL2_12_75,135,300,829,152,261,226
HEL2_23_86,17,57,145,70,69,63
HEL2_34_97,93,238,386,95,66,123
HEL2_45_108,121,274,908,263,239,260
HEL2_56_119,104,194,600,124,226,94
HEL2_67_130,91,59,459,180,277,141
HEL2_78_141,29,96,61,20,9,98
HEL2_89_152,0,29,2,17,3,15
HEL2_100_163,24,114,170,35,23,36
HEL2_111_174,37,290,593,105,31,94
HEL2_122_185,49,160,361,90,32,56
HEL2_133_196,186,655,836,184,116,321
HEL2_144_207,224,554,1663,634,208,250
HEL2_155_218,189,489,940,227,162,365
HEL2_166_229,162,718,904,266,164,269
HEL2_177_240,376,1460,1263,387,255,800
HEL2_188_251,87,436,504,153,386,273
HEL2_199_262,46,188,298,152,146,110
HEL2_210_273,98,364,220,50,54,290
HEL2_221_284,243,931,284,141,281,527
HEL2_232_295,220,964,838,182,498,427
HEL2_243_306,177,519,517,160,205,441
HEL2_254_317,103,394,180,69,39,145
HEL2_265_328,156,778,731,146,196,338
HEL2_276_339,126,277,465,142,212,175
HEL2_287_350,122,453,2100,367,732,212
HEL2_298_361,393,1404,2117,385,1046,677
HEL2_309_372,327,756,1756,287,592,511
HEL2_320_383,174,257,692,163,259,155
HEL2_331_394,73,87,109,60,146,137
HEL2_342_405,163,660,220,48,68,233
HEL2_353_416,65,292,73,12,29,106
HEL2_364_427,27,241,26,5,6,49
HEL2_375_438,218,460,971,204,50,237
HEL2_386_449,35,209,311,53,22,66
HEL2_397_460,104,499,817,301,199,110
HEL2_408_471,159,699,756,253,123,335
HEL2_419_482,100,628,442,208,92,361
HEL2_430_493,72,203,812,165,576,181
HEL2_441_504,337,1271,1207,313,721,690
HEL2_452_515,130,367,804,250,582,358
HEL2_463_526,388,1053,1997,453,1197,647
HEL2_474_537,93,476,175,72,111,273
HEL2_485_548,63,441,256,25,118,228
HEL2_496_559,355,957,669,159,312,561
HEL2_507_570,75,365,488,59,142,170
HEL2_518_581,253,941,1283,399,210,484
HEL2_529_592,145,242,621,106,245,171
HEL2_540_603,149,312,574,162,106,256
HEL2_551_614,31,109,156,69,95,78
HEL2_562_625,17,17,457,54,57,24
HEL2_573_636,490,1197,1739,355,1207,805
HEL2_501_564,202,159,1592,366,1699,235
HMLALPHA2_1_64,100,379,506,137,61,212
HMLALPHA2_12_75,70,160,628,157,131,110
HMLALPHA2_23_86,250,783,1574,366,242,449
HMLALPHA2_34_97,92,297,400,156,79,165
HMLALPHA2_45_108,10,61,88,26,14,29
HMLALPHA2_56_119,60,208,143,92,41,138
HMLALPHA2_67_130,16,38,88,20,7,37
HMLALPHA2_78_141,6,45,58,30,19,17
HMLALPHA2_89_152,11,79,123,25,41,69
HMLALPHA2_100_163,62,161,170,72,66,105
HMLALPHA2_111_174,16,60,1,8,2,37
HMLALPHA2_122_185,29,47,145,35,52,26
HMLALPHA2_133_196,43,187,331,29,78,59
HMLALPHA2_144_207,36,56,229,81,207,77
HMLALPHA2_147_210,80,83,89,18,36,64
HMO1_1_64,382,1043,2517,372,1333,816
HMO1_12_75,213,787,1612,224,1115,586
HMO1_23_86,658,2557,1900,429,1144,1523
HMO1_34_97,96,566,1195,279,982,378
HMO1_45_108,92,273,464,170,348,229
HMO1_56_119,318,986,2184,446,1853,912
HMO1_67_130,199,638,654,151,332,357
HMO1_78_141,175,659,989,362,689,367
HMO1_89_152,169,643,844,318,867,381
HMO1_100_163,127,181,1395,303,1223,270
HMO1_111_174,202,1109,442,120,257,499
HMO1_122_185,37,204,194,7,63,95
HMO1_133_196,403,893,276,181,154,426
HMO1_144_207,109,367,409,156,175,220
HMO1_155_218,33,111,329,68,66,88
HMO1_166_229,234,657,2126,460,1004,408
HMO1_177_240,79,102,419,106,205,85
HMO1_183_246,146,131,301,63,177,164
HMRA2_1_64,106,128,105,88,17,103
HMRA2_12_75,35,104,177,80,50,13
HMRA2_23_86,2,9,5,0,12,16
HMRA2_34_97,25,134,78,12,34,59
HMRA2_45_108,21,46,301,45,57,19
HMRA2_56_119,58,79,58,20,29,60
HMS1_1_64,77,469,581,129,142,181
HMS1_12_75,47,190,377,93,170,118
HMS1_23_86,230,667,1361,261,567,421
HMS1_34_97,166,776,1117,173,507,526
HMS1_45_108,494,2099,3049,823,624,901
HMS1_56_119,330,966,1138,329,777,735
HMS1_67_130,159,365,776,205,431,433
HMS1_78_141,131,237,591,85,179,195
HMS1_89_152,71,441,420,79,133,123
HMS1_100_163,22,37,2,16,31,22
HMS1_111_174,14,26,34,1,1,27
HMS1_122_185,51,61,45,19,1,19
HMS1_133_196,3,7,2,10,114,2
HMS1_144_207,5,31,0,0,48,16
HMS1_155_218,11,6,101,19,25,21
HMS1_166_229,29,84,148,35,19,59
HMS1_177_240,108,409,405,92,160,251
HMS1_188_251,170,1103,421,206,180,476
HMS1_199_262,149,404,612,125,126,176
HMS1_210_273,147,376,305,125,110,286
HMS1_221_284,89,118,978,108,261,66
HMS1_232_295,48,84,361,131,78,63
HMS1_243_306,162,384,672,271,131,289
HMS1_254_317,17,79,377,44,80,109
HMS1_265_328,66,128,414,99,81,112
HMS1_276_339,65,152,405,71,37,132
HMS1_287_350,205,337,1892,519,407,255
HMS1_298_361,41,295,312,68,76,117
HMS1_309_372,245,1491,1440,254,262,581
HMS1_320_383,91,250,599,136,95,179
HMS1_331_394,28,105,221,68,26,73
HMS1_342_405,94,41,116,59,224,152
HMS1_353_416,188,492,801,197,315,264
HMS1_364_427,247,821,224,154,224,779
HMS1_371_434,80,202,45,59,61,139
HMS2_1_64,522,1040,1139,418,1433,1056
HMS2_12_75,300,485,499,229,653,359
HMS2_23_86,364,616,1166,210,868,506
HMS2_34_97,202,743,461,159,423,326
HMS2_45_108,261,530,1641,335,1071,438
HMS2_56_119,472,1457,2405,593,692,698
HMS2_67_130,250,606,799,287,175,335
HMS2_78_141,99,426,630,108,184,106
HMS2_89_152,158,491,281,91,40,229
HMS2_100_163,265,703,689,170,617,469
HMS2_111_174,14,83,134,75,48,62
HMS2_122_185,369,1470,745,220,495,847
HMS2_133_196,402,1192,2241,359,1605,701
HMS2_144_207,220,499,476,96,189,366
HMS2_155_218,397,1348,975,242,500,793
HMS2_166_229,187,489,940,228,430,421
HMS2_177_240,903,2655,2736,888,1428,1315
HMS2_188_251,774,2418,2348,701,1116,1622
HMS2_199_262,760,3355,3916,625,2534,2039
HMS2_210_273,670,1780,3966,967,4470,1492
HMS2_221_284,1061,3084,2792,843,2905,2143
HMS2_232_295,659,1560,2451,467,3390,1658
HMS2_243_306,131,445,661,203,829,340
HMS2_254_317,517,1269,2064,605,2075,907
HMS2_265_328,841,2894,2441,510,2572,2078
HMS2_276_339,529,1589,2197,799,1904,1181
HMS2_287_350,609,2885,2058,433,1404,1411
HMS2_295_358,656,2119,3346,984,1607,1637
HSF1_1_64,60,128,224,98,194,49
HSF1_12_75,92,475,551,128,403,354
HSF1_23_86,151,591,920,138,352,412
HSF1_34_97,132,487,601,296,204,309
HSF1_45_108,239,471,1125,269,405,317
HSF1_56_119,191,549,706,96,204,349
HSF1_67_130,134,306,287,157,108,166
HSF1_78_141,129,350,1119,278,381,297
HSF1_89_152,101,243,291,250,119,118
HSF1_100_163,76,507,456,99,105,186
HSF1_111_174,86,638,403,119,48,254
HSF1_122_185,328,1212,2098,460,1654,1080
HSF1_133_196,143,187,189,39,69,225
HSF1_144_207,43,133,661,183,126,183
HSF1_155_218,94,304,502,55,90,217
HSF1_166_229,107,446,278,111,67,185
HSF1_177_240,57,304,356,95,84,118
HSF1_188_251,106,538,409,87,143,414
HSF1_199_262,72,547,52,26,60,273
HSF1_210_273,132,234,275,29,138,243
HSF1_221_284,32,26,119,17,96,72
HSF1_232_295,79,276,71,11,58,66
HSF1_243_306,5,17,22,34,6,14
HSF1_254_317,81,290,219,38,33,170
HSF1_265_328,53,60,94,49,52,90
HSF1_276_339,30,30,35,38,66,25
HSF1_287_350,69,186,116,25,5,123
HSF1_298_361,118,247,294,75,109,133
HSF1_309_372,43,285,349,127,36,73
HSF1_320_383,8,6,39,19,16,20
HSF1_331_394,29,54,21,0,2,28
HSF1_342_405,31,156,59,33,4,61
HSF1_353_416,17,110,106,49,16,54
HSF1_364_427,6,36,9,6,9,11
HSF1_375_438,63,355,243,51,194,213
HSF1_386_449,26,57,52,51,12,40
HSF1_397_460,68,358,189,51,76,174
HSF1_408_471,90,141,154,25,41,102
HSF1_419_482,58,119,145,65,209,51
HSF1_430_493,27,93,57,3,14,67
HSF1_441_504,13,21,81,22,15,43
HSF1_452_515,33,296,793,141,187,93
HSF1_463_526,23,90,28,9,15,81
HSF1_474_537,57,483,504,180,218,159
HSF1_485_548,71,504,368,244,20,140
HSF1_496_559,73,635,1025,233,67,233
HSF1_507_570,314,1136,1486,329,267,501
HSF1_518_581,48,184,404,91,335,137
HSF1_529_592,98,393,419,165,121,161
HSF1_540_603,77,170,718,143,355,88
HSF1_551_614,136,298,338,72,32,124
HSF1_562_625,33,120,90,54,50,43
HSF1_573_636,65,226,203,49,123,217
HSF1_584_647,15,104,104,91,45,38
HSF1_595_658,53,162,149,88,100,130
HSF1_606_669,44,190,301,54,46,144
HSF1_617_680,146,858,372,118,185,375
HSF1_628_691,256,1146,697,132,157,551
HSF1_639_702,208,586,1326,310,313,317
HSF1_650_713,167,841,634,169,219,489
HSF1_661_724,205,878,993,192,611,654
HSF1_672_735,376,495,842,410,374,486
HSF1_683_746,330,1009,456,157,226,818
HSF1_694_757,249,466,515,200,855,397
HSF1_705_768,121,470,430,112,730,265
HSF1_716_779,46,13,72,28,126,79
HSF1_727_790,43,144,143,34,156,176
HSF1_738_801,241,352,1194,399,847,381
HSF1_749_812,35,28,46,2,31,98
HSF1_760_823,99,138,330,88,204,189
HSF1_771_834,73,250,253,47,253,248
HSF1_770_833,191,238,385,153,186,150
INO2_1_64,212,123,365,113,388,137
INO2_12_75,192,302,803,151,318,259
INO2_23_86,353,1282,2654,360,2610,1099
INO2_34_97,812,1701,3203,889,3980,1620
INO2_45_108,441,1213,2680,655,3584,1263
INO2_56_119,159,305,1397,366,1255,583
INO2_67_130,366,535,1500,443,1854,685
INO2_78_141,543,1891,3137,569,2249,1169
INO2_89_152,362,1073,2106,443,1601,717
INO2_100_163,120,498,266,67,197,291
INO2_111_174,122,381,166,74,80,225
INO2_122_185,34,112,151,11,68,79
INO2_133_196,25,63,331,65,47,51
