,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
FKH1_23_86,352,76,363,451,30,576,74,255
FKH1_34_97,728,0,214,716,6,403,0,363
FKH1_45_108,212,164,295,187,207,90,131,88
FKH1_56_119,263,123,66,338,444,5,424,69
FKH1_67_130,67,69,0,299,83,4,249,150
FKH1_78_141,39,2,489,328,707,4,281,136
FKH1_89_152,858,209,162,369,466,156,267,326
FKH1_100_163,59,191,96,275,195,21,107,353
FKH1_111_174,95,2,103,354,290,201,90,197
FKH1_122_185,839,145,126,229,230,4,110,130
FKH1_133_196,495,22,360,226,60,291,348,199
FKH1_144_207,199,256,173,257,541,130,172,63
FKH1_155_218,557,257,335,111,651,279,156,271
FKH1_166_229,756,262,318,455,474,128,392,402
FKH1_177_240,33,7,453,481,50,198,297,421
FKH1_188_251,479,187,89,349,679,29,155,134
FKH1_199_262,240,48,366,18,228,151,118,254
FKH1_210_273,301,2,184,393,370,69,160,26
FKH1_221_284,909,10,85,550,12,1,170,39
FKH1_232_295,1,100,98,345,283,303,114,116
FKH1_243_306,6,37,84,294,23,1,144,202
FKH1_254_317,419,45,456,53,127,131,153,165
FKH1_265_328,568,206,58,587,41,235,202,177
FKH1_276_339,263,84,299,479,33,195,107,240
FKH1_287_350,1471,3,277,553,491,171,184,299
FKH1_298_361,1308,124,592,549,526,101,693,209
FKH1_309_372,774,296,463,361,354,123,79,101
FKH1_320_383,186,23,280,477,483,152,69,176
FKH1_331_394,900,11,528,548,205,383,278,525
FKH1_342_405,211,308,153,393,212,150,222,164
FKH1_353_416,273,177,31,525,379,254,293,6
FKH1_364_427,610,258,382,614,66,5,315,245
FKH1_375_438,1382,13,316,562,632,109,292,517
FKH1_386_449,327,54,423,351,215,78,297,111
FKH1_397_460,44,230,38,397,84,260,274,189
FKH1_408_471,578,48,52,647,689,334,402,409
FKH1_419_482,1290,204,459,954,1613,278,520,492
FKH1_421_484,487,72,215,389,323,243,298,457
FKH2_1_64,266,239,126,798,529,244,683,202
FKH2_12_75,452,35,229,450,349,97,359,333
FKH2_23_86,609,168,215,309,147,170,172,205
FKH2_34_97,639,187,299,270,838,68,68,269
FKH2_45_108,386,75,93,457,454,64,182,214
FKH2_56_119,809,298,394,370,589,89,69,568
FKH2_67_130,23,112,362,90,4,153,457,35
FKH2_78_141,3,301,40,339,527,1,71,237
FKH2_89_152,250,284,32,165,154,52,261,63
FKH2_100_163,397,89,465,249,281,6,1,58
FKH2_111_174,345,243,372,215,87,124,208,342
FKH2_122_185,913,430,333,366,517,99,223,171
FKH2_133_196,570,455,323,440,210,158,301,265
FKH2_144_207,860,627,2,764,474,164,249,259
FKH2_155_218,108,415,92,466,347,93,135,143
FKH2_166_229,202,174,445,136,422,78,215,201
FKH2_177_240,524,64,101,264,44,15,147,46
FKH2_188_251,7,244,298,551,217,72,162,268
FKH2_199_262,432,184,55,393,423,70,255,210
FKH2_210_273,313,175,100,321,40,8,180,31
FKH2_221_284,735,102,138,133,49,105,126,240
FKH2_232_295,220,164,526,343,918,109,110,337
FKH2_243_306,55,47,56,81,144,1,1,234
FKH2_254_317,4,46,234,55,940,67,93,130
FKH2_265_328,496,62,110,447,129,116,221,87
FKH2_276_339,251,16,216,133,78,8,181,610
FKH2_287_350,1044,275,284,489,716,100,315,472
FKH2_298_361,263,13,56,306,417,332,104,292
FKH2_309_372,164,56,55,522,78,243,103,151
FKH2_320_383,8,137,428,313,596,7,2,336
FKH2_331_394,558,79,297,296,120,172,271,584
FKH2_342_405,2,103,75,68,313,51,213,357
FKH2_353_416,3,65,63,93,377,161,124,103
FKH2_364_427,3,62,147,408,169,72,174,73
FKH2_375_438,385,95,65,7,99,1,316,39
FKH2_386_449,416,0,192,127,187,5,0,47
FKH2_397_460,415,0,1,379,7,1,87,291
FKH2_408_471,209,190,148,298,354,2,163,184
FKH2_419_482,1321,108,688,1050,881,151,293,464
FKH2_430_493,672,0,145,256,529,44,68,631
FKH2_441_504,897,349,246,424,359,213,380,419
FKH2_452_515,501,202,517,906,788,207,215,369
FKH2_463_526,102,104,309,1048,281,496,41,181
FKH2_474_537,7,204,46,208,578,92,52,100
FKH2_485_548,23,5,384,178,6,289,258,518
FKH2_496_559,444,12,94,396,157,316,85,553
FKH2_507_570,5,69,651,438,232,8,225,187
FKH2_518_581,12,115,109,290,174,396,244,302
FKH2_529_592,799,98,239,713,238,137,191,379
FKH2_540_603,606,24,504,741,965,124,385,235
FKH2_551_614,482,13,236,348,556,38,452,195
FKH2_562_625,350,63,392,699,517,124,707,220
FKH2_573_636,246,512,251,502,496,160,81,339
FKH2_584_647,388,165,347,682,295,287,701,330
FKH2_595_658,818,126,306,743,463,88,578,199
FKH2_606_669,1374,90,754,1045,487,353,503,387
FKH2_617_680,1788,230,633,440,706,278,83,358
FKH2_628_691,882,411,202,737,260,12,318,171
FKH2_639_702,538,3,332,152,270,5,219,160
FKH2_650_713,368,42,0,338,669,222,336,779
FKH2_661_724,1087,5,75,291,6,350,440,160
FKH2_672_735,58,1,304,497,361,94,171,115
FKH2_683_746,213,123,286,598,469,113,236,95
FKH2_694_757,515,181,132,681,236,52,376,200
FKH2_705_768,84,0,54,428,61,112,93,41
FKH2_716_779,597,10,417,549,183,248,328,161
FKH2_727_790,1047,88,619,813,799,128,253,588
FKH2_738_801,478,70,154,312,321,5,147,104
FKH2_749_812,373,79,213,472,1012,132,433,443
FKH2_760_823,51,2,199,626,147,138,128,339
FKH2_771_834,16,116,221,85,205,52,140,17
FKH2_782_845,759,134,433,223,7,265,416,230
FKH2_793_856,2,177,166,474,333,0,3,143
FKH2_799_862,378,35,103,122,104,0,100,78
FYV5_1_64,94,296,797,803,522,92,177,244
FYV5_12_75,835,330,766,1277,655,82,113,340
FYV5_23_86,919,364,111,613,526,214,768,204
FYV5_34_97,120,45,14,99,61,37,38,78
FYV5_45_108,694,296,665,570,372,547,469,743
FYV5_56_119,1764,352,532,641,543,214,451,504
FYV5_67_130,1867,327,360,450,1169,450,991,400
FYV5_78_141,2322,646,723,1477,937,497,606,742
FYV5_89_152,2168,641,958,2024,1224,745,791,603
FZF1_1_64,199,31,102,298,600,58,178,230
FZF1_12_75,501,6,54,101,156,16,135,132
FZF1_23_86,271,7,40,114,4,50,168,32
FZF1_34_97,153,3,41,231,145,43,35,0
FZF1_45_108,418,0,95,454,14,3,2,0
FZF1_56_119,384,2,120,0,357,47,178,68
FZF1_67_130,705,98,163,156,136,15,119,6
FZF1_78_141,306,6,50,61,38,157,0,178
FZF1_89_152,584,207,145,289,236,141,180,156
FZF1_100_163,5,2,313,719,484,224,138,481
FZF1_111_174,602,182,27,482,314,236,55,401
FZF1_122_185,103,134,178,73,4,101,1,62
FZF1_133_196,552,63,54,414,183,382,49,410
FZF1_144_207,493,119,260,172,153,49,232,90
FZF1_155_218,407,229,203,146,479,133,261,216
FZF1_166_229,6,29,103,361,168,3,2,273
FZF1_177_240,150,549,266,290,514,470,217,269
FZF1_188_251,201,223,384,258,425,188,182,568
FZF1_199_262,1289,339,399,584,341,158,246,528
FZF1_210_273,1716,246,1193,582,182,668,693,612
FZF1_221_284,1010,134,312,509,1014,217,588,230
FZF1_232_295,20,17,150,596,697,172,251,436
FZF1_236_299,561,17,95,623,345,422,65,562
GAT1_1_64,0,1,320,109,122,0,48,2
GAT1_12_75,1,0,0,54,32,3,1,7
GAT1_23_86,743,10,17,285,25,8,22,5
GAT1_34_97,723,224,157,1083,828,265,723,350
GAT1_45_108,1482,188,559,427,617,157,515,273
GAT1_56_119,131,0,8,179,0,3,60,102
GAT1_67_130,7,89,27,78,421,106,67,206
GAT1_78_141,161,17,104,62,198,238,223,234
GAT1_89_152,221,66,0,155,372,21,34,21
GAT1_100_163,1,1,130,122,15,1,58,41
GAT1_111_174,637,292,314,164,613,17,184,670
GAT1_122_185,93,463,256,473,641,218,295,288
GAT1_133_196,1244,431,420,536,507,241,370,392
GAT1_144_207,641,270,549,661,657,366,194,742
GAT1_155_218,328,101,199,476,595,292,327,235
GAT1_166_229,403,196,239,471,251,42,227,109
GAT1_177_240,350,21,354,319,459,25,76,72
GAT1_188_251,4,11,133,14,129,7,38,28
GAT1_199_262,16,2,16,123,107,1,54,34
GAT1_210_273,4,0,35,285,34,2,3,3
GAT1_221_284,6,81,131,268,88,51,74,45
GAT1_232_295,998,38,311,296,169,134,142,206
GAT1_243_306,11,155,155,611,521,316,204,532
GAT1_254_317,580,180,770,532,1042,552,280,549
GAT1_265_328,721,222,331,124,244,5,548,118
GAT1_276_339,976,6,473,52,369,381,306,754
GAT1_287_350,48,285,382,328,255,234,441,761
GAT1_298_361,49,164,290,683,624,243,401,420
GAT1_309_372,633,1,396,316,78,168,177,263
GAT1_320_383,197,65,187,334,75,3,77,75
GAT1_331_394,191,44,109,242,674,2,143,30
GAT1_342_405,16,93,135,137,260,4,65,158
GAT1_353_416,336,57,252,544,605,113,166,135
GAT1_364_427,411,244,330,828,1111,236,335,435
GAT1_375_438,1596,55,202,472,573,170,418,621
GAT1_386_449,845,661,486,1111,1092,636,812,756
GAT1_397_460,816,365,518,1468,984,235,438,869
GAT1_408_471,201,417,422,341,507,507,391,314
GAT1_419_482,1071,177,71,673,292,744,304,465
GAT1_430_493,153,261,401,447,611,320,129,323
GAT1_441_504,618,139,159,346,345,108,269,529
GAT1_447_510,21,107,544,521,211,324,99,564
GAT3_1_64,2,0,416,427,61,5,37,175
GAT3_12_75,914,247,230,664,289,91,365,183
GAT3_23_86,493,318,236,230,19,1,212,59
GAT3_34_97,396,112,608,778,475,186,242,414
GAT3_45_108,6,19,168,162,244,208,362,184
GAT3_56_119,209,228,62,126,330,151,169,186
GAT3_67_130,16,9,291,353,202,90,447,98
GAT3_78_141,19,125,410,395,3,126,259,65
GAT4_1_64,624,232,293,417,783,727,234,124
GAT4_12_75,546,270,338,196,310,106,738,314
GAT4_23_86,296,220,509,660,709,386,537,733
GAT4_34_97,1516,286,393,577,597,259,186,388
GAT4_45_108,561,190,207,402,559,74,131,416
GAT4_56_119,832,6,489,289,94,4,122,89
GAT4_58_121,224,138,0,230,192,74,102,234
GCN4_1_64,483,547,1047,962,538,551,485,662
GCN4_12_75,317,8,183,379,5,324,162,203
GCN4_23_86,358,85,187,589,451,87,221,155
GCN4_34_97,312,156,0,126,712,133,209,253
GCN4_45_108,1351,30,40,583,373,65,149,240
GCN4_56_119,17,132,147,523,397,65,312,614
GCN4_67_130,1060,223,460,480,314,575,510,365
GCN4_78_141,209,21,170,256,186,5,50,150
GCN4_89_152,496,43,310,522,115,2,155,232
GCN4_100_163,1134,243,561,477,315,184,206,137
GCN4_111_174,327,421,240,456,317,235,210,243
GCN4_122_185,239,492,250,361,443,365,348,290
GCN4_133_196,698,209,218,227,106,17,67,177
GCN4_144_207,525,108,200,226,150,196,19,278
GCN4_155_218,356,5,333,295,336,111,613,0
GCN4_166_229,575,371,451,857,6,109,210,177
GCN4_177_240,402,5,302,309,593,142,373,102
GCN4_188_251,788,359,105,409,507,283,75,369
GCN4_199_262,695,70,320,360,527,312,501,332
GCN4_210_273,55,170,67,492,546,185,213,150
GCN4_218_281,348,2,127,174,4,2,121,211
GCR1_1_64,841,218,463,408,786,210,437,273
GCR1_12_75,468,146,259,620,394,36,11,203
GCR1_23_86,315,75,93,456,78,55,156,75
GCR1_34_97,374,0,3,77,77,42,0,42
GCR1_45_108,5,3,148,229,616,21,259,75
GCR1_56_119,129,1,89,80,54,57,32,147
GCR1_67_130,1,14,79,6,121,34,46,33
GCR1_78_141,495,0,30,96,0,5,144,3
GCR1_89_152,7,1,205,161,13,10,157,45
GCR1_100_163,331,1,78,38,3,16,156,25
GCR1_111_174,402,0,0,109,100,6,84,8
GCR1_122_185,26,1,159,147,43,40,40,14
GCR1_133_196,578,0,60,271,202,33,62,36
GCR1_144_207,48,155,32,390,95,6,88,1
GCR1_155_218,292,0,142,183,2,3,89,90
GCR1_166_229,529,144,102,109,202,14,173,61
GCR1_177_240,272,269,85,268,206,71,67,139
GCR1_188_251,263,94,0,228,212,67,55,125
GCR1_199_262,201,93,66,113,165,86,167,29
GCR1_210_273,722,91,94,28,400,115,367,260
GCR1_221_284,23,111,451,406,174,34,339,138
GCR1_232_295,649,3,383,795,333,171,112,225
GCR1_243_306,489,112,301,166,106,186,96,69
GCR1_254_317,56,114,132,595,416,6,364,105
GCR1_265_328,489,9,257,378,145,126,487,102
GCR1_276_339,455,29,110,189,436,288,202,292
GCR1_287_350,458,83,353,181,450,73,100,341
GCR1_298_361,577,237,309,285,459,231,351,295
GCR1_309_372,463,115,344,400,207,84,195,172
GCR1_320_383,34,33,210,156,330,5,172,58
GCR1_331_394,217,6,203,242,94,57,395,126
GCR1_342_405,396,51,129,297,237,19,0,56
GCR1_353_416,514,72,74,171,325,4,46,79
GCR1_364_427,881,5,56,346,91,56,125,39
GCR1_375_438,5,47,226,357,217,7,193,280
GCR1_386_449,1002,151,141,373,312,222,68,195
GCR1_397_460,55,117,392,165,489,87,26,169
GCR1_408_471,483,53,123,439,101,210,45,52
GCR1_419_482,3,191,179,443,185,45,4,127
GCR1_430_493,63,38,98,84,1,10,113,79
GCR1_441_504,364,16,49,80,33,20,143,52
GCR1_452_515,489,2,0,265,7,66,276,77
GCR1_463_526,2,45,252,46,134,10,1,118
GCR1_474_537,370,0,85,44,203,10,17,11
GCR1_485_548,177,0,0,282,221,0,9,44
GCR1_496_559,185,26,0,166,3,24,61,20
GCR1_507_570,101,27,16,95,107,36,83,37
GCR1_518_581,2,72,65,9,1,3,5,2
GCR1_529_592,1143,0,108,514,431,58,79,30
GCR1_540_603,133,48,0,542,441,263,470,206
GCR1_551_614,236,0,22,134,2,2,245,136
GCR1_562_625,14,195,69,104,17,30,29,66
GCR1_573_636,296,120,208,113,1,21,39,137
GCR1_584_647,444,2,130,116,773,277,98,581
GCR1_595_658,288,39,118,386,92,2,172,73
GCR1_606_669,417,36,264,328,222,415,280,358
GCR1_617_680,3,344,289,229,205,243,321,349
GCR1_628_691,192,0,167,340,671,216,5,53
GCR1_639_702,624,117,289,279,4,105,147,324
GCR1_650_713,377,219,282,296,549,54,341,333
GCR1_661_724,756,718,185,269,1361,313,334,301
GCR1_672_735,632,171,248,537,188,79,385,189
GCR1_683_746,413,130,502,389,335,414,119,337
GCR1_694_757,249,134,301,437,547,72,481,143
GCR1_705_768,1201,230,229,477,214,193,119,180
GCR1_716_779,175,225,204,139,163,160,91,47
GCR1_727_790,1186,133,355,52,319,291,79,247
GCR1_738_801,216,0,251,407,227,63,55,370
GCR1_749_812,260,3,238,480,461,43,104,100
GCR1_760_823,396,0,143,236,416,3,380,66
GCR1_771_834,471,513,2,268,7,33,74,180
GCR1_782_845,203,2,184,134,320,3,71,189
GCR1_793_856,139,0,154,288,526,121,2,182
GCR1_804_867,360,119,16,169,139,104,19,238
GCR1_815_878,2,0,257,298,91,46,3,119
GCR1_826_889,22,103,115,17,188,1,2,107
GCR1_837_900,758,53,200,171,245,47,111,75
GCR1_848_911,2,2,97,127,62,20,203,0
GCR1_859_922,636,32,118,31,6,1,1,27
GCR1_870_933,2,37,52,70,348,1,145,0
GCR1_881_944,746,5,207,333,168,153,390,64
GCR1_892_955,4,1,63,172,119,3,30,88
GCR1_903_966,25,3,229,475,190,114,291,40
GCR1_914_977,338,48,0,58,0,18,134,28
GCR1_925_988,593,29,68,186,441,23,192,156
GCR1_936_999,279,32,397,276,64,25,0,120
GCR1_947_1010,342,3,22,51,490,2,322,184
GCR1_958_1021,74,15,29,190,394,4,43,103
GCR1_969_1032,36,105,0,64,19,1,0,7
GCR1_972.3333_1035.3333,226,1,153,272,100,2,6,119
GIS1_1_64,195,145,60,281,133,138,371,43
GIS1_12_75,552,136,345,473,6,304,112,92
GIS1_23_86,275,12,125,265,224,3,90,121
GIS1_34_97,608,301,1,192,215,1,214,27
GIS1_45_108,164,217,199,150,278,5,209,74
GIS1_56_119,160,6,193,235,131,2,92,50
GIS1_67_130,8,151,4,180,366,25,280,72
GIS1_78_141,677,1,5,356,303,162,145,6
GIS1_89_152,79,193,15,188,4,79,2,220
GIS1_100_163,189,1,123,265,456,62,185,161
GIS1_111_174,870,9,365,359,404,115,2,208
GIS1_122_185,1173,8,178,338,323,65,88,43
GIS1_133_196,191,6,115,374,89,28,315,193
GIS1_144_207,152,0,221,279,4,59,0,38
GIS1_155_218,701,105,60,469,311,75,356,109
GIS1_166_229,2,29,306,305,419,76,59,115
GIS1_177_240,827,164,199,293,587,54,363,497
GIS1_188_251,187,1,347,394,386,324,13,92
GIS1_199_262,1159,8,47,281,476,83,209,123
GIS1_210_273,539,99,44,353,107,3,71,88
GIS1_221_284,169,26,3,83,413,3,12,0
GIS1_232_295,30,32,126,108,166,1,103,11
GIS1_243_306,290,55,51,150,136,2,60,45
GIS1_254_317,215,1,0,77,148,9,63,22
GIS1_265_328,9,13,0,190,0,6,233,2
GIS1_276_339,1027,216,275,268,168,182,47,177
GIS1_287_350,470,49,175,298,591,52,185,12
GIS1_298_361,547,5,428,456,502,212,166,148
GIS1_309_372,168,149,270,68,144,54,96,54
GIS1_320_383,552,34,150,539,463,52,293,66
GIS1_331_394,4,216,165,112,304,76,120,22
GIS1_342_405,716,196,195,460,543,114,289,37
GIS1_353_416,338,262,105,339,871,33,277,132
GIS1_364_427,884,143,261,214,111,68,198,188
GIS1_375_438,690,150,390,825,545,184,722,446
GIS1_386_449,379,120,230,497,595,488,232,431
GIS1_397_460,249,7,309,417,246,6,477,368
GIS1_408_471,1225,376,389,582,601,320,333,573
GIS1_419_482,982,170,996,1310,1171,434,873,615
GIS1_430_493,1691,240,543,901,888,8,713,474
GIS1_441_504,430,105,145,237,137,2,313,91
GIS1_452_515,1528,93,595,705,1211,79,961,257
GIS1_463_526,12,34,79,308,684,22,206,18
GIS1_474_537,324,61,687,320,412,94,408,103
GIS1_485_548,433,0,84,117,184,10,108,3
GIS1_496_559,158,215,67,120,137,5,31,190
GIS1_507_570,172,81,566,210,358,14,83,212
GIS1_518_581,152,346,382,882,733,115,664,296
GIS1_529_592,408,201,948,904,1304,199,371,583
GIS1_540_603,306,86,110,260,682,284,360,128
GIS1_551_614,698,37,53,245,100,82,153,138
GIS1_562_625,1105,412,586,387,125,170,30,115
GIS1_573_636,53,114,126,800,577,189,0,557
GIS1_584_647,79,240,332,248,164,192,210,245
GIS1_595_658,1251,549,210,807,481,282,411,308
GIS1_606_669,14,199,730,420,499,344,239,317
GIS1_617_680,862,296,335,491,354,111,507,309
GIS1_628_691,229,62,400,217,313,239,112,303
GIS1_639_702,298,0,69,46,368,20,0,35
GIS1_650_713,437,134,0,275,562,31,109,161
GIS1_661_724,1013,118,125,245,169,133,154,142
GIS1_672_735,183,0,122,136,171,3,38,130
GIS1_683_746,11,124,157,390,526,4,88,69
GIS1_694_757,989,90,290,291,109,129,265,93
GIS1_705_768,1020,52,106,530,196,77,258,386
GIS1_716_779,571,160,594,653,441,69,281,205
GIS1_727_790,510,45,14,84,304,169,68,36
GIS1_738_801,136,53,215,449,1,53,0,79
GIS1_749_812,349,85,66,150,366,2,165,145
GIS1_760_823,195,94,75,239,292,24,349,53
GIS1_771_834,348,64,215,382,491,213,217,35
GIS1_782_845,1355,128,151,372,412,27,149,59
GIS1_793_856,818,11,562,918,785,328,766,529
GIS1_804_867,206,116,231,125,155,3,153,223
GIS1_815_878,326,177,193,201,236,30,250,170
GIS1_826_889,1155,0,148,141,357,9,0,0
GIS1_831_894,251,0,104,78,120,5,8,201
GLN3_1_64,457,2,90,315,348,516,242,125
GLN3_12_75,257,283,314,467,131,173,158,918
GLN3_23_86,438,250,0,160,254,441,366,126
GLN3_34_97,1285,306,242,387,325,3,159,292
GLN3_45_108,708,372,443,712,416,193,816,370
GLN3_56_119,549,437,417,703,430,252,451,573
GLN3_67_130,73,51,259,525,383,321,1,216
GLN3_78_141,483,151,59,722,866,341,210,544
GLN3_89_152,737,222,340,429,330,83,180,312
GLN3_100_163,660,269,327,427,713,60,600,312
GLN3_111_174,68,112,126,483,581,291,753,154
GLN3_122_185,853,83,154,611,185,295,179,325
GLN3_133_196,1026,570,327,797,913,977,291,1045
GLN3_144_207,1310,349,429,685,487,429,372,305
GLN3_155_218,472,52,116,339,279,91,206,529
GLN3_166_229,10,188,299,584,288,112,62,83
GLN3_177_240,450,91,113,131,417,162,217,64
GLN3_188_251,159,97,243,249,2,5,90,77
GLN3_199_262,251,138,279,435,772,7,272,164
GLN3_210_273,271,51,500,320,426,178,479,150
GLN3_221_284,188,146,526,851,735,84,731,204
GLN3_232_295,1281,241,582,1009,11,96,282,176
GLN3_243_306,490,63,378,595,704,32,173,159
GLN3_254_317,256,0,97,618,566,37,101,140
GLN3_265_328,335,144,546,484,494,70,595,218
GLN3_276_339,812,0,387,459,192,182,37,110
GLN3_287_350,550,209,341,392,329,74,142,77
GLN3_298_361,184,79,114,326,184,116,149,58
GLN3_309_372,462,133,81,548,431,104,221,52
GLN3_320_383,536,42,66,209,138,51,21,189
GLN3_331_394,482,1,97,326,312,92,0,324
GLN3_342_405,151,47,42,172,20,4,253,96
GLN3_353_416,649,224,166,274,196,400,435,90
GLN3_364_427,164,1,369,205,66,8,118,113
GLN3_375_438,78,82,89,272,671,29,260,174
GLN3_386_449,3,44,247,94,140,2,50,79
GLN3_397_460,3,88,84,254,185,32,30,23
GLN3_408_471,376,109,89,254,11,36,306,35
GLN3_419_482,16,1,120,477,270,84,154,131
GLN3_430_493,8,5,0,418,53,205,322,101
GLN3_441_504,474,80,391,366,567,118,361,131
GLN3_452_515,344,633,394,170,312,8,432,204
GLN3_463_526,1789,346,1156,1217,695,285,918,763
GLN3_474_537,135,152,543,419,785,164,141,231
GLN3_485_548,5,280,340,612,412,160,349,412
GLN3_496_559,540,193,200,475,486,395,364,278
GLN3_507_570,590,48,259,470,659,141,285,321
GLN3_518_581,248,156,554,495,103,85,551,565
GLN3_529_592,437,261,705,1078,693,367,124,583
GLN3_540_603,1416,169,426,732,644,476,495,879
GLN3_551_614,566,111,359,1353,684,171,812,302
GLN3_562_625,134,87,303,150,185,10,600,490
GLN3_573_636,80,519,285,616,155,331,366,109
GLN3_584_647,1311,4,128,62,316,267,174,128
GLN3_595_658,508,158,130,446,277,14,304,52
GLN3_606_669,616,115,79,246,380,260,51,165
GLN3_617_680,509,31,204,498,84,6,191,133
GLN3_628_691,558,0,83,414,665,53,110,145
GLN3_639_702,320,85,190,165,277,13,146,152
GLN3_650_713,117,123,85,472,467,128,137,5
GLN3_661_724,17,19,173,346,192,10,136,199
GLN3_667_730,2,12,150,449,449,1,168,18
GTS1_1_64,477,183,583,299,328,172,269,31
GTS1_12_75,315,202,216,285,7,123,170,164
GTS1_23_86,1248,2,142,759,370,353,159,154
GTS1_34_97,1254,38,235,526,127,266,146,280
GTS1_45_108,238,102,271,427,374,216,297,53
GTS1_56_119,130,192,337,254,737,297,470,74
GTS1_67_130,565,4,292,413,266,163,223,191
GTS1_78_141,5,387,202,16,388,91,144,138
GTS1_89_152,657,62,430,196,321,41,189,72
GTS1_100_163,5,99,0,193,3,1,4,72
GTS1_111_174,576,3,243,314,22,0,184,200
GTS1_122_185,3,112,90,205,121,18,154,156
GTS1_133_196,678,103,341,98,531,161,0,54
GTS1_144_207,667,110,101,469,124,14,12,169
GTS1_155_218,103,124,207,389,223,30,157,170
GTS1_166_229,412,126,58,468,179,233,476,245
GTS1_177_240,178,7,42,146,218,127,111,29
GTS1_188_251,933,205,236,396,514,9,210,371
GTS1_199_262,122,99,438,189,53,4,179,246
GTS1_210_273,411,78,383,189,435,4,227,284
GTS1_221_284,710,147,397,628,147,154,107,71
GTS1_232_295,529,100,466,207,1,49,10,213
GTS1_243_306,87,3,247,391,334,303,29,93
GTS1_254_317,9,8,327,280,161,185,209,313
GTS1_265_328,2,45,227,175,719,109,152,64
GTS1_276_339,261,2,203,373,100,5,177,192
GTS1_287_350,469,174,232,313,774,495,668,90
GTS1_298_361,1191,17,33,496,518,172,121,421
GTS1_309_372,17,233,244,261,22,175,9,893
GTS1_320_383,379,130,354,4,458,179,622,381
GTS1_331_394,741,1,54,82,456,4,201,211
GTS1_333_396,452,220,129,132,35,187,125,290
GZF3_1_64,1493,156,145,640,91,139,396,191
GZF3_12_75,15,35,261,142,219,88,0,178
GZF3_23_86,565,569,57,474,299,59,719,528
GZF3_34_97,319,100,161,683,518,229,221,468
GZF3_45_108,48,191,326,291,339,156,46,59
GZF3_56_119,731,141,290,464,422,346,638,684
GZF3_67_130,662,2,426,699,518,227,281,435
GZF3_78_141,341,234,166,180,128,15,319,38
GZF3_89_152,518,94,521,255,322,215,537,413
GZF3_100_163,126,20,632,461,187,6,410,206
GZF3_111_174,1419,390,508,709,63,279,403,241
GZF3_122_185,192,12,336,68,223,199,279,39
GZF3_133_196,876,437,103,424,38,68,257,110
GZF3_144_207,508,1,363,157,333,76,57,66
GZF3_155_218,3,33,63,375,3,58,151,77
GZF3_166_229,202,1,3,173,164,17,30,78
GZF3_177_240,278,18,351,122,73,10,100,85
GZF3_188_251,421,75,192,256,180,108,122,29
GZF3_199_262,4,0,139,288,2,53,0,76
GZF3_210_273,803,135,377,278,362,109,526,147
GZF3_221_284,288,229,452,320,591,107,253,337
GZF3_232_295,1109,114,261,314,266,181,139,252
GZF3_243_306,75,133,174,117,181,400,376,181
GZF3_254_317,103,173,180,518,299,267,577,237
GZF3_265_328,499,181,668,417,683,151,500,377
GZF3_276_339,708,103,90,403,357,146,265,176
GZF3_287_350,612,175,652,347,448,3,115,350
GZF3_298_361,9,129,0,431,738,147,270,148
GZF3_309_372,578,152,430,274,634,34,117,134
GZF3_320_383,426,121,205,295,704,94,104,333
GZF3_331_394,1483,276,819,645,833,643,654,760
GZF3_342_405,145,254,220,412,181,138,357,262
GZF3_353_416,736,46,99,601,951,53,424,398
GZF3_364_427,942,100,301,435,581,187,258,291
GZF3_375_438,362,131,276,585,419,236,297,175
GZF3_386_449,24,62,256,779,406,204,209,276
GZF3_397_460,859,69,456,518,606,568,857,522
GZF3_408_471,1005,222,420,841,556,508,513,471
GZF3_419_482,562,61,604,1141,412,379,588,224
GZF3_430_493,642,182,242,508,214,252,73,215
GZF3_441_504,828,106,82,327,184,5,107,52
GZF3_452_515,438,9,124,529,338,17,370,208
GZF3_463_526,8,1,0,247,1,55,61,100
GZF3_474_537,92,76,214,246,116,1,13,2
GZF3_485_548,3,4,227,34,491,2,158,36
GZF3_488_551,411,0,154,44,176,13,0,86
HAA1_1_64,637,190,14,557,5,441,115,179
HAA1_12_75,193,161,223,430,168,147,341,151
HAA1_23_86,487,2,165,428,283,78,121,372
HAA1_34_97,6,0,314,234,3,2,46,147
HAA1_45_108,3,121,276,83,100,1,92,173
HAA1_56_119,192,26,0,89,61,3,69,108
HAA1_67_130,206,0,458,125,119,8,108,59
HAA1_78_141,106,2,502,264,430,9,147,169
HAA1_89_152,3,124,249,153,663,242,137,270
HAA1_100_163,7,51,289,126,8,119,180,186
HAA1_111_174,906,693,274,847,591,348,306,171
HAA1_122_185,1615,517,661,366,857,524,720,587
HAA1_133_196,1206,532,460,1232,846,561,1014,623
HAA1_144_207,912,42,488,496,591,226,261,214
HAA1_155_218,143,398,465,677,258,131,205,388
HAA1_166_229,709,47,346,610,84,286,246,195
HAA1_177_240,280,114,113,229,809,245,94,243
HAA1_188_251,895,475,386,670,1033,342,438,474
HAA1_199_262,1077,408,319,537,800,412,436,349
HAA1_210_273,238,57,204,533,307,4,0,345
HAA1_221_284,817,264,589,888,385,323,123,169
HAA1_232_295,928,385,312,292,1269,35,156,643
HAA1_243_306,929,362,342,332,364,99,506,298
HAA1_254_317,6,201,231,316,362,5,183,199
