,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
GIS1_111_174,447,268,174,36,70,548,357,462
GIS1_122_185,224,268,477,228,202,308,155,192
GIS1_133_196,222,313,144,179,1,242,48,229
GIS1_144_207,129,87,149,215,163,87,95,227
GIS1_155_218,385,735,159,438,575,701,254,231
GIS1_166_229,207,298,97,28,490,242,210,475
GIS1_177_240,698,241,765,499,458,345,35,304
GIS1_188_251,491,808,463,596,67,577,331,247
GIS1_199_262,273,492,152,559,318,457,79,425
GIS1_210_273,251,15,532,116,171,110,180,134
GIS1_221_284,273,405,179,125,112,64,151,168
GIS1_232_295,87,4,290,119,3,192,180,101
GIS1_243_306,145,283,252,341,221,80,528,154
GIS1_254_317,66,188,246,228,74,389,261,108
GIS1_265_328,36,110,316,206,1,55,105,172
GIS1_276_339,277,542,406,89,158,463,74,137
GIS1_287_350,295,412,526,436,716,1000,149,162
GIS1_298_361,289,42,3,381,41,138,399,539
GIS1_309_372,488,517,581,358,4,676,448,160
GIS1_320_383,790,221,74,264,484,332,247,347
GIS1_331_394,156,277,239,400,1,1,83,149
GIS1_342_405,274,14,245,184,249,217,270,282
GIS1_353_416,638,211,306,550,363,9,327,217
GIS1_364_427,465,683,613,381,39,537,425,366
GIS1_375_438,505,619,482,937,25,254,670,630
GIS1_386_449,23,881,798,678,193,1061,521,602
GIS1_397_460,367,501,192,852,495,149,531,312
GIS1_408_471,530,1744,159,896,655,693,730,214
GIS1_419_482,729,786,1129,841,826,529,684,1157
GIS1_430_493,547,1017,777,980,134,459,788,402
GIS1_441_504,11,908,361,149,120,89,96,3
GIS1_452_515,736,1852,2022,1801,864,881,601,916
GIS1_463_526,258,5,340,150,147,309,227,400
GIS1_474_537,12,172,331,198,98,48,71,358
GIS1_485_548,0,43,343,247,322,128,416,99
GIS1_496_559,333,1009,206,136,6,119,273,389
GIS1_507_570,97,670,343,678,597,234,238,469
GIS1_518_581,1221,211,1445,1070,341,178,883,1180
GIS1_529_592,1210,174,1389,1912,463,565,913,620
GIS1_540_603,664,488,617,580,557,1100,45,711
GIS1_551_614,487,1030,263,484,664,270,301,345
GIS1_562_625,739,639,220,236,116,36,189,527
GIS1_573_636,531,534,355,58,511,310,161,523
GIS1_584_647,447,326,586,459,108,216,274,223
GIS1_595_658,1699,189,532,680,269,40,277,939
GIS1_606_669,518,792,475,552,310,131,401,394
GIS1_617_680,676,464,790,326,465,121,210,430
GIS1_628_691,458,455,269,361,164,162,206,124
GIS1_639_702,98,152,151,305,463,193,144,117
GIS1_650_713,278,6,134,192,104,635,172,37
GIS1_661_724,236,171,218,381,281,355,400,358
GIS1_672_735,98,5,230,399,8,119,170,269
GIS1_683_746,407,238,537,715,215,34,127,133
GIS1_694_757,114,833,399,637,359,475,174,288
GIS1_705_768,510,610,297,266,78,359,356,186
GIS1_716_779,239,238,540,486,116,427,564,613
GIS1_727_790,310,458,259,467,3,98,153,233
GIS1_738_801,108,257,185,82,87,427,190,0
GIS1_749_812,26,575,135,34,1,259,255,107
GIS1_760_823,329,469,345,267,191,437,181,225
GIS1_771_834,56,859,125,318,219,193,219,112
GIS1_782_845,490,164,450,388,165,51,134,123
GIS1_793_856,724,595,670,910,1107,526,701,820
GIS1_804_867,276,94,337,306,10,335,150,172
GIS1_815_878,255,543,45,138,207,145,121,217
GIS1_826_889,2,525,271,93,6,100,32,139
GIS1_831_894,544,239,68,179,194,153,39,121
GLN3_1_64,510,804,102,446,249,168,56,101
GLN3_12_75,388,385,184,78,3,32,8,274
GLN3_23_86,765,756,494,334,363,629,132,473
GLN3_34_97,618,917,465,589,1193,220,428,369
GLN3_45_108,1018,802,79,267,805,389,351,396
GLN3_56_119,1076,253,437,706,63,222,474,332
GLN3_67_130,9,222,190,100,304,646,149,328
GLN3_78_141,389,643,300,312,249,1014,418,454
GLN3_89_152,633,377,418,402,512,402,376,480
GLN3_100_163,6,635,251,267,250,24,185,323
GLN3_111_174,305,281,253,560,559,1024,596,215
GLN3_122_185,1814,1023,481,477,428,560,180,391
GLN3_133_196,715,318,1001,412,609,158,1110,844
GLN3_144_207,719,1523,601,692,1085,652,889,547
GLN3_155_218,684,266,518,101,143,396,418,496
GLN3_166_229,295,677,150,109,274,1054,190,412
GLN3_177_240,1105,237,171,400,261,5,22,237
GLN3_188_251,119,5,343,216,559,436,155,424
GLN3_199_262,447,614,253,646,285,346,288,241
GLN3_210_273,420,767,646,631,191,481,925,613
GLN3_221_284,503,339,804,890,181,527,920,1014
GLN3_232_295,660,1070,829,1088,372,769,1013,807
GLN3_243_306,298,267,299,543,89,278,194,430
GLN3_254_317,659,557,511,269,375,264,198,194
GLN3_265_328,734,329,348,260,374,513,266,393
GLN3_276_339,83,2,128,269,324,332,0,106
GLN3_287_350,560,291,239,60,15,233,388,152
GLN3_298_361,2,187,384,169,158,111,271,295
GLN3_309_372,440,163,46,332,293,7,289,157
GLN3_320_383,492,376,286,19,198,147,255,151
GLN3_331_394,323,323,155,89,343,285,160,194
GLN3_342_405,128,49,221,286,92,195,60,303
GLN3_353_416,4,510,76,265,224,18,178,138
GLN3_364_427,237,404,71,165,194,202,74,120
GLN3_375_438,298,120,102,310,114,328,167,419
GLN3_386_449,21,426,440,420,218,400,443,104
GLN3_397_460,153,228,340,267,222,445,205,130
GLN3_408_471,309,284,171,503,282,235,134,183
GLN3_419_482,644,170,0,224,6,189,111,234
GLN3_430_493,1473,7,543,283,152,773,218,328
GLN3_441_504,375,9,364,302,304,274,315,492
GLN3_452_515,267,478,419,127,6,115,459,546
GLN3_463_526,1016,1493,1496,1123,461,2670,732,1006
GLN3_474_537,924,361,399,276,331,258,560,447
GLN3_485_548,770,549,407,585,220,1011,396,568
GLN3_496_559,592,227,433,1145,599,1157,636,244
GLN3_507_570,294,407,1012,691,203,229,347,371
GLN3_518_581,911,247,540,966,423,878,403,718
GLN3_529_592,918,956,992,779,376,428,442,412
GLN3_540_603,991,478,1097,630,698,1114,1162,1250
GLN3_551_614,1004,641,416,838,270,1078,819,555
GLN3_562_625,931,691,415,551,312,757,352,513
GLN3_573_636,608,29,893,108,628,102,110,146
GLN3_584_647,977,477,161,172,83,127,40,170
GLN3_595_658,331,266,272,263,539,304,392,287
GLN3_606_669,502,5,328,267,235,121,289,398
GLN3_617_680,654,269,494,494,245,25,216,171
GLN3_628_691,683,576,364,176,234,189,216,149
GLN3_639_702,254,99,43,3,196,4,1,225
GLN3_650_713,234,633,185,237,116,166,89,434
GLN3_661_724,559,14,579,1,258,9,111,218
GLN3_667_730,150,236,404,142,135,3,67,142
GTS1_1_64,203,630,150,88,38,743,264,247
GTS1_12_75,369,183,340,556,321,193,148,337
GTS1_23_86,558,1117,74,133,114,528,268,503
GTS1_34_97,187,349,483,421,263,484,269,77
GTS1_45_108,655,447,212,122,218,363,317,94
GTS1_56_119,224,1020,823,572,10,450,361,549
GTS1_67_130,6,233,306,122,68,79,378,293
GTS1_78_141,146,1,398,221,3,98,253,312
GTS1_89_152,205,150,119,219,75,341,5,215
GTS1_100_163,140,418,428,3,124,6,235,86
GTS1_111_174,356,97,7,174,3,35,13,40
GTS1_122_185,195,3,257,15,136,9,160,93
GTS1_133_196,159,2,263,206,679,224,71,59
GTS1_144_207,116,3,196,161,234,116,352,280
GTS1_155_218,14,5,32,245,208,127,273,519
GTS1_166_229,425,693,475,410,3,3,36,598
GTS1_177_240,495,75,748,419,583,363,73,481
GTS1_188_251,626,473,510,107,268,292,414,463
GTS1_199_262,614,466,589,591,2,2,129,245
GTS1_210_273,188,319,518,583,387,245,195,302
GTS1_221_284,308,332,258,450,413,27,592,456
GTS1_232_295,799,149,316,386,2,301,550,306
GTS1_243_306,100,333,369,430,491,35,210,96
GTS1_254_317,119,194,222,288,4,343,187,345
GTS1_265_328,515,629,256,603,313,417,66,419
GTS1_276_339,477,1037,172,631,523,172,126,168
GTS1_287_350,798,8,415,378,1325,722,139,192
GTS1_298_361,448,4,113,1118,181,716,408,142
GTS1_309_372,162,556,413,178,338,566,272,431
GTS1_320_383,505,646,466,338,724,287,323,420
GTS1_331_394,659,422,237,179,177,113,127,307
GTS1_333_396,162,383,284,206,352,5,151,236
GZF3_1_64,673,345,156,458,217,465,141,264
GZF3_12_75,262,178,0,240,500,405,176,223
GZF3_23_86,289,168,589,520,332,516,343,607
GZF3_34_97,261,394,138,370,154,54,142,212
GZF3_45_108,8,384,492,131,257,364,210,152
GZF3_56_119,379,9,124,184,389,395,252,620
GZF3_67_130,607,11,479,469,117,172,242,481
GZF3_78_141,200,1027,41,363,417,416,234,188
GZF3_89_152,343,642,798,611,293,289,651,382
GZF3_100_163,484,687,331,230,173,400,656,571
GZF3_111_174,113,376,651,973,555,687,986,372
GZF3_122_185,6,90,63,446,136,480,91,85
GZF3_133_196,640,454,267,126,187,65,150,201
GZF3_144_207,329,12,196,188,331,325,130,84
GZF3_155_218,11,231,34,304,1,59,45,48
GZF3_166_229,207,491,270,328,77,368,147,3
GZF3_177_240,460,140,166,40,128,86,196,196
GZF3_188_251,115,820,375,391,56,444,299,315
GZF3_199_262,155,262,47,70,144,693,240,254
GZF3_210_273,571,35,736,262,344,241,439,141
GZF3_221_284,872,238,726,663,224,7,395,506
GZF3_232_295,682,8,500,187,525,347,655,184
GZF3_243_306,888,45,414,191,340,907,334,550
GZF3_254_317,517,340,606,837,431,353,502,527
GZF3_265_328,702,589,612,525,265,1692,230,767
GZF3_276_339,193,665,60,449,317,54,175,36
GZF3_287_350,615,1056,315,257,338,6,92,578
GZF3_298_361,223,524,326,382,5,885,230,193
GZF3_309_372,810,733,315,562,486,312,138,347
GZF3_320_383,414,1087,180,529,1188,458,329,820
GZF3_331_394,440,1012,988,1025,189,653,504,435
GZF3_342_405,716,642,712,648,198,614,727,449
GZF3_353_416,488,177,718,599,578,542,429,352
GZF3_364_427,173,278,543,755,494,553,137,623
GZF3_375_438,1019,432,507,876,700,630,335,554
GZF3_386_449,561,95,321,547,582,1358,519,447
GZF3_397_460,701,884,829,712,587,930,821,736
GZF3_408_471,379,1714,981,666,1038,160,880,1237
GZF3_419_482,530,374,221,867,981,300,714,953
GZF3_430_493,177,745,283,152,67,24,314,241
GZF3_441_504,150,270,159,290,367,168,205,238
GZF3_452_515,6,110,81,183,21,183,117,179
GZF3_463_526,83,120,172,95,82,13,198,103
GZF3_474_537,4,4,0,120,3,193,56,84
GZF3_485_548,143,164,303,80,1,4,60,235
GZF3_488_551,247,267,210,343,74,79,1,49
HAA1_1_64,166,217,181,278,4,108,260,127
HAA1_12_75,115,12,86,217,134,158,170,203
HAA1_23_86,121,145,151,212,105,7,253,480
HAA1_34_97,210,156,50,88,208,0,165,274
HAA1_45_108,1,368,138,192,62,508,268,118
HAA1_56_119,25,43,174,35,248,4,35,90
HAA1_67_130,441,328,217,279,97,179,110,346
HAA1_78_141,415,302,384,661,150,125,448,413
HAA1_89_152,9,520,486,479,571,380,157,508
HAA1_100_163,759,917,658,252,259,130,341,370
HAA1_111_174,625,580,533,483,105,415,149,584
HAA1_122_185,890,1001,1142,1292,418,487,667,722
HAA1_133_196,304,173,732,612,1421,904,488,430
HAA1_144_207,334,715,173,465,551,11,358,414
HAA1_155_218,650,449,73,255,305,135,126,209
HAA1_166_229,422,325,461,450,455,448,353,555
HAA1_177_240,234,193,137,136,5,145,527,292
HAA1_188_251,506,1250,1508,1239,352,936,920,868
HAA1_199_262,154,869,257,449,237,205,235,297
HAA1_210_273,224,500,224,540,419,448,184,441
HAA1_221_284,508,1508,942,804,518,529,353,1011
HAA1_232_295,293,1276,448,209,6,397,135,262
HAA1_243_306,805,337,763,515,202,595,662,446
HAA1_254_317,210,4,328,290,565,410,311,226
HAA1_265_328,346,5,752,351,2,657,320,391
HAA1_276_339,497,284,220,302,143,419,209,595
HAA1_287_350,9,1,77,18,6,332,151,116
HAA1_298_361,228,587,362,314,551,617,294,817
HAA1_309_372,339,231,173,1,32,167,278,295
HAA1_320_383,120,549,161,248,94,186,381,365
HAA1_331_394,844,430,544,231,110,372,361,220
HAA1_342_405,329,457,588,912,38,213,910,791
HAA1_353_416,1038,979,637,938,159,489,416,604
HAA1_364_427,363,784,0,163,301,784,430,423
HAA1_375_438,542,745,269,1135,441,169,647,343
HAA1_386_449,423,616,702,347,248,370,527,10
HAA1_397_460,209,909,305,277,62,214,252,188
HAA1_408_471,214,4,147,36,179,788,255,275
HAA1_419_482,430,729,394,196,570,311,206,188
HAA1_430_493,270,408,308,120,232,386,136,265
HAA1_441_504,431,79,163,504,107,346,212,407
HAA1_452_515,915,11,90,222,131,86,201,501
HAA1_463_526,12,932,404,746,280,211,421,557
HAA1_474_537,573,146,469,562,356,375,256,331
HAA1_485_548,564,634,355,142,121,9,158,146
HAA1_496_559,390,26,468,375,278,467,331,163
HAA1_507_570,513,18,403,333,152,341,390,214
HAA1_518_581,192,698,580,378,233,592,278,351
HAA1_529_592,41,1313,425,332,345,195,100,566
HAA1_540_603,400,789,267,384,293,295,203,420
HAA1_551_614,12,186,492,341,416,182,339,292
HAA1_562_625,470,250,464,355,1174,687,885,710
HAA1_573_636,343,784,390,498,451,285,492,771
HAA1_584_647,191,10,222,87,33,385,244,69
HAA1_595_658,88,369,273,249,133,326,241,313
HAA1_606_669,121,364,35,492,5,123,186,73
HAA1_617_680,997,419,618,700,516,337,438,304
HAA1_628_691,649,176,633,526,513,258,111,317
HAA1_631_694,438,196,543,215,185,371,227,220
HAC1_1_64,429,20,179,618,422,690,369,442
HAC1_12_75,545,74,147,81,2,179,124,68
HAC1_23_86,9,1,117,153,0,58,181,132
HAC1_34_97,437,54,487,486,97,10,494,164
HAC1_45_108,404,120,199,480,320,269,491,433
HAC1_56_119,650,626,689,263,471,425,339,296
HAC1_67_130,75,482,168,210,1,148,309,161
HAC1_78_141,714,323,159,571,284,1092,471,244
HAC1_89_152,1327,1136,601,338,377,1270,274,369
HAC1_100_163,316,814,81,448,162,867,377,471
HAC1_111_174,5,840,132,306,1602,842,249,199
HAC1_122_185,755,468,429,510,45,5,204,392
HAC1_133_196,565,1509,384,798,343,143,380,518
HAC1_144_207,31,842,134,294,296,326,257,746
HAC1_155_218,235,356,247,378,324,441,94,219
HAC1_166_229,244,698,392,610,398,522,503,926
HAC1_177_240,37,436,229,171,4,296,133,493
HAC1_188_251,608,57,186,203,169,135,532,223
HAC1_199_262,523,311,254,353,587,377,278,258
HAC1_210_273,3,461,320,141,90,97,226,174
HAC1_221_284,248,541,33,85,311,2,84,57
HAC1_232_295,1,2,125,80,77,1,32,210
HAC1_243_306,0,105,87,74,0,0,7,11
HAC1_254_317,9,604,203,311,132,202,5,90
HAC1_259_322,175,1313,179,327,205,10,118,203
HAP2_1_64,471,348,349,10,849,147,107,313
HAP2_12_75,229,1895,323,551,189,568,308,315
HAP2_23_86,70,278,342,58,390,699,228,184
HAP2_34_97,67,754,264,339,349,3,112,181
HAP2_45_108,1524,412,818,280,306,485,830,658
HAP2_56_119,692,772,667,563,401,252,524,829
HAP2_67_130,1096,307,548,676,282,826,317,762
HAP2_78_141,185,367,868,422,332,698,340,381
HAP2_89_152,348,909,576,534,866,281,406,379
HAP2_100_163,492,194,61,323,349,198,392,156
HAP2_111_174,639,375,114,191,2,322,282,366
HAP2_122_185,388,4,355,263,255,436,155,582
HAP2_133_196,390,4,60,0,1,169,65,243
HAP2_144_207,87,246,69,224,160,585,67,96
HAP2_155_218,466,630,359,183,28,3,49,323
HAP2_166_229,591,155,103,134,278,4,4,169
HAP2_177_240,115,130,210,247,130,174,187,374
HAP2_188_251,249,488,327,4,1,127,35,167
HAP2_199_262,35,151,3,114,405,6,47,99
HAP2_202_265,336,30,0,211,192,8,447,80
HAP3_1_64,574,896,374,190,510,400,412,238
HAP3_12_75,157,48,301,121,3,771,189,99
HAP3_23_86,273,101,465,463,4,292,325,457
HAP3_34_97,91,4,594,293,116,720,101,138
HAP3_45_108,440,0,164,425,298,341,127,474
HAP3_56_119,524,444,240,474,560,143,204,712
HAP3_67_130,208,5,67,236,32,492,128,608
HAP3_78_141,440,211,298,169,6,186,48,114
HAP3_81_144,165,0,89,357,282,157,138,172
HAP4_1_64,509,164,379,320,3,230,202,211
HAP4_12_75,8,126,194,417,148,87,113,223
HAP4_23_86,278,1071,345,733,374,513,168,301
HAP4_34_97,859,383,524,581,250,457,127,37
HAP4_45_108,667,709,46,50,467,32,125,226
HAP4_56_119,142,260,108,47,2,65,131,168
HAP4_67_130,199,2,0,3,1,178,23,1
HAP4_78_141,1,273,90,98,54,131,112,80
HAP4_89_152,18,1,152,58,4,85,36,41
HAP4_100_163,77,0,3,243,45,32,316,33
HAP4_111_174,3,740,513,245,73,127,277,119
HAP4_122_185,561,575,175,144,4,663,227,214
HAP4_133_196,259,141,128,227,7,547,42,280
HAP4_144_207,484,273,446,186,126,121,121,88
HAP4_155_218,404,302,168,362,161,6,315,237
HAP4_166_229,681,3,487,483,216,343,82,603
HAP4_177_240,700,291,820,835,450,293,707,537
HAP4_188_251,416,1182,202,1345,292,506,631,437
HAP4_199_262,317,5,628,168,123,258,198,53
HAP4_210_273,268,190,672,364,138,253,230,554
HAP4_221_284,688,313,293,257,183,370,435,713
HAP4_232_295,27,903,576,536,423,524,622,581
HAP4_243_306,339,706,413,741,462,99,172,127
HAP4_254_317,547,569,832,459,331,529,675,213
HAP4_265_328,548,521,193,271,108,463,213,182
HAP4_276_339,380,11,191,91,526,123,65,183
HAP4_287_350,554,161,199,157,5,207,75,39
HAP4_298_361,489,516,507,381,215,303,123,293
HAP4_309_372,221,183,259,246,3,105,66,260
HAP4_320_383,860,1099,392,464,259,495,294,238
HAP4_331_394,86,384,494,232,165,15,294,390
HAP4_342_405,389,432,277,596,475,192,205,431
HAP4_353_416,114,12,447,585,237,241,361,182
HAP4_364_427,366,127,356,100,308,340,51,188
HAP4_375_438,419,0,64,309,5,166,34,75
HAP4_386_449,257,29,362,223,277,213,1,327
HAP4_397_460,564,315,444,211,247,511,269,414
HAP4_408_471,322,811,422,477,685,801,325,555
HAP4_419_482,339,168,354,393,1016,261,161,400
HAP4_430_493,213,214,685,114,327,126,188,355
HAP4_441_504,398,76,273,433,620,178,141,180
HAP4_452_515,212,656,714,147,171,153,438,448
HAP4_463_526,162,557,129,249,546,517,419,445
HAP4_474_537,181,726,87,532,173,385,327,422
HAP4_485_548,666,653,430,80,70,485,104,161
HAP4_491_554,307,325,119,411,434,847,178,240
HAP5_1_64,681,588,513,240,159,1,274,294
HAP5_12_75,141,7,48,136,633,458,296,179
HAP5_23_86,563,890,416,458,702,744,627,676
HAP5_34_97,878,852,330,839,146,681,298,870
HAP5_45_108,1013,1174,156,446,2,2,176,101
HAP5_56_119,1149,229,466,307,349,383,166,644
HAP5_67_130,153,166,393,416,226,158,259,82
HAP5_78_141,79,566,100,134,637,399,248,232
HAP5_89_152,294,221,145,290,431,325,205,27
HAP5_100_163,418,873,375,222,300,576,303,396
HAP5_111_174,340,351,370,239,735,119,18,181
HAP5_122_185,383,888,387,385,288,285,388,502
HAP5_133_196,415,338,706,424,3,351,215,429
HAP5_144_207,7,33,121,99,4,155,222,193
HAP5_155_218,12,226,223,384,143,305,252,576
HAP5_166_229,722,195,633,501,918,674,286,178
HAP5_177_240,1501,1195,884,561,767,705,450,791
HAP5_179_242,20,1314,258,591,228,289,33,490
HCM1_1_64,376,284,417,477,270,267,474,555
HCM1_12_75,142,111,536,525,368,423,524,522
HCM1_23_86,838,651,371,322,787,406,359,695
HCM1_34_97,766,501,95,513,477,596,401,659
HCM1_45_108,524,1025,551,170,144,299,307,392
HCM1_56_119,601,350,358,225,4,155,159,117
HCM1_67_130,535,294,126,319,57,136,195,250
HCM1_78_141,46,551,77,211,7,247,325,324
HCM1_89_152,161,289,231,196,21,272,75,149
HCM1_100_163,423,155,311,452,165,885,210,174
HCM1_111_174,962,486,180,278,3,68,208,251
HCM1_122_185,777,62,204,269,371,195,242,325
HCM1_133_196,752,94,94,233,8,225,107,199
HCM1_144_207,121,675,235,192,96,147,306,275
HCM1_155_218,22,4,287,485,160,227,93,166
HCM1_166_229,211,598,202,290,331,23,49,364
HCM1_177_240,714,72,244,135,146,547,154,149
HCM1_188_251,127,332,197,106,737,195,149,274
HCM1_199_262,360,230,211,519,435,383,425,400
HCM1_210_273,426,3,247,306,359,229,236,222
HCM1_221_284,9,738,359,391,77,256,122,141
HCM1_232_295,160,5,144,511,302,718,236,187
HCM1_243_306,255,18,313,264,340,144,197,331
HCM1_254_317,820,470,505,406,265,352,424,452
HCM1_265_328,535,1296,1255,891,366,466,499,566
HCM1_276_339,356,275,311,381,226,164,178,400
HCM1_287_350,664,762,915,681,197,961,747,435
HCM1_298_361,323,376,443,77,243,486,278,247
HCM1_309_372,244,357,342,150,501,120,93,142
HCM1_320_383,11,607,121,202,439,2,188,172
HCM1_331_394,427,320,420,331,127,381,255,381
HCM1_342_405,628,826,438,523,611,550,605,634
HCM1_353_416,593,129,529,584,348,203,550,279
HCM1_364_427,326,748,338,276,132,362,379,171
HCM1_375_438,1197,490,807,463,134,266,117,343
HCM1_386_449,1855,415,970,1436,599,43,675,318
HCM1_397_460,854,1002,587,196,340,565,375,562
HCM1_408_471,155,344,694,480,511,542,457,492
HCM1_419_482,314,30,161,212,1,411,318,345
HCM1_430_493,959,695,590,609,654,709,647,679
HCM1_441_504,118,720,158,304,158,250,93,575
HCM1_452_515,172,525,26,458,256,615,362,486
HCM1_463_526,127,136,503,331,990,278,117,274
HCM1_474_537,311,954,175,559,281,547,323,507
HCM1_485_548,547,704,15,326,720,513,179,77
HCM1_496_559,44,41,234,336,5,6,231,487
HCM1_501_564,201,125,390,38,312,360,163,125
HEL2_1_64,99,179,724,187,222,196,184,112
HEL2_12_75,620,285,180,170,139,143,72,19
HEL2_23_86,291,380,174,395,1,340,148,113
HEL2_34_97,383,70,7,284,6,258,290,259
HEL2_45_108,708,9,126,412,252,4,184,403
HEL2_56_119,6,247,118,146,81,250,264,250
HEL2_67_130,268,954,212,213,92,518,167,233
HEL2_78_141,182,479,318,128,19,152,246,147
HEL2_89_152,406,108,505,454,78,175,408,344
HEL2_100_163,338,242,106,158,78,421,108,134
HEL2_111_174,190,153,264,189,79,129,227,91
HEL2_122_185,57,6,65,65,1,155,234,140
HEL2_133_196,112,612,542,270,289,4,305,166
HEL2_144_207,294,119,79,235,374,375,115,122
HEL2_155_218,647,2,146,179,124,44,209,166
HEL2_166_229,785,156,243,181,29,446,271,193
HEL2_177_240,1114,195,560,406,455,421,399,411
HEL2_188_251,350,358,498,346,826,228,319,222
HEL2_199_262,166,558,278,252,57,160,292,250
HEL2_210_273,280,531,224,396,322,1031,504,878
HEL2_221_284,350,1236,291,430,143,238,450,377
HEL2_232_295,833,885,856,283,2,391,118,277
HEL2_243_306,33,120,250,107,174,7,176,171
HEL2_254_317,202,475,1155,799,508,609,442,660
HEL2_265_328,191,365,373,383,455,555,459,324
HEL2_276_339,371,159,187,428,379,474,171,340
HEL2_287_350,787,497,269,293,215,293,302,290
HEL2_298_361,28,611,159,634,172,301,148,421
HEL2_309_372,549,626,400,405,476,330,171,209
HEL2_320_383,407,54,263,324,96,291,207,89
HEL2_331_394,557,40,194,415,29,164,259,31
HEL2_342_405,201,176,133,144,68,69,149,237
HEL2_353_416,474,206,150,371,112,2,307,4
HEL2_364_427,367,312,107,113,4,5,10,96
HEL2_375_438,201,236,246,60,213,181,286,38
HEL2_386_449,280,754,389,127,246,88,139,52
HEL2_397_460,221,404,118,255,106,8,103,230
HEL2_408_471,105,534,141,531,225,110,420,314
HEL2_419_482,276,162,406,594,299,615,188,386
HEL2_430_493,268,869,199,255,273,362,203,192
HEL2_441_504,498,828,461,451,813,46,316,226
HEL2_452_515,84,204,164,232,318,679,153,317
HEL2_463_526,4,2,304,225,605,691,208,308
HEL2_474_537,83,656,29,319,211,388,0,253
HEL2_485_548,501,149,293,236,767,578,530,219
HEL2_496_559,213,174,300,259,381,518,424,163
HEL2_507_570,13,5,204,441,34,303,168,86
HEL2_518_581,218,909,522,459,139,421,288,247
HEL2_529_592,196,220,495,309,345,261,274,367
HEL2_540_603,427,4,390,126,347,78,76,6
HEL2_551_614,268,163,231,6,292,123,92,3
HEL2_562_625,201,449,0,263,75,127,627,206
HEL2_573_636,260,3,291,143,276,3,196,707
HEL2_501_564,3,5,222,411,1096,416,117,39
HMLALPHA2_1_64,171,27,261,156,204,182,81,193
HMLALPHA2_12_75,201,122,60,136,94,14,265,122
HMLALPHA2_23_86,216,167,348,197,194,419,152,210
HMLALPHA2_34_97,141,637,256,215,217,349,250,104
HMLALPHA2_45_108,355,250,230,180,189,145,105,348
HMLALPHA2_56_119,140,602,316,264,256,5,71,49
HMLALPHA2_67_130,103,187,142,108,259,227,182,143
HMLALPHA2_78_141,189,179,506,249,204,448,358,402
HMLALPHA2_89_152,215,475,516,184,115,125,354,242
HMLALPHA2_100_163,163,183,268,112,154,2,159,188
HMLALPHA2_111_174,375,193,229,220,475,23,96,101
HMLALPHA2_122_185,383,251,408,510,212,328,280,316
HMLALPHA2_133_196,143,203,186,348,43,223,201,161
HMLALPHA2_144_207,538,832,476,365,378,65,634,405
HMLALPHA2_147_210,544,453,545,497,258,604,307,476
HMO1_1_64,16,823,451,153,570,410,172,364
HMO1_12_75,637,964,831,339,419,280,316,449
HMO1_23_86,511,1685,332,594,103,342,330,372
HMO1_34_97,338,421,316,371,496,728,480,593
HMO1_45_108,415,283,315,124,312,297,325,137
HMO1_56_119,372,326,73,204,466,312,332,389
HMO1_67_130,411,813,350,158,6,327,146,261
HMO1_78_141,303,186,273,228,691,78,189,413
HMO1_89_152,156,83,331,360,310,655,146,301
HMO1_100_163,244,2,102,2,9,217,380,117
HMO1_111_174,803,1066,88,306,322,13,361,31
HMO1_122_185,352,159,420,561,170,95,253,837
HMO1_133_196,30,1,88,497,83,222,76,327
HMO1_144_207,556,323,159,257,601,294,77,147
HMO1_155_218,307,91,699,406,176,610,231,573
HMO1_166_229,553,392,150,344,156,91,105,132
HMO1_177_240,1,670,324,36,1,1,140,392
HMO1_183_246,257,380,196,154,234,69,120,116
HMRA2_1_64,341,534,119,92,115,92,88,555
HMRA2_12_75,446,3,118,189,102,253,173,110
HMRA2_23_86,181,489,207,156,5,201,464,99
HMRA2_34_97,135,4,172,119,4,198,408,29
HMRA2_45_108,293,343,63,69,3,156,123,282
HMRA2_56_119,563,447,495,489,274,647,324,497
HMS1_1_64,331,671,120,292,570,657,124,170
HMS1_12_75,45,292,147,475,811,15,280,381
HMS1_23_86,514,149,391,501,530,39,233,85
HMS1_34_97,663,1020,377,615,193,685,59,304
HMS1_45_108,1129,1045,941,1327,455,781,568,698
HMS1_56_119,581,157,687,165,296,551,474,492
HMS1_67_130,353,640,324,532,938,1106,576,690
HMS1_78_141,442,279,79,71,9,422,194,98
HMS1_89_152,748,104,433,322,299,1151,270,574
HMS1_100_163,673,361,361,140,294,176,241,182
HMS1_111_174,3,397,158,0,80,169,102,25
HMS1_122_185,315,166,133,251,1,2,158,190
HMS1_133_196,852,382,467,127,4,5,226,192
HMS1_144_207,467,180,97,330,333,311,273,394
HMS1_155_218,206,12,354,726,311,516,297,265
HMS1_166_229,88,759,72,310,34,89,83,152
HMS1_177_240,40,485,297,263,184,161,156,229
HMS1_188_251,1,281,336,320,34,238,98,149
HMS1_199_262,392,272,500,643,91,114,402,355
HMS1_210_273,130,4,214,127,190,10,22,173
HMS1_221_284,206,161,59,237,80,319,96,92
HMS1_232_295,301,559,92,171,28,3,46,412
HMS1_243_306,90,0,187,130,125,360,250,109
HMS1_254_317,463,332,200,82,76,66,96,81
HMS1_265_328,275,29,285,83,3,66,221,145
HMS1_276_339,109,260,129,212,61,4,221,146
