,1_0_1,1_0_2,1_180_1,1_180_2,2_0_1,2_0_2,2_180_1,2_180_2
ENV11_320_383,604,619,295,192,588,73,118,86
ENV11_331_394,632,415,453,283,378,236,135,230
ENV11_342_405,1428,1227,2361,2089,1048,617,1576,1663
ENV11_353_416,1137,1047,2177,1837,1564,784,2333,3025
ENV11_364_427,3329,2230,5288,4102,2026,905,2917,4086
ENV11_375_438,2360,1466,2624,2105,1267,463,1740,1702
ENV11_386_449,1059,894,1907,1274,697,338,1077,1524
ENV11_397_460,985,874,1089,801,1080,340,947,789
ENV11_408_471,406,395,522,351,206,56,172,215
ENV11_419_482,1150,993,1201,992,659,218,707,975
ENV11_430_493,512,72,349,383,68,48,178,239
ENV11_441_504,687,454,568,460,765,161,569,818
ENV11_452_515,480,317,571,422,329,163,391,432
ENV11_463_526,1832,1621,1853,1171,1579,570,1163,1672
ENV11_474_537,456,931,660,652,826,343,539,752
ENV11_485_548,1071,1135,1075,785,724,338,491,642
ENV11_496_559,258,155,354,364,256,143,388,441
ENV11_507_570,1321,1139,1934,1305,1183,628,1223,1534
ENV11_518_581,1359,928,2000,1685,1088,564,1113,1379
ENV11_529_592,1344,905,1834,1781,1402,634,1861,2576
ENV11_540_603,1119,515,1654,1385,625,223,1179,1824
ENV11_551_614,873,711,1259,995,853,218,1010,1313
ENV11_562_625,211,99,343,152,211,67,220,284
ENV11_573_636,327,395,527,402,487,144,401,594
ENV11_584_647,395,150,572,408,276,103,432,393
ENV11_595_658,19,42,123,91,58,42,123,93
ENV11_606_669,2,0,5,31,35,3,12,0
ENV11_617_680,253,150,392,257,90,43,154,127
ENV11_628_691,16,12,70,58,14,24,32,8
ENV11_639_702,35,0,34,34,60,0,34,141
ENV11_650_713,96,29,68,38,31,3,29,52
ENV11_661_724,45,120,31,69,25,0,35,18
ENV11_672_735,29,106,33,48,0,10,61,28
ENV11_683_746,281,449,253,243,270,189,259,59
ENV11_694_757,223,181,347,232,325,202,332,424
ENV11_705_768,854,635,1070,904,533,396,798,816
ENV11_716_779,236,134,182,206,244,156,223,271
ENV11_727_790,154,130,248,137,153,70,151,103
ENV11_738_801,352,132,394,372,235,135,289,493
ENV11_749_812,463,464,527,379,488,183,626,774
ENV11_760_823,671,443,873,569,393,178,502,542
ENV11_771_834,1891,774,2186,1597,980,386,998,1623
ENV11_782_845,596,616,583,566,638,256,633,855
ENV11_793_856,747,970,1398,1347,659,253,763,1068
ENV11_124_187,1299,1176,2273,1972,1329,447,1494,1644
FHL1_1_64,382,539,264,192,310,342,207,386
FHL1_12_75,34,39,68,86,4,5,41,9
FHL1_23_86,179,234,187,216,204,65,25,91
FHL1_34_97,102,69,43,57,37,38,71,122
FHL1_45_108,44,70,238,102,106,44,199,80
FHL1_56_119,810,633,292,374,571,152,244,346
FHL1_67_130,462,151,412,367,213,112,374,372
FHL1_78_141,4,51,23,20,47,38,32,184
FHL1_89_152,111,155,164,139,97,114,117,140
FHL1_100_163,31,25,42,38,54,61,25,46
FHL1_111_174,140,93,331,211,110,87,88,130
FHL1_122_185,370,362,275,180,223,155,86,241
FHL1_133_196,65,91,119,77,103,58,90,112
FHL1_144_207,271,327,333,145,267,134,128,140
FHL1_155_218,68,106,82,98,206,70,155,135
FHL1_166_229,46,0,62,77,10,22,16,7
FHL1_177_240,185,300,291,168,162,39,189,61
FHL1_188_251,59,129,197,167,3,18,50,12
FHL1_199_262,457,227,394,295,497,219,281,398
FHL1_210_273,39,10,43,64,30,26,59,73
FHL1_221_284,192,245,202,139,83,54,112,124
FHL1_232_295,854,746,1969,1569,516,359,944,1119
FHL1_243_306,777,509,965,736,140,286,330,417
FHL1_254_317,237,627,253,438,311,386,424,326
FHL1_265_328,739,801,837,531,836,620,792,798
FHL1_276_339,2354,1446,2685,2478,1494,847,1427,1835
FHL1_287_350,158,71,296,140,92,70,158,269
FHL1_298_361,592,447,664,300,530,395,368,557
FHL1_309_372,94,0,48,89,43,13,51,42
FHL1_320_383,152,171,596,556,290,44,353,521
FHL1_331_394,99,0,175,124,19,42,127,128
FHL1_342_405,33,168,82,13,48,18,132,63
FHL1_353_416,0,0,0,1,5,0,0,21
FHL1_364_427,354,634,550,401,260,95,254,583
FHL1_375_438,168,215,325,155,148,36,152,249
FHL1_386_449,66,253,111,75,37,15,29,11
FHL1_397_460,260,288,85,168,121,16,28,53
FHL1_408_471,411,406,207,151,201,68,147,142
FHL1_419_482,426,247,214,288,532,206,297,298
FHL1_430_493,415,245,732,444,260,155,338,408
FHL1_441_504,546,375,572,394,338,84,437,412
FHL1_452_515,2740,2958,4434,3400,2252,942,3116,3268
FHL1_463_526,904,1153,1608,1268,769,475,898,1372
FHL1_474_537,1494,1412,2636,2079,1344,424,1661,2105
FHL1_485_548,962,1239,1392,1097,683,172,601,757
FHL1_496_559,609,370,866,613,261,179,362,561
FHL1_507_570,371,120,241,196,71,54,50,149
FHL1_518_581,83,0,72,54,76,139,137,194
FHL1_529_592,115,150,153,75,18,94,50,81
FHL1_540_603,185,162,208,140,190,337,115,78
FHL1_551_614,202,114,424,175,10,0,20,24
FHL1_562_625,173,48,98,15,225,134,137,209
FHL1_573_636,4,67,68,37,16,5,20,0
FHL1_584_647,1041,873,1907,1660,980,646,1113,1195
FHL1_595_658,703,499,1165,859,413,563,774,997
FHL1_606_669,128,48,54,34,1,12,31,5
FHL1_617_680,62,17,135,154,118,59,23,50
FHL1_628_691,59,37,56,77,48,112,102,49
FHL1_639_702,100,36,100,86,95,127,110,178
FHL1_650_713,159,160,230,233,59,93,101,260
FHL1_661_724,195,12,139,105,153,32,134,67
FHL1_672_735,63,2,65,60,127,73,104,116
FHL1_683_746,69,103,129,92,83,43,130,58
FHL1_694_757,169,246,306,299,149,217,191,343
FHL1_705_768,1643,1429,1453,1086,1493,1787,922,1239
FHL1_716_779,4383,3076,6990,5563,3099,3758,4831,5854
FHL1_727_790,846,798,2224,1531,878,1200,1379,1743
FHL1_738_801,732,608,1031,1068,588,525,627,800
FHL1_749_812,1035,434,640,527,746,652,439,395
FHL1_760_823,161,146,339,199,212,63,154,159
FHL1_771_834,711,378,646,493,471,413,517,490
FHL1_782_845,347,348,407,368,235,514,472,542
FHL1_793_856,394,315,438,287,152,217,182,140
FHL1_804_867,30,0,79,53,27,0,35,8
FHL1_815_878,45,0,65,26,0,0,21,35
FHL1_826_889,2,0,21,22,0,0,8,0
FHL1_837_900,65,169,107,87,37,33,62,14
FHL1_848_911,270,177,252,158,129,36,149,139
FHL1_859_922,0,64,70,22,1,0,21,10
FHL1_870_933,15,27,107,38,0,5,41,26
FHL1_873_936,99,126,93,109,101,44,180,180
FKH1_1_64,2327,2189,3095,2451,2010,1495,2324,2587
FKH1_12_75,128,212,266,183,256,212,302,393
FKH1_23_86,113,50,95,150,156,58,88,81
FKH1_34_97,97,45,154,117,114,146,104,87
FKH1_45_108,129,101,141,87,16,21,24,48
FKH1_56_119,116,38,156,101,114,14,154,152
FKH1_67_130,305,255,303,229,110,87,87,164
FKH1_78_141,410,368,777,695,930,842,699,957
FKH1_89_152,273,152,226,287,127,181,179,396
FKH1_100_163,28,194,159,252,44,237,133,150
FKH1_111_174,76,156,437,316,146,194,301,337
FKH1_122_185,251,146,205,223,204,124,163,279
FKH1_133_196,106,240,515,517,306,132,261,184
FKH1_144_207,463,470,821,729,602,293,935,808
FKH1_155_218,990,622,1202,1029,773,542,860,1145
FKH1_166_229,1425,785,1705,1166,880,409,1339,1260
FKH1_177_240,813,656,1043,864,914,626,783,839
FKH1_188_251,603,608,991,844,507,337,820,906
FKH1_199_262,15,113,127,159,10,7,48,44
FKH1_210_273,275,332,367,139,170,165,319,403
FKH1_221_284,5,0,189,82,31,41,50,49
FKH1_232_295,71,86,50,81,62,31,62,28
FKH1_243_306,1,223,53,68,0,10,3,26
FKH1_254_317,12,7,117,184,329,185,209,285
FKH1_265_328,804,685,1133,838,572,329,501,767
FKH1_276_339,189,133,588,259,395,200,389,470
FKH1_287_350,2607,2439,4268,3816,1723,1228,2745,3448
FKH1_298_361,2380,1656,3549,2955,1395,941,2404,2462
FKH1_309_372,3916,3158,4122,3352,1753,874,2189,2242
FKH1_320_383,142,110,111,152,25,58,9,30
FKH1_331_394,36,12,356,121,355,1307,237,259
FKH1_342_405,1,0,13,4,0,0,11,38
FKH1_353_416,111,141,68,117,59,40,56,119
FKH1_364_427,48,12,22,22,0,71,0,2
FKH1_375_438,71,0,10,43,11,29,74,6
FKH1_386_449,2,21,2,0,6,7,63,69
FKH1_397_460,80,118,49,74,42,49,71,62
FKH1_408_471,350,499,448,361,299,265,319,615
FKH1_419_482,251,151,158,69,112,129,81,59
FKH1_421_484,115,81,115,48,151,6,86,32
FKH2_1_64,125,0,68,91,8,17,28,11
FKH2_12_75,212,254,238,244,209,184,158,260
FKH2_23_86,1362,1491,1956,1534,1488,1281,1834,2328
FKH2_34_97,2437,2454,3370,2476,1552,1467,1402,1833
FKH2_45_108,262,188,222,181,247,160,188,144
FKH2_56_119,2158,1815,2697,2453,1037,784,1598,2251
FKH2_67_130,301,264,311,275,142,120,231,354
FKH2_78_141,175,244,475,284,235,187,531,545
FKH2_89_152,703,203,947,769,309,136,450,439
FKH2_100_163,1051,1172,2178,1572,1045,369,1394,2147
FKH2_111_174,1358,857,1527,1248,1078,795,1094,1312
FKH2_122_185,649,540,1644,1111,579,338,765,951
FKH2_133_196,140,27,116,104,94,32,59,55
FKH2_144_207,1002,585,908,815,464,382,502,863
FKH2_155_218,1131,1032,1590,1156,1355,1255,1610,1670
FKH2_166_229,1010,1216,1859,1508,906,673,1196,1236
FKH2_177_240,705,736,773,673,1292,528,1171,1638
FKH2_188_251,278,275,348,321,465,211,382,374
FKH2_199_262,482,617,810,1001,734,391,681,635
FKH2_210_273,315,189,385,325,265,149,278,390
FKH2_221_284,72,224,431,237,152,168,177,208
FKH2_232_295,660,365,529,443,269,155,296,350
FKH2_243_306,250,168,160,200,121,64,167,285
FKH2_254_317,526,571,789,661,470,217,710,795
FKH2_265_328,631,284,665,637,456,173,563,892
FKH2_276_339,1284,1146,2255,1467,1137,804,1169,1189
FKH2_287_350,607,631,740,818,915,1259,917,815
FKH2_298_361,1938,1445,3118,2346,1160,1172,1956,1919
FKH2_309_372,1484,1005,1331,962,707,701,984,1498
FKH2_320_383,1560,1206,1109,890,1414,1280,1219,1583
FKH2_331_394,1642,1954,1803,1573,1798,1437,1534,1791
FKH2_342_405,1532,1221,1718,1166,1028,563,931,1230
FKH2_353_416,72,282,237,306,220,50,161,301
FKH2_364_427,203,271,282,328,160,70,177,212
FKH2_375_438,123,183,391,313,83,42,150,116
FKH2_386_449,554,209,450,515,403,79,514,723
FKH2_397_460,0,0,0,1,3,0,0,0
FKH2_408_471,0,0,2,1,11,26,46,24
FKH2_419_482,6,3,4,23,0,0,19,63
FKH2_430_493,67,76,171,38,3,0,13,0
FKH2_441_504,53,153,107,54,27,11,46,25
FKH2_452_515,138,54,57,106,253,9,84,122
FKH2_463_526,267,477,605,411,507,372,199,220
FKH2_474_537,271,270,443,252,202,155,196,293
FKH2_485_548,664,189,417,366,301,404,268,290
FKH2_496_559,1377,922,1744,1452,980,1375,1338,1374
FKH2_507_570,591,482,751,536,348,498,421,614
FKH2_518_581,445,420,576,444,151,215,156,80
FKH2_529_592,213,11,66,59,64,27,30,54
FKH2_540_603,25,72,64,55,98,48,75,64
FKH2_551_614,209,104,121,120,105,41,152,111
FKH2_562_625,77,33,137,64,42,12,7,64
FKH2_573_636,449,438,504,350,78,178,152,68
FKH2_584_647,68,138,195,175,28,23,74,114
FKH2_595_658,2127,1050,2888,1964,1983,761,1746,2072
FKH2_606_669,1454,674,683,604,715,519,311,405
FKH2_617_680,1381,1297,2003,1550,710,534,986,863
FKH2_628_691,1293,1330,1360,985,903,1092,1054,1630
FKH2_639_702,2386,1038,2815,2329,1697,1357,1634,2011
FKH2_650_713,1719,2392,2390,2050,1900,2459,1799,1888
FKH2_661_724,2553,2391,4182,3214,2342,1600,2709,3143
FKH2_672_735,2535,1960,2979,2138,2153,1292,1992,2512
FKH2_683_746,174,55,267,158,80,16,76,93
FKH2_694_757,141,52,30,18,47,91,81,162
FKH2_705_768,144,55,202,164,116,61,201,142
FKH2_716_779,30,0,89,67,66,39,159,171
FKH2_727_790,131,0,81,29,234,85,105,90
FKH2_738_801,667,500,1207,884,353,279,685,965
FKH2_749_812,64,3,84,42,84,21,45,0
FKH2_760_823,665,443,1141,692,624,423,559,545
FKH2_771_834,88,154,65,106,4,80,121,121
FKH2_782_845,169,139,47,20,76,35,39,16
FKH2_793_856,69,21,76,34,76,43,80,65
FKH2_799_862,145,128,213,169,39,38,152,75
FYV5_1_64,617,431,759,565,818,397,896,715
FYV5_12_75,2731,1985,2393,1540,1548,1442,1705,1873
FYV5_23_86,1286,858,2094,934,693,751,845,1285
FYV5_34_97,199,205,404,266,271,176,243,361
FYV5_45_108,592,341,643,702,440,278,290,491
FYV5_56_119,945,590,1217,740,579,519,659,712
FYV5_67_130,1953,1179,2979,1866,1264,1207,1504,1867
FYV5_78_141,2058,1636,1497,1594,1552,1250,1188,2037
FYV5_89_152,1377,1011,1317,1080,1174,899,1170,1500
FZF1_1_64,261,245,302,337,183,48,94,167
FZF1_12_75,314,92,244,239,157,261,78,65
FZF1_23_86,465,290,239,328,186,403,145,143
FZF1_34_97,93,117,46,43,52,69,14,12
FZF1_45_108,154,22,133,148,138,74,42,96
FZF1_56_119,426,207,344,250,74,100,80,82
FZF1_67_130,67,79,41,70,55,61,37,77
FZF1_78_141,8,60,58,29,6,6,27,2
FZF1_89_152,46,36,30,42,1,33,61,108
FZF1_100_163,242,60,347,242,97,39,42,46
FZF1_111_174,385,81,467,275,79,78,118,165
FZF1_122_185,61,54,60,153,10,96,76,71
FZF1_133_196,42,50,140,112,60,244,47,89
FZF1_144_207,180,105,124,165,19,95,85,50
FZF1_155_218,80,131,216,256,78,62,144,172
FZF1_166_229,220,132,364,255,125,142,160,322
FZF1_177_240,1925,1598,2476,1942,1896,1556,1883,2618
FZF1_188_251,387,320,720,646,400,845,538,721
FZF1_199_262,734,454,876,752,573,1162,944,784
FZF1_210_273,2101,1031,1179,820,1058,1124,677,1082
FZF1_221_284,1367,1133,1946,1896,1181,1432,1490,1727
FZF1_232_295,1808,1076,943,618,1038,1173,592,537
FZF1_236_299,1160,919,629,506,973,700,400,463
GAT1_1_64,330,302,1094,840,323,204,528,757
GAT1_12_75,174,212,176,149,128,6,277,262
GAT1_23_86,220,351,652,522,383,41,489,444
GAT1_34_97,2270,1929,563,734,1688,1290,502,577
GAT1_45_108,1852,1296,2178,2042,1290,957,1567,1661
GAT1_56_119,172,49,4,12,215,20,5,20
GAT1_67_130,82,36,138,84,49,17,49,81
GAT1_78_141,737,783,795,506,511,175,556,680
GAT1_89_152,64,29,103,110,201,80,82,60
GAT1_100_163,266,98,268,215,220,133,189,174
GAT1_111_174,91,0,155,92,35,189,93,177
GAT1_122_185,345,60,319,347,195,501,514,383
GAT1_133_196,1118,700,1054,981,778,985,490,559
GAT1_144_207,2241,1754,3386,2471,1602,2378,2033,2455
GAT1_155_218,603,790,1215,1220,808,357,913,1004
GAT1_166_229,1017,745,941,810,956,168,853,919
GAT1_177_240,1608,1028,1899,1384,1049,200,989,1578
GAT1_188_251,672,369,1205,1056,631,46,757,1015
GAT1_199_262,406,302,733,536,324,21,693,789
GAT1_210_273,932,577,885,683,541,38,464,419
GAT1_221_284,1049,742,523,400,664,190,268,366
GAT1_232_295,599,500,819,754,601,435,501,718
GAT1_243_306,937,776,765,340,721,422,268,224
GAT1_254_317,1304,2380,684,571,1213,1022,286,279
GAT1_265_328,1652,1280,1113,949,1248,1854,801,832
GAT1_276_339,2171,2260,2780,1962,1538,1434,1800,1405
GAT1_287_350,1632,1645,2358,1501,1349,1879,1260,978
GAT1_298_361,2035,1918,1593,1886,1687,1879,998,1064
GAT1_309_372,372,628,844,740,526,627,619,466
GAT1_320_383,24,335,177,204,289,255,241,167
GAT1_331_394,181,339,303,320,137,125,321,397
GAT1_342_405,239,99,175,277,124,49,136,224
GAT1_353_416,458,478,308,144,323,280,186,194
GAT1_364_427,230,368,354,143,169,179,157,125
GAT1_375_438,2871,2502,3737,2645,2369,1499,1831,2564
GAT1_386_449,4048,3410,5278,4265,3307,4969,4036,4709
GAT1_397_460,578,732,818,992,930,590,824,820
GAT1_408_471,2379,1705,3708,2843,1874,2282,2311,2940
GAT1_419_482,2302,2004,2620,1888,1894,2955,1633,1677
GAT1_430_493,180,76,245,250,116,17,135,89
GAT1_441_504,4,0,10,33,26,106,51,25
GAT1_447_510,90,4,176,117,90,90,113,148
GAT3_1_64,486,364,762,567,196,119,268,413
GAT3_12_75,513,397,581,369,329,235,400,337
GAT3_23_86,211,321,422,456,284,378,286,492
GAT3_34_97,1110,718,870,699,682,597,667,792
GAT3_45_108,284,95,351,188,131,103,268,224
GAT3_56_119,258,263,277,391,281,124,198,288
GAT3_67_130,80,119,160,57,91,11,114,122
GAT3_78_141,745,337,964,563,315,42,319,376
GAT4_1_64,39,92,165,468,81,73,85,102
GAT4_12_75,1641,1146,1800,1379,1119,1388,1096,1398
GAT4_23_86,936,882,1487,1039,659,959,796,865
GAT4_34_97,490,641,1007,948,553,587,619,897
GAT4_45_108,282,123,85,314,85,76,72,153
GAT4_56_119,45,86,249,81,21,30,16,36
GAT4_58_121,830,754,1222,978,658,323,790,882
GCN4_1_64,395,398,429,250,370,188,300,407
GCN4_12_75,822,574,1388,963,644,374,858,926
GCN4_23_86,660,394,672,519,306,410,352,558
GCN4_34_97,1090,1133,1889,1324,546,757,1112,1683
GCN4_45_108,907,1045,1595,1325,1013,835,1005,1496
GCN4_56_119,140,412,392,312,366,298,356,412
GCN4_67_130,1879,1642,1851,1512,1271,1673,1367,1843
GCN4_78_141,141,132,205,137,72,187,198,59
GCN4_89_152,520,439,412,319,509,492,578,582
GCN4_100_163,619,608,367,259,623,446,319,223
GCN4_111_174,681,242,403,476,174,218,227,424
GCN4_122_185,541,701,1002,814,814,686,826,1268
GCN4_133_196,558,132,395,374,255,438,398,597
GCN4_144_207,1462,1663,1988,1692,1160,1035,1271,1456
GCN4_155_218,409,183,440,330,70,267,314,236
GCN4_166_229,396,265,433,373,311,254,427,283
GCN4_177_240,469,349,356,274,192,225,157,266
GCN4_188_251,1173,1300,1137,859,410,568,384,687
GCN4_199_262,981,1203,905,803,1062,1599,1034,1361
GCN4_210_273,484,457,601,303,557,741,443,415
GCN4_218_281,127,237,193,323,76,215,76,421
GCR1_1_64,160,253,283,275,319,88,298,304
GCR1_12_75,0,29,139,48,114,79,168,116
GCR1_23_86,194,178,478,302,163,110,213,175
GCR1_34_97,153,113,139,75,111,32,222,189
GCR1_45_108,264,185,248,264,226,57,225,238
GCR1_56_119,218,159,310,259,107,7,145,178
GCR1_67_130,221,147,244,197,85,10,182,248
GCR1_78_141,137,123,197,138,42,2,100,208
GCR1_89_152,243,120,252,203,93,9,122,127
GCR1_100_163,53,50,123,99,113,34,116,127
GCR1_111_174,83,173,84,93,22,3,34,72
GCR1_122_185,57,79,83,86,52,3,71,170
GCR1_133_196,41,76,50,32,60,16,57,146
GCR1_144_207,153,50,239,199,82,16,98,99
GCR1_155_218,10,128,94,89,92,19,84,43
GCR1_166_229,158,142,256,158,129,24,165,150
GCR1_177_240,136,96,325,92,141,47,135,89
GCR1_188_251,355,275,494,373,134,20,102,128
GCR1_199_262,55,0,214,77,98,103,110,177
GCR1_210_273,197,127,347,294,95,77,93,158
GCR1_221_284,407,283,410,264,246,60,219,428
GCR1_232_295,98,147,371,348,214,116,299,258
GCR1_243_306,15,152,145,157,134,93,151,242
GCR1_254_317,437,353,453,475,218,78,284,363
GCR1_265_328,234,162,309,224,212,105,324,424
GCR1_276_339,310,329,581,390,288,168,287,310
GCR1_287_350,74,350,243,140,89,96,152,232
GCR1_298_361,218,262,413,199,418,232,324,430
GCR1_309_372,570,520,479,374,453,165,463,596
GCR1_320_383,99,82,182,108,460,83,359,423
GCR1_331_394,143,56,94,109,56,26,55,87
GCR1_342_405,1362,1002,1763,1331,571,67,663,703
GCR1_353_416,233,256,259,259,218,64,328,498
GCR1_364_427,247,317,260,302,91,15,185,301
GCR1_375_438,160,194,379,179,322,171,300,300
GCR1_386_449,445,260,489,480,489,208,419,478
GCR1_397_460,371,366,483,378,264,361,450,445
GCR1_408_471,463,246,621,291,248,154,288,209
GCR1_419_482,160,83,221,211,71,24,83,125
GCR1_430_493,174,150,266,171,64,28,132,124
GCR1_441_504,255,111,189,101,240,48,268,163
GCR1_452_515,158,108,309,170,219,24,273,209
GCR1_463_526,101,33,177,84,57,30,36,65
GCR1_474_537,49,98,120,112,92,31,202,180
GCR1_485_548,54,23,134,94,134,34,114,101
GCR1_496_559,17,59,79,85,54,2,99,203
GCR1_507_570,112,316,239,152,128,35,196,219
GCR1_518_581,18,88,127,94,26,69,108,128
GCR1_529_592,189,191,354,150,141,42,170,191
GCR1_540_603,132,101,278,117,140,99,205,237
GCR1_551_614,307,230,279,200,259,83,169,290
GCR1_562_625,27,87,279,183,296,38,168,398
GCR1_573_636,205,155,255,317,119,45,190,161
GCR1_584_647,610,421,525,391,284,123,226,262
GCR1_595_658,224,278,444,326,151,176,176,90
GCR1_606_669,336,255,428,415,490,305,281,494
GCR1_617_680,102,261,378,443,288,590,393,344
GCR1_628_691,271,226,93,145,202,137,208,346
GCR1_639_702,155,63,253,217,211,188,213,353
GCR1_650_713,614,432,472,415,274,409,320,207
GCR1_661_724,463,425,418,402,558,612,396,357
GCR1_672_735,465,367,743,480,179,217,208,280
GCR1_683_746,375,413,431,397,123,180,190,178
GCR1_694_757,213,61,300,229,262,156,240,148
GCR1_705_768,478,554,1124,904,445,321,438,568
GCR1_716_779,151,25,214,157,211,172,175,264
GCR1_727_790,302,305,434,295,321,145,177,144
GCR1_738_801,168,312,203,200,210,236,312,305
GCR1_749_812,459,117,333,264,197,80,239,202
GCR1_760_823,218,124,497,364,132,206,249,240
GCR1_771_834,294,361,344,281,100,121,114,103
GCR1_782_845,55,28,70,108,133,17,110,106
GCR1_793_856,58,9,23,54,38,20,46,46
GCR1_804_867,394,118,339,199,158,78,167,113
GCR1_815_878,141,181,260,192,296,21,225,220
GCR1_826_889,209,74,114,94,110,26,120,217
GCR1_837_900,789,468,1125,840,716,111,553,618
GCR1_848_911,11,14,73,33,69,23,101,58
GCR1_859_922,1,47,40,19,3,4,20,4
GCR1_870_933,103,117,272,117,62,12,56,26
GCR1_881_944,7,132,102,85,135,68,198,173
GCR1_892_955,176,95,188,162,76,27,50,100
GCR1_903_966,247,111,252,187,141,8,186,212
GCR1_914_977,167,166,245,221,178,36,271,237
GCR1_925_988,170,215,281,286,102,15,77,328
GCR1_936_999,99,129,114,148,55,23,99,158
GCR1_947_1010,79,71,205,122,82,19,67,66
GCR1_958_1021,133,26,111,156,80,15,72,199
GCR1_969_1032,121,91,94,35,55,2,76,130
GCR1_972.3333_1035.3333,0,1,28,23,0,11,3,2
GIS1_1_64,1232,1305,2354,1623,575,348,761,1109
GIS1_12_75,428,463,434,540,127,138,346,346
GIS1_23_86,595,232,510,480,321,81,283,466
GIS1_34_97,977,851,1250,843,831,823,1221,1902
GIS1_45_108,1965,1488,1498,1162,770,915,571,789
GIS1_56_119,419,319,503,385,299,139,289,456
GIS1_67_130,417,256,574,355,145,70,139,153
GIS1_78_141,220,164,320,81,66,24,98,84
GIS1_89_152,833,319,1073,811,442,148,616,1038
GIS1_100_163,1273,981,1458,1125,994,251,1217,1677
GIS1_111_174,335,623,635,527,271,104,499,634
GIS1_122_185,1084,1033,1646,1117,555,223,696,1198
GIS1_133_196,363,490,792,523,246,123,213,325
GIS1_144_207,1146,868,1327,970,650,248,647,920
GIS1_155_218,1714,1407,2594,1906,1185,456,1714,2423
GIS1_166_229,1094,889,965,846,917,322,869,1013
GIS1_177_240,1225,905,1620,1333,964,578,1276,1259
GIS1_188_251,653,332,578,729,506,294,780,1108
GIS1_199_262,387,404,649,490,446,245,627,560
GIS1_210_273,454,342,596,300,698,201,503,630
GIS1_221_284,304,200,375,299,113,14,220,345
GIS1_232_295,435,351,617,436,413,40,554,399
GIS1_243_306,143,252,443,366,284,37,530,740
GIS1_254_317,622,431,884,673,672,53,765,1423
GIS1_265_328,578,519,981,751,532,31,736,1043
GIS1_276_339,358,37,428,359,242,73,222,275
GIS1_287_350,1084,983,2131,1362,753,574,1208,1889
GIS1_298_361,779,604,1124,1038,463,269,583,736
GIS1_309_372,643,262,812,548,302,242,452,380
GIS1_320_383,259,197,450,326,512,90,354,423
GIS1_331_394,185,188,225,273,210,43,190,203
GIS1_342_405,356,234,248,188,187,62,184,291
GIS1_353_416,705,605,941,988,430,167,823,785
GIS1_364_427,152,123,145,129,104,48,97,159
GIS1_375_438,66,247,254,216,132,21,150,223
GIS1_386_449,820,831,900,648,457,339,650,563
GIS1_397_460,2050,1812,3533,2837,1748,1466,2387,3022
GIS1_408_471,656,379,911,520,557,422,502,432
GIS1_419_482,811,505,770,714,731,492,318,364
GIS1_430_493,234,31,152,128,275,123,208,90
GIS1_441_504,262,157,547,224,260,98,347,333
GIS1_452_515,143,97,172,144,221,133,290,310
GIS1_463_526,973,762,1126,847,1069,531,1015,1097
GIS1_474_537,1333,602,1208,884,932,283,710,689
GIS1_485_548,369,647,505,414,174,92,247,429
GIS1_496_559,576,292,605,445,439,209,631,778
GIS1_507_570,1210,1147,1576,1427,621,250,854,979
GIS1_518_581,264,110,165,101,202,36,106,120
GIS1_529_592,689,429,431,407,506,209,372,242
GIS1_540_603,1669,1655,2333,2093,915,1276,1089,1464
GIS1_551_614,57,77,87,97,49,85,91,175
GIS1_562_625,247,81,475,278,95,120,113,126
GIS1_573_636,251,210,145,167,112,342,134,74
GIS1_584_647,252,132,259,309,191,175,172,202
GIS1_595_658,211,140,278,293,185,403,303,349
GIS1_606_669,1230,1031,1620,1476,524,795,865,957
GIS1_617_680,3616,2788,4678,3350,2435,2239,2851,3744
GIS1_628_691,308,406,637,454,455,251,444,561
GIS1_639_702,86,223,227,138,270,158,252,351
GIS1_650_713,227,238,356,239,313,87,377,358
GIS1_661_724,382,391,813,536,202,109,452,718
GIS1_672_735,161,144,168,183,172,65,174,150
GIS1_683_746,479,221,800,630,399,115,433,723
GIS1_694_757,1536,1217,2221,1759,909,303,1358,1589
GIS1_705_768,599,761,864,572,644,214,475,502
GIS1_716_779,173,353,250,205,106,89,118,235
GIS1_727_790,653,597,860,543,493,128,868,962
GIS1_738_801,372,516,970,659,445,175,487,570
GIS1_749_812,346,55,411,298,77,51,216,143
GIS1_760_823,0,18,32,33,1,9,64,70
GIS1_771_834,50,12,61,82,34,14,68,68
GIS1_782_845,21,32,54,29,40,20,94,43
GIS1_793_856,1,21,99,28,18,34,46,45
GIS1_804_867,373,208,462,462,283,249,485,684
GIS1_815_878,74,174,393,217,131,31,79,109
GIS1_826_889,387,151,407,433,188,68,204,240
GIS1_831_894,395,200,498,353,354,126,245,239
GLN3_1_64,125,164,300,308,197,331,309,286
GLN3_12_75,428,246,343,399,88,182,226,246
GLN3_23_86,464,643,765,558,272,405,523,489
GLN3_34_97,540,335,543,452,653,512,517,882
GLN3_45_108,1088,515,525,567,417,842,508,441
GLN3_56_119,834,425,728,819,483,635,781,870
GLN3_67_130,203,287,438,505,589,683,633,737
GLN3_78_141,502,650,636,598,666,940,500,473
GLN3_89_152,558,159,622,316,347,459,526,516
GLN3_100_163,359,436,545,393,129,338,290,182
GLN3_111_174,1021,249,1048,731,380,720,516,722
GLN3_122_185,313,75,172,219,303,102,155,267
GLN3_133_196,257,391,549,633,415,263,260,321
