,1_0_1,1_0_2
CUP9_45_108,691,642
CUP9_56_119,686,549
CUP9_67_130,712,534
CUP9_78_141,298,224
CUP9_89_152,325,254
CUP9_100_163,277,223
CUP9_111_174,262,219
CUP9_122_185,305,243
CUP9_133_196,239,219
CUP9_144_207,309,287
CUP9_155_218,311,254
CUP9_166_229,301,283
CUP9_177_240,360,319
CUP9_188_251,313,370
CUP9_199_262,317,314
CUP9_210_273,317,329
CUP9_221_284,340,292
CUP9_232_295,316,257
CUP9_243_306,771,702
DAL80_1_64,560,433
DAL80_12_75,586,497
DAL80_23_86,368,325
DAL80_34_97,335,277
DAL80_45_108,230,177
DAL80_56_119,238,238
DAL80_67_130,299,298
DAL80_78_141,248,229
DAL80_89_152,275,270
DAL80_100_163,264,225
DAL80_111_174,347,310
DAL80_122_185,369,293
DAL80_133_196,347,341
DAL80_144_207,534,473
DAL80_155_218,424,359
DAL80_166_229,298,283
DAL80_177_240,249,239
DAL80_188_251,218,225
DAL80_199_262,234,202
DAL80_206_269,280,258
DAL82_1_64,335,329
DAL82_12_75,405,423
DAL82_23_86,415,370
DAL82_34_97,395,344
DAL82_45_108,439,429
DAL82_56_119,433,333
DAL82_67_130,509,484
DAL82_78_141,467,442
DAL82_89_152,436,419
DAL82_100_163,526,419
DAL82_111_174,558,482
DAL82_122_185,411,380
DAL82_133_196,354,300
DAL82_144_207,365,311
DAL82_155_218,345,303
DAL82_166_229,344,291
DAL82_177_240,282,284
DAL82_188_251,314,268
DAL82_192_255,206,207
DAT1_1_64,306,258
DAT1_12_75,358,339
DAT1_23_86,494,407
DAT1_34_97,480,421
DAT1_45_108,636,595
DAT1_56_119,403,356
DAT1_67_130,299,255
DAT1_78_141,418,417
DAT1_89_152,417,340
DAT1_100_163,382,316
DAT1_111_174,526,504
DAT1_122_185,395,360
DAT1_133_196,331,302
DAT1_144_207,431,353
DAT1_155_218,488,477
DAT1_166_229,438,428
DAT1_177_240,450,481
DAT1_185_248,376,350
DOT6_1_64,722,544
DOT6_12_75,671,469
DOT6_23_86,612,505
DOT6_34_97,551,448
DOT6_45_108,487,356
DOT6_56_119,358,320
DOT6_67_130,475,380
DOT6_78_141,469,368
DOT6_89_152,471,476
DOT6_100_163,315,269
DOT6_111_174,330,351
DOT6_122_185,536,538
DOT6_133_196,450,437
DOT6_144_207,745,649
DOT6_155_218,844,761
DOT6_166_229,1133,1053
DOT6_177_240,844,719
DOT6_188_251,918,823
DOT6_199_262,531,534
DOT6_210_273,379,370
DOT6_221_284,598,517
DOT6_232_295,434,392
DOT6_243_306,520,444
DOT6_254_317,420,392
DOT6_265_328,450,384
DOT6_276_339,438,390
DOT6_287_350,506,451
DOT6_298_361,428,375
DOT6_309_372,434,371
DOT6_320_383,313,268
DOT6_331_394,400,350
DOT6_342_405,408,354
DOT6_353_416,552,484
DOT6_364_427,676,581
DOT6_375_438,608,572
DOT6_386_449,452,470
DOT6_397_460,313,258
DOT6_408_471,381,381
DOT6_419_482,358,335
DOT6_430_493,438,424
DOT6_441_504,476,361
DOT6_452_515,456,354
DOT6_463_526,343,376
DOT6_474_537,394,306
DOT6_485_548,327,332
DOT6_496_559,478,422
DOT6_507_570,514,442
DOT6_518_581,553,487
DOT6_529_592,784,592
DOT6_540_603,763,584
DOT6_551_614,625,548
DOT6_562_625,554,488
DOT6_573_636,683,575
DOT6_584_647,460,397
DOT6_595_658,415,445
DOT6_606_669,269,264
DOT6_607_670,372,337
ECM23_1_64,431,378
ECM23_12_75,424,389
ECM23_23_86,328,284
ECM23_34_97,469,476
ECM23_45_108,391,312
ECM23_56_119,345,288
ECM23_67_130,297,255
ECM23_78_141,350,328
ECM23_89_152,305,294
ECM23_100_163,379,350
ECM23_111_174,303,278
ECM23_122_185,165,115
ECM23_124_187,44,35
ENV11_1_64,228,203
ENV11_12_75,179,169
ENV11_23_86,187,172
ENV11_34_97,337,273
ENV11_45_108,231,196
ENV11_56_119,193,190
ENV11_67_130,224,185
ENV11_78_141,217,242
ENV11_89_152,229,204
ENV11_100_163,238,203
ENV11_111_174,334,303
ENV11_122_185,238,244
ENV11_133_196,368,328
ENV11_144_207,338,317
ENV11_155_218,392,377
ENV11_166_229,334,324
ENV11_177_240,235,210
ENV11_188_251,236,190
ENV11_199_262,338,269
ENV11_210_273,276,232
ENV11_221_284,217,207
ENV11_232_295,312,226
ENV11_243_306,317,283
ENV11_254_317,418,379
ENV11_265_328,423,400
ENV11_276_339,363,344
ENV11_287_350,437,423
ENV11_298_361,328,274
ENV11_309_372,377,333
ENV11_320_383,323,321
ENV11_331_394,285,214
ENV11_342_405,463,434
ENV11_353_416,488,377
ENV11_364_427,576,545
ENV11_375_438,526,484
ENV11_386_449,544,476
ENV11_397_460,499,417
ENV11_408_471,354,324
ENV11_419_482,366,334
ENV11_430_493,402,379
ENV11_441_504,392,389
ENV11_452_515,405,439
ENV11_463_526,404,425
ENV11_474_537,398,382
ENV11_485_548,401,390
ENV11_496_559,437,395
ENV11_507_570,433,436
ENV11_518_581,441,395
ENV11_529_592,363,353
ENV11_540_603,209,247
ENV11_551_614,245,252
ENV11_562_625,248,223
ENV11_573_636,189,169
ENV11_584_647,195,185
ENV11_595_658,285,284
ENV11_606_669,277,256
ENV11_617_680,276,267
ENV11_628_691,344,236
ENV11_639_702,387,327
ENV11_650_713,323,335
ENV11_661_724,391,377
ENV11_672_735,487,356
ENV11_683_746,382,372
ENV11_694_757,391,319
ENV11_705_768,395,354
ENV11_716_779,401,331
ENV11_727_790,350,369
ENV11_738_801,289,247
ENV11_749_812,315,326
ENV11_760_823,424,326
ENV11_771_834,411,378
ENV11_782_845,310,331
ENV11_793_856,323,259
ENV11_124_187,338,302
FHL1_1_64,220,174
FHL1_12_75,180,148
FHL1_23_86,189,185
FHL1_34_97,312,284
FHL1_45_108,299,273
FHL1_56_119,305,332
FHL1_67_130,416,427
FHL1_78_141,455,397
FHL1_89_152,299,291
FHL1_100_163,256,264
FHL1_111_174,285,302
FHL1_122_185,212,176
FHL1_133_196,212,203
FHL1_144_207,182,175
FHL1_155_218,194,228
FHL1_166_229,236,155
FHL1_177_240,306,220
FHL1_188_251,236,262
FHL1_199_262,252,265
FHL1_210_273,330,284
FHL1_221_284,468,398
FHL1_232_295,367,355
FHL1_243_306,405,375
FHL1_254_317,436,372
FHL1_265_328,485,430
FHL1_276_339,448,398
FHL1_287_350,397,395
FHL1_298_361,438,347
FHL1_309_372,354,307
FHL1_320_383,310,343
FHL1_331_394,221,143
FHL1_342_405,210,192
FHL1_353_416,132,157
FHL1_364_427,119,112
FHL1_375_438,82,88
FHL1_386_449,79,72
FHL1_397_460,63,82
FHL1_408_471,128,130
FHL1_419_482,218,202
FHL1_430_493,270,293
FHL1_441_504,382,346
FHL1_452_515,431,384
FHL1_463_526,311,356
FHL1_474_537,325,280
FHL1_485_548,219,169
FHL1_496_559,255,214
FHL1_507_570,286,235
FHL1_518_581,211,147
FHL1_529_592,262,222
FHL1_540_603,327,303
FHL1_551_614,260,276
FHL1_562_625,182,181
FHL1_573_636,212,186
FHL1_584_647,278,205
FHL1_595_658,305,253
FHL1_606_669,335,274
FHL1_617_680,348,335
FHL1_628_691,294,288
FHL1_639_702,371,390
FHL1_650_713,330,300
FHL1_661_724,441,365
FHL1_672_735,350,335
FHL1_683_746,381,280
FHL1_694_757,522,482
FHL1_705_768,504,422
FHL1_716_779,766,639
FHL1_727_790,718,609
FHL1_738_801,644,539
FHL1_749_812,458,476
FHL1_760_823,513,398
FHL1_771_834,393,300
FHL1_782_845,296,263
FHL1_793_856,370,313
FHL1_804_867,334,294
FHL1_815_878,275,203
FHL1_826_889,158,155
FHL1_837_900,236,190
FHL1_848_911,203,161
FHL1_859_922,214,198
FHL1_870_933,208,217
FHL1_873_936,235,158
FKH1_1_64,447,434
FKH1_12_75,399,431
FKH1_23_86,480,430
FKH1_34_97,407,391
FKH1_45_108,380,358
FKH1_56_119,476,430
FKH1_67_130,375,352
FKH1_78_141,341,331
FKH1_89_152,437,405
FKH1_100_163,461,402
FKH1_111_174,436,399
FKH1_122_185,381,356
FKH1_133_196,438,352
FKH1_144_207,401,416
FKH1_155_218,363,257
FKH1_166_229,345,280
FKH1_177_240,523,402
FKH1_188_251,373,276
FKH1_199_262,325,289
FKH1_210_273,250,199
FKH1_221_284,321,295
FKH1_232_295,271,263
FKH1_243_306,332,240
FKH1_254_317,383,349
FKH1_265_328,396,348
FKH1_276_339,482,404
FKH1_287_350,433,414
FKH1_298_361,447,439
FKH1_309_372,409,381
FKH1_320_383,270,264
FKH1_331_394,301,232
FKH1_342_405,253,236
FKH1_353_416,391,329
FKH1_364_427,441,447
FKH1_375_438,366,272
FKH1_386_449,272,233
FKH1_397_460,309,276
FKH1_408_471,417,363
FKH1_419_482,377,355
FKH1_421_484,376,258
FKH2_1_64,267,252
FKH2_12_75,241,186
FKH2_23_86,229,228
FKH2_34_97,225,222
FKH2_45_108,168,149
FKH2_56_119,490,431
FKH2_67_130,281,245
FKH2_78_141,313,318
FKH2_89_152,288,296
FKH2_100_163,331,277
FKH2_111_174,302,280
FKH2_122_185,374,332
FKH2_133_196,541,474
FKH2_144_207,535,491
FKH2_155_218,416,400
FKH2_166_229,381,344
FKH2_177_240,212,186
FKH2_188_251,301,280
FKH2_199_262,262,231
FKH2_210_273,264,250
FKH2_221_284,292,288
FKH2_232_295,283,272
FKH2_243_306,293,252
FKH2_254_317,422,378
FKH2_265_328,294,284
FKH2_276_339,440,360
FKH2_287_350,519,456
FKH2_298_361,421,355
FKH2_309_372,347,318
FKH2_320_383,454,382
FKH2_331_394,413,366
FKH2_342_405,306,292
FKH2_353_416,300,267
FKH2_364_427,274,245
FKH2_375_438,257,217
FKH2_386_449,175,207
FKH2_397_460,271,224
FKH2_408_471,338,348
FKH2_419_482,371,304
FKH2_430_493,307,324
FKH2_441_504,353,333
FKH2_452_515,411,296
FKH2_463_526,470,326
FKH2_474_537,455,427
FKH2_485_548,374,353
FKH2_496_559,469,394
FKH2_507_570,267,260
FKH2_518_581,330,307
FKH2_529_592,288,274
FKH2_540_603,362,252
FKH2_551_614,389,358
FKH2_562_625,277,224
FKH2_573_636,397,376
FKH2_584_647,345,352
FKH2_595_658,519,496
FKH2_606_669,383,356
FKH2_617_680,489,430
FKH2_628_691,571,487
FKH2_639_702,385,365
FKH2_650_713,418,376
FKH2_661_724,368,364
FKH2_672_735,284,274
FKH2_683_746,311,324
FKH2_694_757,229,214
FKH2_705_768,384,338
FKH2_716_779,212,228
FKH2_727_790,346,274
FKH2_738_801,359,363
FKH2_749_812,272,249
FKH2_760_823,266,251
FKH2_771_834,269,213
FKH2_782_845,277,262
FKH2_793_856,239,196
FKH2_799_862,221,243
FYV5_1_64,719,637
FYV5_12_75,654,545
FYV5_23_86,954,587
FYV5_34_97,70,79
FYV5_45_108,907,711
FYV5_56_119,704,598
FYV5_67_130,874,711
FYV5_78_141,1209,896
FYV5_89_152,1565,1312
FZF1_1_64,190,182
FZF1_12_75,184,129
FZF1_23_86,114,114
FZF1_34_97,77,57
FZF1_45_108,247,211
FZF1_56_119,233,213
FZF1_67_130,256,223
FZF1_78_141,392,306
FZF1_89_152,331,333
FZF1_100_163,453,385
FZF1_111_174,351,314
FZF1_122_185,331,256
FZF1_133_196,305,304
FZF1_144_207,350,316
FZF1_155_218,497,411
FZF1_166_229,383,375
FZF1_177_240,443,412
FZF1_188_251,483,389
FZF1_199_262,525,482
FZF1_210_273,605,532
FZF1_221_284,716,620
FZF1_232_295,508,516
FZF1_236_299,601,496
GAT1_1_64,170,166
GAT1_12_75,137,105
GAT1_23_86,200,154
GAT1_34_97,626,582
GAT1_45_108,675,606
GAT1_56_119,101,77
GAT1_67_130,125,110
GAT1_78_141,192,146
GAT1_89_152,135,120
GAT1_100_163,114,64
GAT1_111_174,444,382
GAT1_122_185,801,698
GAT1_133_196,662,602
GAT1_144_207,846,656
GAT1_155_218,497,481
GAT1_166_229,322,318
GAT1_177_240,286,267
GAT1_188_251,168,153
GAT1_199_262,272,220
GAT1_210_273,204,159
GAT1_221_284,256,254
GAT1_232_295,429,492
GAT1_243_306,609,477
GAT1_254_317,560,551
GAT1_265_328,511,465
GAT1_276_339,609,538
GAT1_287_350,652,536
GAT1_298_361,556,496
GAT1_309_372,361,317
GAT1_320_383,408,314
GAT1_331_394,341,318
GAT1_342_405,355,337
GAT1_353_416,384,273
GAT1_364_427,521,468
GAT1_375_438,748,693
GAT1_386_449,763,606
GAT1_397_460,657,539
GAT1_408_471,695,601
GAT1_419_482,585,538
GAT1_430_493,493,421
GAT1_441_504,401,402
GAT1_447_510,417,381
GAT3_1_64,294,238
GAT3_12_75,382,322
GAT3_23_86,365,300
GAT3_34_97,403,421
GAT3_45_108,448,438
GAT3_56_119,423,383
GAT3_67_130,427,403
GAT3_78_141,514,429
GAT4_1_64,415,360
GAT4_12_75,541,477
GAT4_23_86,600,492
GAT4_34_97,556,466
GAT4_45_108,527,451
GAT4_56_119,380,326
GAT4_58_121,356,307
GCN4_1_64,483,479
GCN4_12_75,497,456
GCN4_23_86,458,439
GCN4_34_97,525,471
GCN4_45_108,540,423
GCN4_56_119,453,405
GCN4_67_130,512,437
GCN4_78_141,463,416
GCN4_89_152,460,352
GCN4_100_163,465,455
GCN4_111_174,678,554
GCN4_122_185,528,461
GCN4_133_196,283,292
GCN4_144_207,375,286
GCN4_155_218,477,425
GCN4_166_229,614,556
GCN4_177_240,470,444
GCN4_188_251,438,357
GCN4_199_262,420,342
GCN4_210_273,343,294
GCN4_218_281,300,265
GCR1_1_64,757,660
GCR1_12_75,404,302
GCR1_23_86,293,308
GCR1_34_97,230,222
GCR1_45_108,326,276
GCR1_56_119,165,190
GCR1_67_130,121,131
GCR1_78_141,133,126
GCR1_89_152,156,161
GCR1_100_163,201,233
GCR1_111_174,114,130
GCR1_122_185,229,198
GCR1_133_196,339,279
GCR1_144_207,346,329
GCR1_155_218,176,159
GCR1_166_229,250,212
GCR1_177_240,287,242
GCR1_188_251,360,309
GCR1_199_262,370,297
GCR1_210_273,451,407
GCR1_221_284,406,369
GCR1_232_295,462,442
GCR1_243_306,386,315
GCR1_254_317,546,475
GCR1_265_328,437,384
GCR1_276_339,484,398
GCR1_287_350,397,367
GCR1_298_361,580,528
GCR1_309_372,314,320
GCR1_320_383,379,280
GCR1_331_394,330,303
GCR1_342_405,357,306
GCR1_353_416,365,387
GCR1_364_427,393,332
GCR1_375_438,453,455
GCR1_386_449,481,452
GCR1_397_460,429,425
GCR1_408_471,422,351
GCR1_419_482,246,266
GCR1_430_493,203,194
GCR1_441_504,258,246
GCR1_452_515,310,252
GCR1_463_526,218,195
GCR1_474_537,192,170
GCR1_485_548,234,188
GCR1_496_559,241,223
GCR1_507_570,260,225
GCR1_518_581,205,160
GCR1_529_592,249,271
GCR1_540_603,401,340
GCR1_551_614,243,260
GCR1_562_625,296,264
GCR1_573_636,320,311
GCR1_584_647,446,406
GCR1_595_658,482,367
GCR1_606_669,521,448
GCR1_617_680,690,598
GCR1_628_691,510,445
GCR1_639_702,462,374
GCR1_650_713,496,395
GCR1_661_724,550,526
GCR1_672_735,642,644
GCR1_683_746,447,410
GCR1_694_757,536,520
GCR1_705_768,533,452
GCR1_716_779,419,363
GCR1_727_790,518,441
GCR1_738_801,313,291
GCR1_749_812,339,293
GCR1_760_823,251,207
GCR1_771_834,304,296
GCR1_782_845,237,221
GCR1_793_856,300,257
GCR1_804_867,399,390
GCR1_815_878,236,263
GCR1_826_889,279,239
GCR1_837_900,170,205
GCR1_848_911,175,160
GCR1_859_922,183,155
GCR1_870_933,199,184
GCR1_881_944,279,267
GCR1_892_955,297,240
GCR1_903_966,338,274
GCR1_914_977,252,194
GCR1_925_988,324,246
GCR1_936_999,288,251
GCR1_947_1010,288,265
GCR1_958_1021,201,175
GCR1_969_1032,188,136
GCR1_972.3333_1035.3333,161,151
GIS1_1_64,503,465
GIS1_12_75,377,371
GIS1_23_86,288,235
GIS1_34_97,331,266
GIS1_45_108,312,275
GIS1_56_119,342,345
GIS1_67_130,339,312
GIS1_78_141,367,358
GIS1_89_152,306,280
GIS1_100_163,377,331
GIS1_111_174,462,417
GIS1_122_185,286,283
GIS1_133_196,434,398
GIS1_144_207,361,276
GIS1_155_218,485,382
GIS1_166_229,431,383
GIS1_177_240,364,272
GIS1_188_251,380,343
GIS1_199_262,334,316
GIS1_210_273,240,185
GIS1_221_284,197,160
GIS1_232_295,200,196
GIS1_243_306,278,271
GIS1_254_317,252,249
GIS1_265_328,226,234
GIS1_276_339,379,409
GIS1_287_350,393,370
GIS1_298_361,356,330
GIS1_309_372,323,292
GIS1_320_383,369,323
GIS1_331_394,249,252
GIS1_342_405,325,301
GIS1_353_416,342,337
GIS1_364_427,292,294
GIS1_375_438,376,291
GIS1_386_449,372,384
GIS1_397_460,447,415
GIS1_408_471,616,530
GIS1_419_482,570,536
GIS1_430_493,377,373
GIS1_441_504,357,337
GIS1_452_515,409,298
GIS1_463_526,305,327
GIS1_474_537,248,200
GIS1_485_548,287,312
GIS1_496_559,374,360
GIS1_507_570,453,421
GIS1_518_581,430,340
GIS1_529_592,535,510
GIS1_540_603,607,542
GIS1_551_614,432,351
GIS1_562_625,467,365
GIS1_573_636,554,483
GIS1_584_647,454,464
GIS1_595_658,671,664
GIS1_606_669,497,462
GIS1_617_680,570,505
GIS1_628_691,468,408
GIS1_639_702,341,317
GIS1_650_713,323,359
GIS1_661_724,307,292
GIS1_672_735,292,295
GIS1_683_746,379,349
GIS1_694_757,422,350
GIS1_705_768,237,249
GIS1_716_779,374,306
GIS1_727_790,257,263
GIS1_738_801,336,270
GIS1_749_812,290,274
GIS1_760_823,286,242
GIS1_771_834,217,225
GIS1_782_845,345,317
GIS1_793_856,435,402
GIS1_804_867,410,358
GIS1_815_878,265,254
GIS1_826_889,176,172
GIS1_831_894,217,250
GLN3_1_64,323,249
GLN3_12_75,577,450
GLN3_23_86,624,549
GLN3_34_97,544,506
GLN3_45_108,617,488
GLN3_56_119,826,742
GLN3_67_130,515,397
GLN3_78_141,477,442
GLN3_89_152,538,440
GLN3_100_163,564,478
GLN3_111_174,524,455
GLN3_122_185,742,731
GLN3_133_196,571,496
GLN3_144_207,455,413
GLN3_155_218,415,351
GLN3_166_229,426,407
GLN3_177_240,225,191
GLN3_188_251,325,274
GLN3_199_262,306,304
GLN3_210_273,309,262
GLN3_221_284,428,365
GLN3_232_295,280,233
GLN3_243_306,222,238
GLN3_254_317,204,186
GLN3_265_328,266,290
GLN3_276_339,316,298
GLN3_287_350,337,319
GLN3_298_361,304,333
GLN3_309_372,243,217
GLN3_320_383,405,303
GLN3_331_394,272,286
GLN3_342_405,273,249
GLN3_353_416,281,246
GLN3_364_427,182,173
GLN3_375_438,299,279
GLN3_386_449,345,272
GLN3_397_460,303,317
GLN3_408_471,349,309
GLN3_419_482,295,259
GLN3_430_493,316,328
GLN3_441_504,396,400
GLN3_452_515,448,384
GLN3_463_526,530,456
GLN3_474_537,275,269
GLN3_485_548,348,387
GLN3_496_559,380,323
GLN3_507_570,264,260
GLN3_518_581,381,312
GLN3_529_592,432,367
GLN3_540_603,453,414
GLN3_551_614,262,234
GLN3_562_625,256,256
GLN3_573_636,361,323
GLN3_584_647,316,233
GLN3_595_658,387,415
GLN3_606_669,359,334
GLN3_617_680,413,326
GLN3_628_691,280,265
GLN3_639_702,278,230
GLN3_650_713,258,235
GLN3_661_724,306,266
GLN3_667_730,323,293
GTS1_1_64,487,427
GTS1_12_75,568,506
GTS1_23_86,531,421
GTS1_34_97,419,341
GTS1_45_108,448,406
GTS1_56_119,525,467
GTS1_67_130,376,352
GTS1_78_141,419,378
GTS1_89_152,345,291
GTS1_100_163,233,218
GTS1_111_174,343,307
GTS1_122_185,291,260
GTS1_133_196,295,269
GTS1_144_207,353,290
GTS1_155_218,279,262
GTS1_166_229,290,310
GTS1_177_240,279,261
GTS1_188_251,397,314
GTS1_199_262,396,377
GTS1_210_273,437,370
GTS1_221_284,421,426
GTS1_232_295,438,377
GTS1_243_306,470,369
GTS1_254_317,422,324
GTS1_265_328,430,412
GTS1_276_339,356,285
GTS1_287_350,452,407
GTS1_298_361,421,362
GTS1_309_372,448,388
GTS1_320_383,479,393
GTS1_331_394,356,297
GTS1_333_396,405,357
GZF3_1_64,460,443
GZF3_12_75,231,182
GZF3_23_86,372,348
GZF3_34_97,454,373
GZF3_45_108,300,280
GZF3_56_119,365,289
GZF3_67_130,396,318
GZF3_78_141,393,376
GZF3_89_152,439,409
GZF3_100_163,347,301
GZF3_111_174,528,518
GZF3_122_185,398,322
GZF3_133_196,312,276
GZF3_144_207,322,297
GZF3_155_218,208,195
GZF3_166_229,204,215
GZF3_177_240,164,172
GZF3_188_251,188,158
GZF3_199_262,144,118
GZF3_210_273,309,315
GZF3_221_284,296,218
GZF3_232_295,357,383
GZF3_243_306,368,314
GZF3_254_317,391,352
GZF3_265_328,433,446
GZF3_276_339,488,458
GZF3_287_350,516,443
GZF3_298_361,457,395
GZF3_309_372,381,320
GZF3_320_383,627,579
GZF3_331_394,515,492
GZF3_342_405,485,408
GZF3_353_416,528,502
GZF3_364_427,584,531
GZF3_375_438,633,538
GZF3_386_449,437,360
GZF3_397_460,503,417
GZF3_408_471,478,401
GZF3_419_482,482,420
GZF3_430_493,450,360
GZF3_441_504,350,287
GZF3_452_515,188,169
GZF3_463_526,231,204
GZF3_474_537,201,175
GZF3_485_548,194,205
GZF3_488_551,150,127
HAA1_1_64,299,253
HAA1_12_75,337,271
HAA1_23_86,190,209
HAA1_34_97,222,196
HAA1_45_108,227,202
HAA1_56_119,226,171
HAA1_67_130,301,233
HAA1_78_141,429,355
HAA1_89_152,474,360
HAA1_100_163,420,332
HAA1_111_174,466,478
HAA1_122_185,547,510
HAA1_133_196,568,515
HAA1_144_207,653,564
HAA1_155_218,605,481
HAA1_166_229,496,439
HAA1_177_240,372,348
HAA1_188_251,506,542
HAA1_199_262,387,400
HAA1_210_273,357,306
HAA1_221_284,386,389
HAA1_232_295,606,524
HAA1_243_306,627,581
HAA1_254_317,473,436
HAA1_265_328,543,514
HAA1_276_339,446,421
HAA1_287_350,208,210
HAA1_298_361,234,188
HAA1_309_372,151,137
HAA1_320_383,148,133
HAA1_331_394,204,173
HAA1_342_405,303,264
HAA1_353_416,327,287
HAA1_364_427,242,252
HAA1_375_438,313,310
HAA1_386_449,414,341
HAA1_397_460,240,232
HAA1_408_471,336,334
HAA1_419_482,353,316
HAA1_430_493,330,252
HAA1_441_504,444,430
HAA1_452_515,348,309
HAA1_463_526,406,322
HAA1_474_537,435,349
HAA1_485_548,466,383
HAA1_496_559,541,451
HAA1_507_570,446,349
HAA1_518_581,560,468
HAA1_529_592,535,459
HAA1_540_603,339,286
HAA1_551_614,310,259
HAA1_562_625,340,319
HAA1_573_636,239,230
HAA1_584_647,271,272
HAA1_595_658,328,267
HAA1_606_669,394,343
HAA1_617_680,370,361
HAA1_628_691,431,385
HAA1_631_694,403,428
HAC1_1_64,290,252
HAC1_12_75,226,211
HAC1_23_86,327,281
HAC1_34_97,394,377
HAC1_45_108,455,348
HAC1_56_119,532,499
HAC1_67_130,479,460
HAC1_78_141,684,493
HAC1_89_152,670,573
HAC1_100_163,526,467
HAC1_111_174,500,473
HAC1_122_185,463,419
HAC1_133_196,583,518
HAC1_144_207,550,468
HAC1_155_218,614,502
HAC1_166_229,451,398
HAC1_177_240,558,473
HAC1_188_251,488,480
HAC1_199_262,464,381
HAC1_210_273,303,335
HAC1_221_284,185,164
HAC1_232_295,141,109
HAC1_243_306,92,60
HAC1_254_317,360,351
HAC1_259_322,489,402
HAP2_1_64,361,320
HAP2_12_75,435,461
HAP2_23_86,464,392
HAP2_34_97,446,372
HAP2_45_108,471,448
HAP2_56_119,622,508
HAP2_67_130,365,321
HAP2_78_141,517,380
HAP2_89_152,453,422
HAP2_100_163,473,415
HAP2_111_174,290,282
HAP2_122_185,291,298
HAP2_133_196,368,336
HAP2_144_207,339,305
HAP2_155_218,333,280
HAP2_166_229,251,206
HAP2_177_240,310,330
HAP2_188_251,217,191
HAP2_199_262,311,275
HAP2_202_265,247,224
HAP3_1_64,361,308
HAP3_12_75,345,319
HAP3_23_86,543,455
HAP3_34_97,434,386
HAP3_45_108,374,368
HAP3_56_119,470,358
HAP3_67_130,410,350
HAP3_78_141,322,270
HAP3_81_144,392,300
HAP4_1_64,180,206
HAP4_12_75,310,310
HAP4_23_86,396,338
HAP4_34_97,313,326
HAP4_45_108,283,282
HAP4_56_119,146,146
HAP4_67_130,127,108
HAP4_78_141,125,146
HAP4_89_152,143,149
HAP4_100_163,186,153
HAP4_111_174,396,325
HAP4_122_185,370,377
HAP4_133_196,411,336
HAP4_144_207,391,348
HAP4_155_218,367,310
HAP4_166_229,309,287
HAP4_177_240,389,344
HAP4_188_251,607,508
HAP4_199_262,467,455
HAP4_210_273,404,367
HAP4_221_284,545,476
HAP4_232_295,525,447
HAP4_243_306,411,405
HAP4_254_317,431,393
HAP4_265_328,384,320
HAP4_276_339,345,278
HAP4_287_350,261,278
HAP4_298_361,263,227
HAP4_309_372,327,277
HAP4_320_383,325,328
HAP4_331_394,285,244
HAP4_342_405,384,320
HAP4_353_416,330,287
HAP4_364_427,167,143
HAP4_375_438,265,209
HAP4_386_449,312,309
HAP4_397_460,446,395
HAP4_408_471,364,368
HAP4_419_482,378,383
HAP4_430_493,523,386
HAP4_441_504,511,427
HAP4_452_515,470,389
HAP4_463_526,369,355
HAP4_474_537,374,307
HAP4_485_548,412,391
HAP4_491_554,412,338
HAP5_1_64,240,184
HAP5_12_75,376,292
HAP5_23_86,443,319
HAP5_34_97,475,336
HAP5_45_108,348,335
HAP5_56_119,329,300
HAP5_67_130,350,313
HAP5_78_141,453,439
HAP5_89_152,392,368
HAP5_100_163,552,385
HAP5_111_174,457,366
HAP5_122_185,405,364
HAP5_133_196,432,395
HAP5_144_207,365,329
HAP5_155_218,412,420
HAP5_166_229,340,287
HAP5_177_240,386,385
HAP5_179_242,504,451
HCM1_1_64,225,233
HCM1_12_75,282,250
HCM1_23_86,290,244
HCM1_34_97,355,296
HCM1_45_108,281,238
HCM1_56_119,488,385
HCM1_67_130,438,371
HCM1_78_141,465,376
HCM1_89_152,402,354
HCM1_100_163,345,326
HCM1_111_174,406,354
HCM1_122_185,351,277
HCM1_133_196,261,270
HCM1_144_207,313,284
HCM1_155_218,325,300
HCM1_166_229,313,302
HCM1_177_240,233,222
HCM1_188_251,376,282
HCM1_199_262,371,305
HCM1_210_273,438,369
HCM1_221_284,321,299
HCM1_232_295,440,392
HCM1_243_306,364,366
HCM1_254_317,386,366
HCM1_265_328,387,346
HCM1_276_339,311,259
HCM1_287_350,367,411
HCM1_298_361,366,293
HCM1_309_372,331,281
HCM1_320_383,341,337
HCM1_331_394,453,361
HCM1_342_405,542,461
HCM1_353_416,368,323
HCM1_364_427,384,332
HCM1_375_438,537,459
HCM1_386_449,394,351
HCM1_397_460,439,397
HCM1_408_471,509,445
HCM1_419_482,377,370
HCM1_430_493,576,491
HCM1_441_504,537,455
HCM1_452_515,606,546
HCM1_463_526,391,373
HCM1_474_537,559,492
HCM1_485_548,437,328
HCM1_496_559,501,474
HCM1_501_564,349,327
HEL2_1_64,269,253
HEL2_12_75,309,253
HEL2_23_86,381,313
HEL2_34_97,421,293
HEL2_45_108,442,427
HEL2_56_119,374,306
HEL2_67_130,283,249
HEL2_78_141,204,194
HEL2_89_152,209,227
HEL2_100_163,253,218
HEL2_111_174,269,224
HEL2_122_185,245,212
HEL2_133_196,309,273
HEL2_144_207,278,293
HEL2_155_218,331,309
HEL2_166_229,353,313
HEL2_177_240,408,393
HEL2_188_251,457,441
