,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
FZF1_67_130,439,213,618,432,523,365
FZF1_78_141,114,106,262,146,839,211
FZF1_89_152,353,209,557,267,498,413
FZF1_100_163,249,495,427,218,504,435
FZF1_111_174,124,271,386,345,572,322
FZF1_122_185,339,227,1063,712,340,288
FZF1_133_196,186,297,655,457,683,331
FZF1_144_207,286,292,669,600,947,320
FZF1_155_218,446,246,661,153,539,535
FZF1_166_229,548,205,934,334,1226,491
FZF1_177_240,539,745,1023,862,1101,709
FZF1_188_251,767,1237,1300,924,1220,645
FZF1_199_262,751,1511,1449,1219,1545,1273
FZF1_210_273,1418,1527,2121,1453,2005,1365
FZF1_221_284,543,1433,1746,914,1355,794
FZF1_232_295,476,796,1239,1565,1690,864
FZF1_236_299,951,599,1517,730,1606,633
GAT1_1_64,124,86,190,249,328,167
GAT1_12_75,138,27,74,24,127,100
GAT1_23_86,351,7,424,38,724,267
GAT1_34_97,683,540,1408,564,968,906
GAT1_45_108,555,242,1174,678,1015,776
GAT1_56_119,83,7,54,1,8,3
GAT1_67_130,228,163,287,286,304,297
GAT1_78_141,200,145,248,113,217,334
GAT1_89_152,133,185,251,173,313,227
GAT1_100_163,163,129,212,212,217,113
GAT1_111_174,516,720,816,776,464,410
GAT1_122_185,847,1213,1702,1047,1013,660
GAT1_133_196,1312,1123,2001,1332,2471,1106
GAT1_144_207,1388,1998,2436,1574,1968,1426
GAT1_155_218,462,194,844,625,1339,766
GAT1_166_229,569,88,680,147,667,513
GAT1_177_240,208,169,569,180,437,326
GAT1_188_251,155,63,317,88,748,336
GAT1_199_262,163,3,204,81,555,174
GAT1_210_273,149,9,277,70,362,198
GAT1_221_284,232,32,752,192,930,572
GAT1_232_295,566,500,879,623,634,613
GAT1_243_306,1092,642,1135,780,1739,1005
GAT1_254_317,1107,805,1636,1288,1156,1039
GAT1_265_328,1001,1123,1231,1409,1303,1008
GAT1_276_339,1004,1238,1794,1046,1627,1315
GAT1_287_350,780,984,1131,822,754,894
GAT1_298_361,594,899,1471,960,916,734
GAT1_309_372,654,500,972,585,594,331
GAT1_320_383,725,375,651,436,521,416
GAT1_331_394,246,185,322,468,531,233
GAT1_342_405,251,153,503,421,646,157
GAT1_353_416,467,398,924,359,750,667
GAT1_364_427,587,757,1651,1028,1350,686
GAT1_375_438,1514,956,1990,1865,1351,1547
GAT1_386_449,972,1795,2173,1135,1375,1182
GAT1_397_460,1108,1955,2236,2029,1897,1471
GAT1_408_471,918,2314,1584,1608,1613,1357
GAT1_419_482,1082,1566,1448,1721,1571,1286
GAT1_430_493,385,653,1229,418,737,603
GAT1_441_504,202,383,602,479,497,478
GAT1_447_510,444,291,628,465,782,566
GAT3_1_64,340,110,289,209,301,282
GAT3_12_75,312,401,649,221,168,509
GAT3_23_86,414,109,715,187,363,226
GAT3_34_97,706,263,985,632,931,574
GAT3_45_108,463,157,705,393,1089,391
GAT3_56_119,363,274,583,177,659,377
GAT3_67_130,233,90,245,48,551,170
GAT3_78_141,329,346,684,273,985,362
GAT4_1_64,591,442,892,775,524,564
GAT4_12_75,83,950,855,271,566,783
GAT4_23_86,587,636,716,449,806,574
GAT4_34_97,586,419,840,713,582,401
GAT4_45_108,220,394,737,760,589,505
GAT4_56_119,458,290,794,552,697,493
GAT4_58_121,316,366,756,383,810,494
GCN4_1_64,491,346,915,623,771,664
GCN4_12_75,503,289,547,437,828,698
GCN4_23_86,582,487,1084,754,1554,668
GCN4_34_97,750,296,817,338,1056,543
GCN4_45_108,754,474,1232,819,1152,893
GCN4_56_119,734,617,1080,409,1213,720
GCN4_67_130,773,807,909,1027,1605,752
GCN4_78_141,415,361,572,362,781,436
GCN4_89_152,319,365,960,406,913,486
GCN4_100_163,308,274,1152,650,810,587
GCN4_111_174,404,412,813,314,1175,597
GCN4_122_185,404,420,689,747,723,499
GCN4_133_196,233,435,359,561,299,341
GCN4_144_207,594,348,795,701,1046,707
GCN4_155_218,386,626,755,724,746,228
GCN4_166_229,696,360,972,700,746,605
GCN4_177_240,571,591,1062,534,1103,823
GCN4_188_251,479,821,872,861,1048,545
GCN4_199_262,772,1069,1690,956,1389,946
GCN4_210_273,864,499,1311,269,685,733
GCN4_218_281,283,286,537,627,827,469
GCR1_1_64,448,115,654,755,806,420
GCR1_12_75,261,132,556,467,744,356
GCR1_23_86,419,67,235,92,320,210
GCR1_34_97,75,59,286,143,523,251
GCR1_45_108,542,40,447,227,506,308
GCR1_56_119,179,85,275,156,309,194
GCR1_67_130,19,22,309,38,318,149
GCR1_78_141,140,26,165,12,73,136
GCR1_89_152,197,40,177,22,105,190
GCR1_100_163,224,77,183,29,135,146
GCR1_111_174,151,10,123,15,186,62
GCR1_122_185,125,27,137,15,198,53
GCR1_133_196,115,17,186,46,578,203
GCR1_144_207,235,31,336,112,198,152
GCR1_155_218,266,51,188,109,288,177
GCR1_166_229,23,64,321,197,25,106
GCR1_177_240,135,251,589,385,499,332
GCR1_188_251,181,155,320,120,513,252
GCR1_199_262,144,237,372,161,616,336
GCR1_210_273,307,202,684,299,594,420
GCR1_221_284,154,86,404,154,642,252
GCR1_232_295,284,178,643,490,639,324
GCR1_243_306,177,171,357,386,469,311
GCR1_254_317,618,158,594,100,475,305
GCR1_265_328,232,106,507,326,676,318
GCR1_276_339,373,341,704,728,743,432
GCR1_287_350,234,354,441,552,692,407
GCR1_298_361,141,242,695,538,510,442
GCR1_309_372,253,153,449,370,320,276
GCR1_320_383,260,151,385,100,566,442
GCR1_331_394,574,102,242,56,491,165
GCR1_342_405,322,37,969,211,781,428
GCR1_353_416,279,39,324,62,1082,343
GCR1_364_427,346,20,417,117,499,200
GCR1_375_438,552,279,670,449,709,551
GCR1_386_449,347,260,803,363,993,576
GCR1_397_460,294,340,604,184,687,497
GCR1_408_471,212,134,422,82,611,329
GCR1_419_482,346,78,440,127,501,271
GCR1_430_493,333,85,199,282,215,226
GCR1_441_504,155,74,367,18,366,257
GCR1_452_515,149,41,434,175,314,232
GCR1_463_526,51,20,215,24,444,180
GCR1_474_537,249,46,150,77,381,160
GCR1_485_548,131,26,259,52,491,145
GCR1_496_559,270,44,243,3,517,146
GCR1_507_570,162,33,307,90,524,206
GCR1_518_581,165,39,281,34,270,313
GCR1_529_592,325,182,411,478,501,168
GCR1_540_603,249,164,359,447,367,215
GCR1_551_614,378,180,471,175,560,227
GCR1_562_625,191,37,245,22,229,244
GCR1_573_636,55,44,343,316,347,338
GCR1_584_647,714,564,1001,543,798,540
GCR1_595_658,335,751,312,232,510,435
GCR1_606_669,318,562,1138,507,535,474
GCR1_617_680,473,387,705,324,828,530
GCR1_628_691,427,279,686,765,1279,548
GCR1_639_702,302,424,785,576,573,427
GCR1_650_713,244,575,512,439,554,622
GCR1_661_724,695,536,1104,1256,657,619
GCR1_672_735,427,829,1048,1062,799,521
GCR1_683_746,395,282,979,299,626,463
GCR1_694_757,633,259,698,608,915,555
GCR1_705_768,474,462,716,432,1085,442
GCR1_716_779,465,451,914,452,892,547
GCR1_727_790,554,335,862,782,482,481
GCR1_738_801,113,168,413,299,648,298
GCR1_749_812,274,129,451,296,602,309
GCR1_760_823,275,248,568,476,606,414
GCR1_771_834,234,261,362,366,512,275
GCR1_782_845,273,280,201,142,459,298
GCR1_793_856,116,42,297,165,375,169
GCR1_804_867,373,131,565,314,603,413
GCR1_815_878,237,75,292,82,147,334
GCR1_826_889,236,77,237,63,574,171
GCR1_837_900,123,18,402,86,335,300
GCR1_848_911,12,7,444,117,284,181
GCR1_859_922,173,96,153,13,232,157
GCR1_870_933,258,5,187,257,189,137
GCR1_881_944,205,52,367,123,251,276
GCR1_892_955,8,62,290,112,572,236
GCR1_903_966,125,16,321,210,374,166
GCR1_914_977,242,13,205,88,164,147
GCR1_925_988,271,25,288,15,277,174
GCR1_936_999,35,33,177,92,226,247
GCR1_947_1010,333,61,157,110,182,216
GCR1_958_1021,194,70,93,62,271,183
GCR1_969_1032,61,56,176,30,499,97
GCR1_972.3333_1035.3333,99,67,351,49,168,297
GIS1_1_64,160,181,576,259,390,515
GIS1_12_75,356,124,490,38,247,384
GIS1_23_86,271,47,476,147,302,438
GIS1_34_97,379,199,787,533,672,545
GIS1_45_108,505,335,539,480,427,439
GIS1_56_119,352,175,877,353,456,265
GIS1_67_130,333,105,625,434,455,338
GIS1_78_141,291,62,395,209,460,296
GIS1_89_152,374,224,725,170,777,298
GIS1_100_163,372,83,831,404,827,432
GIS1_111_174,137,52,516,118,724,392
GIS1_122_185,146,69,644,276,426,353
GIS1_133_196,448,133,560,258,317,273
GIS1_144_207,225,87,787,267,769,277
GIS1_155_218,561,104,856,368,1875,546
GIS1_166_229,601,125,851,673,1293,649
GIS1_177_240,510,101,711,314,375,353
GIS1_188_251,588,235,461,524,611,501
GIS1_199_262,211,115,720,258,950,456
GIS1_210_273,512,194,433,67,559,335
GIS1_221_284,303,51,451,36,362,179
GIS1_232_295,234,5,183,29,659,251
GIS1_243_306,124,76,472,182,717,308
GIS1_254_317,251,106,234,16,381,218
GIS1_265_328,217,6,289,82,1107,244
GIS1_276_339,164,244,455,205,623,319
GIS1_287_350,345,178,699,593,599,281
GIS1_298_361,339,193,677,411,759,351
GIS1_309_372,366,456,739,419,657,410
GIS1_320_383,202,174,337,136,675,286
GIS1_331_394,193,62,426,133,370,407
GIS1_342_405,284,112,581,269,370,366
GIS1_353_416,282,93,592,91,380,330
GIS1_364_427,525,86,649,248,568,461
GIS1_375_438,453,69,566,381,832,528
GIS1_386_449,603,228,949,527,1440,528
GIS1_397_460,755,376,894,292,944,616
GIS1_408_471,567,292,1253,565,943,483
GIS1_419_482,720,389,1135,914,1019,656
GIS1_430_493,331,224,485,341,665,364
GIS1_441_504,470,168,555,236,405,384
GIS1_452_515,245,109,346,265,647,318
GIS1_463_526,335,132,541,262,620,281
GIS1_474_537,239,27,349,258,445,188
GIS1_485_548,523,335,739,379,610,541
GIS1_496_559,401,158,1140,418,585,457
GIS1_507_570,342,188,746,301,1031,556
GIS1_518_581,820,170,967,193,879,621
GIS1_529_592,409,176,1061,440,505,632
GIS1_540_603,565,848,1325,799,701,953
GIS1_551_614,579,393,624,253,625,311
GIS1_562_625,609,623,1363,772,966,603
GIS1_573_636,470,621,1028,1445,835,468
GIS1_584_647,546,539,1063,720,662,654
GIS1_595_658,760,928,1537,773,2094,767
GIS1_606_669,508,947,1108,934,1609,854
GIS1_617_680,765,723,1401,714,1729,850
GIS1_628_691,521,263,749,454,1088,593
GIS1_639_702,575,209,428,562,900,579
GIS1_650_713,488,153,391,204,419,370
GIS1_661_724,513,405,733,422,714,415
GIS1_672_735,89,37,634,319,1101,443
GIS1_683_746,372,90,563,279,840,576
GIS1_694_757,555,70,823,356,522,556
GIS1_705_768,283,157,542,191,564,295
GIS1_716_779,153,46,270,231,655,211
GIS1_727_790,279,33,497,148,785,205
GIS1_738_801,152,152,413,327,581,326
GIS1_749_812,359,94,580,250,665,253
GIS1_760_823,146,62,541,180,673,491
GIS1_771_834,115,115,440,122,312,354
GIS1_782_845,168,29,301,166,763,203
GIS1_793_856,502,181,370,480,634,332
GIS1_804_867,353,324,646,816,708,358
GIS1_815_878,219,119,418,133,416,240
GIS1_826_889,315,119,415,223,395,238
GIS1_831_894,214,223,492,311,656,131
GLN3_1_64,215,772,678,747,261,626
GLN3_12_75,348,426,660,462,434,350
GLN3_23_86,462,950,1121,686,444,497
GLN3_34_97,347,785,1375,950,880,812
GLN3_45_108,414,1127,1277,1970,1128,960
GLN3_56_119,774,729,1636,1258,1146,746
GLN3_67_130,697,524,760,732,979,505
GLN3_78_141,702,1101,1649,1277,708,855
GLN3_89_152,1050,1332,1778,1132,797,973
GLN3_100_163,754,805,1285,511,1293,769
GLN3_111_174,576,1459,1110,1197,1499,1212
GLN3_122_185,629,823,1120,951,1218,599
GLN3_133_196,989,1539,1629,979,990,1026
GLN3_144_207,639,942,1463,1114,1413,837
GLN3_155_218,824,783,1221,1069,1426,1072
GLN3_166_229,605,640,1080,590,937,818
GLN3_177_240,416,221,664,386,457,468
GLN3_188_251,206,143,168,120,133,205
GLN3_199_262,480,233,617,86,528,519
GLN3_210_273,480,167,450,438,496,422
GLN3_221_284,184,36,355,51,592,247
GLN3_232_295,255,26,303,60,199,229
GLN3_243_306,201,83,534,34,907,293
GLN3_254_317,205,91,339,171,208,195
GLN3_265_328,158,105,676,134,265,252
GLN3_276_339,63,194,479,407,586,365
GLN3_287_350,240,85,601,296,715,375
GLN3_298_361,220,51,532,82,580,379
GLN3_309_372,319,394,643,255,567,539
GLN3_320_383,368,308,532,457,475,359
GLN3_331_394,300,589,774,528,753,368
GLN3_342_405,239,217,430,362,595,360
GLN3_353_416,180,337,592,480,556,382
GLN3_364_427,72,114,305,134,329,310
GLN3_375_438,287,93,369,219,455,231
GLN3_386_449,227,78,369,140,433,447
GLN3_397_460,489,75,760,177,582,348
GLN3_408_471,270,84,351,48,832,361
GLN3_419_482,155,94,447,144,395,472
GLN3_430_493,233,341,507,383,685,501
GLN3_441_504,387,208,863,344,1475,611
GLN3_452_515,620,152,1330,492,930,579
GLN3_463_526,581,360,1203,971,1256,652
GLN3_474_537,492,498,1012,410,725,650
GLN3_485_548,329,392,886,894,1442,427
GLN3_496_559,198,203,680,620,330,405
GLN3_507_570,406,418,435,265,758,371
GLN3_518_581,167,292,955,439,785,479
GLN3_529_592,737,417,1076,824,1135,815
GLN3_540_603,670,308,960,552,657,700
GLN3_551_614,341,174,595,383,519,444
GLN3_562_625,246,396,543,360,575,373
GLN3_573_636,362,597,908,681,725,449
GLN3_584_647,261,90,688,216,636,500
GLN3_595_658,616,254,1052,639,1112,455
GLN3_606_669,435,146,743,190,778,582
GLN3_617_680,349,194,1079,293,1008,448
GLN3_628_691,237,26,767,91,729,590
GLN3_639_702,315,109,596,521,956,365
GLN3_650_713,519,149,576,256,618,303
GLN3_661_724,145,130,727,249,957,402
GLN3_667_730,192,59,424,178,555,300
GTS1_1_64,287,163,704,262,563,502
GTS1_12_75,650,435,1134,543,1151,791
GTS1_23_86,265,474,828,394,1164,436
GTS1_34_97,223,257,464,1,264,227
GTS1_45_108,506,407,610,252,954,528
GTS1_56_119,225,198,729,358,706,471
GTS1_67_130,524,157,521,287,648,389
GTS1_78_141,301,79,348,255,247,236
GTS1_89_152,234,163,360,251,617,243
GTS1_100_163,152,94,478,249,471,166
GTS1_111_174,199,86,305,27,110,221
GTS1_122_185,250,32,435,101,580,282
GTS1_133_196,304,94,324,160,473,277
GTS1_144_207,793,231,701,664,612,520
GTS1_155_218,303,136,311,169,451,190
GTS1_166_229,414,99,891,537,1046,513
GTS1_177_240,241,426,730,763,752,339
GTS1_188_251,289,152,801,338,860,441
GTS1_199_262,304,174,815,235,715,368
GTS1_210_273,727,242,726,479,1203,485
GTS1_221_284,345,218,672,157,1058,575
GTS1_232_295,457,302,1185,1005,866,680
GTS1_243_306,495,455,524,395,266,412
GTS1_254_317,347,322,845,163,676,478
GTS1_265_328,312,259,509,532,578,491
GTS1_276_339,473,658,1008,548,700,666
GTS1_287_350,207,510,721,1255,406,208
GTS1_298_361,226,323,481,546,104,118
GTS1_309_372,405,1368,837,670,484,531
GTS1_320_383,263,493,468,459,242,414
GTS1_331_394,233,427,735,616,172,238
GTS1_333_396,222,885,726,526,232,613
GZF3_1_64,586,162,594,424,407,219
GZF3_12_75,321,153,547,418,351,265
GZF3_23_86,344,361,964,476,584,503
GZF3_34_97,366,599,843,446,802,522
GZF3_45_108,498,276,618,287,814,265
GZF3_56_119,475,88,615,274,375,285
GZF3_67_130,143,155,628,510,476,526
GZF3_78_141,456,184,750,374,594,267
GZF3_89_152,130,112,436,158,651,345
GZF3_100_163,439,100,390,342,873,429
GZF3_111_174,699,502,604,533,1144,476
GZF3_122_185,291,425,561,409,535,266
GZF3_133_196,288,287,569,498,782,445
GZF3_144_207,90,239,425,129,383,377
GZF3_155_218,207,272,312,274,671,198
GZF3_166_229,313,66,207,155,291,244
GZF3_177_240,77,199,488,174,811,421
GZF3_188_251,139,137,397,121,426,194
GZF3_199_262,223,25,258,527,147,156
GZF3_210_273,505,122,480,156,703,249
GZF3_221_284,213,95,471,366,772,316
GZF3_232_295,488,383,703,510,981,455
GZF3_243_306,638,297,595,795,573,417
GZF3_254_317,813,303,706,667,1092,669
GZF3_265_328,908,364,1501,561,1161,803
GZF3_276_339,304,269,631,475,880,519
GZF3_287_350,343,699,1006,969,966,765
GZF3_298_361,481,507,1088,409,967,721
GZF3_309_372,526,546,909,749,932,696
GZF3_320_383,1228,734,1648,529,1115,1104
GZF3_331_394,566,526,1102,1252,1063,841
GZF3_342_405,862,621,1345,749,1610,1006
GZF3_353_416,669,311,758,734,834,419
GZF3_364_427,729,1073,1821,1192,1523,769
GZF3_375_438,748,933,604,554,958,872
GZF3_386_449,692,815,1688,1256,1581,1052
GZF3_397_460,493,629,1268,1069,1130,964
GZF3_408_471,797,807,1136,1138,1288,811
GZF3_419_482,647,590,746,1025,982,696
GZF3_430_493,399,466,797,739,1052,382
GZF3_441_504,236,174,416,398,821,331
GZF3_452_515,86,65,411,353,381,323
GZF3_463_526,373,77,347,127,583,369
GZF3_474_537,95,57,106,77,167,154
GZF3_485_548,167,7,142,131,81,117
GZF3_488_551,162,18,292,26,342,120
HAA1_1_64,141,281,395,191,167,370
HAA1_12_75,151,157,397,146,505,270
HAA1_23_86,379,303,739,344,762,269
HAA1_34_97,201,204,488,303,488,319
HAA1_45_108,238,121,317,354,542,308
HAA1_56_119,46,279,421,200,251,231
HAA1_67_130,509,568,775,709,476,411
HAA1_78_141,587,320,1029,344,622,358
HAA1_89_152,629,336,784,369,468,479
HAA1_100_163,486,316,1053,614,1071,723
HAA1_111_174,528,432,969,588,914,876
HAA1_122_185,566,654,1363,474,805,641
HAA1_133_196,495,668,1126,579,1644,975
HAA1_144_207,1014,341,1192,707,988,883
HAA1_155_218,543,319,1045,905,1246,597
HAA1_166_229,393,301,688,511,745,506
HAA1_177_240,760,248,616,706,923,405
HAA1_188_251,757,303,1025,285,1143,680
HAA1_199_262,744,313,829,675,560,495
HAA1_210_273,330,230,479,421,795,632
HAA1_221_284,442,489,896,1033,536,493
HAA1_232_295,740,697,1316,597,1485,843
HAA1_243_306,474,365,1076,349,1831,594
HAA1_254_317,617,387,811,874,971,786
HAA1_265_328,667,357,980,793,1491,606
HAA1_276_339,706,500,679,703,999,616
HAA1_287_350,390,81,537,173,398,196
HAA1_298_361,256,126,219,322,226,269
HAA1_309_372,2,84,368,44,369,230
HAA1_320_383,100,84,251,42,298,104
HAA1_331_394,202,28,323,133,260,94
HAA1_342_405,358,38,314,91,540,298
HAA1_353_416,145,101,587,195,578,279
HAA1_364_427,150,94,505,286,1132,238
HAA1_375_438,228,247,488,235,565,394
HAA1_386_449,92,106,647,292,881,441
HAA1_397_460,529,158,415,212,398,369
HAA1_408_471,538,128,570,357,1178,531
HAA1_419_482,442,186,632,232,819,394
HAA1_430_493,464,217,779,360,732,506
HAA1_441_504,651,112,885,405,807,580
HAA1_452_515,392,336,1004,758,691,587
HAA1_463_526,523,426,841,663,726,581
HAA1_474_537,784,485,1276,662,1070,789
HAA1_485_548,727,655,970,601,722,544
HAA1_496_559,744,913,1135,1000,648,550
HAA1_507_570,728,801,925,669,878,506
HAA1_518_581,819,920,1171,1067,831,931
HAA1_529_592,482,415,878,493,616,451
HAA1_540_603,478,405,677,650,797,512
HAA1_551_614,213,359,508,330,724,398
HAA1_562_625,329,419,938,297,821,704
HAA1_573_636,130,362,432,188,285,154
HAA1_584_647,245,93,597,145,388,217
HAA1_595_658,381,166,602,298,742,346
HAA1_606_669,458,219,546,600,851,526
HAA1_617_680,419,193,677,396,899,553
HAA1_628_691,754,251,941,274,725,444
HAA1_631_694,604,169,838,326,461,599
HAC1_1_64,117,332,372,298,299,419
HAC1_12_75,536,425,598,298,610,345
HAC1_23_86,208,272,207,65,478,316
HAC1_34_97,362,376,710,195,783,582
HAC1_45_108,690,327,709,370,1000,545
HAC1_56_119,551,179,907,435,799,623
HAC1_67_130,349,220,658,704,521,474
HAC1_78_141,497,1613,1234,980,646,1009
HAC1_89_152,1077,1161,831,554,396,495
HAC1_100_163,802,1346,1693,864,721,917
HAC1_111_174,458,553,930,716,769,518
HAC1_122_185,661,1217,1019,686,760,950
HAC1_133_196,465,782,1216,570,567,802
HAC1_144_207,582,786,1333,798,520,427
HAC1_155_218,394,845,983,841,1089,877
HAC1_166_229,448,899,1189,1062,854,687
HAC1_177_240,492,593,649,787,576,743
HAC1_188_251,448,166,693,172,896,327
HAC1_199_262,130,112,548,630,454,187
HAC1_210_273,460,32,453,221,652,274
HAC1_221_284,100,11,150,150,191,62
HAC1_232_295,74,152,116,26,105,159
HAC1_243_306,266,6,77,46,79,178
HAC1_254_317,307,104,348,188,338,345
HAC1_259_322,332,179,376,245,695,280
HAP2_1_64,431,376,790,655,645,472
HAP2_12_75,713,512,1206,477,647,843
HAP2_23_86,358,447,665,663,550,598
HAP2_34_97,475,323,453,527,611,227
HAP2_45_108,197,241,662,327,770,276
HAP2_56_119,623,251,1175,594,1003,788
HAP2_67_130,282,599,714,706,461,308
HAP2_78_141,406,927,991,667,744,792
HAP2_89_152,597,852,1186,827,998,587
HAP2_100_163,417,1310,1343,1003,993,721
HAP2_111_174,262,584,601,1332,1050,497
HAP2_122_185,430,575,761,845,637,461
HAP2_133_196,221,363,631,197,461,409
HAP2_144_207,279,486,485,268,236,329
HAP2_155_218,405,249,478,108,146,329
HAP2_166_229,525,287,554,520,478,162
HAP2_177_240,133,611,394,195,266,429
HAP2_188_251,212,220,340,188,248,192
HAP2_199_262,209,176,478,253,192,370
HAP2_202_265,161,125,121,115,20,138
HAP3_1_64,652,958,1299,1177,945,602
HAP3_12_75,335,977,1026,851,624,497
HAP3_23_86,343,845,1127,680,615,512
HAP3_34_97,826,908,1099,1308,813,786
HAP3_45_108,296,400,886,749,690,500
HAP3_56_119,153,124,573,192,671,240
HAP3_67_130,43,344,368,497,429,405
HAP3_78_141,177,415,749,353,477,333
HAP3_81_144,336,194,415,772,550,301
HAP4_1_64,216,294,302,453,193,263
HAP4_12_75,170,65,440,153,391,288
HAP4_23_86,560,420,1065,733,1285,450
HAP4_34_97,598,299,736,631,905,386
HAP4_45_108,432,198,407,288,465,416
HAP4_56_119,116,98,287,24,263,279
HAP4_67_130,47,14,106,245,65,92
HAP4_78_141,50,15,191,82,196,184
HAP4_89_152,69,12,193,16,348,151
HAP4_100_163,44,5,114,10,219,76
HAP4_111_174,430,111,233,456,827,364
HAP4_122_185,316,118,708,393,835,479
HAP4_133_196,178,115,844,289,774,459
HAP4_144_207,336,273,912,219,1299,651
HAP4_155_218,647,62,566,297,341,410
HAP4_166_229,402,79,582,164,1091,555
HAP4_177_240,384,51,609,219,709,528
HAP4_188_251,542,379,1193,777,1185,777
HAP4_199_262,514,183,688,391,738,513
HAP4_210_273,285,304,789,533,1002,672
HAP4_221_284,684,328,1476,544,1575,590
HAP4_232_295,681,534,1053,510,1249,630
HAP4_243_306,213,146,671,419,379,337
HAP4_254_317,392,128,879,432,1306,471
HAP4_265_328,352,250,1004,668,1315,537
HAP4_276_339,446,176,753,270,494,348
HAP4_287_350,48,96,223,175,386,301
HAP4_298_361,228,184,332,682,664,208
HAP4_309_372,157,135,570,286,454,248
HAP4_320_383,265,257,893,802,810,395
HAP4_331_394,206,327,551,204,453,392
HAP4_342_405,350,247,910,522,734,318
HAP4_353_416,424,161,525,356,604,302
HAP4_364_427,406,207,391,364,426,421
HAP4_375_438,183,99,354,229,121,373
HAP4_386_449,161,185,435,204,336,292
HAP4_397_460,701,210,964,622,847,507
HAP4_408_471,618,138,763,335,1144,533
HAP4_419_482,401,224,685,789,430,527
HAP4_430_493,132,306,721,159,465,462
HAP4_441_504,332,131,447,565,763,298
HAP4_452_515,394,250,702,484,859,758
HAP4_463_526,224,104,614,399,1212,341
HAP4_474_537,306,241,654,604,695,486
HAP4_485_548,227,245,689,606,641,436
HAP4_491_554,266,156,920,363,520,399
HAP5_1_64,175,252,297,171,373,217
HAP5_12_75,125,309,533,449,856,240
HAP5_23_86,205,332,429,361,454,315
HAP5_34_97,386,607,765,568,599,526
HAP5_45_108,207,383,516,296,277,262
HAP5_56_119,663,545,827,732,780,276
HAP5_67_130,445,919,359,187,197,380
HAP5_78_141,303,587,643,787,561,382
HAP5_89_152,377,550,558,132,504,269
HAP5_100_163,937,741,1492,907,1116,693
HAP5_111_174,1330,1147,3277,1250,1550,1515
HAP5_122_185,514,471,793,392,610,609
HAP5_133_196,766,523,775,853,869,756
HAP5_144_207,298,383,779,380,831,423
HAP5_155_218,432,426,727,486,1135,729
HAP5_166_229,331,311,1083,957,1061,530
HAP5_177_240,452,546,1176,835,1170,744
HAP5_179_242,570,636,1388,657,1287,706
HCM1_1_64,232,91,352,49,441,238
HCM1_12_75,319,174,421,94,253,466
HCM1_23_86,340,183,518,284,295,391
HCM1_34_97,183,205,715,144,630,522
HCM1_45_108,519,148,484,272,592,341
HCM1_56_119,318,379,559,718,635,521
HCM1_67_130,563,396,681,91,722,230
HCM1_78_141,323,276,638,138,531,400
HCM1_89_152,78,77,557,114,925,347
HCM1_100_163,159,517,1011,442,908,675
HCM1_111_174,416,476,1001,272,929,604
HCM1_122_185,498,408,863,514,742,471
HCM1_133_196,327,188,648,455,719,479
HCM1_144_207,665,126,698,301,729,479
HCM1_155_218,242,130,511,261,865,428
HCM1_166_229,196,154,200,392,549,336
HCM1_177_240,202,63,370,266,301,277
HCM1_188_251,309,96,382,257,445,326
HCM1_199_262,472,132,535,281,718,425
HCM1_210_273,511,79,710,250,776,439
HCM1_221_284,258,533,692,536,857,514
HCM1_232_295,406,299,871,255,533,346
HCM1_243_306,472,286,844,374,800,308
HCM1_254_317,764,439,991,389,829,474
HCM1_265_328,400,457,1184,548,570,684
HCM1_276_339,528,218,840,442,800,353
HCM1_287_350,406,224,761,184,576,391
HCM1_298_361,314,100,1043,230,1071,494
HCM1_309_372,502,122,509,217,518,576
HCM1_320_383,306,74,554,295,780,413
HCM1_331_394,275,177,805,333,775,486
HCM1_342_405,896,210,1011,348,1405,697
HCM1_353_416,672,57,975,220,1049,663
HCM1_364_427,555,344,1050,416,895,998
HCM1_375_438,774,418,908,701,281,654
HCM1_386_449,430,669,621,419,634,381
HCM1_397_460,600,575,1125,732,885,758
HCM1_408_471,782,753,1458,988,1335,740
HCM1_419_482,496,439,1014,874,1278,751
HCM1_430_493,793,627,885,675,1142,743
HCM1_441_504,459,351,963,404,593,543
HCM1_452_515,347,353,854,868,780,667
HCM1_463_526,379,265,974,574,1090,632
HCM1_474_537,811,487,969,1013,1013,831
HCM1_485_548,437,354,508,232,440,641
HCM1_496_559,601,740,876,385,907,708
HCM1_501_564,537,388,613,534,781,414
HEL2_1_64,235,208,628,624,693,396
HEL2_12_75,445,197,476,611,416,442
HEL2_23_86,365,291,953,425,456,495
HEL2_34_97,508,257,542,419,788,441
HEL2_45_108,454,174,701,210,512,278
HEL2_56_119,119,126,472,305,601,274
HEL2_67_130,395,198,669,665,534,204
HEL2_78_141,209,281,337,249,315,134
HEL2_89_152,195,23,243,70,218,296
HEL2_100_163,168,68,644,81,572,317
HEL2_111_174,283,30,252,34,653,277
HEL2_122_185,122,20,220,51,309,179
HEL2_133_196,424,93,762,228,455,424
HEL2_144_207,439,57,465,131,647,433
HEL2_155_218,152,85,444,280,660,471
HEL2_166_229,283,82,550,209,939,430
HEL2_177_240,619,325,937,581,537,532
HEL2_188_251,644,435,850,649,1144,392
HEL2_199_262,498,256,806,553,534,599
HEL2_210_273,738,373,821,818,1190,604
HEL2_221_284,418,344,793,454,836,403
