,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
CUP2_67_130,186,492,287,288,243,312,259,310
CUP2_78_141,197,287,302,356,335,228,301,253
CUP2_89_152,278,609,547,602,491,388,558,598
CUP2_100_163,198,313,375,309,329,396,371,340
CUP2_111_174,171,603,464,480,431,421,336,413
CUP2_122_185,269,499,405,495,217,344,361,292
CUP2_133_196,116,295,303,288,173,185,235,238
CUP2_144_207,165,437,275,325,297,290,367,318
CUP2_155_218,235,434,388,390,247,239,260,272
CUP2_162_225,183,411,268,284,276,273,273,378
CUP9_1_64,285,393,440,483,291,151,251,255
CUP9_12_75,198,350,374,416,229,441,361,344
CUP9_23_86,274,602,377,483,568,497,423,547
CUP9_34_97,191,426,349,350,397,486,346,279
CUP9_45_108,236,590,487,511,642,357,649,557
CUP9_56_119,392,757,828,784,483,563,673,730
CUP9_67_130,325,516,576,521,424,552,565,575
CUP9_78_141,122,188,222,244,268,318,308,298
CUP9_89_152,153,303,233,240,252,235,254,245
CUP9_100_163,155,326,407,431,505,417,395,458
CUP9_111_174,109,101,178,176,209,211,215,270
CUP9_122_185,121,165,93,135,117,181,149,167
CUP9_133_196,77,279,170,228,416,216,193,339
CUP9_144_207,195,307,280,237,279,293,261,314
CUP9_155_218,246,554,553,547,368,351,481,583
CUP9_166_229,69,141,154,182,268,123,119,203
CUP9_177_240,169,230,163,204,265,173,167,169
CUP9_188_251,157,279,246,263,126,199,175,268
CUP9_199_262,184,304,196,304,183,169,128,180
CUP9_210_273,157,244,167,199,256,162,172,183
CUP9_221_284,292,493,368,394,157,249,226,235
CUP9_232_295,185,385,286,334,314,288,332,323
CUP9_243_306,863,1710,1147,1297,1346,1062,965,1276
DAL80_1_64,299,590,504,435,391,577,637,550
DAL80_12_75,220,414,379,359,377,312,390,386
DAL80_23_86,205,395,297,321,305,304,235,225
DAL80_34_97,179,318,300,314,155,252,183,256
DAL80_45_108,118,179,160,215,284,183,168,229
DAL80_56_119,110,164,127,155,186,190,189,146
DAL80_67_130,243,277,216,318,113,136,116,97
DAL80_78_141,105,193,128,202,197,122,81,131
DAL80_89_152,173,185,174,231,193,223,110,143
DAL80_100_163,457,779,663,939,656,674,510,820
DAL80_111_174,163,207,188,290,209,337,193,191
DAL80_122_185,133,374,321,305,320,272,232,230
DAL80_133_196,247,373,494,480,224,254,292,316
DAL80_144_207,316,567,494,488,468,396,396,400
DAL80_155_218,234,210,281,396,406,322,249,293
DAL80_166_229,75,194,137,113,366,250,214,241
DAL80_177_240,167,220,154,234,221,226,116,132
DAL80_188_251,68,65,99,112,180,127,108,203
DAL80_199_262,147,222,237,229,133,127,130,223
DAL80_206_269,118,112,138,161,169,158,152,254
DAL82_1_64,122,222,176,260,247,309,273,349
DAL82_12_75,203,471,303,328,343,317,301,388
DAL82_23_86,205,495,300,339,393,432,475,467
DAL82_34_97,139,367,369,298,258,219,320,320
DAL82_45_108,263,542,463,522,527,605,530,543
DAL82_56_119,201,299,273,306,352,340,430,427
DAL82_67_130,147,371,305,318,304,337,369,391
DAL82_78_141,301,539,368,455,378,333,354,485
DAL82_89_152,294,419,369,541,235,340,320,341
DAL82_100_163,233,367,374,388,394,362,244,366
DAL82_111_174,142,304,284,313,353,259,303,353
DAL82_122_185,308,537,579,627,540,542,681,825
DAL82_133_196,142,284,232,316,255,218,306,315
DAL82_144_207,156,365,324,414,302,268,355,354
DAL82_155_218,265,450,654,612,383,377,352,496
DAL82_166_229,325,602,580,513,269,406,339,332
DAL82_177_240,361,494,758,769,489,614,650,629
DAL82_188_251,79,169,156,178,233,176,208,229
DAL82_192_255,123,114,243,270,124,108,151,154
DAT1_1_64,159,395,453,395,359,385,402,428
DAT1_12_75,98,221,148,216,210,194,290,205
DAT1_23_86,181,466,262,310,413,207,259,362
DAT1_34_97,221,526,531,566,385,391,374,479
DAT1_45_108,301,739,427,576,428,373,445,467
DAT1_56_119,184,356,413,405,226,324,343,317
DAT1_67_130,55,185,159,128,190,283,314,256
DAT1_78_141,178,519,520,588,355,241,472,448
DAT1_89_152,158,407,336,336,171,186,257,271
DAT1_100_163,405,850,870,860,531,482,515,631
DAT1_111_174,324,571,744,794,345,436,517,515
DAT1_122_185,427,806,800,941,659,629,714,801
DAT1_133_196,150,539,401,459,191,276,299,320
DAT1_144_207,493,1098,1097,1005,849,992,943,1099
DAT1_155_218,886,1765,1621,2060,1386,1428,1429,1650
DAT1_166_229,755,1463,1589,1703,1099,985,993,1339
DAT1_177_240,827,1430,1227,1526,1032,994,759,934
DAT1_185_248,118,280,292,412,439,346,370,305
DOT6_1_64,403,783,831,845,744,610,979,1041
DOT6_12_75,398,629,933,861,772,864,1095,887
DOT6_23_86,560,1571,1666,1595,1065,871,1386,1360
DOT6_34_97,338,638,835,777,434,428,592,649
DOT6_45_108,224,438,377,373,303,224,218,250
DOT6_56_119,63,130,135,189,113,89,92,102
DOT6_67_130,234,436,441,434,506,548,560,590
DOT6_78_141,212,534,328,392,167,197,320,319
DOT6_89_152,303,615,412,529,559,495,500,537
DOT6_100_163,179,468,371,392,174,220,224,223
DOT6_111_174,187,371,316,301,254,204,212,153
DOT6_122_185,340,642,565,536,292,481,437,539
DOT6_133_196,174,316,336,440,339,335,299,394
DOT6_144_207,368,714,768,863,608,540,607,867
DOT6_155_218,1123,1958,2448,2819,1659,1729,1858,2089
DOT6_166_229,502,1313,1100,1107,873,847,1118,1268
DOT6_177_240,597,1508,1136,1233,784,883,1060,1147
DOT6_188_251,509,758,722,625,886,869,1043,960
DOT6_199_262,275,587,473,451,479,430,465,565
DOT6_210_273,203,402,341,307,271,342,312,307
DOT6_221_284,122,265,288,359,457,288,370,370
DOT6_232_295,138,313,291,280,304,304,380,403
DOT6_243_306,155,419,296,399,262,277,393,367
DOT6_254_317,145,343,243,282,338,259,231,255
DOT6_265_328,180,433,274,268,216,264,299,336
DOT6_276_339,136,307,223,279,284,299,252,335
DOT6_287_350,243,377,374,386,343,293,297,305
DOT6_298_361,236,405,383,473,373,376,352,417
DOT6_309_372,198,366,329,378,317,389,462,507
DOT6_320_383,266,473,366,406,201,301,234,309
DOT6_331_394,192,383,438,460,395,423,370,637
DOT6_342_405,207,305,378,489,426,340,455,517
DOT6_353_416,329,552,405,444,268,386,338,373
DOT6_364_427,371,588,469,503,478,472,474,583
DOT6_375_438,769,1513,1641,1768,1543,1459,1642,1993
DOT6_386_449,303,469,458,420,454,285,264,304
DOT6_397_460,422,482,591,763,500,488,512,616
DOT6_408_471,264,544,327,415,235,306,228,277
DOT6_419_482,192,355,362,328,470,303,280,428
DOT6_430_493,245,344,359,545,443,426,371,488
DOT6_441_504,244,419,287,372,345,439,232,354
DOT6_452_515,333,820,685,649,602,548,615,812
DOT6_463_526,205,349,314,445,261,251,281,307
DOT6_474_537,266,551,585,604,395,326,587,559
DOT6_485_548,310,515,552,613,457,420,442,582
DOT6_496_559,274,621,557,714,522,345,499,456
DOT6_507_570,154,315,246,326,373,310,380,441
DOT6_518_581,241,348,407,305,334,309,286,286
DOT6_529_592,284,549,419,453,425,351,407,412
DOT6_540_603,367,757,563,717,470,353,571,543
DOT6_551_614,329,683,624,710,542,521,629,687
DOT6_562_625,192,342,340,330,291,353,357,326
DOT6_573_636,308,511,476,531,330,308,444,435
DOT6_584_647,456,683,555,744,500,454,519,589
DOT6_595_658,239,498,520,573,347,432,395,462
DOT6_606_669,475,770,934,1117,503,456,626,707
DOT6_607_670,389,938,828,913,662,629,637,768
ECM23_1_64,343,869,793,892,397,400,538,619
ECM23_12_75,122,246,294,264,220,343,358,322
ECM23_23_86,157,322,259,306,261,193,333,443
ECM23_34_97,175,358,347,292,478,234,310,509
ECM23_45_108,131,370,186,287,301,266,200,227
ECM23_56_119,217,315,198,265,161,168,159,236
ECM23_67_130,177,389,243,273,148,140,124,183
ECM23_78_141,181,305,255,288,274,279,215,235
ECM23_89_152,142,262,214,213,272,232,184,268
ECM23_100_163,124,216,205,248,346,233,210,312
ECM23_111_174,164,352,370,435,365,381,300,425
ECM23_122_185,102,109,122,140,75,57,80,85
ECM23_124_187,21,58,83,18,43,71,43,42
ENV11_1_64,66,138,140,106,248,240,147,201
ENV11_12_75,97,121,133,174,153,83,85,153
ENV11_23_86,101,189,151,168,99,110,51,95
ENV11_34_97,205,352,293,297,181,210,118,168
ENV11_45_108,105,147,150,195,149,266,124,122
ENV11_56_119,93,183,76,103,130,158,73,110
ENV11_67_130,84,161,98,163,121,67,87,121
ENV11_78_141,138,229,184,235,235,199,186,191
ENV11_89_152,77,189,105,183,204,131,198,196
ENV11_100_163,144,185,137,130,238,149,121,195
ENV11_111_174,200,238,209,331,362,356,250,341
ENV11_122_185,288,415,350,520,506,525,307,652
ENV11_133_196,477,799,501,739,655,650,505,893
ENV11_144_207,100,221,165,191,220,229,219,231
ENV11_155_218,168,363,264,281,245,311,250,290
ENV11_166_229,140,129,167,252,365,305,191,243
ENV11_177_240,100,186,172,176,209,175,84,159
ENV11_188_251,109,145,108,145,249,183,136,191
ENV11_199_262,135,253,163,248,234,280,286,324
ENV11_210_273,177,199,147,224,199,157,156,221
ENV11_221_284,72,182,110,187,160,129,82,121
ENV11_232_295,224,204,248,244,178,252,142,154
ENV11_243_306,148,312,215,248,339,262,249,293
ENV11_254_317,168,284,187,267,348,405,210,225
ENV11_265_328,294,490,393,512,379,399,279,422
ENV11_276_339,298,565,264,390,385,472,301,310
ENV11_287_350,315,457,330,422,383,413,319,511
ENV11_298_361,156,459,233,262,306,270,196,373
ENV11_309_372,240,406,361,403,303,386,276,314
ENV11_320_383,594,943,861,1029,881,914,668,953
ENV11_331_394,395,583,556,681,445,441,289,543
ENV11_342_405,347,665,504,608,511,605,404,555
ENV11_353_416,586,930,608,717,799,826,479,513
ENV11_364_427,734,1187,783,983,1446,1177,814,1155
ENV11_375_438,631,1170,1111,1244,1045,968,786,1111
ENV11_386_449,497,899,585,757,544,550,427,583
ENV11_397_460,283,541,307,312,500,475,270,354
ENV11_408_471,244,430,399,388,264,320,233,268
ENV11_419_482,228,497,274,403,617,504,254,381
ENV11_430_493,245,445,314,366,300,253,192,292
ENV11_441_504,221,284,208,263,324,350,258,265
ENV11_452_515,82,215,108,205,309,410,194,302
ENV11_463_526,259,325,328,321,313,269,214,243
ENV11_474_537,198,417,341,419,416,486,258,351
ENV11_485_548,112,340,251,273,261,292,225,352
ENV11_496_559,199,330,207,271,196,184,166,219
ENV11_507_570,127,331,182,251,441,281,252,284
ENV11_518_581,227,394,319,362,399,233,211,217
ENV11_529_592,195,172,223,228,257,289,197,279
ENV11_540_603,102,116,78,170,110,76,136,112
ENV11_551_614,149,179,167,194,122,115,119,130
ENV11_562_625,110,127,106,124,134,134,81,137
ENV11_573_636,174,264,109,207,113,158,124,123
ENV11_584_647,77,88,120,190,231,196,92,183
ENV11_595_658,160,169,146,244,208,291,129,238
ENV11_606_669,120,237,152,222,245,300,230,242
ENV11_617_680,271,511,548,555,463,340,301,485
ENV11_628_691,382,589,729,1033,884,646,680,926
ENV11_639_702,412,645,734,1079,1012,832,829,1378
ENV11_650_713,526,776,685,882,609,677,444,766
ENV11_661_724,145,265,189,223,218,156,161,160
ENV11_672_735,255,400,303,411,302,195,178,357
ENV11_683_746,213,422,285,280,376,384,261,299
ENV11_694_757,181,315,237,299,254,203,140,188
ENV11_705_768,128,204,228,215,313,279,224,276
ENV11_716_779,140,225,183,212,342,289,271,257
ENV11_727_790,195,323,218,199,186,175,122,253
ENV11_738_801,84,191,107,153,225,282,223,247
ENV11_749_812,168,293,207,269,214,322,143,172
ENV11_760_823,214,348,164,297,267,307,158,217
ENV11_771_834,204,387,371,459,422,365,283,331
ENV11_782_845,300,378,355,400,409,490,353,582
ENV11_793_856,143,224,301,349,388,355,322,339
ENV11_124_187,220,283,304,348,399,253,278,272
FHL1_1_64,81,158,243,270,149,146,192,235
FHL1_12_75,97,209,86,133,55,36,65,122
FHL1_23_86,192,299,260,374,193,188,146,174
FHL1_34_97,131,296,218,236,259,124,138,171
FHL1_45_108,65,166,106,123,141,169,70,142
FHL1_56_119,169,303,273,253,227,187,205,268
FHL1_67_130,235,339,270,291,312,357,290,386
FHL1_78_141,157,325,190,231,300,254,213,238
FHL1_89_152,136,245,160,256,326,301,275,295
FHL1_100_163,86,204,91,197,255,239,174,243
FHL1_111_174,145,198,158,207,289,217,205,213
FHL1_122_185,133,163,159,257,200,239,272,300
FHL1_133_196,82,226,143,204,93,92,86,140
FHL1_144_207,164,266,275,304,157,198,136,217
FHL1_155_218,114,130,96,199,186,216,122,173
FHL1_166_229,97,224,294,280,117,84,153,198
FHL1_177_240,143,239,203,306,255,236,162,230
FHL1_188_251,48,130,116,140,138,85,135,211
FHL1_199_262,267,677,585,873,530,551,445,590
FHL1_210_273,346,551,459,607,347,401,316,548
FHL1_221_284,550,1047,1055,1195,689,867,558,834
FHL1_232_295,535,757,668,748,559,465,595,646
FHL1_243_306,213,377,245,326,214,242,190,281
FHL1_254_317,209,372,425,334,463,399,347,372
FHL1_265_328,216,380,303,220,418,326,292,395
FHL1_276_339,151,385,362,360,291,414,254,285
FHL1_287_350,195,333,266,288,236,290,183,265
FHL1_298_361,193,334,194,284,196,165,164,203
FHL1_309_372,141,185,177,265,121,138,111,110
FHL1_320_383,164,209,173,258,228,270,180,211
FHL1_331_394,138,193,81,147,288,265,178,286
FHL1_342_405,87,121,117,135,162,174,121,161
FHL1_353_416,39,168,96,133,195,152,115,175
FHL1_364_427,45,63,21,73,106,103,60,92
FHL1_375_438,43,66,42,69,101,70,36,70
FHL1_386_449,28,28,30,32,53,54,18,18
FHL1_397_460,14,49,52,64,63,11,18,102
FHL1_408_471,276,412,379,554,418,422,278,526
FHL1_419_482,441,665,743,997,679,677,728,844
FHL1_430_493,549,919,875,1154,958,850,718,1042
FHL1_441_504,388,534,537,670,591,519,361,643
FHL1_452_515,257,486,289,390,521,515,251,349
FHL1_463_526,265,451,225,259,351,401,278,311
FHL1_474_537,265,553,444,453,336,318,183,340
FHL1_485_548,159,304,146,245,225,177,104,214
FHL1_496_559,129,201,212,176,222,248,161,233
FHL1_507_570,133,253,270,256,241,241,202,309
FHL1_518_581,51,155,117,112,157,139,106,110
FHL1_529_592,104,278,233,253,124,141,151,159
FHL1_540_603,168,376,231,235,304,227,316,250
FHL1_551_614,78,208,104,152,201,213,236,275
FHL1_562_625,238,394,493,475,182,330,357,510
FHL1_573_636,90,190,149,145,208,255,155,248
FHL1_584_647,162,385,223,241,287,383,363,383
FHL1_595_658,438,804,577,714,584,559,531,665
FHL1_606_669,322,628,580,572,473,533,473,534
FHL1_617_680,330,633,539,569,531,703,445,541
FHL1_628_691,415,882,721,874,531,486,663,776
FHL1_639_702,182,471,337,418,472,357,307,332
FHL1_650_713,297,765,738,744,633,631,642,743
FHL1_661_724,264,485,487,564,506,417,527,528
FHL1_672_735,225,545,431,642,392,282,369,504
FHL1_683_746,228,410,405,354,261,255,288,329
FHL1_694_757,235,410,330,465,485,426,458,501
FHL1_705_768,326,502,426,543,449,402,470,549
FHL1_716_779,344,731,494,547,488,456,580,577
FHL1_727_790,218,414,402,400,453,640,525,509
FHL1_738_801,293,600,557,549,480,399,414,344
FHL1_749_812,337,696,555,682,496,557,655,678
FHL1_760_823,187,401,276,383,263,189,240,322
FHL1_771_834,164,494,357,341,231,362,248,292
FHL1_782_845,124,308,237,263,121,155,132,190
FHL1_793_856,163,168,229,245,223,224,269,249
FHL1_804_867,109,288,261,301,162,132,212,282
FHL1_815_878,113,212,258,212,209,146,199,231
FHL1_826_889,52,65,58,56,166,110,90,76
FHL1_837_900,53,168,93,135,98,148,77,105
FHL1_848_911,76,195,117,203,113,129,125,126
FHL1_859_922,131,223,161,169,113,127,193,208
FHL1_870_933,108,140,111,179,229,128,143,188
FHL1_873_936,134,194,185,224,266,279,207,356
FKH1_1_64,184,506,385,414,261,257,214,375
FKH1_12_75,186,278,260,266,418,240,294,322
FKH1_23_86,234,357,307,290,267,350,290,423
FKH1_34_97,151,384,345,286,340,293,332,338
FKH1_45_108,178,583,342,310,207,216,168,217
FKH1_56_119,159,293,240,251,272,271,152,308
FKH1_67_130,150,223,195,190,213,213,167,245
FKH1_78_141,202,370,309,343,156,187,226,155
FKH1_89_152,156,350,290,266,286,334,270,352
FKH1_100_163,171,327,273,284,227,301,324,374
FKH1_111_174,114,185,203,240,352,289,324,318
FKH1_122_185,218,292,273,303,337,215,207,256
FKH1_133_196,262,470,450,458,266,269,341,347
FKH1_144_207,261,394,309,352,240,245,278,381
FKH1_155_218,241,338,334,421,345,438,321,443
FKH1_166_229,526,864,639,769,629,744,492,715
FKH1_177_240,332,613,529,522,667,704,585,684
FKH1_188_251,207,401,285,381,228,204,270,350
FKH1_199_262,204,584,369,427,291,312,340,381
FKH1_210_273,113,203,214,244,204,208,236,183
FKH1_221_284,154,305,213,301,181,169,238,203
FKH1_232_295,132,218,166,232,195,238,173,181
FKH1_243_306,154,184,219,207,205,152,178,228
FKH1_254_317,211,425,371,411,215,201,178,169
FKH1_265_328,277,487,347,394,171,313,230,204
FKH1_276_339,216,271,257,281,357,352,276,365
FKH1_287_350,311,708,607,635,518,597,486,534
FKH1_298_361,475,800,709,753,520,634,415,563
FKH1_309_372,208,383,295,411,321,355,350,352
FKH1_320_383,209,381,425,396,444,309,337,533
FKH1_331_394,537,1065,888,971,679,332,553,689
FKH1_342_405,269,534,411,460,340,302,286,362
FKH1_353_416,307,390,487,525,287,326,317,363
FKH1_364_427,261,306,263,334,319,248,304,367
FKH1_375_438,408,963,700,772,891,929,737,1046
FKH1_386_449,80,274,111,192,147,238,123,173
FKH1_397_460,164,235,245,353,247,141,239,273
FKH1_408_471,325,505,670,851,500,492,436,626
FKH1_419_482,490,898,950,1060,699,582,718,927
FKH1_421_484,262,485,498,639,412,388,507,514
FKH2_1_64,363,796,834,856,495,603,637,629
FKH2_12_75,384,736,821,835,549,745,656,633
FKH2_23_86,194,304,190,279,244,227,237,234
FKH2_34_97,124,432,396,244,381,273,297,272
FKH2_45_108,87,304,219,245,230,389,258,270
FKH2_56_119,404,811,562,751,454,516,348,561
FKH2_67_130,146,187,199,220,210,302,194,186
FKH2_78_141,235,327,291,321,189,195,186,274
FKH2_89_152,114,284,211,279,178,217,145,226
FKH2_100_163,187,190,201,211,236,175,146,206
FKH2_111_174,316,440,466,619,499,435,491,625
FKH2_122_185,186,305,306,294,251,339,301,426
FKH2_133_196,299,503,411,411,345,258,272,310
FKH2_144_207,179,420,228,324,517,388,375,347
FKH2_155_218,230,451,287,398,486,370,350,441
FKH2_166_229,217,250,258,347,366,450,334,313
FKH2_177_240,112,134,114,154,205,148,106,147
FKH2_188_251,299,575,480,638,567,583,463,639
FKH2_199_262,256,442,348,530,329,289,373,487
FKH2_210_273,77,208,176,146,142,178,158,184
FKH2_221_284,111,304,186,201,295,128,236,269
FKH2_232_295,304,609,517,591,417,338,398,436
FKH2_243_306,133,83,134,163,214,226,184,181
FKH2_254_317,223,410,301,412,471,400,273,433
FKH2_265_328,188,322,239,311,353,265,217,356
FKH2_276_339,182,288,308,283,485,295,366,370
FKH2_287_350,418,701,618,788,526,505,619,629
FKH2_298_361,115,335,288,260,296,279,241,315
FKH2_309_372,176,318,262,365,357,261,195,250
FKH2_320_383,180,393,261,256,257,286,245,272
FKH2_331_394,307,651,468,459,292,233,272,311
FKH2_342_405,183,334,220,258,315,436,269,308
FKH2_353_416,110,189,192,189,275,160,144,192
FKH2_364_427,152,336,225,232,161,119,109,139
FKH2_375_438,120,135,150,174,146,109,128,132
FKH2_386_449,89,137,127,194,176,138,117,180
FKH2_397_460,74,165,145,126,167,200,218,251
FKH2_408_471,197,614,434,556,479,311,444,420
FKH2_419_482,542,850,933,882,641,594,742,769
FKH2_430_493,131,258,212,267,320,176,315,284
FKH2_441_504,351,781,760,791,636,522,747,880
FKH2_452_515,534,1081,997,1148,866,782,906,1130
FKH2_463_526,307,572,567,610,477,540,840,851
FKH2_474_537,210,474,340,425,302,400,291,317
FKH2_485_548,192,380,262,405,320,369,295,397
FKH2_496_559,243,519,434,447,388,328,473,553
FKH2_507_570,169,211,194,203,276,203,258,310
FKH2_518_581,218,401,331,469,338,290,339,517
FKH2_529_592,315,553,782,894,527,651,510,618
FKH2_540_603,269,506,620,726,464,365,496,508
FKH2_551_614,232,457,307,425,278,370,215,336
FKH2_562_625,366,680,591,822,888,628,561,1029
FKH2_573_636,223,504,392,433,335,416,380,370
FKH2_584_647,333,532,729,831,645,656,642,944
FKH2_595_658,274,354,374,516,449,391,281,359
FKH2_606_669,625,1053,1174,1425,873,931,1105,1115
FKH2_617_680,229,559,461,541,252,415,399,476
FKH2_628_691,191,498,326,357,284,301,260,329
FKH2_639_702,129,320,292,257,231,314,215,233
FKH2_650_713,208,678,486,641,339,271,449,414
FKH2_661_724,163,303,244,253,262,259,292,232
FKH2_672_735,132,188,205,222,141,247,193,252
FKH2_683_746,252,490,378,490,517,546,478,614
FKH2_694_757,267,399,561,700,435,470,455,725
FKH2_705_768,166,314,304,375,285,289,233,323
FKH2_716_779,283,526,561,656,570,471,515,709
FKH2_727_790,409,842,969,1062,659,523,715,969
FKH2_738_801,193,195,225,285,270,264,215,244
FKH2_749_812,511,1056,918,1162,727,700,681,928
FKH2_760_823,274,421,508,542,247,198,331,296
FKH2_771_834,131,93,129,138,190,141,141,206
FKH2_782_845,185,454,479,659,270,232,350,394
FKH2_793_856,117,241,166,186,176,152,167,201
FKH2_799_862,106,203,210,173,140,237,118,139
FYV5_1_64,576,1066,636,762,718,806,392,664
FYV5_12_75,624,1104,679,680,1022,710,640,721
FYV5_23_86,307,652,475,760,713,676,600,735
FYV5_34_97,32,97,62,76,59,73,78,89
FYV5_45_108,476,821,562,691,543,608,545,476
FYV5_56_119,509,778,525,600,518,476,570,527
FYV5_67_130,766,1181,813,842,1216,1120,859,890
FYV5_78_141,664,1524,1230,1061,938,898,996,903
FYV5_89_152,1161,2140,1357,1803,1714,1804,1307,1409
FZF1_1_64,63,252,117,184,177,133,223,203
FZF1_12_75,55,300,168,137,154,63,145,117
FZF1_23_86,21,95,79,100,96,105,127,58
FZF1_34_97,20,173,89,78,44,98,102,98
FZF1_45_108,131,98,131,161,198,192,157,126
FZF1_56_119,88,146,126,134,158,222,166,164
FZF1_67_130,100,176,222,210,248,137,221,280
FZF1_78_141,125,222,288,307,242,154,235,310
FZF1_89_152,109,259,220,274,350,266,247,254
FZF1_100_163,208,335,377,403,174,245,204,261
FZF1_111_174,159,299,262,273,281,189,191,269
FZF1_122_185,161,342,181,190,152,141,270,333
FZF1_133_196,162,276,270,237,201,136,145,187
FZF1_144_207,104,258,183,229,200,325,213,239
FZF1_155_218,247,462,457,432,501,455,346,591
FZF1_166_229,195,320,268,269,277,318,266,383
FZF1_177_240,175,403,494,504,346,240,328,328
FZF1_188_251,157,263,233,309,259,230,287,221
FZF1_199_262,173,465,461,351,410,457,403,324
FZF1_210_273,438,979,997,982,616,715,867,807
FZF1_221_284,226,620,453,483,304,371,423,380
FZF1_232_295,146,364,309,332,303,450,412,426
FZF1_236_299,234,465,365,393,385,323,295,330
GAT1_1_64,75,65,39,83,193,114,27,127
GAT1_12_75,66,44,24,87,141,106,17,70
GAT1_23_86,184,285,108,218,142,182,54,110
GAT1_34_97,315,758,627,694,421,527,480,773
GAT1_45_108,241,371,325,396,383,478,374,439
GAT1_56_119,126,106,150,186,132,80,103,128
GAT1_67_130,126,179,175,270,214,267,193,366
GAT1_78_141,118,95,83,168,101,125,103,98
GAT1_89_152,104,265,210,302,267,351,268,248
GAT1_100_163,55,53,52,88,86,38,45,61
GAT1_111_174,130,247,190,162,229,297,296,353
GAT1_122_185,367,604,771,615,477,597,496,487
GAT1_133_196,394,619,608,740,709,605,620,683
GAT1_144_207,323,710,589,629,609,576,553,585
GAT1_155_218,234,430,320,361,393,386,338,305
GAT1_166_229,209,246,181,243,388,309,220,260
GAT1_177_240,126,287,157,209,230,243,98,183
GAT1_188_251,135,161,92,211,91,103,75,72
GAT1_199_262,172,187,139,213,231,158,47,220
GAT1_210_273,91,111,84,143,166,123,69,156
GAT1_221_284,190,289,244,375,173,231,148,241
GAT1_232_295,250,347,357,441,337,372,307,413
GAT1_243_306,433,868,730,937,719,597,676,787
GAT1_254_317,494,946,793,993,710,610,699,797
GAT1_265_328,229,601,440,474,478,443,468,486
GAT1_276_339,305,581,512,532,757,789,636,885
GAT1_287_350,241,518,510,379,252,444,347,380
GAT1_298_361,292,663,501,581,383,420,401,460
GAT1_309_372,148,437,347,349,338,296,416,439
GAT1_320_383,152,289,248,228,177,161,223,229
GAT1_331_394,112,231,226,252,177,188,154,152
GAT1_342_405,145,321,277,313,226,278,146,255
GAT1_353_416,229,370,274,353,307,315,258,356
GAT1_364_427,696,1162,1030,1336,969,1056,997,1377
GAT1_375_438,427,818,585,733,524,543,356,464
GAT1_386_449,477,870,965,804,681,758,750,634
GAT1_397_460,557,1144,1266,1248,1005,1048,1315,1405
GAT1_408_471,270,599,341,481,604,454,610,663
GAT1_419_482,323,747,765,662,506,547,483,606
GAT1_430_493,169,264,286,300,305,258,267,362
GAT1_441_504,235,371,404,443,303,304,305,328
GAT1_447_510,381,702,503,582,640,599,398,622
GAT3_1_64,154,296,214,312,300,372,243,259
GAT3_12_75,96,220,228,241,295,348,297,389
GAT3_23_86,118,362,239,313,201,275,180,260
GAT3_34_97,344,864,713,742,908,914,920,1056
GAT3_45_108,155,251,215,275,329,350,307,355
GAT3_56_119,204,534,198,301,342,243,243,334
GAT3_67_130,185,356,229,278,291,341,237,277
GAT3_78_141,169,236,232,270,234,250,154,270
GAT4_1_64,239,422,398,547,598,611,550,584
GAT4_12_75,385,602,519,462,218,220,294,298
GAT4_23_86,281,766,550,544,391,421,488,453
GAT4_34_97,125,277,166,228,318,379,404,407
GAT4_45_108,150,434,275,303,351,421,334,402
GAT4_56_119,164,339,224,284,339,296,302,361
GAT4_58_121,179,431,221,342,259,240,234,286
GCN4_1_64,602,1162,1267,1638,1115,940,1088,1349
GCN4_12_75,136,194,197,253,420,299,350,372
GCN4_23_86,238,586,394,405,397,466,530,480
GCN4_34_97,270,577,462,496,423,280,224,281
GCN4_45_108,213,391,301,342,314,301,297,456
GCN4_56_119,230,433,371,453,383,294,274,398
GCN4_67_130,136,387,234,317,371,282,274,325
GCN4_78_141,250,655,401,353,248,200,237,285
GCN4_89_152,103,332,261,199,342,237,240,310
GCN4_100_163,285,427,345,467,415,380,400,505
GCN4_111_174,273,403,352,438,532,370,432,484
GCN4_122_185,242,383,383,360,256,239,223,280
GCN4_133_196,141,340,227,278,202,201,168,223
GCN4_144_207,123,280,211,262,180,257,186,217
GCN4_155_218,181,470,368,361,420,223,295,324
GCN4_166_229,306,635,432,542,442,264,325,439
GCN4_177_240,261,441,306,413,328,325,255,329
GCN4_188_251,215,444,337,274,254,273,294,326
GCN4_199_262,259,608,454,572,395,365,349,430
GCN4_210_273,91,340,151,200,107,65,125,157
GCN4_218_281,129,158,261,185,218,218,223,192
GCR1_1_64,266,488,459,464,458,450,355,521
GCR1_12_75,176,299,273,292,218,222,152,293
GCR1_23_86,199,325,205,247,417,323,198,250
GCR1_34_97,117,138,107,139,123,121,75,125
GCR1_45_108,157,228,178,206,188,207,141,223
GCR1_56_119,110,171,119,211,93,82,72,141
GCR1_67_130,65,36,59,94,106,144,42,136
GCR1_78_141,84,102,79,79,62,57,25,84
GCR1_89_152,75,113,86,95,182,133,91,117
GCR1_100_163,124,220,121,150,182,69,37,90
GCR1_111_174,67,73,44,97,101,93,39,87
GCR1_122_185,165,151,76,142,126,110,39,112
GCR1_133_196,128,175,120,190,211,143,93,139
